,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
136,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,136,03:27,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,207
137,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,137,03:11,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",2,foul,,Centre,abigail wehby,,191
138,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,138,03:11,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",2,turnover,,Centre,abigail wehby,,191
139,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,139,02:49,,12,,16 (+4),"GOOD JUMPER by MORNING,JANA",BCW 12-16 (-4),,"GOOD JUMPER by MORNING,JANA",2,jumper,good,berry,jana morning,2,169
140,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,140,02:22,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",2,foul,,Centre,abigail wehby,,142
141,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,141,02:22,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",2,turnover,,Centre,abigail wehby,,142
142,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,142,02:05,,,,,"FOUL  by SMITH,NIA",,,"FOUL  by SMITH,NIA",2,foul,,berry,nia smith,,125
143,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,143,02:05,,,,,"TURNOVER  by SMITH,NIA",,,"TURNOVER  by SMITH,NIA",2,turnover,,berry,nia smith,,125
144,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,144,01:39,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",14,,16 (+2),,CENTRE-W 14-16 (-2),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",2,layup,good,Centre,cheyenne bunner,2,99
145,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,145,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
146,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,146,01:24,,,,,"MISS JUMPER by MCKEE,ASHLEY",,,"MISS JUMPER by MCKEE,ASHLEY",2,jumper,missed,berry,ashley mckee,,84
147,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,147,--,,,,,"REBOUND OFF by SMITH,MCKENZIE",,,"REBOUND OFF by SMITH,MCKENZIE",2,offensive rebound,,berry,mckenzie smith,,
148,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,148,01:21,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,81
149,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,149,01:20,,,,,"MISS FT by WEEMS,ALEX",,,"MISS FT by WEEMS,ALEX",2,free throw,missed,berry,alex weems,,80
150,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,150,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
151,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,151,01:19,,14,,17 (+3),"GOOD FT by WEEMS,ALEX",BCW 14-17 (-3),,"GOOD FT by WEEMS,ALEX",2,free throw,good,berry,alex weems,1,79
152,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,152,01:11,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",2,turnover,,Centre,ellen hicks,,71
153,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,153,00:47,,,,,"MISS LAYUP by WEEMS,ALEX",,,"MISS LAYUP by WEEMS,ALEX",2,layup,missed,berry,alex weems,,47
154,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,154,--,,,,,"REBOUND OFF by WEEMS,ALEX",,,"REBOUND OFF by WEEMS,ALEX",2,offensive rebound,,berry,alex weems,,
155,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,155,00:44,,14,,19 (+5),"GOOD LAYUP by WEEMS,ALEX(in the paint)",BCW 14-19 (-5),,"GOOD LAYUP by WEEMS,ALEX(in the paint)",2,layup,good,berry,alex weems,2,44
156,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,156,00:27,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,27
157,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,157,00:21,,,,,"STEAL  by SMITH,MCKENZIE",,,"STEAL  by SMITH,MCKENZIE",2,steal,,berry,,,21
158,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,158,00:04,,,,,"MISS LAYUP by MCKEE,ASHLEY",,,"MISS LAYUP by MCKEE,ASHLEY",2,layup,missed,berry,ashley mckee,,4
159,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,159,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
160,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,160,Start Period 3,,,,,,,,,3,,,,,,
161,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,161,09:45,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,585
162,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,162,09:45,,,,,"STEAL  by SMITH,NIA",,,"STEAL  by SMITH,NIA",3,steal,,berry,,,585
163,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,163,09:40,,14,,21 (+7),"GOOD LAYUP by SMITH,NIA(fastbreak)(in the paint)",BCW 14-21 (-7),,"GOOD LAYUP by SMITH,NIA(fastbreak)(in the paint)",3,layup,good,berry,nia(fastbreak) smith,2,580
164,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,164,09:25,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,565
165,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,165,09:24,,,,,"STEAL  by MORNING,JANA",,,"STEAL  by MORNING,JANA",3,steal,,berry,,,564
166,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,166,09:13,,,,,"MISS LAYUP by SMITH,MCKENZIE",,,"MISS LAYUP by SMITH,MCKENZIE",3,layup,missed,berry,mckenzie smith,,553
167,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,167,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
168,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,168,09:03,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",3,three pointer,missed,Centre,paige kellam,,543
169,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,169,--,,,,,"REBOUND DEF by WEEMS,ALEX",,,"REBOUND DEF by WEEMS,ALEX",3,defensive rebound,,berry,alex weems,,
170,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,170,08:51,,14,,24 (+10),"GOOD 3PTR by SMITH,NIA",BCW 14-24 (-10),,"GOOD 3PTR by SMITH,NIA",3,three pointer,good,berry,nia smith,3,531
171,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,171,--,,,,,"ASSIST  by MORNING,JANA",,,"ASSIST  by MORNING,JANA",3,assist,,berry,jana morning,,
172,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,172,08:45,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,525
173,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,173,08:45,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,525
174,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,174,08:42,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",16,,24 (+8),,CENTRE-W 16-24 (-8),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",3,layup,good,Centre,mikayla fee,2,522
175,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,175,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",3,assist,,Centre,kathleen wilson,,
176,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,176,08:40,,,,,"FOUL  by MORNING,JANA",,,"FOUL  by MORNING,JANA",3,foul,,berry,jana morning,,520
177,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,177,08:40,"MISS FT by FEE,MIKAYLA",,,,,,,"MISS FT by FEE,MIKAYLA",3,free throw,missed,Centre,mikayla fee,,520
178,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,178,--,,,,,"REBOUND DEF by WEEMS,ALEX",,,"REBOUND DEF by WEEMS,ALEX",3,defensive rebound,,berry,alex weems,,
179,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,179,08:27,,,,,"MISS JUMPER by SMITH,NIA",,,"MISS JUMPER by SMITH,NIA",3,jumper,missed,berry,nia smith,,507
180,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,180,--,,,,,"REBOUND OFF by MORNING,JANA",,,"REBOUND OFF by MORNING,JANA",3,offensive rebound,,berry,jana morning,,
181,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,181,08:20,,,,,"MISS LAYUP by PARSONS,EVELINE",,,"MISS LAYUP by PARSONS,EVELINE",3,layup,missed,berry,eveline parsons,,500
182,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,182,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
183,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,183,08:08,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,488
184,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,184,--,,,,,"REBOUND DEF by SMITH,MCKENZIE",,,"REBOUND DEF by SMITH,MCKENZIE",3,defensive rebound,,berry,mckenzie smith,,
185,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,185,07:53,,,,,"MISS LAYUP by SMITH,NIA",,,"MISS LAYUP by SMITH,NIA",3,layup,missed,berry,nia smith,,473
186,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,186,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
187,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,187,07:44,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,464
188,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,188,07:43,,,,,"STEAL  by PARSONS,EVELINE",,,"STEAL  by PARSONS,EVELINE",3,steal,,berry,,,463
189,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,189,07:28,,16,,27 (+11),"GOOD 3PTR by MORNING,JANA",BCW 16-27 (-11),,"GOOD 3PTR by MORNING,JANA",3,three pointer,good,berry,jana morning,3,448
190,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,190,--,,,,,"ASSIST  by PARSONS,EVELINE",,,"ASSIST  by PARSONS,EVELINE",3,assist,,berry,eveline parsons,,
191,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,191,07:04,"MISS LAYUP by BALLARD,AMI",,,,,,,"MISS LAYUP by BALLARD,AMI",3,layup,missed,Centre,ami ballard,,424
192,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,192,--,,,,,"REBOUND DEF by SMITH,MCKENZIE",,,"REBOUND DEF by SMITH,MCKENZIE",3,defensive rebound,,berry,mckenzie smith,,
193,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,193,06:52,,,,,"TURNOVER  by MORNING,JANA",,,"TURNOVER  by MORNING,JANA",3,turnover,,berry,jana morning,,412
194,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,194,06:35,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,395
195,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,195,--,,,,,"REBOUND DEF by PARSONS,EVELINE",,,"REBOUND DEF by PARSONS,EVELINE",3,defensive rebound,,berry,eveline parsons,,
196,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,196,06:22,,,,,"FOUL  by SMITH,MCKENZIE",,,"FOUL  by SMITH,MCKENZIE",3,foul,,berry,mckenzie smith,,382
197,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,197,06:22,,,,,"TURNOVER  by SMITH,MCKENZIE",,,"TURNOVER  by SMITH,MCKENZIE",3,turnover,,berry,mckenzie smith,,382
198,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,198,05:53,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,353
199,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,199,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
200,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,200,05:47,"GOOD 3PTR by WILSON,KATHLEEN",19,,27 (+8),,CENTRE-W 19-27 (-8),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,347
201,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,201,--,"ASSIST  by FEE,MIKAYLA",,,,,,,"ASSIST  by FEE,MIKAYLA",3,assist,,Centre,mikayla fee,,
202,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,202,05:29,,,,,"TURNOVER  by WEEMS,ALEX",,,"TURNOVER  by WEEMS,ALEX",3,turnover,,berry,alex weems,,329
203,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,203,05:28,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,328
204,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,204,05:22,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,322
205,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,205,--,,,,,"REBOUND DEF by WEEMS,ALEX",,,"REBOUND DEF by WEEMS,ALEX",3,defensive rebound,,berry,alex weems,,
206,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,206,05:07,,19,,30 (+11),"GOOD 3PTR by PARSONS,EVELINE",BCW 19-30 (-11),,"GOOD 3PTR by PARSONS,EVELINE",3,three pointer,good,berry,eveline parsons,3,307
207,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,207,04:46,,,,,"FOUL  by PARSONS,EVELINE",,,"FOUL  by PARSONS,EVELINE",3,foul,,berry,eveline parsons,,286
