,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BIRMINGH,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
115,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,115,--,,,,,"REBOUND DEF by RICE,MADISON",,,"REBOUND DEF by RICE,MADISON",2,defensive rebound,,Centre,madison rice,,
116,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,116,09:13,"FOUL  by LEE,SAMANTHA",,,,,,,"FOUL  by LEE,SAMANTHA",2,foul,,birmingham southern,samantha lee,,553
117,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,117,09:13,"SUB IN by LEE,SAMANTHA",,,,,,,"SUB IN by LEE,SAMANTHA",2,subbing in,,birmingham southern,samantha lee,,553
118,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,118,09:13,"SUB IN by MORRIS,KENETA",,,,,,,"SUB IN by MORRIS,KENETA",2,subbing in,,birmingham southern,keneta morris,,553
119,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,119,09:13,"SUB OUT by PHILPOT,ELIZABETH",,,,,,,"SUB OUT by PHILPOT,ELIZABETH",2,subbing out,,birmingham southern,elizabeth philpot,,553
120,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,120,09:13,"SUB OUT by FUJII,MISA",,,,,,,"SUB OUT by FUJII,MISA",2,subbing out,,birmingham southern,misa fujii,,553
121,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,121,09:07,,11,,15 (+4),"GOOD 3PTR by RICE,MADISON",CENTRE-W 11-15 (+4),,"GOOD 3PTR by RICE,MADISON",2,three pointer,good,Centre,madison rice,3,547
122,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,122,--,,,,,"ASSIST  by MILLER,LAKKEN",,,"ASSIST  by MILLER,LAKKEN",2,assist,,Centre,lakken miller,,
123,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,123,08:47,"TURNOVER  by OLSEN,EMILEE",,,,,,,"TURNOVER  by OLSEN,EMILEE",2,turnover,,birmingham southern,emilee olsen,,527
124,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,124,08:42,,,,,"STEAL  by WILSON,KATHLEEN",,,"STEAL  by WILSON,KATHLEEN",2,steal,,Centre,,,522
125,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,125,08:40,,11,,17 (+6),"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE-W 11-17 (+6),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,520
126,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,126,08:22,"GOOD JUMPER by OLSEN,EMILEE",13,,17 (+4),,BIRMINGH 13-17 (+4),,"GOOD JUMPER by OLSEN,EMILEE",2,jumper,good,birmingham southern,emilee olsen,2,502
127,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,127,--,"ASSIST  by HOGAN,KAITLIN",,,,,,,"ASSIST  by HOGAN,KAITLIN",2,assist,,birmingham southern,kaitlin hogan,,
128,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,128,08:13,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,493
129,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,129,08:09,"GOOD FT by OLSEN,EMILEE",14,,17 (+3),,BIRMINGH 14-17 (+3),,"GOOD FT by OLSEN,EMILEE",2,free throw,good,birmingham southern,emilee olsen,1,489
130,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,130,08:09,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,489
131,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,131,08:09,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,489
132,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,132,08:09,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,489
133,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,133,08:09,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,489
134,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,134,08:09,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,489
135,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,135,08:09,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,489
136,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,136,08:02,,,,,"MISS LAYUP by FEE,MIKAYLA",,,"MISS LAYUP by FEE,MIKAYLA",2,layup,missed,Centre,mikayla fee,,482
137,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,137,--,"REBOUND DEF by HOGAN,KAITLIN",,,,,,,"REBOUND DEF by HOGAN,KAITLIN",2,defensive rebound,,birmingham southern,kaitlin hogan,,
138,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,138,07:47,"MISS JUMPER by OLSEN,EMILEE",,,,,,,"MISS JUMPER by OLSEN,EMILEE",2,jumper,missed,birmingham southern,emilee olsen,,467
139,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,139,--,"REBOUND OFF by PHILPOT,ELIZABETH",,,,,,,"REBOUND OFF by PHILPOT,ELIZABETH",2,offensive rebound,,birmingham southern,elizabeth philpot,,
140,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,140,07:38,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,458
141,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,141,07:32,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,452
142,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,142,07:32,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,452
143,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,143,07:31,,,,,"FOUL  by RICE,MADISON",,,"FOUL  by RICE,MADISON",2,foul,,Centre,madison rice,,451
144,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,144,07:21,"MISS FT by PHILPOT,ELIZABETH",,,,,,,"MISS FT by PHILPOT,ELIZABETH",2,free throw,missed,birmingham southern,elizabeth philpot,,441
145,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,145,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
146,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,146,07:11,"GOOD FT by PHILPOT,ELIZABETH",15,,17 (+2),,BIRMINGH 15-17 (+2),,"GOOD FT by PHILPOT,ELIZABETH",2,free throw,good,birmingham southern,elizabeth philpot,1,431
147,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,147,07:11,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,431
148,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,148,07:11,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,431
149,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,149,07:03,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",2,jumper,missed,Centre,mikayla fee,,423
150,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,150,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",2,offensive rebound,,Centre,mikayla fee,,
151,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,151,06:56,,15,,19 (+4),"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CENTRE-W 15-19 (+4),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",2,layup,good,Centre,mikayla fee,2,416
152,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,152,06:38,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,398
153,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,153,06:31,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,391
154,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,154,06:31,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,391
155,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,155,06:04,"MISS JUMPER by OLSEN,EMILEE",,,,,,,"MISS JUMPER by OLSEN,EMILEE",2,jumper,missed,birmingham southern,emilee olsen,,364
156,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,156,--,"REBOUND OFF by PHILPOT,ELIZABETH",,,,,,,"REBOUND OFF by PHILPOT,ELIZABETH",2,offensive rebound,,birmingham southern,elizabeth philpot,,
157,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,157,05:52,"TURNOVER  by OLSEN,EMILEE",,,,,,,"TURNOVER  by OLSEN,EMILEE",2,turnover,,birmingham southern,emilee olsen,,352
158,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,158,05:43,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",2,three pointer,missed,Centre,kathleen wilson,,343
159,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,159,--,,,,,"REBOUND OFF by WILSON,KATHLEEN",,,"REBOUND OFF by WILSON,KATHLEEN",2,offensive rebound,,Centre,kathleen wilson,,
160,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,160,05:35,"FOUL  by OLSEN,EMILEE",,,,,,,"FOUL  by OLSEN,EMILEE",2,foul,,birmingham southern,emilee olsen,,335
161,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,161,05:35,,15,,20 (+5),"GOOD FT by WILSON,KATHLEEN",CENTRE-W 15-20 (+5),,"GOOD FT by WILSON,KATHLEEN",2,free throw,good,Centre,kathleen wilson,1,335
162,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,162,05:35,,15,,21 (+6),"GOOD FT by WILSON,KATHLEEN",CENTRE-W 15-21 (+6),,"GOOD FT by WILSON,KATHLEEN",2,free throw,good,Centre,kathleen wilson,1,335
163,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,163,05:35,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,335
164,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,164,05:35,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,335
165,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,165,05:35,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,335
166,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,166,05:35,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,335
167,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,167,05:22,"MISS LAYUP by PHILPOT,ELIZABETH",,,,,,,"MISS LAYUP by PHILPOT,ELIZABETH",2,layup,missed,birmingham southern,elizabeth philpot,,322
168,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,168,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
169,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,169,05:08,,15,,24 (+9),"GOOD 3PTR by RICE,MADISON",CENTRE-W 15-24 (+9),,"GOOD 3PTR by RICE,MADISON",2,three pointer,good,Centre,madison rice,3,308
170,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,170,--,,,,,"ASSIST  by STEWART,ABIGAIL",,,"ASSIST  by STEWART,ABIGAIL",2,assist,,Centre,abigail stewart,,
171,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,171,04:39,"MISS JUMPER by PHILPOT,ELIZABETH",,,,,,,"MISS JUMPER by PHILPOT,ELIZABETH",2,jumper,missed,birmingham southern,elizabeth philpot,,279
172,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,172,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
173,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,173,04:18,,,,,"MISS JUMPER by RICE,MADISON",,,"MISS JUMPER by RICE,MADISON",2,jumper,missed,Centre,madison rice,,258
174,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,174,--,"REBOUND DEF by HOGAN,KAITLIN",,,,,,,"REBOUND DEF by HOGAN,KAITLIN",2,defensive rebound,,birmingham southern,kaitlin hogan,,
175,12,birmingham-southern,Birmingham Southern,Centre,63-39,63,39,"9, 26, 11, 17, 63","11, 11, 10, 7, 39",9,26,11,17,63,11,11,10,7,39,11-1 (2-0 SAA),7-6 (1-1 SAA),01/05/18,Win,No Attendence Recorded,No Location Recorded,6:00 PM,H,175,04:08,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,248
