,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
60,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,60,03:12,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,192
61,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,61,03:12,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",1,subbing out,,Centre,ami ballard,,192
62,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,62,03:12,,,,,"SUB IN by MCGOWAN,CHRISTIAN",,,"SUB IN by MCGOWAN,CHRISTIAN",1,subbing in,,birmingham-southern,christian mcgowan,,192
63,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,63,03:12,,,,,"SUB OUT by PHILPOT,ELIZABETH",,,"SUB OUT by PHILPOT,ELIZABETH",1,subbing out,,birmingham-southern,elizabeth philpot,,192
64,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,64,03:01,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",1,three pointer,missed,Centre,lakken miller,,181
65,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,65,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
66,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,66,03:01,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,1,turnover,,Centre,,,181
67,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,67,02:45,,10,,15 (+5),"GOOD 3PTR by MCGOWAN,CHRISTIAN",BSC 10-15 (-5),,"GOOD 3PTR by MCGOWAN,CHRISTIAN",1,three pointer,good,birmingham-southern,christian mcgowan,3,165
68,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,68,02:31,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",1,layup,missed,Centre,abigail stewart,,151
69,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,69,--,,,,,"REBOUND DEF by HOGAN,KAITLIN",,,"REBOUND DEF by HOGAN,KAITLIN",1,defensive rebound,,birmingham-southern,kaitlin hogan,,
70,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,70,02:13,,10,,17 (+7),"GOOD JUMPER by OLSEN,EMILEE",BSC 10-17 (-7),,"GOOD JUMPER by OLSEN,EMILEE",1,jumper,good,birmingham-southern,emilee olsen,2,133
71,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,71,02:01,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",1,jumper,missed,Centre,paige kellam,,121
72,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,72,02:01,,,,,"BLOCK  by OLSEN,EMILEE",,,"BLOCK  by OLSEN,EMILEE",1,block,,birmingham-southern,emilee olsen,,121
73,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,73,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
74,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,74,01:59,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",1,subbing in,,Centre,kathleen wilson,,119
75,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,75,01:59,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,119
76,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,76,01:59,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,119
77,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,77,01:59,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,119
78,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,78,01:57,"GOOD 3PTR by WILSON,KATHLEEN",13,,17 (+4),,CENTRE-W 13-17 (-4),,"GOOD 3PTR by WILSON,KATHLEEN",1,three pointer,good,Centre,kathleen wilson,3,117
79,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,79,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
80,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,80,01:38,,,,,"TURNOVER  by HOGAN,KAITLIN",,,"TURNOVER  by HOGAN,KAITLIN",1,turnover,,birmingham-southern,kaitlin hogan,,98
81,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,81,01:37,"STEAL  by HICKS,ELLEN",,,,,,,"STEAL  by HICKS,ELLEN",1,steal,,Centre,,,97
82,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,82,01:21,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",1,jumper,missed,Centre,paige kellam,,81
83,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,83,--,,,,,"REBOUND DEF by HOGAN,KAITLIN",,,"REBOUND DEF by HOGAN,KAITLIN",1,defensive rebound,,birmingham-southern,kaitlin hogan,,
84,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,84,01:01,,,,,"MISS 3PTR by FUJII,MISA",,,"MISS 3PTR by FUJII,MISA",1,three pointer,missed,birmingham-southern,misa fujii,,61
85,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,85,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",1,defensive rebound,,Centre,kathleen wilson,,
86,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,86,00:50,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",1,jumper,missed,Centre,abigail stewart,,50
87,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,87,00:50,,,,,"BLOCK  by OLSEN,EMILEE",,,"BLOCK  by OLSEN,EMILEE",1,block,,birmingham-southern,emilee olsen,,50
88,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,88,--,,,,,"REBOUND DEF by MIDDLETON,LEAH",,,"REBOUND DEF by MIDDLETON,LEAH",1,defensive rebound,,birmingham-southern,leah middleton,,
89,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,89,00:29,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,29
90,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,90,00:29,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,29
91,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,91,00:29,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",1,subbing in,,Centre,cheyenne bunner,,29
92,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,92,00:29,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",1,subbing out,,Centre,abigail stewart,,29
93,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,93,00:29,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",1,subbing out,,Centre,ellen hicks,,29
94,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,94,00:29,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,29
95,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,95,00:29,,,,,"SUB IN by PHILPOT,ELIZABETH",,,"SUB IN by PHILPOT,ELIZABETH",1,subbing in,,birmingham-southern,elizabeth philpot,,29
96,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,96,00:29,,,,,"SUB IN by MORRIS,KENETA",,,"SUB IN by MORRIS,KENETA",1,subbing in,,birmingham-southern,keneta morris,,29
97,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,97,00:29,,,,,"SUB OUT by FUJII,MISA",,,"SUB OUT by FUJII,MISA",1,subbing out,,birmingham-southern,misa fujii,,29
98,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,98,00:29,,,,,"SUB OUT by OLSEN,EMILEE",,,"SUB OUT by OLSEN,EMILEE",1,subbing out,,birmingham-southern,emilee olsen,,29
99,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,99,00:27,,,,,"MISS JUMPER by MIDDLETON,LEAH",,,"MISS JUMPER by MIDDLETON,LEAH",1,jumper,missed,birmingham-southern,leah middleton,,27
100,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,100,00:27,"BLOCK  by WEHBY,ABIGAIL",,,,,,,"BLOCK  by WEHBY,ABIGAIL",1,block,,Centre,abigail wehby,,27
101,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,101,--,,,,,"REBOUND OFF by HOGAN,KAITLIN",,,"REBOUND OFF by HOGAN,KAITLIN",1,offensive rebound,,birmingham-southern,kaitlin hogan,,
102,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,102,00:20,,13,,20 (+7),"GOOD 3PTR by HOGAN,KAITLIN",BSC 13-20 (-7),,"GOOD 3PTR by HOGAN,KAITLIN",1,three pointer,good,birmingham-southern,kaitlin hogan,3,20
103,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,103,--,,,,,"ASSIST  by MCGOWAN,CHRISTIAN",,,"ASSIST  by MCGOWAN,CHRISTIAN",1,assist,,birmingham-southern,christian mcgowan,,
104,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,104,00:07,,,,,"FOUL  by MCGOWAN,CHRISTIAN",,,"FOUL  by MCGOWAN,CHRISTIAN",1,foul,,birmingham-southern,christian mcgowan,,7
105,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,105,00:03,,,,,"FOUL  by HOGAN,KAITLIN",,,"FOUL  by HOGAN,KAITLIN",1,foul,,birmingham-southern,kaitlin hogan,,3
106,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,106,00:03,,,,,"FOUL  by HOGAN,KAITLIN",,,"FOUL  by HOGAN,KAITLIN",1,foul,,birmingham-southern,kaitlin hogan,,3
107,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,107,00:03,,,,,"SUB IN by OLSEN,EMILEE",,,"SUB IN by OLSEN,EMILEE",1,subbing in,,birmingham-southern,emilee olsen,,3
108,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,108,00:03,,,,,"SUB OUT by HOGAN,KAITLIN",,,"SUB OUT by HOGAN,KAITLIN",1,subbing out,,birmingham-southern,kaitlin hogan,,3
109,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,109,00:00,"GOOD JUMPER by SCHAD,OLIVIA",15,,20 (+5),,CENTRE-W 15-20 (-5),,"GOOD JUMPER by SCHAD,OLIVIA",1,jumper,good,Centre,olivia schad,2,0
110,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,110,Start Period 2,,,,,,,,,2,,,,,,
111,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,111,10:00,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,600
112,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,112,10:00,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,600
113,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,113,10:00,,,,,"SUB IN by MORRIS,KENETA",,,"SUB IN by MORRIS,KENETA",2,subbing in,,birmingham-southern,keneta morris,,600
114,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,114,10:00,,,,,"SUB IN by MCGOWAN,CHRISTIAN",,,"SUB IN by MCGOWAN,CHRISTIAN",2,subbing in,,birmingham-southern,christian mcgowan,,600
115,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,115,10:00,,,,,"SUB OUT by HOGAN,KAITLIN",,,"SUB OUT by HOGAN,KAITLIN",2,subbing out,,birmingham-southern,kaitlin hogan,,600
116,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,116,10:00,,,,,"SUB OUT by FUJII,MISA",,,"SUB OUT by FUJII,MISA",2,subbing out,,birmingham-southern,misa fujii,,600
117,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,117,09:59,,,,,"MISS JUMPER by OLSEN,EMILEE",,,"MISS JUMPER by OLSEN,EMILEE",2,jumper,missed,birmingham-southern,emilee olsen,,599
118,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,118,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
119,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,119,09:27,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",2,jumper,missed,Centre,kathleen wilson,,567
120,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,120,--,,,,,"REBOUND DEF by MIDDLETON,LEAH",,,"REBOUND DEF by MIDDLETON,LEAH",2,defensive rebound,,birmingham-southern,leah middleton,,
121,20,birmingham-southern,Centre College,Birmingham-Southern,48-64,48,64,"15, 12, 10, 11, 48","20, 15, 12, 17, 64",15,12,10,11,48,20,15,12,17,64,"13-7, 4-5 SAA","10-11, 4-6 SAA",02/02/18,Lose,298,No Location Recorded,6 p.m.,A,121,09:12,,15,,22 (+7),"GOOD JUMPER by PHILPOT,ELIZABETH",BSC 15-22 (-7),,"GOOD JUMPER by PHILPOT,ELIZABETH",2,jumper,good,birmingham-southern,elizabeth philpot,2,552
