,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,CCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
212,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,212,00:09,"GOOD JUMPER by STEWART,ABIGAIL",23,,27 (+4),,CENTRE-W 23-27 (-4),,"GOOD JUMPER by STEWART,ABIGAIL",2,jumper,good,Centre,abigail stewart,2,9
213,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,213,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",2,assist,,Centre,kathleen wilson,,
214,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,214,00:02,,,,,"FOUL  by BELL,JESSICA",,,"FOUL  by BELL,JESSICA",2,foul,,covenant,jessica bell,,2
215,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,215,00:02,,,,,"TURNOVER  by BELL,JESSICA",,,"TURNOVER  by BELL,JESSICA",2,turnover,,covenant,jessica bell,,2
216,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,216,Start Period 3,,,,,,,,,3,,,,,,
217,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,217,09:52,,23,,29 (+6),"GOOD JUMPER by WOLFE,CLARA DIRKSE",CCW 23-29 (-6),,"GOOD JUMPER by WOLFE,CLARA DIRKSE",3,jumper,good,covenant,clara dirkse wolfe,2,592
218,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,218,--,,,,,"ASSIST  by HALLMARK,KALEY",,,"ASSIST  by HALLMARK,KALEY",3,assist,,covenant,kaley hallmark,,
219,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,219,09:34,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,574
220,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,220,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",3,offensive rebound,,Centre,paige kellam,,
221,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,221,09:27,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",25,,29 (+4),,CENTRE-W 25-29 (-4),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",3,jumper,good,Centre,paige kellam,2,567
222,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,222,09:14,,,,,"TURNOVER  by WALTER,BEKAH",,,"TURNOVER  by WALTER,BEKAH",3,turnover,,covenant,bekah walter,,554
223,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,223,08:59,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,539
224,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,224,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",3,offensive rebound,,Centre,abigail stewart,,
225,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,225,08:30,"GOOD JUMPER by KELLAM,PAIGE",27,,29 (+2),,CENTRE-W 27-29 (-2),,"GOOD JUMPER by KELLAM,PAIGE",3,jumper,good,Centre,paige kellam,2,510
226,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,226,08:18,,,,,"TURNOVER  by HALLMARK,KALEY",,,"TURNOVER  by HALLMARK,KALEY",3,turnover,,covenant,kaley hallmark,,498
227,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,227,08:16,"STEAL  by STEWART,ABIGAIL",,,,,,,"STEAL  by STEWART,ABIGAIL",3,steal,,Centre,,,496
228,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,228,08:03,"GOOD JUMPER by WILSON,KATHLEEN(in the paint)",29,,29,,CENTRE-W 29-29 (0),,"GOOD JUMPER by WILSON,KATHLEEN(in the paint)",3,jumper,good,Centre,kathleen wilson,2,483
229,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,229,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
230,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,230,07:50,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,470
231,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,231,07:50,,29,,30 (+1),"GOOD FT by BELL,JESSICA",CCW 29-30 (-1),,"GOOD FT by BELL,JESSICA",3,free throw,good,covenant,jessica bell,1,470
232,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,232,07:50,,,,,"MISS FT by BELL,JESSICA",,,"MISS FT by BELL,JESSICA",3,free throw,missed,covenant,jessica bell,,470
233,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,233,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
234,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,234,07:42,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,462
235,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,235,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
236,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,236,07:09,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,429
237,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,237,07:09,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,429
238,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,238,07:09,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,429
239,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,239,07:09,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,429
240,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,240,07:09,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,429
241,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,241,07:09,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,429
242,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,242,07:06,,,,,"TURNOVER  by HALLMARK,KALEY",,,"TURNOVER  by HALLMARK,KALEY",3,turnover,,covenant,kaley hallmark,,426
243,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,243,06:40,"GOOD 3PTR by WILSON,KATHLEEN",32 (+2),,30,,CENTRE-W 32-30 (+2),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,400
244,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,244,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
245,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,245,06:31,,,,,"SUB IN by THOMAS,RACHEL",,,"SUB IN by THOMAS,RACHEL",3,subbing in,,covenant,rachel thomas,,391
246,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,246,06:31,,,,,"SUB IN by DOUGLASS,MORGAN",,,"SUB IN by DOUGLASS,MORGAN",3,subbing in,,covenant,morgan douglass,,391
247,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,247,06:31,,,,,"SUB OUT by WALTER,BEKAH",,,"SUB OUT by WALTER,BEKAH",3,subbing out,,covenant,bekah walter,,391
248,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,248,06:31,,,,,"SUB OUT by BELL,JESSICA",,,"SUB OUT by BELL,JESSICA",3,subbing out,,covenant,jessica bell,,391
249,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,249,06:12,,,,,"MISS JUMPER by DOUGLASS,MORGAN",,,"MISS JUMPER by DOUGLASS,MORGAN",3,jumper,missed,covenant,morgan douglass,,372
250,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,250,--,,,,,"REBOUND OFF by THOMAS,RACHEL",,,"REBOUND OFF by THOMAS,RACHEL",3,offensive rebound,,covenant,rachel thomas,,
251,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,251,06:09,,,,,"MISS JUMPER by THOMAS,RACHEL",,,"MISS JUMPER by THOMAS,RACHEL",3,jumper,missed,covenant,rachel thomas,,369
252,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,252,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
253,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,253,05:58,,,,,"FOUL  by SMITH,JOANNA",,,"FOUL  by SMITH,JOANNA",3,foul,,covenant,joanna smith,,358
254,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,254,05:58,"MISS FT by FEE,MIKAYLA",,,,,,,"MISS FT by FEE,MIKAYLA",3,free throw,missed,Centre,mikayla fee,,358
255,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,255,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
256,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,256,05:58,"GOOD FT by FEE,MIKAYLA",33 (+3),,30,,CENTRE-W 33-30 (+3),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,358
257,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,257,05:58,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,358
258,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,258,05:58,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,358
259,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,259,05:58,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,358
260,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,260,05:58,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,358
261,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,261,05:58,,,,,"SUB IN by GRIMES,EMMA",,,"SUB IN by GRIMES,EMMA",3,subbing in,,covenant,emma grimes,,358
262,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,262,05:58,,,,,"SUB OUT by HALLMARK,KALEY",,,"SUB OUT by HALLMARK,KALEY",3,subbing out,,covenant,kaley hallmark,,358
263,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,263,05:49,,,,,"TURNOVER  by THOMAS,RACHEL",,,"TURNOVER  by THOMAS,RACHEL",3,turnover,,covenant,rachel thomas,,349
264,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,264,05:20,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",35 (+5),,30,,CENTRE-W 35-30 (+5),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",3,layup,good,Centre,cheyenne bunner,2,320
265,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,265,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
266,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,266,05:06,,,,,"MISS JUMPER by SMITH,JOANNA",,,"MISS JUMPER by SMITH,JOANNA",3,jumper,missed,covenant,joanna smith,,306
267,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,267,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",3,defensive rebound,,Centre,lakken miller,,
268,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,268,04:48,"MISS LAYUP by BUNNER,CHEYENNE",,,,,,,"MISS LAYUP by BUNNER,CHEYENNE",3,layup,missed,Centre,cheyenne bunner,,288
269,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,269,--,,,,,"REBOUND DEF by THOMAS,RACHEL",,,"REBOUND DEF by THOMAS,RACHEL",3,defensive rebound,,covenant,rachel thomas,,
270,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,270,04:47,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,287
271,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,271,04:47,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,287
272,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,272,04:47,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,287
273,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,273,04:47,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,287
274,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,274,04:47,,,,,"SUB IN by BELL,JESSICA",,,"SUB IN by BELL,JESSICA",3,subbing in,,covenant,jessica bell,,287
275,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,275,04:47,,,,,"SUB IN by POTTER,GRACE",,,"SUB IN by POTTER,GRACE",3,subbing in,,covenant,grace potter,,287
276,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,276,04:47,,,,,"SUB OUT by THOMAS,RACHEL",,,"SUB OUT by THOMAS,RACHEL",3,subbing out,,covenant,rachel thomas,,287
277,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,277,04:47,,,,,"SUB OUT by GRIMES,EMMA",,,"SUB OUT by GRIMES,EMMA",3,subbing out,,covenant,emma grimes,,287
278,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,278,04:32,,,,,"MISS JUMPER by BELL,JESSICA",,,"MISS JUMPER by BELL,JESSICA",3,jumper,missed,covenant,jessica bell,,272
279,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,279,--,,,,,"REBOUND OFF by BELL,JESSICA",,,"REBOUND OFF by BELL,JESSICA",3,offensive rebound,,covenant,jessica bell,,
280,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,280,04:30,,,,,"MISS JUMPER by BELL,JESSICA",,,"MISS JUMPER by BELL,JESSICA",3,jumper,missed,covenant,jessica bell,,270
281,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,281,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
282,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,282,04:02,,,,,"FOUL  by BELL,JESSICA",,,"FOUL  by BELL,JESSICA",3,foul,,covenant,jessica bell,,242
283,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,283,04:02,"GOOD FT by MILLER,LAKKEN",36 (+6),,30,,CENTRE-W 36-30 (+6),,"GOOD FT by MILLER,LAKKEN",3,free throw,good,Centre,lakken miller,1,242
284,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,284,04:02,"GOOD FT by MILLER,LAKKEN",37 (+7),,30,,CENTRE-W 37-30 (+7),,"GOOD FT by MILLER,LAKKEN",3,free throw,good,Centre,lakken miller,1,242
