,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
64,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,64,03:37,"GOOD 3PTR by MARCUM,MADISON",18 (+13),,5,,CENTRE-W 18-5 (+13),,"GOOD 3PTR by MARCUM,MADISON",1,three pointer,good,Centre,madison marcum,3,217
65,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,65,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",1,assist,,Centre,abigail wehby,,
66,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,66,03:19,"FOUL  by MILLER,LAKKEN",,,,,,,"FOUL  by MILLER,LAKKEN",1,foul,,Centre,lakken miller,,199
67,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,67,03:11,,18 (+11),,7,"GOOD JUMPER by MCCORMACK,HANNAH",SEWANEE 18-7 (+11),,"GOOD JUMPER by MCCORMACK,HANNAH",1,jumper,good,sewanee,hannah mccormack,2,191
68,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,68,02:50,"MISS JUMPER by BUNNER,CHEYENNE",,,,,,,"MISS JUMPER by BUNNER,CHEYENNE",1,jumper,missed,Centre,cheyenne bunner,,170
69,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,69,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",1,offensive rebound,,Centre,mikayla fee,,
70,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,70,02:44,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",1,three pointer,missed,Centre,lakken miller,,164
71,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,71,--,"REBOUND OFF by MARCUM,MADISON",,,,,,,"REBOUND OFF by MARCUM,MADISON",1,offensive rebound,,Centre,madison marcum,,
72,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,72,02:26,"MISS LAYUP by WEHBY,ABIGAIL",,,,,,,"MISS LAYUP by WEHBY,ABIGAIL",1,layup,missed,Centre,abigail wehby,,146
73,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,73,--,,,,,"REBOUND DEF by HITCHCOCK,ALLISON",,,"REBOUND DEF by HITCHCOCK,ALLISON",1,defensive rebound,,sewanee,allison hitchcock,,
74,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,74,02:15,,,,,"MISS 3PTR by TAYLOR,BELLA",,,"MISS 3PTR by TAYLOR,BELLA",1,three pointer,missed,sewanee,bella taylor,,135
75,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,75,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",1,defensive rebound,,Centre,madison marcum,,
76,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,76,02:07,,,,,"FOUL  by TAYLOR,BELLA",,,"FOUL  by TAYLOR,BELLA",1,foul,,sewanee,bella taylor,,127
77,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,77,02:07,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",1,subbing in,,Centre,madison rice,,127
78,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,78,02:07,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,127
79,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,79,02:07,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",1,subbing in,,Centre,kathleen wilson,,127
80,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,80,02:07,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,127
81,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,81,02:07,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,127
82,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,82,02:07,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,127
83,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,83,02:07,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,127
84,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,84,02:07,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,127
85,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,85,02:07,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,127
86,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,86,02:07,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",1,subbing out,,Centre,cheyenne bunner,,127
87,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,87,02:07,,,,,"SUB IN by SMITH,MARLEE",,,"SUB IN by SMITH,MARLEE",1,subbing in,,sewanee,marlee smith,,127
88,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,88,02:07,,,,,"SUB IN by KIM,SUE",,,"SUB IN by KIM,SUE",1,subbing in,,sewanee,sue kim,,127
89,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,89,02:07,,,,,"SUB OUT by MCCORMACK,HANNAH",,,"SUB OUT by MCCORMACK,HANNAH",1,subbing out,,sewanee,hannah mccormack,,127
90,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,90,02:07,,,,,"SUB OUT by BOMBASSI,BELLA",,,"SUB OUT by BOMBASSI,BELLA",1,subbing out,,sewanee,bella bombassi,,127
91,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,91,02:03,"GOOD JUMPER by WILSON,KATHLEEN",20 (+13),,7,,CENTRE-W 20-7 (+13),,"GOOD JUMPER by WILSON,KATHLEEN",1,jumper,good,Centre,kathleen wilson,2,123
92,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,92,02:02,,,,,"FOUL  by KIM,SUE",,,"FOUL  by KIM,SUE",1,foul,,sewanee,sue kim,,122
93,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,93,02:02,"GOOD FT by WILSON,KATHLEEN",21 (+14),,7,,CENTRE-W 21-7 (+14),,"GOOD FT by WILSON,KATHLEEN",1,free throw,good,Centre,kathleen wilson,1,122
94,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,94,02:02,,,,,"SUB IN by MCCORMACK,HANNAH",,,"SUB IN by MCCORMACK,HANNAH",1,subbing in,,sewanee,hannah mccormack,,122
95,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,95,02:02,,,,,"SUB OUT by KIM,SUE",,,"SUB OUT by KIM,SUE",1,subbing out,,sewanee,sue kim,,122
96,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,96,01:49,,,,,"MISS 3PTR by HITCHCOCK,ALLISON",,,"MISS 3PTR by HITCHCOCK,ALLISON",1,three pointer,missed,sewanee,allison hitchcock,,109
97,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,97,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",1,defensive rebound,,Centre,olivia schad,,
98,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,98,01:34,"MISS LAYUP by RICE,MADISON",,,,,,,"MISS LAYUP by RICE,MADISON",1,layup,missed,Centre,madison rice,,94
99,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,99,--,,,,,"REBOUND DEF by MCCORMACK,HANNAH",,,"REBOUND DEF by MCCORMACK,HANNAH",1,defensive rebound,,sewanee,hannah mccormack,,
100,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,100,01:15,,,,,"MISS 3PTR by SMITH,MARLEE",,,"MISS 3PTR by SMITH,MARLEE",1,three pointer,missed,sewanee,marlee smith,,75
101,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,101,01:15,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",1,block,,Centre,abigail stewart,,75
102,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,102,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
103,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,103,01:06,"GOOD JUMPER by WILSON,KATHLEEN",23 (+16),,7,,CENTRE-W 23-7 (+16),,"GOOD JUMPER by WILSON,KATHLEEN",1,jumper,good,Centre,kathleen wilson,2,66
104,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,104,00:48,,,,,"MISS JUMPER by SMITH,MARLEE",,,"MISS JUMPER by SMITH,MARLEE",1,jumper,missed,sewanee,marlee smith,,48
105,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,105,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
106,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,106,00:11,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",1,turnover,,Centre,abigail stewart,,11
107,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,107,00:10,,,,,"STEAL  by MYERS,KELLEY",,,"STEAL  by MYERS,KELLEY",1,steal,,sewanee,,,10
108,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,108,00:03,,23 (+13),,10,"GOOD 3PTR by MYERS,KELLEY",SEWANEE 23-10 (+13),,"GOOD 3PTR by MYERS,KELLEY",1,three pointer,good,sewanee,kelley myers,3,3
109,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,109,--,,,,,"ASSIST  by TAYLOR,BELLA",,,"ASSIST  by TAYLOR,BELLA",1,assist,,sewanee,bella taylor,,
110,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,110,Start Period 2,,,,,,,,,2,,,,,,
111,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,111,10:00,,,,,"SUB IN by MYERS,KELLEY",,,"SUB IN by MYERS,KELLEY",2,subbing in,,sewanee,kelley myers,,600
112,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,112,10:00,,,,,"SUB OUT by KIM,SUE",,,"SUB OUT by KIM,SUE",2,subbing out,,sewanee,sue kim,,600
113,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,113,09:49,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",2,jumper,missed,Centre,madison rice,,589
114,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,114,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
115,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,115,09:47,,,,,"FOUL  by HITCHCOCK,ALLISON",,,"FOUL  by HITCHCOCK,ALLISON",2,foul,,sewanee,allison hitchcock,,587
116,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,116,09:47,"GOOD FT by STEWART,ABIGAIL",24 (+14),,10,,CENTRE-W 24-10 (+14),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,587
117,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,117,09:47,"GOOD FT by STEWART,ABIGAIL",25 (+15),,10,,CENTRE-W 25-10 (+15),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,587
118,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,118,09:47,,,,,"SUB IN by KIM,SUE",,,"SUB IN by KIM,SUE",2,subbing in,,sewanee,sue kim,,587
119,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,119,09:47,,,,,"SUB OUT by HITCHCOCK,ALLISON",,,"SUB OUT by HITCHCOCK,ALLISON",2,subbing out,,sewanee,allison hitchcock,,587
120,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,120,09:27,,,,,"MISS JUMPER by SMITH,MARLEE",,,"MISS JUMPER by SMITH,MARLEE",2,jumper,missed,sewanee,marlee smith,,567
121,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,121,09:27,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,567
122,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,122,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",2,defensive rebound,,Centre,madison rice,,
123,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,123,09:10,"GOOD 3PTR by RICE,MADISON",28 (+18),,10,,CENTRE-W 28-10 (+18),,"GOOD 3PTR by RICE,MADISON",2,three pointer,good,Centre,madison rice,3,550
124,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,124,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
125,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,125,08:43,,28 (+15),,13,"GOOD 3PTR by MYERS,KELLEY",SEWANEE 28-13 (+15),,"GOOD 3PTR by MYERS,KELLEY",2,three pointer,good,sewanee,kelley myers,3,523
126,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,126,--,,,,,"ASSIST  by SMITH,MARLEE",,,"ASSIST  by SMITH,MARLEE",2,assist,,sewanee,marlee smith,,
127,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,127,08:19,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,499
128,7,sewanee,Centre,Sewanee,70-63,70,63,"23, 23, 9, 15, 70","10, 21, 13, 19, 63",23,23,9,15,70,10,21,13,19,63,"6-1, 1-0 SAA","2-4, 0-1 SAA",12/02/17,Win,139,No Location Recorded,1 p.m.,A,128,08:19,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,499
