,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
68,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,68,04:11,,,,,"MISS FT by SMITH,NIA",,,"MISS FT by SMITH,NIA",1,free throw,missed,berry college,nia smith,,251
69,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,69,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
70,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,70,03:54,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",1,three pointer,missed,Centre,madison marcum,,234
71,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,71,--,"REBOUND OFF by MILLER,LAKKEN",,,,,,,"REBOUND OFF by MILLER,LAKKEN",1,offensive rebound,,Centre,lakken miller,,
72,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,72,03:50,"GOOD 3PTR by RICE,MADISON",9,,12 (+3),,CENTRE-W 9-12 (-3),,"GOOD 3PTR by RICE,MADISON",1,three pointer,good,Centre,madison rice,3,230
73,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,73,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",1,assist,,Centre,lakken miller,,
74,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,74,03:35,,9,,14 (+5),"GOOD LAYUP by SMITH,NIA(in the paint)",BCW 9-14 (-5),,"GOOD LAYUP by SMITH,NIA(in the paint)",1,layup,good,berry college,nia smith,2,215
75,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,75,03:08,,,,,"FOUL  by SMITH,NIA",,,"FOUL  by SMITH,NIA",1,foul,,berry college,nia smith,,188
76,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,76,03:08,"MISS FT by STEWART,ABIGAIL",,,,,,,"MISS FT by STEWART,ABIGAIL",1,free throw,missed,Centre,abigail stewart,,188
77,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,77,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
78,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,78,03:08,"GOOD FT by STEWART,ABIGAIL",10,,14 (+4),,CENTRE-W 10-14 (-4),,"GOOD FT by STEWART,ABIGAIL",1,free throw,good,Centre,abigail stewart,1,188
79,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,79,03:08,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,188
80,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,80,03:08,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,188
81,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,81,03:08,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",1,subbing in,,Centre,cheyenne bunner,,188
82,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,82,03:08,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",1,subbing in,,Centre,kylee murray,,188
83,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,83,03:08,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,188
84,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,84,03:08,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",1,subbing out,,Centre,abigail stewart,,188
85,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,85,03:08,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",1,subbing out,,Centre,madison rice,,188
86,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,86,03:08,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,188
87,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,87,03:08,,,,,"SUB IN by DALE,KIANA",,,"SUB IN by DALE,KIANA",1,subbing in,,berry college,kiana dale,,188
88,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,88,03:08,,,,,"SUB OUT by MCKEE,ASHLEY",,,"SUB OUT by MCKEE,ASHLEY",1,subbing out,,berry college,ashley mckee,,188
89,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,89,02:50,,,,,"MISS 3PTR by PARSONS,EVELINE",,,"MISS 3PTR by PARSONS,EVELINE",1,three pointer,missed,berry college,eveline parsons,,170
90,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,90,--,,,,,"REBOUND OFF by WEEMS,ALEX",,,"REBOUND OFF by WEEMS,ALEX",1,offensive rebound,,berry college,alex weems,,
91,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,91,02:45,,10,,16 (+6),"GOOD LAYUP by WEEMS,ALEX(in the paint)",BCW 10-16 (-6),,"GOOD LAYUP by WEEMS,ALEX(in the paint)",1,layup,good,berry college,alex weems,2,165
92,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,92,02:15,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",1,three pointer,missed,Centre,paige kellam,,135
93,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,93,--,"REBOUND OFF by MURRAY,KYLEE",,,,,,,"REBOUND OFF by MURRAY,KYLEE",1,offensive rebound,,Centre,kylee murray,,
94,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,94,02:12,"MISS LAYUP by MURRAY,KYLEE",,,,,,,"MISS LAYUP by MURRAY,KYLEE",1,layup,missed,Centre,kylee murray,,132
95,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,95,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",1,offensive rebound,,Centre,mikayla fee,,
96,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,96,02:02,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",12,,16 (+4),,CENTRE-W 12-16 (-4),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",1,layup,good,Centre,mikayla fee,2,122
97,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,97,01:49,,,,,"MISS 3PTR by SMITH,NIA",,,"MISS 3PTR by SMITH,NIA",1,three pointer,missed,berry college,nia smith,,109
98,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,98,--,,,,,"REBOUND OFF by SMITH,MCKENZIE",,,"REBOUND OFF by SMITH,MCKENZIE",1,offensive rebound,,berry college,mckenzie smith,,
99,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,99,01:43,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",1,foul,,Centre,mikayla fee,,103
100,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,100,01:43,,,,,"MISS FT by SMITH,MCKENZIE",,,"MISS FT by SMITH,MCKENZIE",1,free throw,missed,berry college,mckenzie smith,,103
101,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,101,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
102,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,102,01:43,,,,,"MISS FT by SMITH,MCKENZIE",,,"MISS FT by SMITH,MCKENZIE",1,free throw,missed,berry college,mckenzie smith,,103
103,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,103,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",1,defensive rebound,,Centre,cheyenne bunner,,
104,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,104,01:43,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,103
105,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,105,01:43,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,103
106,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,106,01:43,,,,,"SUB IN by MORNING,JANA",,,"SUB IN by MORNING,JANA",1,subbing in,,berry college,jana morning,,103
107,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,107,01:43,,,,,"SUB OUT by PARSONS,EVELINE",,,"SUB OUT by PARSONS,EVELINE",1,subbing out,,berry college,eveline parsons,,103
108,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,108,01:30,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",1,three pointer,missed,Centre,lakken miller,,90
109,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,109,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
110,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,110,01:26,,,,,"SUB IN by BRYAN,MACKENZIE",,,"SUB IN by BRYAN,MACKENZIE",1,subbing in,,berry college,mackenzie bryan,,86
111,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,111,01:26,,,,,"SUB OUT by SMITH,MCKENZIE",,,"SUB OUT by SMITH,MCKENZIE",1,subbing out,,berry college,mckenzie smith,,86
112,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,112,01:08,,12,,18 (+6),"GOOD LAYUP by MORNING,JANA(in the paint)",BCW 12-18 (-6),,"GOOD LAYUP by MORNING,JANA(in the paint)",1,layup,good,berry college,jana morning,2,68
113,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,113,00:56,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",14,,18 (+4),,CENTRE-W 14-18 (-4),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",1,layup,good,Centre,cheyenne bunner,2,56
114,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,114,00:30,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,1,turnover,,berry college,,,30
115,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,115,00:22,,,,,"FOUL  by MORNING,JANA",,,"FOUL  by MORNING,JANA",1,foul,,berry college,jana morning,,22
116,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,116,00:22,"MISS LAYUP by BUNNER,CHEYENNE",,,,,,,"MISS LAYUP by BUNNER,CHEYENNE",1,layup,missed,Centre,cheyenne bunner,,22
117,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,117,--,"REBOUND OFF by BUNNER,CHEYENNE",,,,,,,"REBOUND OFF by BUNNER,CHEYENNE",1,offensive rebound,,Centre,cheyenne bunner,,
118,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,118,00:22,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",16,,18 (+2),,CENTRE-W 16-18 (-2),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",1,layup,good,Centre,cheyenne bunner,2,22
119,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,119,00:14,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",1,foul,,Centre,ellen hicks,,14
120,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,120,00:14,,,,,"MISS FT by SMITH,NIA",,,"MISS FT by SMITH,NIA",1,free throw,missed,berry college,nia smith,,14
121,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,121,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
122,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,122,00:14,,16,,19 (+3),"GOOD FT by SMITH,NIA",BCW 16-19 (-3),,"GOOD FT by SMITH,NIA",1,free throw,good,berry college,nia smith,1,14
123,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,123,00:00,"TURNOVER  by MURRAY,KYLEE",,,,,,,"TURNOVER  by MURRAY,KYLEE",1,turnover,,Centre,kylee murray,,0
124,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,124,Start Period 2,,,,,,,,,2,,,,,,
125,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,125,10:00,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,600
126,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,126,10:00,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,600
127,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,127,09:58,,,,,"TURNOVER  by PARSONS,EVELINE",,,"TURNOVER  by PARSONS,EVELINE",2,turnover,,berry college,eveline parsons,,598
128,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,128,09:55,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",2,steal,,Centre,,,595
129,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,129,09:51,"GOOD LAYUP by WEHBY,ABIGAIL(fastbreak)(in the paint)",18,,19 (+1),,CENTRE-W 18-19 (-1),,"GOOD LAYUP by WEHBY,ABIGAIL(fastbreak)(in the paint)",2,layup,good,Centre,abigail(fastbreak) wehby,2,591
130,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,130,09:47,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2,timeout,,berry college,,,587
131,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,131,09:47,,,,,"SUB IN by BRYAN,MACKENZIE",,,"SUB IN by BRYAN,MACKENZIE",2,subbing in,,berry college,mackenzie bryan,,587
132,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,132,09:47,,,,,"SUB IN by MORNING,JANA",,,"SUB IN by MORNING,JANA",2,subbing in,,berry college,jana morning,,587
133,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,133,09:47,,,,,"SUB OUT by WEEMS,ALEX",,,"SUB OUT by WEEMS,ALEX",2,subbing out,,berry college,alex weems,,587
134,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,134,09:47,,,,,"SUB OUT by MCKEE,ASHLEY",,,"SUB OUT by MCKEE,ASHLEY",2,subbing out,,berry college,ashley mckee,,587
135,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,135,09:28,,,,,"MISS 3PTR by PARSONS,EVELINE",,,"MISS 3PTR by PARSONS,EVELINE",2,three pointer,missed,berry college,eveline parsons,,568
136,14,berry,Centre,Berry College,53-63,53,63,"16, 11, 5, 21, 53","19, 12, 15, 17, 63",16,11,5,21,53,19,12,15,17,63,"12-2, 3-1","6-8, 1-3",01/12/18,Lose,532,No Location Recorded,6:00 PM,A,136,--,,,,,"REBOUND OFF by SMITH,NIA",,,"REBOUND OFF by SMITH,NIA",2,offensive rebound,,berry college,nia smith,,
