,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,EC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
495,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,495,08:34,,,,,"SUB IN by NEWHART,ROSIE",,,"SUB IN by NEWHART,ROSIE",4,subbing in,,earlham college,rosie newhart,,514
496,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,496,08:34,,,,,"SUB IN by WHITE,CAMRYN",,,"SUB IN by WHITE,CAMRYN",4,subbing in,,earlham college,camryn white,,514
497,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,497,08:34,,,,,"SUB OUT by CURTIS,ZOE",,,"SUB OUT by CURTIS,ZOE",4,subbing out,,earlham college,zoe curtis,,514
498,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,498,08:34,,,,,"SUB OUT by BOWLING,KAYLA",,,"SUB OUT by BOWLING,KAYLA",4,subbing out,,earlham college,kayla bowling,,514
499,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,499,08:15,,,,,"MISS LAYUP by PITTMAN,SHANNON",,,"MISS LAYUP by PITTMAN,SHANNON",4,layup,missed,earlham college,shannon pittman,,495
500,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,500,--,,,,,"REBOUND OFF by PITTMAN,SHANNON",,,"REBOUND OFF by PITTMAN,SHANNON",4,offensive rebound,,earlham college,shannon pittman,,
501,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,501,08:12,,52 (+8),,44,"GOOD LAYUP by PITTMAN,SHANNON(in the paint)",EC-W 52-44 (+8),,"GOOD LAYUP by PITTMAN,SHANNON(in the paint)",4,layup,good,earlham college,shannon pittman,2,492
502,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,502,07:56,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",4,layup,missed,Centre,paige kellam,,476
503,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,503,--,,,,,"REBOUND DEF by WEISNER,AMY",,,"REBOUND DEF by WEISNER,AMY",4,defensive rebound,,earlham college,amy weisner,,
504,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,504,07:52,,,,,"TURNOVER  by WEISNER,AMY",,,"TURNOVER  by WEISNER,AMY",4,turnover,,earlham college,amy weisner,,472
505,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,505,07:52,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,472
506,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,506,07:52,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,472
507,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,507,07:52,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,472
508,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,508,07:52,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,472
509,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,509,07:42,"GOOD LAYUP by FEE,MIKAYLA(fastbreak)(in the paint)",54 (+10),,44,,CENTRE-W 54-44 (+10),,"GOOD LAYUP by FEE,MIKAYLA(fastbreak)(in the paint)",4,layup,good,Centre,mikayla(fastbreak) fee,2,462
510,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,510,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
511,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,511,07:34,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,454
512,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,512,07:25,,54 (+8),,46,"GOOD JUMPER by FLYNN,MARIAH",EC-W 54-46 (+8),,"GOOD JUMPER by FLYNN,MARIAH",4,jumper,good,earlham college,mariah flynn,2,445
513,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,513,--,,,,,"ASSIST  by WHITE,CAMRYN",,,"ASSIST  by WHITE,CAMRYN",4,assist,,earlham college,camryn white,,
514,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,514,06:56,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",4,three pointer,missed,Centre,olivia schad,,416
515,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,515,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
516,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,516,06:37,,54 (+6),,48,"GOOD LAYUP by NEWHART,ROSIE(in the paint)",EC-W 54-48 (+6),,"GOOD LAYUP by NEWHART,ROSIE(in the paint)",4,layup,good,earlham college,rosie newhart,2,397
517,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,517,--,,,,,"ASSIST  by WHITE,CAMRYN",,,"ASSIST  by WHITE,CAMRYN",4,assist,,earlham college,camryn white,,
518,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,518,06:21,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",56 (+8),,48,,CENTRE-W 56-48 (+8),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail wehby,2,381
519,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,519,06:18,,,,,"TURNOVER  by FLYNN,MARIAH",,,"TURNOVER  by FLYNN,MARIAH",4,turnover,,earlham college,mariah flynn,,378
520,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,520,06:18,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,378
521,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,521,06:18,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,378
522,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,522,06:18,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,378
523,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,523,06:18,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,378
524,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,524,06:18,,,,,"SUB IN by BOWLING,KAYLA",,,"SUB IN by BOWLING,KAYLA",4,subbing in,,earlham college,kayla bowling,,378
525,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,525,06:18,,,,,"SUB OUT by PITTMAN,SHANNON",,,"SUB OUT by PITTMAN,SHANNON",4,subbing out,,earlham college,shannon pittman,,378
526,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,526,06:08,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",4,turnover,,Centre,abigail stewart,,368
527,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,527,06:05,,,,,"STEAL  by FLYNN,MARIAH",,,"STEAL  by FLYNN,MARIAH",4,steal,,earlham college,,,365
528,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,528,06:04,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,364
529,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,529,06:04,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,364
530,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,530,06:04,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,364
531,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,531,05:50,,,,,"MISS 3PTR by FLYNN,MARIAH",,,"MISS 3PTR by FLYNN,MARIAH",4,three pointer,missed,earlham college,mariah flynn,,350
532,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,532,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
533,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,533,05:47,,,,,"FOUL  by NEWHART,ROSIE",,,"FOUL  by NEWHART,ROSIE",4,foul,,earlham college,rosie newhart,,347
534,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,534,05:35,"MISS LAYUP by SCHAD,OLIVIA",,,,,,,"MISS LAYUP by SCHAD,OLIVIA",4,layup,missed,Centre,olivia schad,,335
535,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,535,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
536,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,536,05:17,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,317
537,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,537,05:17,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,317
538,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,538,05:05,,,,,"TURNOVER  by BOWLING,KAYLA",,,"TURNOVER  by BOWLING,KAYLA",4,turnover,,earlham college,kayla bowling,,305
539,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,539,05:04,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",4,steal,,Centre,,,304
540,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,540,05:02,"MISS LAYUP by WEHBY,ABIGAIL",,,,,,,"MISS LAYUP by WEHBY,ABIGAIL",4,layup,missed,Centre,abigail wehby,,302
541,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,541,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
542,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,542,04:59,,,,,"SUB IN by SPEARS,KYNDALL",,,"SUB IN by SPEARS,KYNDALL",4,subbing in,,earlham college,kyndall spears,,299
543,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,543,04:59,,,,,"SUB OUT by BOWLING,KAYLA",,,"SUB OUT by BOWLING,KAYLA",4,subbing out,,earlham college,kayla bowling,,299
544,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,544,04:58,"GOOD LAYUP by RICE,MADISON(in the paint)",58 (+10),,48,,CENTRE-W 58-48 (+10),,"GOOD LAYUP by RICE,MADISON(in the paint)",4,layup,good,Centre,madison rice,2,298
545,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,545,--,"ASSIST  by FEE,MIKAYLA",,,,,,,"ASSIST  by FEE,MIKAYLA",4,assist,,Centre,mikayla fee,,
546,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,546,04:54,,58 (+7),,51,"GOOD 3PTR by FLYNN,MARIAH(fastbreak)",EC-W 58-51 (+7),,"GOOD 3PTR by FLYNN,MARIAH(fastbreak)",4,three pointer,good,earlham college,mariah(fastbreak) flynn,3,294
547,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,547,--,"ASSIST  by HOBBS,MEREDITH",,,,,,,"ASSIST  by HOBBS,MEREDITH",4,assist,,Centre,meredith hobbs,,
548,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,548,04:46,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",61 (+10),,51,,CENTRE-W 61-51 (+10),,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",4,three pointer,good,Centre,madison(fastbreak) marcum,3,286
549,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,549,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
550,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,550,04:35,,,,,"FOUL  by SPEARS,KYNDALL",,,"FOUL  by SPEARS,KYNDALL",4,foul,,earlham college,kyndall spears,,275
551,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,551,04:28,,,,,"TURNOVER  by SPEARS,KYNDALL",,,"TURNOVER  by SPEARS,KYNDALL",4,turnover,,earlham college,kyndall spears,,268
552,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,552,04:25,,,,,"SUB IN by CURTIS,ZOE",,,"SUB IN by CURTIS,ZOE",4,subbing in,,earlham college,zoe curtis,,265
553,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,553,04:25,,,,,"SUB IN by PITTMAN,SHANNON",,,"SUB IN by PITTMAN,SHANNON",4,subbing in,,earlham college,shannon pittman,,265
554,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,554,04:25,,,,,"SUB OUT by NEWHART,ROSIE",,,"SUB OUT by NEWHART,ROSIE",4,subbing out,,earlham college,rosie newhart,,265
555,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,555,04:25,,,,,"SUB OUT by SPEARS,KYNDALL",,,"SUB OUT by SPEARS,KYNDALL",4,subbing out,,earlham college,kyndall spears,,265
556,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,556,04:15,,,,,"FOUL  by PITTMAN,SHANNON",,,"FOUL  by PITTMAN,SHANNON",4,foul,,earlham college,shannon pittman,,255
557,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,557,04:06,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",63 (+12),,51,,CENTRE-W 63-51 (+12),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,246
558,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,558,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",4,assist,,Centre,madison marcum,,
559,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,559,03:55,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,235
560,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,560,03:55,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,235
561,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,561,03:49,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,229
562,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,562,03:49,,63 (+11),,52,"GOOD FT by CURTIS,ZOE",EC-W 63-52 (+11),,"GOOD FT by CURTIS,ZOE",4,free throw,good,earlham college,zoe curtis,1,229
563,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,563,03:49,,,,,"MISS FT by CURTIS,ZOE",,,"MISS FT by CURTIS,ZOE",4,free throw,missed,earlham college,zoe curtis,,229
564,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,564,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
565,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,565,03:49,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,229
566,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,566,03:49,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,229
