,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
144,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,144,10:00,"SUB OUT by DYER,KARLYMARIE",,,,,,,"SUB OUT by DYER,KARLYMARIE",2,subbing out,,oglethorpe,karlymarie dyer,,600
145,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,145,10:00,"SUB OUT by LEGATE,SAVANNAH",,,,,,,"SUB OUT by LEGATE,SAVANNAH",2,subbing out,,oglethorpe,savannah legate,,600
146,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,146,10:00,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,600
147,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,147,10:00,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,600
148,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,148,10:00,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,600
149,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,149,10:00,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,600
150,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,150,09:46,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,586
151,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,151,09:44,"STEAL  by BURDGE,AUDREY",,,,,,,"STEAL  by BURDGE,AUDREY",2,steal,,oglethorpe,,,584
152,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,152,09:39,"MISS LAYUP by CHARLES,BAILEY",,,,,,,"MISS LAYUP by CHARLES,BAILEY",2,layup,missed,oglethorpe,bailey charles,,579
153,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,153,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
154,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,154,09:35,"FOUL  by BURDGE,AUDREY",,,,,,,"FOUL  by BURDGE,AUDREY",2,foul,,oglethorpe,audrey burdge,,575
155,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,155,09:35,,,,,"MISS JUMPER by WEHBY,ABIGAIL",,,"MISS JUMPER by WEHBY,ABIGAIL",2,jumper,missed,Centre,abigail wehby,,575
156,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,156,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
157,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,157,09:12,"SUB IN by GRINDLE,MORGAN",,,,,,,"SUB IN by GRINDLE,MORGAN",2,subbing in,,oglethorpe,morgan grindle,,552
158,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,158,09:12,"SUB OUT by SIMPSON,BROOKE",,,,,,,"SUB OUT by SIMPSON,BROOKE",2,subbing out,,oglethorpe,brooke simpson,,552
159,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,159,09:02,,,,,"MISS 3PTR by RICE,MADISON",,,"MISS 3PTR by RICE,MADISON",2,three pointer,missed,Centre,madison rice,,542
160,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,160,--,"REBOUND DEF by DODSON,TAYLOR",,,,,,,"REBOUND DEF by DODSON,TAYLOR",2,defensive rebound,,oglethorpe,taylor dodson,,
161,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,161,08:50,"TURNOVER  by LONG,SYDNEY",,,,,,,"TURNOVER  by LONG,SYDNEY",2,turnover,,oglethorpe,sydney long,,530
162,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,162,08:48,,,,,"STEAL  by RICE,MADISON",,,"STEAL  by RICE,MADISON",2,steal,,Centre,,,528
163,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,163,08:30,,18 (+4),,14,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CENTRE-W 18-14 (-4),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,510
164,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,164,08:30,"FOUL  by BURDGE,AUDREY",,,,,,,"FOUL  by BURDGE,AUDREY",2,foul,,oglethorpe,audrey burdge,,510
165,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,165,08:30,,18 (+3),,15,"GOOD FT by STEWART,ABIGAIL",CENTRE-W 18-15 (-3),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,510
166,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,166,08:30,"SUB IN by HOPKINS,CLARISSA",,,,,,,"SUB IN by HOPKINS,CLARISSA",2,subbing in,,oglethorpe,clarissa hopkins,,510
167,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,167,08:30,"SUB IN by EDWARDS,DELANEY",,,,,,,"SUB IN by EDWARDS,DELANEY",2,subbing in,,oglethorpe,delaney edwards,,510
168,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,168,08:30,"SUB OUT by BURDGE,AUDREY",,,,,,,"SUB OUT by BURDGE,AUDREY",2,subbing out,,oglethorpe,audrey burdge,,510
169,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,169,08:30,"SUB OUT by LONG,SYDNEY",,,,,,,"SUB OUT by LONG,SYDNEY",2,subbing out,,oglethorpe,sydney long,,510
170,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,170,08:30,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,510
171,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,171,08:30,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,510
172,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,172,08:13,"MISS 3PTR by DODSON,TAYLOR",,,,,,,"MISS 3PTR by DODSON,TAYLOR",2,three pointer,missed,oglethorpe,taylor dodson,,493
173,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,173,--,,,,,"REBOUND DEF by RICE,MADISON",,,"REBOUND DEF by RICE,MADISON",2,defensive rebound,,Centre,madison rice,,
174,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,174,07:59,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,479
175,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,175,--,"REBOUND DEF by EDWARDS,DELANEY",,,,,,,"REBOUND DEF by EDWARDS,DELANEY",2,defensive rebound,,oglethorpe,delaney edwards,,
176,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,176,07:51,"TURNOVER  by CHARLES,BAILEY",,,,,,,"TURNOVER  by CHARLES,BAILEY",2,turnover,,oglethorpe,bailey charles,,471
177,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,177,07:49,,,,,"STEAL  by RICE,MADISON",,,"STEAL  by RICE,MADISON",2,steal,,Centre,,,469
178,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,178,07:41,,18 (+1),,17,"GOOD LAYUP by RICE,MADISON(in the paint)",CENTRE-W 18-17 (-1),,"GOOD LAYUP by RICE,MADISON(in the paint)",2,layup,good,Centre,madison rice,2,461
179,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,179,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
180,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,180,07:36,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,456
181,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,181,07:36,"SUB IN by SIMPSON,BROOKE",,,,,,,"SUB IN by SIMPSON,BROOKE",2,subbing in,,oglethorpe,brooke simpson,,456
182,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,182,07:36,"SUB OUT by CHARLES,BAILEY",,,,,,,"SUB OUT by CHARLES,BAILEY",2,subbing out,,oglethorpe,bailey charles,,456
183,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,183,07:36,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,456
184,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,184,07:36,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,456
185,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,185,07:36,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,456
186,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,186,07:36,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,456
187,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,187,07:36,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,456
188,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,188,07:36,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,456
189,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,189,07:36,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,456
190,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,190,07:36,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,456
191,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,191,07:19,"MISS LAYUP by GRINDLE,MORGAN",,,,,,,"MISS LAYUP by GRINDLE,MORGAN",2,layup,missed,oglethorpe,morgan grindle,,439
192,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,192,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
193,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,193,07:17,"FOUL  by EDWARDS,DELANEY",,,,,,,"FOUL  by EDWARDS,DELANEY",2,foul,,oglethorpe,delaney edwards,,437
194,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,194,07:11,,18,,19 (+1),"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE-W 18-19 (+1),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,431
195,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,195,06:46,"MISS LAYUP by SIMPSON,BROOKE",,,,,,,"MISS LAYUP by SIMPSON,BROOKE",2,layup,missed,oglethorpe,brooke simpson,,406
196,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,196,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
197,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,197,06:35,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",2,jumper,missed,Centre,paige kellam,,395
198,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,198,--,"REBOUND DEF by EDWARDS,DELANEY",,,,,,,"REBOUND DEF by EDWARDS,DELANEY",2,defensive rebound,,oglethorpe,delaney edwards,,
199,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,199,06:26,"SUB IN by DYER,KARLYMARIE",,,,,,,"SUB IN by DYER,KARLYMARIE",2,subbing in,,oglethorpe,karlymarie dyer,,386
200,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,200,06:26,"SUB IN by CHARLES,BAILEY",,,,,,,"SUB IN by CHARLES,BAILEY",2,subbing in,,oglethorpe,bailey charles,,386
201,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,201,06:26,"SUB IN by LONG,SYDNEY",,,,,,,"SUB IN by LONG,SYDNEY",2,subbing in,,oglethorpe,sydney long,,386
202,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,202,06:26,"SUB OUT by HOPKINS,CLARISSA",,,,,,,"SUB OUT by HOPKINS,CLARISSA",2,subbing out,,oglethorpe,clarissa hopkins,,386
203,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,203,06:26,"SUB OUT by GRINDLE,MORGAN",,,,,,,"SUB OUT by GRINDLE,MORGAN",2,subbing out,,oglethorpe,morgan grindle,,386
204,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,204,06:26,"SUB OUT by EDWARDS,DELANEY",,,,,,,"SUB OUT by EDWARDS,DELANEY",2,subbing out,,oglethorpe,delaney edwards,,386
205,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,205,06:19,"MISS 3PTR by DYER,KARLYMARIE",,,,,,,"MISS 3PTR by DYER,KARLYMARIE",2,three pointer,missed,oglethorpe,karlymarie dyer,,379
206,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,206,--,"REBOUND OFF by DODSON,TAYLOR",,,,,,,"REBOUND OFF by DODSON,TAYLOR",2,offensive rebound,,oglethorpe,taylor dodson,,
207,23,oglethorpe,Oglethorpe,Centre,52-65,52,65,"12, 12, 8, 20, 52","18, 11, 20, 16, 65",12,12,8,20,52,18,11,20,16,65,14-9 (5-8 SAA),18-6 (11-2 SAA),02/11/18,Lose,155,No Location Recorded,1:00 PM,H,207,06:14,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",2,foul,,Centre,paige kellam,,374
