,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
179,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,179,01:29,,22 (+1),,21,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CENTRE-W 22-21 (-1),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,89
180,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,180,--,,,,,"ASSIST  by JENNINGS,RACHEL",,,"ASSIST  by JENNINGS,RACHEL",2,assist,,Centre,rachel jennings,,
181,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,181,01:13,"GOOD JUMPER by QUINTANA,CASSADY",24 (+3),,21,,BSC-W 24-21 (-3),,"GOOD JUMPER by QUINTANA,CASSADY",2,jumper,good,birmingham-southern,cassady quintana,2,73
182,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,182,00:51,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",2,turnover,,Centre,kylee murray,,51
183,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,183,00:51,"SUB IN by MCGOWAN,CHRISTIAN",,,,,,,"SUB IN by MCGOWAN,CHRISTIAN",2,subbing in,,birmingham-southern,christian mcgowan,,51
184,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,184,00:51,"SUB OUT by MIDDLETON,LEAH",,,,,,,"SUB OUT by MIDDLETON,LEAH",2,subbing out,,birmingham-southern,leah middleton,,51
185,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,185,00:51,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,51
186,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,186,00:51,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,51
187,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,187,00:51,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,51
188,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,188,00:51,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,51
189,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,189,00:51,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,51
190,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,190,00:51,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,51
191,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,191,00:51,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,51
192,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,192,00:51,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,51
193,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,193,00:51,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,51
194,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,194,00:51,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",2,subbing out,,Centre,rachel jennings,,51
195,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,195,00:42,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",2,foul,,Centre,kathleen wilson,,42
196,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,196,00:42,"GOOD FT by WANNEMUEHLER,JOSIE",25 (+4),,21,,BSC-W 25-21 (-4),,"GOOD FT by WANNEMUEHLER,JOSIE",2,free throw,good,birmingham-southern,josie wannemuehler,1,42
197,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,197,00:42,"MISS FT by WANNEMUEHLER,JOSIE",,,,,,,"MISS FT by WANNEMUEHLER,JOSIE",2,free throw,missed,birmingham-southern,josie wannemuehler,,42
198,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,198,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
199,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,199,00:42,"SUB IN by HOGAN,KAITLIN",,,,,,,"SUB IN by HOGAN,KAITLIN",2,subbing in,,birmingham-southern,kaitlin hogan,,42
200,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,200,00:42,"SUB OUT by QUINTANA,CASSADY",,,,,,,"SUB OUT by QUINTANA,CASSADY",2,subbing out,,birmingham-southern,cassady quintana,,42
201,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,201,00:42,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,42
202,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,202,00:42,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,42
203,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,203,00:22,,,,,"MISS JUMPER by WEHBY,ABIGAIL",,,"MISS JUMPER by WEHBY,ABIGAIL",2,jumper,missed,Centre,abigail wehby,,22
204,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,204,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",2,offensive rebound,,Centre,madison rice,,
205,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,205,00:18,,,,,"MISS JUMPER by RICE,MADISON",,,"MISS JUMPER by RICE,MADISON",2,jumper,missed,Centre,madison rice,,18
206,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,206,00:18,"BLOCK  by OLSEN,EMILEE",,,,,,,"BLOCK  by OLSEN,EMILEE",2,block,,birmingham-southern,emilee olsen,,18
207,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,207,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",2,offensive rebound,,Centre,madison rice,,
208,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,208,00:13,"FOUL  by OLSEN,EMILEE",,,,,,,"FOUL  by OLSEN,EMILEE",2,foul,,birmingham-southern,emilee olsen,,13
209,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,209,00:13,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",2,turnover,,Centre,abigail wehby,,13
210,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,210,00:13,"SUB IN by LEE,SAMANTHA",,,,,,,"SUB IN by LEE,SAMANTHA",2,subbing in,,birmingham-southern,samantha lee,,13
211,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,211,00:13,"SUB OUT by OLSEN,EMILEE",,,,,,,"SUB OUT by OLSEN,EMILEE",2,subbing out,,birmingham-southern,emilee olsen,,13
212,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,212,00:10,"TURNOVER  by OLSEN,EMILEE",,,,,,,"TURNOVER  by OLSEN,EMILEE",2,turnover,,birmingham-southern,emilee olsen,,10
213,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,213,00:04,,,,,"MISS JUMPER by CHIRICO,PRESLEY",,,"MISS JUMPER by CHIRICO,PRESLEY",2,jumper,missed,Centre,presley chirico,,4
214,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,214,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
215,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,215,00:03,"FOUL  by MCGOWAN,CHRISTIAN",,,,,,,"FOUL  by MCGOWAN,CHRISTIAN",2,foul,,birmingham-southern,christian mcgowan,,3
216,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,216,00:03,,25 (+3),,22,"GOOD FT by STEWART,ABIGAIL",CENTRE-W 25-22 (-3),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,3
217,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,217,00:03,,25 (+2),,23,"GOOD FT by STEWART,ABIGAIL",CENTRE-W 25-23 (-2),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,3
218,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,218,00:03,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,3
219,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,219,00:03,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,3
220,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,220,00:03,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,3
221,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,221,00:03,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,3
222,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,222,00:00,"MISS 3PTR by FUJII,MISA",,,,,,,"MISS 3PTR by FUJII,MISA",2,three pointer,missed,birmingham-southern,misa fujii,,0
223,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,223,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
224,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,224,Start Period 3,,,,,,,,,3,,,,,,
225,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,225,09:39,,25,,25,"GOOD JUMPER by STEWART,ABIGAIL",CENTRE-W 25-25 (0),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,579
226,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,226,09:22,"GOOD JUMPER by OLSEN,EMILEE(in the paint)",27 (+2),,25,,BSC-W 27-25 (-2),,"GOOD JUMPER by OLSEN,EMILEE(in the paint)",3,jumper,good,birmingham-southern,emilee olsen,2,562
227,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,227,--,"ASSIST  by MCGOWAN,CHRISTIAN",,,,,,,"ASSIST  by MCGOWAN,CHRISTIAN",3,assist,,birmingham-southern,christian mcgowan,,
228,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,228,09:05,,27,,27,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",CENTRE-W 27-27 (0),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",3,layup,good,Centre,abigail wehby,2,545
229,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,229,08:37,"GOOD LAYUP by OLSEN,EMILEE(in the paint)",29 (+2),,27,,BSC-W 29-27 (-2),,"GOOD LAYUP by OLSEN,EMILEE(in the paint)",3,layup,good,birmingham-southern,emilee olsen,2,517
230,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,230,08:16,,,,,"MISS LAYUP by WEHBY,ABIGAIL",,,"MISS LAYUP by WEHBY,ABIGAIL",3,layup,missed,Centre,abigail wehby,,496
231,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,231,--,"REBOUND DEF by HOGAN,KAITLIN",,,,,,,"REBOUND DEF by HOGAN,KAITLIN",3,defensive rebound,,birmingham-southern,kaitlin hogan,,
232,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,232,07:57,"MISS 3PTR by MCGOWAN,CHRISTIAN",,,,,,,"MISS 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,missed,birmingham-southern,christian mcgowan,,477
233,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,233,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
234,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,234,07:43,,29,,29,"GOOD JUMPER by STEWART,ABIGAIL",CENTRE-W 29-29 (0),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,463
235,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,235,07:29,"GOOD 3PTR by HOGAN,KAITLIN",32 (+3),,29,,BSC-W 32-29 (-3),,"GOOD 3PTR by HOGAN,KAITLIN",3,three pointer,good,birmingham-southern,kaitlin hogan,3,449
236,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,236,--,"ASSIST  by MIDDLETON,LEAH",,,,,,,"ASSIST  by MIDDLETON,LEAH",3,assist,,birmingham-southern,leah middleton,,
237,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,237,07:00,,32,,32,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 32-32 (0),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,420
238,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,238,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
239,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,239,06:29,"GOOD LAYUP by HOGAN,KAITLIN(in the paint)",34 (+2),,32,,BSC-W 34-32 (-2),,"GOOD LAYUP by HOGAN,KAITLIN(in the paint)",3,layup,good,birmingham-southern,kaitlin hogan,2,389
240,20,birmingham-southern,Birmingham-Southern,Centre,65-54,65,54,"10, 13, 23, 19, 65","7, 18, 16, 13, 54",10,13,23,19,65,7,18,16,13,54,10-10 (3-6 SAA),8-12 (5-4 SAA),01/27/19,Win,580,No Location Recorded,1:00 PM,H,240,06:16,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,376
