,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OU-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
188,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,188,04:19,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,259
189,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,189,04:19,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,259
190,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,190,04:19,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",2,subbing out,,Centre,rachel jennings,,259
191,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,191,03:52,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",2,jumper,missed,Centre,kathleen wilson,,232
192,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,192,--,"REBOUND DEF by RANSOM,LAUREN",,,,,,,"REBOUND DEF by RANSOM,LAUREN",2,defensive rebound,,oglethorpe,lauren ransom,,
193,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,193,03:30,"TURNOVER  by RANSOM,LAUREN",,,,,,,"TURNOVER  by RANSOM,LAUREN",2,turnover,,oglethorpe,lauren ransom,,210
194,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,194,02:56,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",2,jumper,missed,Centre,kathleen wilson,,176
195,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,195,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
196,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,196,02:53,,,,,"MISS LAYUP by STEWART,ABIGAIL",,,"MISS LAYUP by STEWART,ABIGAIL",2,layup,missed,Centre,abigail stewart,,173
197,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,197,--,"REBOUND DEF by RANSOM,LAUREN",,,,,,,"REBOUND DEF by RANSOM,LAUREN",2,defensive rebound,,oglethorpe,lauren ransom,,
198,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,198,02:36,"GOOD JUMPER by TRIPLETT,JADA",23 (+9),,14,,OU-W 23-14 (-9),,"GOOD JUMPER by TRIPLETT,JADA",2,jumper,good,oglethorpe,jada triplett,2,156
199,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,199,02:04,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,124
200,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,200,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",2,offensive rebound,,Centre,madison rice,,
201,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,201,02:03,"FOUL  by DYER,KARLYMARIE",,,,,,,"FOUL  by DYER,KARLYMARIE",2,foul,,oglethorpe,karlymarie dyer,,123
202,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,202,02:03,"SUB IN by LONG,SYDNEY",,,,,,,"SUB IN by LONG,SYDNEY",2,subbing in,,oglethorpe,sydney long,,123
203,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,203,02:03,"SUB IN by HIGASHI,HAILEY",,,,,,,"SUB IN by HIGASHI,HAILEY",2,subbing in,,oglethorpe,hailey higashi,,123
204,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,204,02:03,"SUB IN by GRINDLE,MORGAN",,,,,,,"SUB IN by GRINDLE,MORGAN",2,subbing in,,oglethorpe,morgan grindle,,123
205,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,205,02:03,"SUB OUT by DYER,KARLYMARIE",,,,,,,"SUB OUT by DYER,KARLYMARIE",2,subbing out,,oglethorpe,karlymarie dyer,,123
206,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,206,02:03,"SUB OUT by TRIPLETT,JADA",,,,,,,"SUB OUT by TRIPLETT,JADA",2,subbing out,,oglethorpe,jada triplett,,123
207,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,207,02:03,"SUB OUT by SIMPSON,BROOKE",,,,,,,"SUB OUT by SIMPSON,BROOKE",2,subbing out,,oglethorpe,brooke simpson,,123
208,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,208,02:03,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,123
209,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,209,02:03,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,123
210,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,210,02:03,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,123
211,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,211,02:03,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,123
212,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,212,02:03,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,123
213,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,213,02:03,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,123
214,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,214,01:56,,,,,"TURNOVER  by JENNINGS,RACHEL",,,"TURNOVER  by JENNINGS,RACHEL",2,turnover,,Centre,rachel jennings,,116
215,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,215,01:54,"STEAL  by GRINDLE,MORGAN",,,,,,,"STEAL  by GRINDLE,MORGAN",2,steal,,oglethorpe,,,114
216,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,216,01:48,,,,,"FOUL  by BUNNER,CHEYENNE",,,"FOUL  by BUNNER,CHEYENNE",2,foul,,Centre,cheyenne bunner,,108
217,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,217,01:39,"MISS LAYUP by RANSOM,LAUREN",,,,,,,"MISS LAYUP by RANSOM,LAUREN",2,layup,missed,oglethorpe,lauren ransom,,99
218,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,218,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",2,defensive rebound,,Centre,cheyenne bunner,,
219,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,219,01:18,,23 (+6),,17,"GOOD 3PTR by MURRAY,KYLEE",CENTRE-W 23-17 (-6),,"GOOD 3PTR by MURRAY,KYLEE",2,three pointer,good,Centre,kylee murray,3,78
220,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,220,--,,,,,"ASSIST  by STEWART,ABIGAIL",,,"ASSIST  by STEWART,ABIGAIL",2,assist,,Centre,abigail stewart,,
221,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,221,00:50,"MISS LAYUP by CHARLES,BAILEY",,,,,,,"MISS LAYUP by CHARLES,BAILEY",2,layup,missed,oglethorpe,bailey charles,,50
222,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,222,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
223,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,223,00:34,,,,,"TURNOVER  by JENNINGS,RACHEL",,,"TURNOVER  by JENNINGS,RACHEL",2,turnover,,Centre,rachel jennings,,34
224,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,224,00:32,"SUB IN by SIMPSON,BROOKE",,,,,,,"SUB IN by SIMPSON,BROOKE",2,subbing in,,oglethorpe,brooke simpson,,32
225,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,225,00:32,"SUB IN by TRIPLETT,JADA",,,,,,,"SUB IN by TRIPLETT,JADA",2,subbing in,,oglethorpe,jada triplett,,32
226,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,226,00:32,"SUB IN by NEAL,HAYDEN",,,,,,,"SUB IN by NEAL,HAYDEN",2,subbing in,,oglethorpe,hayden neal,,32
227,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,227,00:32,"SUB OUT by LONG,SYDNEY",,,,,,,"SUB OUT by LONG,SYDNEY",2,subbing out,,oglethorpe,sydney long,,32
228,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,228,00:32,"SUB OUT by RANSOM,LAUREN",,,,,,,"SUB OUT by RANSOM,LAUREN",2,subbing out,,oglethorpe,lauren ransom,,32
229,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,229,00:32,"SUB OUT by GRINDLE,MORGAN",,,,,,,"SUB OUT by GRINDLE,MORGAN",2,subbing out,,oglethorpe,morgan grindle,,32
230,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,230,00:32,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,32
231,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,231,00:32,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,32
232,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,232,00:12,"TURNOVER  by NEAL,HAYDEN",,,,,,,"TURNOVER  by NEAL,HAYDEN",2,turnover,,oglethorpe,hayden neal,,12
233,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,233,00:01,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",2,three pointer,missed,Centre,kathleen wilson,,1
234,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,234,--,"REBOUND DEF by TRIPLETT,JADA",,,,,,,"REBOUND DEF by TRIPLETT,JADA",2,defensive rebound,,oglethorpe,jada triplett,,
235,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,235,Start Period 3,,,,,,,,,3,,,,,,
236,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,236,09:47,,,,,"MISS LAYUP by WEHBY,ABIGAIL",,,"MISS LAYUP by WEHBY,ABIGAIL",3,layup,missed,Centre,abigail wehby,,587
237,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,237,--,"REBOUND DEF by RANSOM,LAUREN",,,,,,,"REBOUND DEF by RANSOM,LAUREN",3,defensive rebound,,oglethorpe,lauren ransom,,
238,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,238,09:25,"MISS LAYUP by RANSOM,LAUREN",,,,,,,"MISS LAYUP by RANSOM,LAUREN",3,layup,missed,oglethorpe,lauren ransom,,565
239,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,239,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
240,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,240,09:04,,23 (+4),,19,"GOOD JUMPER by WEHBY,ABIGAIL",CENTRE-W 23-19 (-4),,"GOOD JUMPER by WEHBY,ABIGAIL",3,jumper,good,Centre,abigail wehby,2,544
241,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,241,--,,,,,"ASSIST  by MARCUM,MADISON",,,"ASSIST  by MARCUM,MADISON",3,assist,,Centre,madison marcum,,
242,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,242,08:34,"MISS LAYUP by CHARLES,BAILEY",,,,,,,"MISS LAYUP by CHARLES,BAILEY",3,layup,missed,oglethorpe,bailey charles,,514
243,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,243,--,"REBOUND OFF by CHARLES,BAILEY",,,,,,,"REBOUND OFF by CHARLES,BAILEY",3,offensive rebound,,oglethorpe,bailey charles,,
244,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,244,08:16,"GOOD LAYUP by RANSOM,LAUREN(in the paint)",25 (+6),,19,,OU-W 25-19 (-6),,"GOOD LAYUP by RANSOM,LAUREN(in the paint)",3,layup,good,oglethorpe,lauren ransom,2,496
245,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,245,07:47,"FOUL  by RANSOM,LAUREN",,,,,,,"FOUL  by RANSOM,LAUREN",3,foul,,oglethorpe,lauren ransom,,467
246,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,246,07:47,,25 (+5),,20,"GOOD FT by STEWART,ABIGAIL",CENTRE-W 25-20 (-5),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,467
247,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,247,07:47,,25 (+4),,21,"GOOD FT by STEWART,ABIGAIL",CENTRE-W 25-21 (-4),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,467
248,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,248,07:47,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,467
249,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,249,07:47,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,467
250,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,250,07:23,"MISS 3PTR by SIMPSON,BROOKE",,,,,,,"MISS 3PTR by SIMPSON,BROOKE",3,three pointer,missed,oglethorpe,brooke simpson,,443
251,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,251,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
