,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
61,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,61,--,,,,,"REBOUND DEF by KIM,SUE",,,"REBOUND DEF by KIM,SUE",1,defensive rebound,,sewanee,sue kim,,
62,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,62,03:43,,,,,"TURNOVER  by CARLETELLO,EMILY",,,"TURNOVER  by CARLETELLO,EMILY",1,turnover,,sewanee,emily carletello,,223
63,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,63,03:41,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,221
64,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,64,03:41,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",1,subbing out,,Centre,cheyenne bunner,,221
65,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,65,03:10,"GOOD 3PTR by MILLER,LAKKEN",16 (+2),,14,,CENTRE-W 16-14 (+2),,"GOOD 3PTR by MILLER,LAKKEN",1,three pointer,good,Centre,lakken miller,3,190
66,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,66,--,"ASSIST  by STEWART,ABIGAIL",,,,,,,"ASSIST  by STEWART,ABIGAIL",1,assist,,Centre,abigail stewart,,
67,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,67,02:53,,,,,"TURNOVER  by TREANTON,ELLIE",,,"TURNOVER  by TREANTON,ELLIE",1,turnover,,sewanee,ellie treanton,,173
68,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,68,02:50,"STEAL  by MILLER,LAKKEN",,,,,,,"STEAL  by MILLER,LAKKEN",1,steal,,Centre,,,170
69,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,69,02:30,"MISS JUMPER by JENNINGS,RACHEL",,,,,,,"MISS JUMPER by JENNINGS,RACHEL",1,jumper,missed,Centre,rachel jennings,,150
70,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,70,--,,,,,"REBOUND DEF by YOUNG,ABBY",,,"REBOUND DEF by YOUNG,ABBY",1,defensive rebound,,sewanee,abby young,,
71,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,71,02:19,,16,,17 (+1),"GOOD 3PTR by LOGAN,KINSLEY",SEWANEE 16-17 (-1),,"GOOD 3PTR by LOGAN,KINSLEY",1,three pointer,good,sewanee,kinsley logan,3,139
72,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,72,--,,,,,"ASSIST  by CARLETELLO,EMILY",,,"ASSIST  by CARLETELLO,EMILY",1,assist,,sewanee,emily carletello,,
73,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,73,01:52,"TURNOVER  by JENNINGS,RACHEL",,,,,,,"TURNOVER  by JENNINGS,RACHEL",1,turnover,,Centre,rachel jennings,,112
74,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,74,01:51,,,,,"STEAL  by YOUNG,ABBY",,,"STEAL  by YOUNG,ABBY",1,steal,,sewanee,,,111
75,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,75,01:48,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",1,foul,,Centre,ellen hicks,,108
76,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,76,01:48,,,,,"MISS FT by KIM,SUE",,,"MISS FT by KIM,SUE",1,free throw,missed,sewanee,sue kim,,108
77,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,77,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
78,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,78,01:48,,,,,"MISS FT by KIM,SUE",,,"MISS FT by KIM,SUE",1,free throw,missed,sewanee,sue kim,,108
79,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,79,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
80,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,80,01:48,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",1,subbing in,,Centre,madison marcum,,108
81,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,81,01:48,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",1,subbing in,,Centre,madison rice,,108
82,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,82,01:48,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",1,subbing in,,Centre,kathleen wilson,,108
83,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,83,01:48,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,108
84,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,84,01:48,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",1,subbing out,,Centre,rachel jennings,,108
85,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,85,01:48,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",1,subbing out,,Centre,presley chirico,,108
86,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,86,01:48,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,108
87,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,87,01:48,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",1,subbing out,,Centre,ellen hicks,,108
88,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,88,01:48,,,,,"SUB IN by PHILLIPS,LAKEISHA",,,"SUB IN by PHILLIPS,LAKEISHA",1,subbing in,,sewanee,lakeisha phillips,,108
89,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,89,01:48,,,,,"SUB OUT by YOUNG,ABBY",,,"SUB OUT by YOUNG,ABBY",1,subbing out,,sewanee,abby young,,108
90,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,90,01:28,"GOOD JUMPER by RICE,MADISON(in the paint)",18 (+1),,17,,CENTRE-W 18-17 (+1),,"GOOD JUMPER by RICE,MADISON(in the paint)",1,jumper,good,Centre,madison rice,2,88
91,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,91,01:04,,,,,"MISS JUMPER by PHILLIPS,LAKEISHA",,,"MISS JUMPER by PHILLIPS,LAKEISHA",1,jumper,missed,sewanee,lakeisha phillips,,64
92,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,92,01:04,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",1,block,,Centre,abigail stewart,,64
93,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,93,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",1,defensive rebound,,Centre,abigail stewart,,
94,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,94,00:55,,,,,"SUB IN by TAYLOR,BELLA",,,"SUB IN by TAYLOR,BELLA",1,subbing in,,sewanee,bella taylor,,55
95,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,95,00:55,,,,,"SUB OUT by KIM,SUE",,,"SUB OUT by KIM,SUE",1,subbing out,,sewanee,sue kim,,55
96,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,96,00:45,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",1,jumper,missed,Centre,abigail stewart,,45
97,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,97,--,,,,,"REBOUND DEF by CARLETELLO,EMILY",,,"REBOUND DEF by CARLETELLO,EMILY",1,defensive rebound,,sewanee,emily carletello,,
98,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,98,00:28,,18,,19 (+1),"GOOD JUMPER by LOGAN,KINSLEY(in the paint)",SEWANEE 18-19 (-1),,"GOOD JUMPER by LOGAN,KINSLEY(in the paint)",1,jumper,good,sewanee,kinsley logan,2,28
99,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,99,00:09,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",1,three pointer,missed,Centre,kathleen wilson,,9
100,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,100,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
101,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,101,00:02,,,,,"TURNOVER  by LOGAN,KINSLEY",,,"TURNOVER  by LOGAN,KINSLEY",1,turnover,,sewanee,kinsley logan,,2
102,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,102,Start Period 2,,,,,,,,,2,,,,,,
103,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,103,10:00,,,,,"SUB IN by YOUNG,ABBY",,,"SUB IN by YOUNG,ABBY",2,subbing in,,sewanee,abby young,,600
104,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,104,10:00,,,,,"SUB IN by TREANTON,ELLIE",,,"SUB IN by TREANTON,ELLIE",2,subbing in,,sewanee,ellie treanton,,600
105,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,105,10:00,,,,,"SUB IN by LOGAN,KINSLEY",,,"SUB IN by LOGAN,KINSLEY",2,subbing in,,sewanee,kinsley logan,,600
106,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,106,10:00,,,,,"SUB OUT by MYERS,KELLEY",,,"SUB OUT by MYERS,KELLEY",2,subbing out,,sewanee,kelley myers,,600
107,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,107,10:00,,,,,"SUB OUT by BOMBASSI,BELLA",,,"SUB OUT by BOMBASSI,BELLA",2,subbing out,,sewanee,bella bombassi,,600
108,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,108,10:00,,,,,"SUB OUT by ROTH,KATIE",,,"SUB OUT by ROTH,KATIE",2,subbing out,,sewanee,katie roth,,600
109,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,109,09:45,"GOOD JUMPER by WEHBY,ABIGAIL",20 (+1),,19,,CENTRE-W 20-19 (+1),,"GOOD JUMPER by WEHBY,ABIGAIL",2,jumper,good,Centre,abigail wehby,2,585
110,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,110,09:18,,,,,"MISS JUMPER by KIM,SUE",,,"MISS JUMPER by KIM,SUE",2,jumper,missed,sewanee,sue kim,,558
111,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,111,09:18,"BLOCK  by WEHBY,ABIGAIL",,,,,,,"BLOCK  by WEHBY,ABIGAIL",2,block,,Centre,abigail wehby,,558
112,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,112,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
113,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,113,09:08,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",2,turnover,,Centre,kathleen wilson,,548
114,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,114,09:07,,,,,"STEAL  by YOUNG,ABBY",,,"STEAL  by YOUNG,ABBY",2,steal,,sewanee,,,547
115,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,115,08:39,,,,,"MISS 3PTR by YOUNG,ABBY",,,"MISS 3PTR by YOUNG,ABBY",2,three pointer,missed,sewanee,abby young,,519
116,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,116,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
117,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,117,08:19,"GOOD 3PTR by WILSON,KATHLEEN",23 (+4),,19,,CENTRE-W 23-19 (+4),,"GOOD 3PTR by WILSON,KATHLEEN",2,three pointer,good,Centre,kathleen wilson,3,499
118,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,118,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
119,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,119,08:06,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",2,foul,,Centre,abigail wehby,,486
120,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,120,08:06,,23 (+3),,20,"GOOD FT by TREANTON,ELLIE",SEWANEE 23-20 (+3),,"GOOD FT by TREANTON,ELLIE",2,free throw,good,sewanee,ellie treanton,1,486
121,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,121,08:06,,23 (+2),,21,"GOOD FT by TREANTON,ELLIE",SEWANEE 23-21 (+2),,"GOOD FT by TREANTON,ELLIE",2,free throw,good,sewanee,ellie treanton,1,486
122,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,122,08:06,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,486
123,25,sewanee,Centre,Sewanee,54-73,54,73,"18, 14, 11, 11, 54","19, 19, 16, 19, 73",18,14,11,11,54,19,19,16,19,73,"12-12, 5-8 SAA","9-15, 3-10 SAA",02/16/19,Lose,No Attendence Recorded,No Location Recorded,1 p.m.,A,123,08:06,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,486
