,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CC,Away Team Score,Play Team Indicator,Home Team Score,LETU,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
346,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,346,00:30,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,30
347,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,347,00:30,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,30
348,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,348,00:21,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,21
349,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,349,00:21,,49 (+2),,47,"GOOD FT by HOPKINS,SCRUFFY",LETU 49-47 (+2),,"GOOD FT by HOPKINS,SCRUFFY",3,free throw,good,letourneau,scruffy hopkins,1,21
350,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,350,00:21,,49 (+1),,48,"GOOD FT by HOPKINS,SCRUFFY",LETU 49-48 (+1),,"GOOD FT by HOPKINS,SCRUFFY",3,free throw,good,letourneau,scruffy hopkins,1,21
351,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,351,00:01,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,1
352,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,352,00:01,,,,,"BLOCK  by LIGHTFOOT,BAILEY",,,"BLOCK  by LIGHTFOOT,BAILEY",3,block,,letourneau,bailey lightfoot,,1
353,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,353,--,,,,,"REBOUND DEF by LIGHTFOOT,BAILEY",,,"REBOUND DEF by LIGHTFOOT,BAILEY",3,defensive rebound,,letourneau,bailey lightfoot,,
354,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,354,Start Period 4,,,,,,,,,4,,,,,,
355,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,355,10:00,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,600
356,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,356,10:00,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,600
357,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,357,10:00,,,,,"SUB IN by LIGHTFOOT,BAILEY",,,"SUB IN by LIGHTFOOT,BAILEY",4,subbing in,,letourneau,bailey lightfoot,,600
358,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,358,10:00,,,,,"SUB IN by HOPKINS,SCRUFFY",,,"SUB IN by HOPKINS,SCRUFFY",4,subbing in,,letourneau,scruffy hopkins,,600
359,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,359,10:00,,,,,"SUB IN by GUY,MALACIA",,,"SUB IN by GUY,MALACIA",4,subbing in,,letourneau,malacia guy,,600
360,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,360,10:00,,,,,"SUB OUT by HARDEMAN,KYNDALL",,,"SUB OUT by HARDEMAN,KYNDALL",4,subbing out,,letourneau,kyndall hardeman,,600
361,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,361,10:00,,,,,"SUB OUT by CRUZ,VANESSA",,,"SUB OUT by CRUZ,VANESSA",4,subbing out,,letourneau,vanessa cruz,,600
362,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,362,10:00,,,,,"SUB OUT by WHITFIELD,KEAUNA",,,"SUB OUT by WHITFIELD,KEAUNA",4,subbing out,,letourneau,keauna whitfield,,600
363,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,363,09:56,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,596
364,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,364,09:56,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,596
365,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,365,09:49,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",51 (+3),,48,,CC 51-48 (+3),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,good,Centre,abigail wehby,2,589
366,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,366,09:35,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,575
367,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,367,09:35,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,575
368,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,368,09:35,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,575
369,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,369,09:35,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,575
370,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,370,09:35,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,575
371,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,371,09:31,,,,,"TURNOVER  by LIGHTFOOT,BAILEY",,,"TURNOVER  by LIGHTFOOT,BAILEY",4,turnover,,letourneau,bailey lightfoot,,571
372,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,372,09:17,"TURNOVER  by ROBERTS,BRIANNA",,,,,,,"TURNOVER  by ROBERTS,BRIANNA",4,turnover,,Centre,brianna roberts,,557
373,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,373,09:12,,,,,"SUB IN by HARDEMAN,KYNDALL",,,"SUB IN by HARDEMAN,KYNDALL",4,subbing in,,letourneau,kyndall hardeman,,552
374,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,374,09:12,,,,,"SUB OUT by LIGHTFOOT,BAILEY",,,"SUB OUT by LIGHTFOOT,BAILEY",4,subbing out,,letourneau,bailey lightfoot,,552
375,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,375,08:59,,51,,51,"GOOD 3PTR by HOPKINS,SCRUFFY",LETU 51-51 (0),,"GOOD 3PTR by HOPKINS,SCRUFFY",4,three pointer,good,letourneau,scruffy hopkins,3,539
376,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,376,--,,,,,"ASSIST  by GUY,MALACIA",,,"ASSIST  by GUY,MALACIA",4,assist,,letourneau,malacia guy,,
377,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,377,08:43,"GOOD LAYUP by WILSON,KAT(in the paint)",53 (+2),,51,,CC 53-51 (+2),,"GOOD LAYUP by WILSON,KAT(in the paint)",4,layup,good,Centre,kat wilson,2,523
378,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,378,08:15,,,,,"MISS LAYUP by AKINGBADE,FLORA",,,"MISS LAYUP by AKINGBADE,FLORA",4,layup,missed,letourneau,flora akingbade,,495
379,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,379,--,,,,,"REBOUND OFF by HOPKINS,SCRUFFY",,,"REBOUND OFF by HOPKINS,SCRUFFY",4,offensive rebound,,letourneau,scruffy hopkins,,
380,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,380,07:44,"FOUL  by MARCUM,MADISON",,,,,,,"FOUL  by MARCUM,MADISON",4,foul,,Centre,madison marcum,,464
381,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,381,07:44,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,464
382,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,382,07:44,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,464
383,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,383,07:44,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,464
384,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,384,07:44,"SUB OUT by ROBERTS,BRIANNA",,,,,,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,464
385,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,385,07:44,,,,,"SUB IN by CRUZ,VANESSA",,,"SUB IN by CRUZ,VANESSA",4,subbing in,,letourneau,vanessa cruz,,464
386,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,386,07:44,,,,,"SUB OUT by HARDEMAN,KYNDALL",,,"SUB OUT by HARDEMAN,KYNDALL",4,subbing out,,letourneau,kyndall hardeman,,464
387,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,387,07:40,,53 (+1),,52,"GOOD FT by GUY,MALACIA",LETU 53-52 (+1),,"GOOD FT by GUY,MALACIA",4,free throw,good,letourneau,malacia guy,1,460
388,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,388,07:33,,53,,53,"GOOD FT by GUY,MALACIA",LETU 53-53 (0),,"GOOD FT by GUY,MALACIA",4,free throw,good,letourneau,malacia guy,1,453
389,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,389,07:30,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,450
390,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,390,--,"REBOUND OFF by WILSON,KAT",,,,,,,"REBOUND OFF by WILSON,KAT",4,offensive rebound,,Centre,kat wilson,,
391,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,391,07:26,,,,,"FOUL  by MIKULSKI,MICAYLA",,,"FOUL  by MIKULSKI,MICAYLA",4,foul,,letourneau,micayla mikulski,,446
392,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,392,07:07,"MISS 3PTR by WILSON,KAT",,,,,,,"MISS 3PTR by WILSON,KAT",4,three pointer,missed,Centre,kat wilson,,427
393,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,393,--,,,,,"REBOUND DEF by CRUZ,VANESSA",,,"REBOUND DEF by CRUZ,VANESSA",4,defensive rebound,,letourneau,vanessa cruz,,
394,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,394,07:01,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",4,foul,,Centre,ellen hicks,,421
395,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,395,06:53,,,,,"MISS JUMPER by HOPKINS,SCRUFFY",,,"MISS JUMPER by HOPKINS,SCRUFFY",4,jumper,missed,letourneau,scruffy hopkins,,413
396,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,396,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
397,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,397,06:36,"TURNOVER  by HEROLD,PAYTON",,,,,,,"TURNOVER  by HEROLD,PAYTON",4,turnover,,Centre,payton herold,,396
398,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,398,06:34,,,,,"STEAL  by MIKULSKI,MICAYLA",,,"STEAL  by MIKULSKI,MICAYLA",4,steal,,letourneau,,,394
399,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,399,06:11,,,,,"MISS 3PTR by MIKULSKI,MICAYLA",,,"MISS 3PTR by MIKULSKI,MICAYLA",4,three pointer,missed,letourneau,micayla mikulski,,371
400,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,400,06:11,"BLOCK  by HEROLD,PAYTON",,,,,,,"BLOCK  by HEROLD,PAYTON",4,block,,Centre,payton herold,,371
401,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,401,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",4,defensive rebound,,Centre,abigail wehby,,
402,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,402,05:50,,,,,"FOUL  by CRUZ,VANESSA",,,"FOUL  by CRUZ,VANESSA",4,foul,,letourneau,vanessa cruz,,350
403,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,403,05:50,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,350
404,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,404,05:50,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,350
405,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,405,05:50,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,350
406,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,406,05:50,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,350
407,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,407,05:50,,,,,"SUB IN by WHITFIELD,KEAUNA",,,"SUB IN by WHITFIELD,KEAUNA",4,subbing in,,letourneau,keauna whitfield,,350
408,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,408,05:50,,,,,"SUB IN by MAYFIELD,MADISON",,,"SUB IN by MAYFIELD,MADISON",4,subbing in,,letourneau,madison mayfield,,350
409,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,409,05:50,,,,,"SUB OUT by AKINGBADE,FLORA",,,"SUB OUT by AKINGBADE,FLORA",4,subbing out,,letourneau,flora akingbade,,350
410,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,410,05:50,,,,,"SUB OUT by GUY,MALACIA",,,"SUB OUT by GUY,MALACIA",4,subbing out,,letourneau,malacia guy,,350
411,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,411,05:42,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,342
412,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,412,05:42,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,342
413,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,413,05:42,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,342
414,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,414,05:42,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,342
415,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,415,05:32,,53,,56 (+3),"GOOD 3PTR by WHITFIELD,KEAUNA",LETU 53-56 (-3),,"GOOD 3PTR by WHITFIELD,KEAUNA",4,three pointer,good,letourneau,keauna whitfield,3,332
416,9,letourneau,Centre,LeTourneau,59-65,59,65,"7, 20, 22, 10, 59","8, 14, 26, 17, 65",7,20,22,10,59,8,14,26,17,65,3-6,3-4,12/17/19,Lose,63,No Location Recorded,2:00 PM,N,416,--,,,,,"ASSIST  by CRUZ,VANESSA",,,"ASSIST  by CRUZ,VANESSA",4,assist,,letourneau,vanessa cruz,,
