,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
122,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,122,09:12,,,,,"BLOCK  by FEE,MIKAYLA",,,"BLOCK  by FEE,MIKAYLA",2,block,,Centre,mikayla fee,,552
123,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,123,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
124,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,124,08:44,,11,,16 (+5),"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",Centre 11-16 (+5),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail wehby,2,524
125,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,125,08:24,"MISS 3PTR by SANDMAN,MADELINE",,,,,,,"MISS 3PTR by SANDMAN,MADELINE",2,three pointer,missed,berry,madeline sandman,,504
126,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,126,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
127,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,127,08:10,"FOUL  by PARSONS,EVELINE",,,,,,,"FOUL  by PARSONS,EVELINE",2,foul,,berry,eveline parsons,,490
128,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,128,08:10,"SUB OUT by PARSONS,EVELINE",,,,,,,"SUB OUT by PARSONS,EVELINE",2,subbing out,,berry,eveline parsons,,490
129,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,129,08:10,"SUB IN by WASHINGTON,RAVEN",,,,,,,"SUB IN by WASHINGTON,RAVEN",2,subbing in,,berry,raven washington,,490
130,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,130,07:47,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",2,three pointer,missed,Centre,kat wilson,,467
131,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,131,--,"REBOUND DEF by SIERZANT,ELIZABETH",,,,,,,"REBOUND DEF by SIERZANT,ELIZABETH",2,defensive rebound,,berry,elizabeth sierzant,,
132,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,132,07:44,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,464
133,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,133,07:44,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,464
134,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,134,07:44,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,464
135,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,135,07:44,"SUB OUT by SANDMAN,MADELINE",,,,,,,"SUB OUT by SANDMAN,MADELINE",2,subbing out,,berry,madeline sandman,,464
136,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,136,07:44,"SUB IN by SMITH,MCKENZIE",,,,,,,"SUB IN by SMITH,MCKENZIE",2,subbing in,,berry,mckenzie smith,,464
137,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,137,07:32,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",2,foul,,Centre,ellen hicks,,452
138,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,138,07:32,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,452
139,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,139,07:32,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,452
140,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,140,07:32,"GOOD FT by BLANKENSHIP,SYDNEY",12,,16 (+4),,Berry 12-16 (+4),,"GOOD FT by BLANKENSHIP,SYDNEY",2,free throw,good,berry,sydney blankenship,1,452
141,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,141,07:32,"GOOD FT by BLANKENSHIP,SYDNEY",13,,16 (+3),,Berry 13-16 (+3),,"GOOD FT by BLANKENSHIP,SYDNEY",2,free throw,good,berry,sydney blankenship,1,452
142,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,142,07:19,,13,,18 (+5),"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",Centre 13-18 (+5),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",2,layup,good,Centre,abigail wehby,2,439
143,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,143,06:56,"GOOD JUMPER by BLANKENSHIP,SYDNEY(in the paint)",15,,18 (+3),,Berry 15-18 (+3),,"GOOD JUMPER by BLANKENSHIP,SYDNEY(in the paint)",2,jumper,good,berry,sydney blankenship,2,416
144,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,144,06:36,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",2,turnover,,Centre,abigail wehby,,396
145,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,145,06:36,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,396
146,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,146,06:36,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,396
147,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,147,06:36,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,396
148,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,148,06:36,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",2,subbing in,,Centre,payton herold,,396
149,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,149,06:22,"MISS LAYUP by FRAZIER,CAPRI(in the paint)",,,,,,,"MISS LAYUP by FRAZIER,CAPRI(in the paint)",2,layup,missed,berry,capri frazier,,382
150,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,150,--,"REBOUND OFF by SMITH,MCKENZIE",,,,,,,"REBOUND OFF by SMITH,MCKENZIE",2,offensive rebound,,berry,mckenzie smith,,
151,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,151,06:04,"MISS LAYUP by WASHINGTON,RAVEN(in the paint)",,,,,,,"MISS LAYUP by WASHINGTON,RAVEN(in the paint)",2,layup,missed,berry,raven washington,,364
152,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,152,--,,,,,"REBOUND DEF by HEROLD,PAYTON",,,"REBOUND DEF by HEROLD,PAYTON",2,defensive rebound,,Centre,payton herold,,
153,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,153,05:54,,,,,"MISS 3PTR by THACKER,JOSIE",,,"MISS 3PTR by THACKER,JOSIE",2,three pointer,missed,Centre,josie thacker,,354
154,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,154,--,"REBOUND DEF by SMITH,MCKENZIE",,,,,,,"REBOUND DEF by SMITH,MCKENZIE",2,defensive rebound,,berry,mckenzie smith,,
155,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,155,05:35,"MISS LAYUP by SMITH,MCKENZIE(in the paint)",,,,,,,"MISS LAYUP by SMITH,MCKENZIE(in the paint)",2,layup,missed,berry,mckenzie smith,,335
156,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,156,--,"REBOUND OFF by SMITH,MCKENZIE",,,,,,,"REBOUND OFF by SMITH,MCKENZIE",2,offensive rebound,,berry,mckenzie smith,,
157,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,157,05:32,"MISS LAYUP by SMITH,MCKENZIE(in the paint)",,,,,,,"MISS LAYUP by SMITH,MCKENZIE(in the paint)",2,layup,missed,berry,mckenzie smith,,332
158,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,158,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
159,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,159,05:31,"FOUL  by SMITH,MCKENZIE",,,,,,,"FOUL  by SMITH,MCKENZIE",2,foul,,berry,mckenzie smith,,331
160,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,160,05:30,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",2,subbing out,,Centre,josie thacker,,330
161,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,161,05:30,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,330
162,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,162,05:30,"SUB OUT by FRAZIER,CAPRI",,,,,,,"SUB OUT by FRAZIER,CAPRI",2,subbing out,,berry,capri frazier,,330
163,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,163,05:30,"SUB IN by SANDMAN,MADELINE",,,,,,,"SUB IN by SANDMAN,MADELINE",2,subbing in,,berry,madeline sandman,,330
164,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,164,05:14,,,,,"TURNOVER  by WILSON,KAT",,,"TURNOVER  by WILSON,KAT",2,turnover,,Centre,kat wilson,,314
165,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,165,05:14,"STEAL  by SANDMAN,MADELINE",,,,,,,"STEAL  by SANDMAN,MADELINE",2,steal,,berry,,,314
166,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,166,05:09,"GOOD JUMPER by SANDMAN,MADELINE(fastbreak)(in the paint)",17,,18 (+1),,Berry 17-18 (+1),,"GOOD JUMPER by SANDMAN,MADELINE(fastbreak)(in the paint)",2,jumper,good,berry,madeline(fastbreak) sandman,2,309
167,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,167,04:49,,17,,20 (+3),"GOOD LAYUP by HEROLD,PAYTON(in the paint)",Centre 17-20 (+3),,"GOOD LAYUP by HEROLD,PAYTON(in the paint)",2,layup,good,Centre,payton herold,2,289
168,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,168,04:30,"GOOD JUMPER by SMITH,MCKENZIE(in the paint)",19,,20 (+1),,Berry 19-20 (+1),,"GOOD JUMPER by SMITH,MCKENZIE(in the paint)",2,jumper,good,berry,mckenzie smith,2,270
169,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,169,03:59,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",2,three pointer,missed,Centre,kylee murray,,239
170,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,170,--,"REBOUND DEF by SIERZANT,ELIZABETH",,,,,,,"REBOUND DEF by SIERZANT,ELIZABETH",2,defensive rebound,,berry,elizabeth sierzant,,
171,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,171,03:38,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",,,,,,,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",2,layup,missed,berry,sydney blankenship,,218
172,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,172,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",2,defensive rebound,,Centre,kylee murray,,
173,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,173,03:23,,19,,22 (+3),"GOOD JUMPER by HEROLD,PAYTON(in the paint)",Centre 19-22 (+3),,"GOOD JUMPER by HEROLD,PAYTON(in the paint)",2,jumper,good,Centre,payton herold,2,203
174,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,174,02:58,"MISS LAYUP by SIERZANT,ELIZABETH(in the paint)",,,,,,,"MISS LAYUP by SIERZANT,ELIZABETH(in the paint)",2,layup,missed,berry,elizabeth sierzant,,178
175,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,175,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",2,defensive rebound,,Centre,kat wilson,,
176,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,176,02:49,,19,,24 (+5),"GOOD LAYUP by WILSON,KAT(in the paint)",Centre 19-24 (+5),,"GOOD LAYUP by WILSON,KAT(in the paint)",2,layup,good,Centre,kat wilson,2,169
177,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,177,02:47,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,167
178,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,178,02:44,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,164
179,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,179,02:44,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",2,subbing out,,Centre,rachel jennings,,164
180,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,180,02:44,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,164
181,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,181,02:44,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,164
182,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,182,02:44,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,164
183,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,183,02:44,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,164
184,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,184,02:44,"SUB OUT by BLANKENSHIP,SYDNEY",,,,,,,"SUB OUT by BLANKENSHIP,SYDNEY",2,subbing out,,berry,sydney blankenship,,164
185,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,185,02:44,"SUB IN by PARSONS,EVELINE",,,,,,,"SUB IN by PARSONS,EVELINE",2,subbing in,,berry,eveline parsons,,164
186,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,186,02:42,,,,,"FOUL  by WILSON,KAT",,,"FOUL  by WILSON,KAT",2,foul,,Centre,kat wilson,,162
187,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,187,02:42,"GOOD FT by SIERZANT,ELIZABETH",20,,24 (+4),,Berry 20-24 (+4),,"GOOD FT by SIERZANT,ELIZABETH",2,free throw,good,berry,elizabeth sierzant,1,162
