,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MSJ,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
116,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,116,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
117,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,117,09:21,"TURNOVER  by FAIR-HARRIS,JALEAH",,,,,,,"TURNOVER  by FAIR-HARRIS,JALEAH",2,turnover,,mt. st. joseph,jaleah fair-harris,,561
118,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,118,09:21,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",2,steal,,Centre,,,561
119,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,119,09:16,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",2,three pointer,missed,Centre,kat wilson,,556
120,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,120,--,"REBOUND DEF by JANSEN,CHLOE",,,,,,,"REBOUND DEF by JANSEN,CHLOE",2,defensive rebound,,mt. st. joseph,chloe jansen,,
121,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,121,09:09,"MISS JUMPER by HABERTHY,MADDIE(in the paint)",,,,,,,"MISS JUMPER by HABERTHY,MADDIE(in the paint)",2,jumper,missed,mt. st. joseph,maddie haberthy,,549
122,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,122,09:09,,,,,"BLOCK  by MURRAY,KYLEE",,,"BLOCK  by MURRAY,KYLEE",2,block,,Centre,kylee murray,,549
123,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,123,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
124,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,124,09:04,"GOOD LAYUP by HUFF,ALIYAH(in the paint)",16 (+4),,12,,MSJ 16-12 (-4),,"GOOD LAYUP by HUFF,ALIYAH(in the paint)",2,layup,good,mt. st. joseph,aliyah huff,2,544
125,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,125,--,"ASSIST  by SCOTT,HALEY",,,,,,,"ASSIST  by SCOTT,HALEY",2,assist,,mt. st. joseph,haley scott,,
126,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,126,08:50,,,,,"TURNOVER  by MARCUM,MADISON",,,"TURNOVER  by MARCUM,MADISON",2,turnover,,Centre,madison marcum,,530
127,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,127,08:50,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,530
128,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,128,08:50,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",2,subbing in,,Centre,brianna roberts,,530
129,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,129,08:20,"TURNOVER  by FAIR-HARRIS,JALEAH",,,,,,,"TURNOVER  by FAIR-HARRIS,JALEAH",2,turnover,,mt. st. joseph,jaleah fair-harris,,500
130,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,130,08:08,"FOUL  by FAIR-HARRIS,JALEAH",,,,,,,"FOUL  by FAIR-HARRIS,JALEAH",2,foul,,mt. st. joseph,jaleah fair-harris,,488
131,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,131,07:58,,16 (+1),,15,"GOOD 3PTR by MURRAY,KYLEE",Centre 16-15 (-1),,"GOOD 3PTR by MURRAY,KYLEE",2,three pointer,good,Centre,kylee murray,3,478
132,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,132,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
133,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,133,07:39,"TURNOVER  by JANSEN,CHLOE",,,,,,,"TURNOVER  by JANSEN,CHLOE",2,turnover,,mt. st. joseph,chloe jansen,,459
134,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,134,07:39,"SUB OUT by FAIR-HARRIS,JALEAH",,,,,,,"SUB OUT by FAIR-HARRIS,JALEAH",2,subbing out,,mt. st. joseph,jaleah fair-harris,,459
135,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,135,07:39,"SUB IN by MARCUM,MACKENZIE",,,,,,,"SUB IN by MARCUM,MACKENZIE",2,subbing in,,mt. st. joseph,mackenzie marcum,,459
136,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,136,07:29,,16,,18 (+2),"GOOD 3PTR by MURRAY,KYLEE",Centre 16-18 (+2),,"GOOD 3PTR by MURRAY,KYLEE",2,three pointer,good,Centre,kylee murray,3,449
137,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,137,--,,,,,"ASSIST  by WILSON,KAT",,,"ASSIST  by WILSON,KAT",2,assist,,Centre,kat wilson,,
138,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,138,07:13,"MISS 3PTR by SCOTT,HALEY",,,,,,,"MISS 3PTR by SCOTT,HALEY",2,three pointer,missed,mt. st. joseph,haley scott,,433
139,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,139,--,,,,,"REBOUND DEF by ROBERTS,BRIANNA",,,"REBOUND DEF by ROBERTS,BRIANNA",2,defensive rebound,,Centre,brianna roberts,,
140,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,140,07:02,,16,,20 (+4),"GOOD JUMPER by WILSON,KAT(in the paint)",Centre 16-20 (+4),,"GOOD JUMPER by WILSON,KAT(in the paint)",2,jumper,good,Centre,kat wilson,2,422
141,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,141,06:42,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",2,foul,,Centre,kylee murray,,402
142,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,142,06:42,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",2,subbing out,,Centre,brianna roberts,,402
143,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,143,06:42,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,402
144,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,144,06:42,"GOOD FT by HUFF,ALIYAH",17,,20 (+3),,MSJ 17-20 (+3),,"GOOD FT by HUFF,ALIYAH",2,free throw,good,mt. st. joseph,aliyah huff,1,402
145,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,145,06:42,"GOOD FT by HUFF,ALIYAH",18,,20 (+2),,MSJ 18-20 (+2),,"GOOD FT by HUFF,ALIYAH",2,free throw,good,mt. st. joseph,aliyah huff,1,402
146,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,146,06:42,"SUB OUT by HUFF,ALIYAH",,,,,,,"SUB OUT by HUFF,ALIYAH",2,subbing out,,mt. st. joseph,aliyah huff,,402
147,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,147,06:42,"SUB IN by MCCOOL,KAMRYN",,,,,,,"SUB IN by MCCOOL,KAMRYN",2,subbing in,,mt. st. joseph,kamryn mccool,,402
148,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,148,06:30,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",2,turnover,,Centre,kylee murray,,390
149,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,149,06:30,"STEAL  by MARCUM,MACKENZIE",,,,,,,"STEAL  by MARCUM,MACKENZIE",2,steal,,mt. st. joseph,,,390
150,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,150,06:09,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,369
151,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,151,06:09,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,369
152,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,152,06:09,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,369
153,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,153,06:09,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,369
154,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,154,06:09,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",2,subbing in,,Centre,payton herold,,369
155,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,155,06:09,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,369
156,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,156,06:09,"SUB OUT by SCOTT,HALEY",,,,,,,"SUB OUT by SCOTT,HALEY",2,subbing out,,mt. st. joseph,haley scott,,369
157,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,157,06:09,"SUB IN by MOODY,RACHAEL",,,,,,,"SUB IN by MOODY,RACHAEL",2,subbing in,,mt. st. joseph,rachael moody,,369
158,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,158,06:07,"GOOD 3PTR by MCCOOL,KAMRYN",21 (+1),,20,,MSJ 21-20 (-1),,"GOOD 3PTR by MCCOOL,KAMRYN",2,three pointer,good,mt. st. joseph,kamryn mccool,3,367
159,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,159,--,"ASSIST  by HABERTHY,MADDIE",,,,,,,"ASSIST  by HABERTHY,MADDIE",2,assist,,mt. st. joseph,maddie haberthy,,
160,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,160,05:54,"SUB OUT by JANSEN,CHLOE",,,,,,,"SUB OUT by JANSEN,CHLOE",2,subbing out,,mt. st. joseph,chloe jansen,,354
161,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,161,05:54,"SUB IN by SCHOOLFIELD,MAGGIE",,,,,,,"SUB IN by SCHOOLFIELD,MAGGIE",2,subbing in,,mt. st. joseph,maggie schoolfield,,354
162,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,162,05:34,,,,,"MISS LAYUP by HICKS,ELLEN(in the paint)",,,"MISS LAYUP by HICKS,ELLEN(in the paint)",2,layup,missed,Centre,ellen hicks,,334
163,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,163,--,"REBOUND DEF by MCCOOL,KAMRYN",,,,,,,"REBOUND DEF by MCCOOL,KAMRYN",2,defensive rebound,,mt. st. joseph,kamryn mccool,,
164,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,164,05:30,"TURNOVER  by HABERTHY,MADDIE",,,,,,,"TURNOVER  by HABERTHY,MADDIE",2,turnover,,mt. st. joseph,maddie haberthy,,330
165,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,165,05:28,,21,,22 (+1),"GOOD JUMPER by HICKS,ELLEN(in the paint)",Centre 21-22 (+1),,"GOOD JUMPER by HICKS,ELLEN(in the paint)",2,jumper,good,Centre,ellen hicks,2,328
166,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,166,--,,,,,"ASSIST  by JENNINGS,RACHEL",,,"ASSIST  by JENNINGS,RACHEL",2,assist,,Centre,rachel jennings,,
167,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,167,05:28,"MISS 3PTR by MCCOOL,KAMRYN",,,,,,,"MISS 3PTR by MCCOOL,KAMRYN",2,three pointer,missed,mt. st. joseph,kamryn mccool,,328
168,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,168,--,,,,,"REBOUND DEF by JENNINGS,RACHEL",,,"REBOUND DEF by JENNINGS,RACHEL",2,defensive rebound,,Centre,rachel jennings,,
169,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,169,05:04,,21,,24 (+3),"GOOD JUMPER by WILSON,KAT",Centre 21-24 (+3),,"GOOD JUMPER by WILSON,KAT",2,jumper,good,Centre,kat wilson,2,304
170,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,170,04:56,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,296
171,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,171,04:36,"MISS 3PTR by HABERTHY,MADDIE",,,,,,,"MISS 3PTR by HABERTHY,MADDIE",2,three pointer,missed,mt. st. joseph,maddie haberthy,,276
172,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,172,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",2,defensive rebound,,Centre,josie thacker,,
173,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,173,04:26,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",2,jumper,missed,Centre,ellen hicks,,266
174,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,174,--,"REBOUND DEF by MARCUM,MACKENZIE",,,,,,,"REBOUND DEF by MARCUM,MACKENZIE",2,defensive rebound,,mt. st. joseph,mackenzie marcum,,
175,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,175,04:05,"GOOD JUMPER by HABERTHY,MADDIE(in the paint)",23,,24 (+1),,MSJ 23-24 (+1),,"GOOD JUMPER by HABERTHY,MADDIE(in the paint)",2,jumper,good,mt. st. joseph,maddie haberthy,2,245
176,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,176,03:37,,,,,"MISS 3PTR by HEROLD,PAYTON",,,"MISS 3PTR by HEROLD,PAYTON",2,three pointer,missed,Centre,payton herold,,217
