,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,HENDRIXW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
246,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,246,08:01,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,481
247,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,247,08:01,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,481
248,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,248,08:01,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,481
249,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,249,07:46,"FOUL  by HEROLD,PAYTON",,,,,,,"FOUL  by HEROLD,PAYTON",3,foul,,Centre,payton herold,,466
250,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,250,07:45,,,,,"MISS LAYUP by WENDT,CAROLINE",,,"MISS LAYUP by WENDT,CAROLINE",3,layup,missed,hendrix,caroline wendt,,465
251,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,251,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",3,defensive rebound,,Centre,ellen hicks,,
252,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,252,07:29,,,,,"FOUL  by SALYER,CASSIDY",,,"FOUL  by SALYER,CASSIDY",3,foul,,hendrix,cassidy salyer,,449
253,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,253,07:29,"GOOD LAYUP by HICKS,ELLEN(in the paint)",46 (+20),,26,,CENTRE 46-26 (+20),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",3,layup,good,Centre,ellen hicks,2,449
254,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,254,07:29,,,,,"MISS LAYUP by WOPPMAN,RACHEL",,,"MISS LAYUP by WOPPMAN,RACHEL",3,layup,missed,hendrix,rachel woppman,,449
255,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,255,--,"REBOUND DEF by MURRAY,KYLEE",,,,,,,"REBOUND DEF by MURRAY,KYLEE",3,defensive rebound,,Centre,kylee murray,,
256,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,256,07:29,,,,,"SUB IN by NEILSON,BELLE",,,"SUB IN by NEILSON,BELLE",3,subbing in,,hendrix,belle neilson,,449
257,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,257,07:29,,,,,"SUB IN by MOJAVER,ZOE",,,"SUB IN by MOJAVER,ZOE",3,subbing in,,hendrix,zoe mojaver,,449
258,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,258,07:29,,,,,"SUB OUT by WENDT,CAROLINE",,,"SUB OUT by WENDT,CAROLINE",3,subbing out,,hendrix,caroline wendt,,449
259,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,259,07:29,,,,,"SUB OUT by SALYER,CASSIDY",,,"SUB OUT by SALYER,CASSIDY",3,subbing out,,hendrix,cassidy salyer,,449
260,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,260,07:24,"MISS LAYUP by WEHBY,ABIGAIL",,,,,,,"MISS LAYUP by WEHBY,ABIGAIL",3,layup,missed,Centre,abigail wehby,,444
261,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,261,--,"REBOUND OFF by WEHBY,ABIGAIL",,,,,,,"REBOUND OFF by WEHBY,ABIGAIL",3,offensive rebound,,Centre,abigail wehby,,
262,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,262,07:18,,,,,"FOUL  by ISBELL,ALI",,,"FOUL  by ISBELL,ALI",3,foul,,hendrix,ali isbell,,438
263,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,263,06:59,"GOOD JUMPER by HICKS,ELLEN(in the paint)",48 (+22),,26,,CENTRE 48-26 (+22),,"GOOD JUMPER by HICKS,ELLEN(in the paint)",3,jumper,good,Centre,ellen hicks,2,419
264,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,264,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
265,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,265,06:43,,,,,"MISS JUMPER by MOJAVER,ZOE",,,"MISS JUMPER by MOJAVER,ZOE",3,jumper,missed,hendrix,zoe mojaver,,403
266,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,266,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,hendrix,,,
267,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,267,06:39,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,399
268,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,268,06:32,,,,,"MISS 3PTR by MOJAVER,ZOE",,,"MISS 3PTR by MOJAVER,ZOE",3,three pointer,missed,hendrix,zoe mojaver,,392
269,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,269,--,,,,,"REBOUND OFF by ISBELL,ALI",,,"REBOUND OFF by ISBELL,ALI",3,offensive rebound,,hendrix,ali isbell,,
270,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,270,06:20,,,,,"TURNOVER  by MOJAVER,ZOE",,,"TURNOVER  by MOJAVER,ZOE",3,turnover,,hendrix,zoe mojaver,,380
271,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,271,06:20,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,380
272,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,272,06:20,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,380
273,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,273,06:20,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,380
274,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,274,06:20,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,380
275,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,275,06:20,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,380
276,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,276,06:20,"SUB OUT by GARRETT,TAYLOR",,,,,,,"SUB OUT by GARRETT,TAYLOR",3,subbing out,,Centre,taylor garrett,,380
277,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,277,06:20,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,380
278,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,278,06:20,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,380
279,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,279,06:07,"FOUL  by THACKER,JOSIE",,,,,,,"FOUL  by THACKER,JOSIE",3,foul,,Centre,josie thacker,,367
280,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,280,06:07,"TURNOVER  by THACKER,JOSIE",,,,,,,"TURNOVER  by THACKER,JOSIE",3,turnover,,Centre,josie thacker,,367
281,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,281,05:19,"FOUL  by THACKER,JOSIE",,,,,,,"FOUL  by THACKER,JOSIE",3,foul,,Centre,josie thacker,,319
282,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,282,05:19,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,319
283,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,283,05:19,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,319
284,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,284,05:19,,,,,"SUB IN by WENDT,CAROLINE",,,"SUB IN by WENDT,CAROLINE",3,subbing in,,hendrix,caroline wendt,,319
285,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,285,05:19,,,,,"SUB IN by SALYER,CASSIDY",,,"SUB IN by SALYER,CASSIDY",3,subbing in,,hendrix,cassidy salyer,,319
286,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,286,05:19,,,,,"SUB OUT by ISBELL,ALI",,,"SUB OUT by ISBELL,ALI",3,subbing out,,hendrix,ali isbell,,319
287,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,287,05:19,,,,,"SUB OUT by MOJAVER,ZOE",,,"SUB OUT by MOJAVER,ZOE",3,subbing out,,hendrix,zoe mojaver,,319
288,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,288,05:10,,,,,"MISS JUMPER by GUTIERREZ,ANISSA",,,"MISS JUMPER by GUTIERREZ,ANISSA",3,jumper,missed,hendrix,anissa gutierrez,,310
289,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,289,--,,,,,"REBOUND OFF by WENDT,CAROLINE",,,"REBOUND OFF by WENDT,CAROLINE",3,offensive rebound,,hendrix,caroline wendt,,
290,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,290,05:05,,,,,"MISS JUMPER by NEILSON,BELLE",,,"MISS JUMPER by NEILSON,BELLE",3,jumper,missed,hendrix,belle neilson,,305
291,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,291,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
292,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,292,04:44,"GOOD LAYUP by JENNINGS,RACHEL(in the paint)",50 (+24),,26,,CENTRE 50-26 (+24),,"GOOD LAYUP by JENNINGS,RACHEL(in the paint)",3,layup,good,Centre,rachel jennings,2,284
293,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,293,04:27,,50 (+22),,28,"GOOD LAYUP by NEILSON,BELLE(in the paint)",HENDRIXW 50-28 (+22),,"GOOD LAYUP by NEILSON,BELLE(in the paint)",3,layup,good,hendrix,belle neilson,2,267
294,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,294,--,,,,,"ASSIST  by GUTIERREZ,ANISSA",,,"ASSIST  by GUTIERREZ,ANISSA",3,assist,,hendrix,anissa gutierrez,,
295,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,295,04:09,,,,,"FOUL  by NEILSON,BELLE",,,"FOUL  by NEILSON,BELLE",3,foul,,hendrix,belle neilson,,249
296,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,296,04:09,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,hendrix,,,249
297,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,297,04:08,,,,,"FOUL  by WOPPMAN,RACHEL",,,"FOUL  by WOPPMAN,RACHEL",3,foul,,hendrix,rachel woppman,,248
298,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,298,04:08,"GOOD FT by WILSON,KAT",51 (+23),,28,,CENTRE 51-28 (+23),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,248
299,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,299,04:08,"GOOD FT by WILSON,KAT",52 (+24),,28,,CENTRE 52-28 (+24),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,248
300,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,300,04:08,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,248
301,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,301,04:08,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,248
302,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,302,03:54,,,,,"TURNOVER  by WOPPMAN,RACHEL",,,"TURNOVER  by WOPPMAN,RACHEL",3,turnover,,hendrix,rachel woppman,,234
303,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,303,03:50,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,230
304,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,304,03:39,,,,,"FOUL  by SALYER,CASSIDY",,,"FOUL  by SALYER,CASSIDY",3,foul,,hendrix,cassidy salyer,,219
305,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,305,03:39,"GOOD FT by FEE,MIKAYLA",53 (+25),,28,,CENTRE 53-28 (+25),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,219
306,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,306,03:39,"GOOD FT by FEE,MIKAYLA",54 (+26),,28,,CENTRE 54-28 (+26),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,219
307,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,307,03:39,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,219
308,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,308,03:39,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,219
309,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,309,03:39,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,219
310,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,310,03:39,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,219
311,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,311,03:39,,,,,"SUB IN by JENKINS,KESSIE",,,"SUB IN by JENKINS,KESSIE",3,subbing in,,hendrix,kessie jenkins,,219
