,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MARYMO~2,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
208,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,208,02:49,,,,,"SUB IN by FISHER,ABBY",,,"SUB IN by FISHER,ABBY",2,subbing in,,marymount,abby fisher,,169
209,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,209,02:49,,,,,"SUB IN by CUNNINGHAM,LAUREN",,,"SUB IN by CUNNINGHAM,LAUREN",2,subbing in,,marymount,lauren cunningham,,169
210,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,210,02:49,,,,,"SUB OUT by LOVE,TAYLOR",,,"SUB OUT by LOVE,TAYLOR",2,subbing out,,marymount,taylor love,,169
211,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,211,02:49,,,,,"SUB OUT by PHILLIPS,AIDAN",,,"SUB OUT by PHILLIPS,AIDAN",2,subbing out,,marymount,aidan phillips,,169
212,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,212,02:49,,,,,"SUB OUT by CLAGGETT,ANANDA",,,"SUB OUT by CLAGGETT,ANANDA",2,subbing out,,marymount,ananda claggett,,169
213,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,213,02:21,,,,,"FOUL  by SHACKELFORD,SYMANTHA",,,"FOUL  by SHACKELFORD,SYMANTHA",2,foul,,marymount,symantha shackelford,,141
214,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,214,02:21,"GOOD FT by HICKS,ELLEN",16,,21 (+5),,CENTRE-W 16-21 (-5),,"GOOD FT by HICKS,ELLEN",2,free throw,good,Centre,ellen hicks,1,141
215,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,215,02:21,"GOOD FT by HICKS,ELLEN",17,,21 (+4),,CENTRE-W 17-21 (-4),,"GOOD FT by HICKS,ELLEN",2,free throw,good,Centre,ellen hicks,1,141
216,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,216,02:01,,17,,23 (+6),"GOOD LAYUP by MCSHEA,KATIE(in the paint)",MARYMO~2 17-23 (-6),,"GOOD LAYUP by MCSHEA,KATIE(in the paint)",2,layup,good,marymount,katie mcshea,2,121
217,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,217,--,,,,,"ASSIST  by HADDAD,GABRIELLA",,,"ASSIST  by HADDAD,GABRIELLA",2,assist,,marymount,gabriella haddad,,
218,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,218,01:21,,,,,"FOUL  by MCSHEA,KATIE",,,"FOUL  by MCSHEA,KATIE",2,foul,,marymount,katie mcshea,,81
219,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,219,01:21,"GOOD FT by THACKER,JOSIE",18,,23 (+5),,CENTRE-W 18-23 (-5),,"GOOD FT by THACKER,JOSIE",2,free throw,good,Centre,josie thacker,1,81
220,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,220,01:21,"GOOD FT by THACKER,JOSIE",19,,23 (+4),,CENTRE-W 19-23 (-4),,"GOOD FT by THACKER,JOSIE",2,free throw,good,Centre,josie thacker,1,81
221,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,221,01:21,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,81
222,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,222,01:21,"SUB OUT by JACKSON,HANNAH",,,,,,,"SUB OUT by JACKSON,HANNAH",2,subbing out,,Centre,hannah jackson,,81
223,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,223,00:58,,19,,25 (+6),"GOOD LAYUP by HADDAD,GABRIELLA(in the paint)",MARYMO~2 19-25 (-6),,"GOOD LAYUP by HADDAD,GABRIELLA(in the paint)",2,layup,good,marymount,gabriella haddad,2,58
224,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,224,00:40,"GOOD JUMPER by WILSON,KAT",21,,25 (+4),,CENTRE-W 21-25 (-4),,"GOOD JUMPER by WILSON,KAT",2,jumper,good,Centre,kat wilson,2,40
225,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,225,00:27,,21,,27 (+6),"GOOD JUMPER by MCSHEA,KATIE(in the paint)",MARYMO~2 21-27 (-6),,"GOOD JUMPER by MCSHEA,KATIE(in the paint)",2,jumper,good,marymount,katie mcshea,2,27
226,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,226,00:11,"MISS 3PTR by THACKER,JOSIE",,,,,,,"MISS 3PTR by THACKER,JOSIE",2,three pointer,missed,Centre,josie thacker,,11
227,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,227,--,"REBOUND OFF by MARCUM,MADISON",,,,,,,"REBOUND OFF by MARCUM,MADISON",2,offensive rebound,,Centre,madison marcum,,
228,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,228,00:05,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",2,jumper,missed,Centre,kat wilson,,5
229,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,229,--,"REBOUND OFF by HEROLD,PAYTON",,,,,,,"REBOUND OFF by HEROLD,PAYTON",2,offensive rebound,,Centre,payton herold,,
230,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,230,00:00,"GOOD LAYUP by HEROLD,PAYTON(in the paint)",23,,27 (+4),,CENTRE-W 23-27 (-4),,"GOOD LAYUP by HEROLD,PAYTON(in the paint)",2,layup,good,Centre,payton herold,2,0
231,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,231,Start Period 3,,,,,,,,,3,,,,,,
232,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,232,09:40,,23,,29 (+6),"GOOD LAYUP by PHILLIPS,AIDAN(in the paint)",MARYMO~2 23-29 (-6),,"GOOD LAYUP by PHILLIPS,AIDAN(in the paint)",3,layup,good,marymount,aidan phillips,2,580
233,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,233,--,,,,,"ASSIST  by HADDAD,GABRIELLA",,,"ASSIST  by HADDAD,GABRIELLA",3,assist,,marymount,gabriella haddad,,
234,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,234,09:15,"GOOD 3PTR by MARCUM,MADISON",26,,29 (+3),,CENTRE-W 26-29 (-3),,"GOOD 3PTR by MARCUM,MADISON",3,three pointer,good,Centre,madison marcum,3,555
235,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,235,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
236,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,236,08:59,,26,,32 (+6),"GOOD 3PTR by SHACKELFORD,SYMANTHA",MARYMO~2 26-32 (-6),,"GOOD 3PTR by SHACKELFORD,SYMANTHA",3,three pointer,good,marymount,symantha shackelford,3,539
237,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,237,--,,,,,"ASSIST  by FISHER,ABBY",,,"ASSIST  by FISHER,ABBY",3,assist,,marymount,abby fisher,,
238,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,238,08:46,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",3,turnover,,Centre,ellen hicks,,526
239,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,239,08:45,,,,,"STEAL  by SHACKELFORD,SYMANTHA",,,"STEAL  by SHACKELFORD,SYMANTHA",3,steal,,marymount,,,525
240,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,240,08:42,,26,,34 (+8),"GOOD LAYUP by SHACKELFORD,SYMANTHA(fastbreak)(in the paint)",MARYMO~2 26-34 (-8),,"GOOD LAYUP by SHACKELFORD,SYMANTHA(fastbreak)(in the paint)",3,layup,good,marymount,symantha(fastbreak) shackelford,2,522
241,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,241,08:27,"GOOD LAYUP by HICKS,ELLEN(in the paint)",28,,34 (+6),,CENTRE-W 28-34 (-6),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",3,layup,good,Centre,ellen hicks,2,507
242,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,242,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",3,assist,,Centre,madison marcum,,
243,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,243,08:10,,,,,"TURNOVER  by PHILLIPS,AIDAN",,,"TURNOVER  by PHILLIPS,AIDAN",3,turnover,,marymount,aidan phillips,,490
244,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,244,08:10,,,,,"SUB IN by LOVE,TAYLOR",,,"SUB IN by LOVE,TAYLOR",3,subbing in,,marymount,taylor love,,490
245,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,245,08:10,,,,,"SUB IN by CLAGGETT,ANANDA",,,"SUB IN by CLAGGETT,ANANDA",3,subbing in,,marymount,ananda claggett,,490
246,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,246,08:10,,,,,"SUB OUT by HADDAD,GABRIELLA",,,"SUB OUT by HADDAD,GABRIELLA",3,subbing out,,marymount,gabriella haddad,,490
247,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,247,08:10,,,,,"SUB OUT by PHILLIPS,AIDAN",,,"SUB OUT by PHILLIPS,AIDAN",3,subbing out,,marymount,aidan phillips,,490
248,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,248,07:48,,,,,"FOUL  by LOVE,TAYLOR",,,"FOUL  by LOVE,TAYLOR",3,foul,,marymount,taylor love,,468
249,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,249,07:48,"GOOD FT by HICKS,ELLEN",29,,34 (+5),,CENTRE-W 29-34 (-5),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,468
250,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,250,07:48,"MISS FT by HICKS,ELLEN",,,,,,,"MISS FT by HICKS,ELLEN",3,free throw,missed,Centre,ellen hicks,,468
251,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,251,--,,,,,"REBOUND DEF by LOVE,TAYLOR",,,"REBOUND DEF by LOVE,TAYLOR",3,defensive rebound,,marymount,taylor love,,
252,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,252,07:28,,,,,"MISS LAYUP by CLAGGETT,ANANDA",,,"MISS LAYUP by CLAGGETT,ANANDA",3,layup,missed,marymount,ananda claggett,,448
253,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,253,07:28,"BLOCK  by WILSON,KAT",,,,,,,"BLOCK  by WILSON,KAT",3,block,,Centre,kat wilson,,448
254,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,254,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
255,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,255,07:21,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,441
256,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,256,--,,,,,"REBOUND DEF by MCSHEA,KATIE",,,"REBOUND DEF by MCSHEA,KATIE",3,defensive rebound,,marymount,katie mcshea,,
257,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,257,06:55,,,,,"MISS JUMPER by LOVE,TAYLOR",,,"MISS JUMPER by LOVE,TAYLOR",3,jumper,missed,marymount,taylor love,,415
258,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,258,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
259,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,259,06:28,"GOOD JUMPER by HICKS,ELLEN",31,,34 (+3),,CENTRE-W 31-34 (-3),,"GOOD JUMPER by HICKS,ELLEN",3,jumper,good,Centre,ellen hicks,2,388
260,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,260,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
261,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,261,06:12,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,372
262,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,262,06:12,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,372
263,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,263,06:12,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,372
264,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,264,06:12,,,,,"SUB IN by HADDAD,GABRIELLA",,,"SUB IN by HADDAD,GABRIELLA",3,subbing in,,marymount,gabriella haddad,,372
265,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,265,06:12,,,,,"SUB IN by PHILLIPS,AIDAN",,,"SUB IN by PHILLIPS,AIDAN",3,subbing in,,marymount,aidan phillips,,372
266,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,266,06:12,,,,,"SUB OUT by LOVE,TAYLOR",,,"SUB OUT by LOVE,TAYLOR",3,subbing out,,marymount,taylor love,,372
267,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,267,06:12,,,,,"SUB OUT by CLAGGETT,ANANDA",,,"SUB OUT by CLAGGETT,ANANDA",3,subbing out,,marymount,ananda claggett,,372
268,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,268,06:04,,,,,"MISS JUMPER by HADDAD,GABRIELLA",,,"MISS JUMPER by HADDAD,GABRIELLA",3,jumper,missed,marymount,gabriella haddad,,364
269,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,269,--,,,,,"REBOUND OFF by HADDAD,GABRIELLA",,,"REBOUND OFF by HADDAD,GABRIELLA",3,offensive rebound,,marymount,gabriella haddad,,
270,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,270,05:54,,31,,36 (+5),"GOOD LAYUP by MCSHEA,KATIE(in the paint)",MARYMO~2 31-36 (-5),,"GOOD LAYUP by MCSHEA,KATIE(in the paint)",3,layup,good,marymount,katie mcshea,2,354
271,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,271,05:36,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,336
272,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,272,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
273,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,273,05:32,,,,,"FOUL  by HADDAD,GABRIELLA",,,"FOUL  by HADDAD,GABRIELLA",3,foul,,marymount,gabriella haddad,,332
274,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,274,05:32,"GOOD FT by HICKS,ELLEN",32,,36 (+4),,CENTRE-W 32-36 (-4),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,332
275,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,275,05:32,"GOOD FT by HICKS,ELLEN",33,,36 (+3),,CENTRE-W 33-36 (-3),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,332
276,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,276,05:32,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,332
277,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,277,05:32,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,332
278,10,marymount,Centre,Marymount,58-53,58,53,"9, 14, 19, 16, 58","11, 16, 17, 9, 53",9,14,19,16,58,11,16,17,9,53,4-6,8-2,12/19/19,Win,101,No Location Recorded,6 p.m.,N,278,05:32,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,332
