,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
159,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,159,05:16,"SUB IN by TELLIS,AUKEIVAH",,,,,,,"SUB IN by TELLIS,AUKEIVAH",1,subbing in,,birmingham-so.,aukeivah tellis,,316
160,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,160,05:16,"GOOD FT by GILES,ANNA BETH",10,,12 (+2),,BSC 10-12 (+2),,"GOOD FT by GILES,ANNA BETH",1,free throw,good,birmingham-so.,anna beth giles,1,316
161,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,161,05:16,"GOOD FT by GILES,ANNA BETH",11,,12 (+1),,BSC 11-12 (+1),,"GOOD FT by GILES,ANNA BETH",1,free throw,good,birmingham-so.,anna beth giles,1,316
162,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,162,05:16,"SUB OUT by GILES,ANNA BETH",,,,,,,"SUB OUT by GILES,ANNA BETH",1,subbing out,,birmingham-so.,anna beth giles,,316
163,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,163,05:16,"SUB IN by LEWIS,ALEX",,,,,,,"SUB IN by LEWIS,ALEX",1,subbing in,,birmingham-so.,alex lewis,,316
164,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,164,05:11,,11,,14 (+3),"GOOD LAYUP by GARRETT,TAYLOR(in the paint)",Centre 11-14 (+3),,"GOOD LAYUP by GARRETT,TAYLOR(in the paint)",1,layup,good,Centre,taylor garrett,2,311
165,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,165,04:40,,,,,"FOUL  by GARRETT,TAYLOR",,,"FOUL  by GARRETT,TAYLOR",1,foul,,Centre,taylor garrett,,280
166,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,166,04:40,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1,timeout,,birmingham-so.,,,280
167,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,167,04:40,"MISS FT by PULLEN,LAKISHA",,,,,,,"MISS FT by PULLEN,LAKISHA",1,free throw,missed,birmingham-so.,lakisha pullen,,280
168,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,168,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
169,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,169,04:40,"MISS FT by PULLEN,LAKISHA",,,,,,,"MISS FT by PULLEN,LAKISHA",1,free throw,missed,birmingham-so.,lakisha pullen,,280
170,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,170,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",1,defensive rebound,,Centre,ellen hicks,,
171,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,171,04:40,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",1,subbing out,,Centre,rachel jennings,,280
172,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,172,04:40,,,,,"SUB OUT by DUGGINS,NATALIE",,,"SUB OUT by DUGGINS,NATALIE",1,subbing out,,Centre,natalie duggins,,280
173,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,173,04:40,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",1,subbing out,,Centre,payton herold,,280
174,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,174,04:40,,,,,"SUB OUT by GARRETT,TAYLOR",,,"SUB OUT by GARRETT,TAYLOR",1,subbing out,,Centre,taylor garrett,,280
175,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,175,04:40,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,280
176,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,176,04:40,,,,,"SUB IN by VINCENT,EMMA ROSE",,,"SUB IN by VINCENT,EMMA ROSE",1,subbing in,,Centre,emma rose vincent,,280
177,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,177,04:40,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,280
178,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,178,04:40,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",1,subbing in,,Centre,madison marcum,,280
179,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,179,04:17,,11,,16 (+5),"GOOD LAYUP by VINCENT,EMMA ROSE(in the paint)",Centre 11-16 (+5),,"GOOD LAYUP by VINCENT,EMMA ROSE(in the paint)",1,layup,good,Centre,emma rose vincent,2,257
180,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,180,04:15,"TURNOVER  by TELLIS,AUKEIVAH",,,,,,,"TURNOVER  by TELLIS,AUKEIVAH",1,turnover,,birmingham-so.,aukeivah tellis,,255
181,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,181,04:15,"SUB OUT by LEWIS,ALEX",,,,,,,"SUB OUT by LEWIS,ALEX",1,subbing out,,birmingham-so.,alex lewis,,255
182,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,182,04:15,"SUB OUT by WANNEMUEHLER,JOSIE",,,,,,,"SUB OUT by WANNEMUEHLER,JOSIE",1,subbing out,,birmingham-so.,josie wannemuehler,,255
183,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,183,04:15,"SUB OUT by PULLEN,LAKISHA",,,,,,,"SUB OUT by PULLEN,LAKISHA",1,subbing out,,birmingham-so.,lakisha pullen,,255
184,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,184,04:15,"SUB OUT by WESTHOELTER,BROOKE",,,,,,,"SUB OUT by WESTHOELTER,BROOKE",1,subbing out,,birmingham-so.,brooke westhoelter,,255
185,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,185,04:15,"SUB OUT by TELLIS,AUKEIVAH",,,,,,,"SUB OUT by TELLIS,AUKEIVAH",1,subbing out,,birmingham-so.,aukeivah tellis,,255
186,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,186,04:15,"SUB IN by THOMPSON,IMANI",,,,,,,"SUB IN by THOMPSON,IMANI",1,subbing in,,birmingham-so.,imani thompson,,255
187,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,187,04:15,"SUB IN by GILES,ANNA BETH",,,,,,,"SUB IN by GILES,ANNA BETH",1,subbing in,,birmingham-so.,anna beth giles,,255
188,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,188,04:15,"SUB IN by MIDDLETON,LEAH",,,,,,,"SUB IN by MIDDLETON,LEAH",1,subbing in,,birmingham-so.,leah middleton,,255
189,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,189,04:15,"SUB IN by QUINTANA,CASSADY",,,,,,,"SUB IN by QUINTANA,CASSADY",1,subbing in,,birmingham-so.,cassady quintana,,255
190,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,190,04:15,"SUB IN by WILLIAMS,RYANE",,,,,,,"SUB IN by WILLIAMS,RYANE",1,subbing in,,birmingham-so.,ryane williams,,255
191,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,191,04:15,,,,,"TURNOVER  by VINCENT,EMMA ROSE",,,"TURNOVER  by VINCENT,EMMA ROSE",1,turnover,,Centre,emma rose vincent,,255
192,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,192,04:15,"STEAL  by GILES,ANNA BETH",,,,,,,"STEAL  by GILES,ANNA BETH",1,steal,,birmingham-so.,,,255
193,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,193,04:15,"GOOD LAYUP by QUINTANA,CASSADY(in the paint)",13,,16 (+3),,BSC 13-16 (+3),,"GOOD LAYUP by QUINTANA,CASSADY(in the paint)",1,layup,good,birmingham-so.,cassady quintana,2,255
194,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,194,03:58,,13,,18 (+5),"GOOD LAYUP by CHIRICO,PRESLEY(in the paint)",Centre 13-18 (+5),,"GOOD LAYUP by CHIRICO,PRESLEY(in the paint)",1,layup,good,Centre,presley chirico,2,238
195,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,195,03:49,"MISS LAYUP by GILES,ANNA BETH(in the paint)",,,,,,,"MISS LAYUP by GILES,ANNA BETH(in the paint)",1,layup,missed,birmingham-so.,anna beth giles,,229
196,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,196,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
197,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,197,03:46,"MISS 3PTR by THOMPSON,IMANI",,,,,,,"MISS 3PTR by THOMPSON,IMANI",1,three pointer,missed,birmingham-so.,imani thompson,,226
198,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,198,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
199,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,199,03:26,"GOOD JUMPER by GILES,ANNA BETH(in the paint)",15,,18 (+3),,BSC 15-18 (+3),,"GOOD JUMPER by GILES,ANNA BETH(in the paint)",1,jumper,good,birmingham-so.,anna beth giles,2,206
200,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,200,03:16,,15,,20 (+5),"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",Centre 15-20 (+5),,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",1,jumper,good,Centre,presley chirico,2,196
201,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,201,--,,,,,"ASSIST  by MARCUM,MADISON",,,"ASSIST  by MARCUM,MADISON",1,assist,,Centre,madison marcum,,
202,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,202,03:07,,,,,"FOUL  by CHIRICO,PRESLEY",,,"FOUL  by CHIRICO,PRESLEY",1,foul,,Centre,presley chirico,,187
203,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,203,03:07,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",1,subbing out,,Centre,presley chirico,,187
204,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,204,03:07,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",1,subbing out,,Centre,ellen hicks,,187
205,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,205,03:07,,,,,"SUB OUT by VINCENT,EMMA ROSE",,,"SUB OUT by VINCENT,EMMA ROSE",1,subbing out,,Centre,emma rose vincent,,187
206,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,206,03:07,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,187
207,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,207,03:07,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,187
208,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,208,03:07,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",1,subbing in,,Centre,kylee murray,,187
209,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,209,03:07,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",1,subbing in,,Centre,rachel jennings,,187
210,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,210,03:07,,,,,"SUB IN by DUGGINS,NATALIE",,,"SUB IN by DUGGINS,NATALIE",1,subbing in,,Centre,natalie duggins,,187
211,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,211,03:07,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",1,subbing in,,Centre,payton herold,,187
212,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,212,03:07,,,,,"SUB IN by GARRETT,TAYLOR",,,"SUB IN by GARRETT,TAYLOR",1,subbing in,,Centre,taylor garrett,,187
213,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,213,03:07,"SUB OUT by THOMPSON,IMANI",,,,,,,"SUB OUT by THOMPSON,IMANI",1,subbing out,,birmingham-so.,imani thompson,,187
214,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,214,03:07,"SUB OUT by GILES,ANNA BETH",,,,,,,"SUB OUT by GILES,ANNA BETH",1,subbing out,,birmingham-so.,anna beth giles,,187
215,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,215,03:07,"SUB OUT by QUINTANA,CASSADY",,,,,,,"SUB OUT by QUINTANA,CASSADY",1,subbing out,,birmingham-so.,cassady quintana,,187
216,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,216,03:07,"SUB OUT by WILLIAMS,RYANE",,,,,,,"SUB OUT by WILLIAMS,RYANE",1,subbing out,,birmingham-so.,ryane williams,,187
217,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,217,03:07,"SUB IN by LEWIS,ALEX",,,,,,,"SUB IN by LEWIS,ALEX",1,subbing in,,birmingham-so.,alex lewis,,187
218,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,218,03:07,"SUB IN by HOOD,ALEXIA",,,,,,,"SUB IN by HOOD,ALEXIA",1,subbing in,,birmingham-so.,alexia hood,,187
219,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,219,03:07,"SUB IN by WESTHOELTER,BROOKE",,,,,,,"SUB IN by WESTHOELTER,BROOKE",1,subbing in,,birmingham-so.,brooke westhoelter,,187
220,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,220,03:07,"SUB IN by KELLEY,CHARLTON",,,,,,,"SUB IN by KELLEY,CHARLTON",1,subbing in,,birmingham-so.,charlton kelley,,187
221,6,birmingham-southern,Birmingham-So.,Centre,94-74,94,74,"26, 23, 26, 19, 94","20, 14, 21, 19, 74",26,23,26,19,94,20,14,21,19,74,"2-4,2-4 SAA","2-9,0-6 SAA",02/06/21,Win,1,No Location Recorded,12:00 PM,H,221,03:07,"GOOD FT by MIDDLETON,LEAH",16,,20 (+4),,BSC 16-20 (+4),,"GOOD FT by MIDDLETON,LEAH",1,free throw,good,birmingham-so.,leah middleton,1,187
