,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
61,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,61,03:11,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",1,foul,,Centre,ellen hicks,,191
62,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,62,03:11,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",1,turnover,,Centre,ellen hicks,,191
63,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,63,03:11,,,,,"SUB OUT by FORTENBERRY,DIA",,,"SUB OUT by FORTENBERRY,DIA",1,subbing out,,millsaps,dia fortenberry,,191
64,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,64,03:11,,,,,"SUB IN by RAYFORD,ANDREA",,,"SUB IN by RAYFORD,ANDREA",1,subbing in,,millsaps,andrea rayford,,191
65,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,65,03:11,"SUB OUT by VINCENT,EMMA ROSE",,,,,,,"SUB OUT by VINCENT,EMMA ROSE",1,subbing out,,Centre,emma rose vincent,,191
66,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,66,03:11,"SUB IN by DUGGINS,NATALIE",,,,,,,"SUB IN by DUGGINS,NATALIE",1,subbing in,,Centre,natalie duggins,,191
67,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,67,02:58,,13 (+9),,4,"GOOD JUMPER by MANNING,TAELOR",Mill 13-4 (+9),,"GOOD JUMPER by MANNING,TAELOR",1,jumper,good,millsaps,taelor manning,2,178
68,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,68,02:27,"GOOD JUMPER by HEROLD,PAYTON(in the paint)",15 (+11),,4,,Centre 15-4 (+11),,"GOOD JUMPER by HEROLD,PAYTON(in the paint)",1,jumper,good,Centre,payton herold,2,147
69,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,69,02:01,,,,,"MISS JUMPER by MANNING,TAELOR(in the paint)",,,"MISS JUMPER by MANNING,TAELOR(in the paint)",1,jumper,missed,millsaps,taelor manning,,121
70,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,70,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
71,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,71,01:46,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",1,subbing out,,Centre,presley chirico,,106
72,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,72,01:46,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,106
73,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,73,01:45,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",1,jumper,missed,Centre,ellen hicks,,105
74,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,74,--,"REBOUND OFF by DUGGINS,NATALIE",,,,,,,"REBOUND OFF by DUGGINS,NATALIE",1,offensive rebound,,Centre,natalie duggins,,
75,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,75,01:39,"MISS 3PTR by WEHBY,ABIGAIL",,,,,,,"MISS 3PTR by WEHBY,ABIGAIL",1,three pointer,missed,Centre,abigail wehby,,99
76,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,76,--,,,,,"REBOUND DEF by LARTIGUE,ELECIA",,,"REBOUND DEF by LARTIGUE,ELECIA",1,defensive rebound,,millsaps,elecia lartigue,,
77,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,77,01:30,,15 (+9),,6,"GOOD LAYUP by RAYFORD,ANDREA(in the paint)",Mill 15-6 (+9),,"GOOD LAYUP by RAYFORD,ANDREA(in the paint)",1,layup,good,millsaps,andrea rayford,2,90
78,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,78,--,,,,,"ASSIST  by MANNING,TAELOR",,,"ASSIST  by MANNING,TAELOR",1,assist,,millsaps,taelor manning,,
79,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,79,01:17,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",1,jumper,missed,Centre,ellen hicks,,77
80,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,80,--,,,,,"REBOUND DEF by LARTIGUE,ELECIA",,,"REBOUND DEF by LARTIGUE,ELECIA",1,defensive rebound,,millsaps,elecia lartigue,,
81,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,81,01:08,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",1,turnover,,Centre,abigail wehby,,68
82,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,82,01:08,,,,,"SUB OUT by MANNING,TAELOR",,,"SUB OUT by MANNING,TAELOR",1,subbing out,,millsaps,taelor manning,,68
83,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,83,01:08,,,,,"SUB IN by FORTENBERRY,DIA",,,"SUB IN by FORTENBERRY,DIA",1,subbing in,,millsaps,dia fortenberry,,68
84,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,84,00:58,,,,,"FOUL  by LARTIGUE,ELECIA",,,"FOUL  by LARTIGUE,ELECIA",1,foul,,millsaps,elecia lartigue,,58
85,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,85,00:55,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",1,jumper,missed,Centre,abigail wehby,,55
86,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,86,--,,,,,"REBOUND DEF by RAYFORD,ANDREA",,,"REBOUND DEF by RAYFORD,ANDREA",1,defensive rebound,,millsaps,andrea rayford,,
87,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,87,00:53,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",1,foul,,Centre,abigail wehby,,53
88,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,88,00:53,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,53
89,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,89,00:53,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",1,subbing in,,Centre,presley chirico,,53
90,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,90,00:42,,15 (+7),,8,"GOOD JUMPER by FORTENBERRY,DIA(in the paint)",Mill 15-8 (+7),,"GOOD JUMPER by FORTENBERRY,DIA(in the paint)",1,jumper,good,millsaps,dia fortenberry,2,42
91,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,91,00:23,"GOOD 3PTR by HEROLD,PAYTON",18 (+10),,8,,Centre 18-8 (+10),,"GOOD 3PTR by HEROLD,PAYTON",1,three pointer,good,Centre,payton herold,3,23
92,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,92,--,"ASSIST  by HICKS,ELLEN",,,,,,,"ASSIST  by HICKS,ELLEN",1,assist,,Centre,ellen hicks,,
93,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,93,00:01,,,,,"MISS JUMPER by FORTENBERRY,DIA",,,"MISS JUMPER by FORTENBERRY,DIA",1,jumper,missed,millsaps,dia fortenberry,,1
94,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,94,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",1,defensive rebound,,Centre,presley chirico,,
95,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,95,Start Period 2,,,,,,,,,2,,,,,,
96,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,96,10:00,,,,,"SUB OUT by MCCURDY,MADDIE GRACE",,,"SUB OUT by MCCURDY,MADDIE GRACE",2,subbing out,,millsaps,maddie grace mccurdy,,600
97,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,97,10:00,,,,,"SUB OUT by LARTIGUE,ELECIA",,,"SUB OUT by LARTIGUE,ELECIA",2,subbing out,,millsaps,elecia lartigue,,600
98,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,98,10:00,,,,,"SUB IN by MANNING,TAELOR",,,"SUB IN by MANNING,TAELOR",2,subbing in,,millsaps,taelor manning,,600
99,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,99,10:00,,,,,"SUB IN by ROE,HELENA",,,"SUB IN by ROE,HELENA",2,subbing in,,millsaps,helena roe,,600
100,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,100,10:00,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",2,subbing out,,Centre,rachel jennings,,600
101,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,101,10:00,"SUB OUT by DUGGINS,NATALIE",,,,,,,"SUB OUT by DUGGINS,NATALIE",2,subbing out,,Centre,natalie duggins,,600
102,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,102,10:00,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,600
103,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,103,10:00,"SUB IN by MORRIS,TAYLOR",,,,,,,"SUB IN by MORRIS,TAYLOR",2,subbing in,,Centre,taylor morris,,600
104,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,104,10:00,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,600
105,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,105,10:00,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,600
106,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,106,09:34,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",2,jumper,missed,Centre,ellen hicks,,574
107,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,107,--,,,,,"REBOUND DEF by RAYFORD,ANDREA",,,"REBOUND DEF by RAYFORD,ANDREA",2,defensive rebound,,millsaps,andrea rayford,,
108,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,108,09:14,,18 (+8),,10,"GOOD JUMPER by RAYFORD,ANDREA(in the paint)",Mill 18-10 (+8),,"GOOD JUMPER by RAYFORD,ANDREA(in the paint)",2,jumper,good,millsaps,andrea rayford,2,554
109,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,109,--,,,,,"ASSIST  by FORTENBERRY,DIA",,,"ASSIST  by FORTENBERRY,DIA",2,assist,,millsaps,dia fortenberry,,
110,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,110,08:57,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",2,jumper,missed,Centre,presley chirico,,537
111,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,111,--,,,,,"REBOUND DEF by MANNING,TAELOR",,,"REBOUND DEF by MANNING,TAELOR",2,defensive rebound,,millsaps,taelor manning,,
112,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,112,08:47,,18 (+6),,12,"GOOD JUMPER by FORTENBERRY,DIA",Mill 18-12 (+6),,"GOOD JUMPER by FORTENBERRY,DIA",2,jumper,good,millsaps,dia fortenberry,2,527
113,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,113,08:47,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,527
114,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,114,08:47,"SUB OUT by MORRIS,TAYLOR",,,,,,,"SUB OUT by MORRIS,TAYLOR",2,subbing out,,Centre,taylor morris,,527
115,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,115,08:47,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",2,subbing out,,Centre,josie thacker,,527
116,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,116,08:47,"SUB IN by DUGGINS,NATALIE",,,,,,,"SUB IN by DUGGINS,NATALIE",2,subbing in,,Centre,natalie duggins,,527
117,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,117,08:47,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,527
118,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,118,08:33,"MISS JUMPER by CHIRICO,PRESLEY(in the paint)",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY(in the paint)",2,jumper,missed,Centre,presley chirico,,513
119,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,119,--,,,,,"REBOUND DEF by FORTENBERRY,DIA",,,"REBOUND DEF by FORTENBERRY,DIA",2,defensive rebound,,millsaps,dia fortenberry,,
120,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,120,08:18,,,,,"MISS JUMPER by FORTENBERRY,DIA(in the paint)",,,"MISS JUMPER by FORTENBERRY,DIA(in the paint)",2,jumper,missed,millsaps,dia fortenberry,,498
121,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,121,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
122,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,122,08:16,,,,,"SUB OUT by ROE,HELENA",,,"SUB OUT by ROE,HELENA",2,subbing out,,millsaps,helena roe,,496
123,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,123,08:16,,,,,"SUB IN by CALDWELL,DEVAN",,,"SUB IN by CALDWELL,DEVAN",2,subbing in,,millsaps,devan caldwell,,496
