,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
65,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,65,03:36,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",,,,,,,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",1,layup,missed,berry,sydney blankenship,,216
66,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,66,--,"REBOUND OFF by FRAZIER,CAPRI",,,,,,,"REBOUND OFF by FRAZIER,CAPRI",1,offensive rebound,,berry,capri frazier,,
67,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,67,03:35,,,,,"FOUL  by GARRETT,TAYLOR",,,"FOUL  by GARRETT,TAYLOR",1,foul,,Centre,taylor garrett,,215
68,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,68,03:35,"GOOD FT by FRAZIER,CAPRI",12 (+7),,5,,Berry 12-5 (-7),,"GOOD FT by FRAZIER,CAPRI",1,free throw,good,berry,capri frazier,1,215
69,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,69,03:35,"GOOD FT by FRAZIER,CAPRI",13 (+8),,5,,Berry 13-5 (-8),,"GOOD FT by FRAZIER,CAPRI",1,free throw,good,berry,capri frazier,1,215
70,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,70,03:13,,,,,"TURNOVER  by GARRETT,TAYLOR",,,"TURNOVER  by GARRETT,TAYLOR",1,turnover,,Centre,taylor garrett,,193
71,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,71,03:13,"STEAL  by MORNING,JANA",,,,,,,"STEAL  by MORNING,JANA",1,steal,,berry,,,193
72,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,72,02:56,"GOOD 3PTR by MORNING,JANA",16 (+11),,5,,Berry 16-5 (-11),,"GOOD 3PTR by MORNING,JANA",1,three pointer,good,berry,jana morning,3,176
73,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,73,--,"ASSIST  by FRAZIER,CAPRI",,,,,,,"ASSIST  by FRAZIER,CAPRI",1,assist,,berry,capri frazier,,
74,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,74,02:38,,,,,"MISS 3PTR by HEROLD,PAYTON",,,"MISS 3PTR by HEROLD,PAYTON",1,three pointer,missed,Centre,payton herold,,158
75,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,75,--,"REBOUND DEF by FRAZIER,CAPRI",,,,,,,"REBOUND DEF by FRAZIER,CAPRI",1,defensive rebound,,berry,capri frazier,,
76,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,76,02:20,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",1,foul,,Centre,kylee murray,,140
77,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,77,02:20,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",1,subbing out,,Centre,rachel jennings,,140
78,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,78,02:20,,,,,"SUB OUT by DUGGINS,NATALIE",,,"SUB OUT by DUGGINS,NATALIE",1,subbing out,,Centre,natalie duggins,,140
79,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,79,02:20,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",1,subbing out,,Centre,payton herold,,140
80,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,80,02:20,,,,,"SUB OUT by GARRETT,TAYLOR",,,"SUB OUT by GARRETT,TAYLOR",1,subbing out,,Centre,taylor garrett,,140
81,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,81,02:20,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",1,subbing in,,Centre,presley chirico,,140
82,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,82,02:20,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,140
83,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,83,02:20,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,140
84,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,84,02:20,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",1,subbing in,,Centre,madison marcum,,140
85,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,85,02:06,"SUB OUT by FRAZIER,CAPRI",,,,,,,"SUB OUT by FRAZIER,CAPRI",1,subbing out,,berry,capri frazier,,126
86,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,86,02:06,"SUB IN by BOLLING,ALEX",,,,,,,"SUB IN by BOLLING,ALEX",1,subbing in,,berry,alex bolling,,126
87,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,87,02:03,"GOOD JUMPER by BLANKENSHIP,SYDNEY",18 (+13),,5,,Berry 18-5 (-13),,"GOOD JUMPER by BLANKENSHIP,SYDNEY",1,jumper,good,berry,sydney blankenship,2,123
88,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,88,01:41,"FOUL  by WALTERS,MARY",,,,,,,"FOUL  by WALTERS,MARY",1,foul,,berry,mary walters,,101
89,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,89,01:41,"SUB OUT by WALTERS,MARY",,,,,,,"SUB OUT by WALTERS,MARY",1,subbing out,,berry,mary walters,,101
90,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,90,01:41,"SUB IN by MOORE,KENNEDY",,,,,,,"SUB IN by MOORE,KENNEDY",1,subbing in,,berry,kennedy moore,,101
91,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,91,01:41,,18 (+12),,6,"GOOD FT by CHIRICO,PRESLEY",Centre 18-6 (-12),,"GOOD FT by CHIRICO,PRESLEY",1,free throw,good,Centre,presley chirico,1,101
92,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,92,01:41,,18 (+11),,7,"GOOD FT by CHIRICO,PRESLEY",Centre 18-7 (-11),,"GOOD FT by CHIRICO,PRESLEY",1,free throw,good,Centre,presley chirico,1,101
93,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,93,01:26,"MISS LAYUP by SIERZANT,ELIZABETH(in the paint)",,,,,,,"MISS LAYUP by SIERZANT,ELIZABETH(in the paint)",1,layup,missed,berry,elizabeth sierzant,,86
94,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,94,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
95,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,95,01:21,"GOOD 3PTR by BLANKENSHIP,SYDNEY",21 (+14),,7,,Berry 21-7 (-14),,"GOOD 3PTR by BLANKENSHIP,SYDNEY",1,three pointer,good,berry,sydney blankenship,3,81
96,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,96,00:50,,21 (+12),,9,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",Centre 21-9 (-12),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",1,jumper,good,Centre,abigail wehby,2,50
97,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,97,00:35,"GOOD JUMPER by BLANKENSHIP,SYDNEY(in the paint)",23 (+14),,9,,Berry 23-9 (-14),,"GOOD JUMPER by BLANKENSHIP,SYDNEY(in the paint)",1,jumper,good,berry,sydney blankenship,2,35
98,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,98,00:08,,23 (+12),,11,"GOOD JUMPER by HICKS,ELLEN",Centre 23-11 (-12),,"GOOD JUMPER by HICKS,ELLEN",1,jumper,good,Centre,ellen hicks,2,8
99,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,99,--,,,,,"ASSIST  by MARCUM,MADISON",,,"ASSIST  by MARCUM,MADISON",1,assist,,Centre,madison marcum,,
100,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,100,00:03,"MISS 3PTR by MORNING,JANA",,,,,,,"MISS 3PTR by MORNING,JANA",1,three pointer,missed,berry,jana morning,,3
101,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,101,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
102,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,102,Start Period 2,,,,,,,,,2,,,,,,
103,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,103,10:00,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,600
104,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,104,10:00,,,,,"SUB IN by VINCENT,EMMA ROSE",,,"SUB IN by VINCENT,EMMA ROSE",2,subbing in,,Centre,emma rose vincent,,600
105,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,105,09:49,"MISS JUMPER by BLANKENSHIP,SYDNEY",,,,,,,"MISS JUMPER by BLANKENSHIP,SYDNEY",2,jumper,missed,berry,sydney blankenship,,589
106,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,106,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
107,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,107,09:27,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",2,layup,missed,Centre,abigail wehby,,567
108,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,108,--,"REBOUND DEF by BOLLING,ALEX",,,,,,,"REBOUND DEF by BOLLING,ALEX",2,defensive rebound,,berry,alex bolling,,
109,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,109,09:14,"MISS JUMPER by SIERZANT,ELIZABETH(in the paint)",,,,,,,"MISS JUMPER by SIERZANT,ELIZABETH(in the paint)",2,jumper,missed,berry,elizabeth sierzant,,554
110,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,110,--,,,,,"REBOUND DEF by CHIRICO,PRESLEY",,,"REBOUND DEF by CHIRICO,PRESLEY",2,defensive rebound,,Centre,presley chirico,,
111,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,111,09:02,"FOUL  by BLANKENSHIP,SYDNEY",,,,,,,"FOUL  by BLANKENSHIP,SYDNEY",2,foul,,berry,sydney blankenship,,542
112,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,112,09:00,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",2,three pointer,missed,Centre,madison marcum,,540
113,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,113,--,"REBOUND DEF by MORNING,JANA",,,,,,,"REBOUND DEF by MORNING,JANA",2,defensive rebound,,berry,jana morning,,
114,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,114,08:43,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",2,foul,,Centre,madison marcum,,523
115,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,115,08:43,"MISS FT by BOLLING,ALEX",,,,,,,"MISS FT by BOLLING,ALEX",2,free throw,missed,berry,alex bolling,,523
116,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,116,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
117,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,117,08:43,"GOOD FT by BOLLING,ALEX",24 (+13),,11,,Berry 24-11 (-13),,"GOOD FT by BOLLING,ALEX",2,free throw,good,berry,alex bolling,1,523
118,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,118,08:43,"SUB OUT by BOLLING,ALEX",,,,,,,"SUB OUT by BOLLING,ALEX",2,subbing out,,berry,alex bolling,,523
119,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,119,08:43,"SUB OUT by BLANKENSHIP,SYDNEY",,,,,,,"SUB OUT by BLANKENSHIP,SYDNEY",2,subbing out,,berry,sydney blankenship,,523
120,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,120,08:43,"SUB IN by ZEH,CARLI",,,,,,,"SUB IN by ZEH,CARLI",2,subbing in,,berry,carli zeh,,523
121,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,121,08:43,"SUB IN by FRAZIER,CAPRI",,,,,,,"SUB IN by FRAZIER,CAPRI",2,subbing in,,berry,capri frazier,,523
122,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,122,08:22,,24 (+11),,13,"GOOD LAYUP by VINCENT,EMMA ROSE(in the paint)",Centre 24-13 (-11),,"GOOD LAYUP by VINCENT,EMMA ROSE(in the paint)",2,layup,good,Centre,emma rose vincent,2,502
123,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,123,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
124,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,124,08:12,"MISS JUMPER by MORNING,JANA",,,,,,,"MISS JUMPER by MORNING,JANA",2,jumper,missed,berry,jana morning,,492
125,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,125,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
126,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,126,08:04,,,,,"MISS JUMPER by HICKS,ELLEN",,,"MISS JUMPER by HICKS,ELLEN",2,jumper,missed,Centre,ellen hicks,,484
127,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,127,--,,,,,"REBOUND OFF by VINCENT,EMMA ROSE",,,"REBOUND OFF by VINCENT,EMMA ROSE",2,offensive rebound,,Centre,emma rose vincent,,
128,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,128,07:58,,24 (+9),,15,"GOOD LAYUP by HICKS,ELLEN(in the paint)",Centre 24-15 (-9),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",2,layup,good,Centre,ellen hicks,2,478
129,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,129,07:58,"FOUL  by ZEH,CARLI",,,,,,,"FOUL  by ZEH,CARLI",2,foul,,berry,carli zeh,,478
130,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,130,07:58,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2,timeout,,berry,,,478
131,8,berry,Berry,Centre,52-63,52,63,"11, 14, 13, 14, 52","23, 11, 16, 13, 63",11,14,13,14,52,23,11,16,13,63,"3-5,3-5 SAA","3-6,3-5 SAA",02/14/21,Lose,1,No Location Recorded,1:00 PM,H,131,--,,,,,"ASSIST  by VINCENT,EMMA ROSE",,,"ASSIST  by VINCENT,EMMA ROSE",2,assist,,Centre,emma rose vincent,,
