,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
131,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,131,07:13,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",2,subbing out,,millsaps,katie connor,,433
132,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,132,07:13,,,,,"SUB OUT by GUILBEAU,CAROLINE",,,"SUB OUT by GUILBEAU,CAROLINE",2,subbing out,,millsaps,caroline guilbeau,,433
133,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,133,07:06,,,,,"MISS LAYUP by JONES,BRAZIA",,,"MISS LAYUP by JONES,BRAZIA",2,layup,missed,millsaps,brazia jones,,426
134,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,134,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",2,defensive rebound,,Centre,lakken miller,,
135,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,135,06:56,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,416
136,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,136,--,,,,,"REBOUND DEF by JONES,BRAZIA",,,"REBOUND DEF by JONES,BRAZIA",2,defensive rebound,,millsaps,brazia jones,,
137,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,137,06:51,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,411
138,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,138,06:51,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,411
139,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,139,06:50,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",,,"TURNOVER  by FREEMAN,KALA-JEWEL",2,turnover,,millsaps,kala-jewel freeman,,410
140,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,140,06:19,"TURNOVER  by BALLARD,AMI",,,,,,,"TURNOVER  by BALLARD,AMI",2,turnover,,Centre,ami ballard,,379
141,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,141,06:19,,,,,"STEAL  by THOMAS,BRAXTON",,,"STEAL  by THOMAS,BRAXTON",2,steal,,millsaps,,,379
142,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,142,06:03,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,363
143,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,143,05:57,,,,,"MISS FT by THOMAS,BRAXTON",,,"MISS FT by THOMAS,BRAXTON",2,free throw,missed,millsaps,braxton thomas,,357
144,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,144,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
145,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,145,05:41,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,341
146,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,146,05:41,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,341
147,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,147,05:41,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,341
148,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,148,05:41,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,341
149,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,149,05:40,,,,,"MISS FT by THOMAS,BRAXTON",,,"MISS FT by THOMAS,BRAXTON",2,free throw,missed,millsaps,braxton thomas,,340
150,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,150,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
151,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,151,05:29,"GOOD JUMPER by MOORE,LAUREN",16,,25 (+9),,CENTRE-W 16-25 (-9),,"GOOD JUMPER by MOORE,LAUREN",2,jumper,good,Centre,lauren moore,2,329
152,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,152,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
153,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,153,05:12,,,,,"MISS JUMPER by DONALDSON,MEGAN",,,"MISS JUMPER by DONALDSON,MEGAN",2,jumper,missed,millsaps,megan donaldson,,312
154,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,154,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
155,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,155,05:02,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",2,jumper,missed,Centre,mikayla fee,,302
156,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,156,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
157,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,157,04:55,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,millsaps,,,295
158,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,158,04:40,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",2,turnover,,millsaps,braxton thomas,,280
159,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,159,04:39,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,279
160,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,160,04:33,"MISS LAYUP by MOORE,LAUREN",,,,,,,"MISS LAYUP by MOORE,LAUREN",2,layup,missed,Centre,lauren moore,,273
161,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,161,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
162,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,162,04:29,,,,,"FOUL  by THOMAS,BRAXTON",,,"FOUL  by THOMAS,BRAXTON",2,foul,,millsaps,braxton thomas,,269
163,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,163,04:29,"GOOD FT by MOORE,LAUREN",17,,25 (+8),,CENTRE-W 17-25 (-8),,"GOOD FT by MOORE,LAUREN",2,free throw,good,Centre,lauren moore,1,269
164,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,164,04:29,"GOOD FT by MOORE,LAUREN",18,,25 (+7),,CENTRE-W 18-25 (-7),,"GOOD FT by MOORE,LAUREN",2,free throw,good,Centre,lauren moore,1,269
165,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,165,04:29,,,,,"SUB IN by CONNOR,KATIE",,,"SUB IN by CONNOR,KATIE",2,subbing in,,millsaps,katie connor,,269
166,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,166,04:29,,,,,"SUB OUT by JONES,BRAZIA",,,"SUB OUT by JONES,BRAZIA",2,subbing out,,millsaps,brazia jones,,269
167,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,167,04:12,,,,,"MISS LAYUP by FREEMAN,KALA-JEWEL",,,"MISS LAYUP by FREEMAN,KALA-JEWEL",2,layup,missed,millsaps,kala-jewel freeman,,252
168,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,168,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
169,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,169,04:05,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,245
170,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,170,04:04,,,,,"STEAL  by CONNOR,KATIE",,,"STEAL  by CONNOR,KATIE",2,steal,,millsaps,,,244
171,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,171,04:03,,18,,27 (+9),"GOOD LAYUP by FREEMAN,KALA-JEWEL(fastbreak)(in the paint)",MILLSAPS 18-27 (-9),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(fastbreak)(in the paint)",2,layup,good,millsaps,kala-jewel(fastbreak) freeman,2,243
172,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,172,--,,,,,"ASSIST  by CONNOR,KATIE",,,"ASSIST  by CONNOR,KATIE",2,assist,,millsaps,katie connor,,
173,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,173,03:47,"MISS LAYUP by FEE,MIKAYLA",,,,,,,"MISS LAYUP by FEE,MIKAYLA",2,layup,missed,Centre,mikayla fee,,227
174,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,174,03:47,,,,,"BLOCK  by KLUNK,KIM",,,"BLOCK  by KLUNK,KIM",2,block,,millsaps,kim klunk,,227
175,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,175,--,"REBOUND OFF by MOORE,LAUREN",,,,,,,"REBOUND OFF by MOORE,LAUREN",2,offensive rebound,,Centre,lauren moore,,
176,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,176,03:42,"MISS LAYUP by MOORE,LAUREN",,,,,,,"MISS LAYUP by MOORE,LAUREN",2,layup,missed,Centre,lauren moore,,222
177,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,177,--,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,"REBOUND DEF by FREEMAN,KALA-JEWEL",2,defensive rebound,,millsaps,kala-jewel freeman,,
178,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,178,03:32,,,,,"MISS LAYUP by THOMAS,BRAXTON",,,"MISS LAYUP by THOMAS,BRAXTON",2,layup,missed,millsaps,braxton thomas,,212
179,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,179,03:32,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",2,block,,Centre,mikayla fee,,212
180,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,180,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
181,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,181,03:18,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",20,,27 (+7),,CENTRE-W 20-27 (-7),,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",2,layup,good,Centre,paige(fastbreak) kellam,2,198
182,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,182,03:11,,,,,"MISS LAYUP by FREEMAN,KALA-JEWEL",,,"MISS LAYUP by FREEMAN,KALA-JEWEL",2,layup,missed,millsaps,kala-jewel freeman,,191
183,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,183,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
184,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,184,03:02,,,,,"FOUL  by KLUNK,KIM",,,"FOUL  by KLUNK,KIM",2,foul,,millsaps,kim klunk,,182
185,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,185,03:02,"GOOD FT by SCHAD,OLIVIA",21,,27 (+6),,CENTRE-W 21-27 (-6),,"GOOD FT by SCHAD,OLIVIA",2,free throw,good,Centre,olivia schad,1,182
186,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,186,03:02,"MISS FT by SCHAD,OLIVIA",,,,,,,"MISS FT by SCHAD,OLIVIA",2,free throw,missed,Centre,olivia schad,,182
187,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,187,--,,,,,"REBOUND DEF by KLUNK,KIM",,,"REBOUND DEF by KLUNK,KIM",2,defensive rebound,,millsaps,kim klunk,,
188,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,188,03:02,"SUB IN by ADEROBA,OYIN",,,,,,,"SUB IN by ADEROBA,OYIN",2,subbing in,,Centre,oyin aderoba,,182
189,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,189,03:02,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,182
190,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,190,03:02,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,182
191,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,191,03:02,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,182
192,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,192,02:49,,21,,29 (+8),"GOOD JUMPER by THOMAS,BRAXTON(in the paint)",MILLSAPS 21-29 (-8),,"GOOD JUMPER by THOMAS,BRAXTON(in the paint)",2,jumper,good,millsaps,braxton thomas,2,169
193,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,193,02:26,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,146
194,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,194,--,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,"REBOUND DEF by FREEMAN,KALA-JEWEL",2,defensive rebound,,millsaps,kala-jewel freeman,,
195,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,195,02:10,,21,,31 (+10),"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",MILLSAPS 21-31 (-10),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",2,layup,good,millsaps,kala-jewel freeman,2,130
196,18,millsaps,CENTRE-W,Millsaps,40-71,40,71,"11, 10, 13, 6, 40","19, 18, 12, 22, 71",11,10,13,6,40,19,18,12,22,71,"5-13,3-4","12-6,5-2",01/22/17,Lose,100,No Location Recorded,12:00 PM,A,196,--,,,,,"ASSIST  by CONNOR,KATIE",,,"ASSIST  by CONNOR,KATIE",2,assist,,millsaps,katie connor,,
