,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
151,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,151,08:53,"GOOD FT by DODSON,TAYLOR",12 (+1),,11,,OUW 12-11 (-1),,"GOOD FT by DODSON,TAYLOR",2,free throw,good,oglethorpe,taylor dodson,1,533
152,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,152,08:53,"SUB IN by GRINDLE,MORGAN",,,,,,,"SUB IN by GRINDLE,MORGAN",2,subbing in,,oglethorpe,morgan grindle,,533
153,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,153,08:53,"SUB IN by DODSON,TAYLOR",,,,,,,"SUB IN by DODSON,TAYLOR",2,subbing in,,oglethorpe,taylor dodson,,533
154,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,154,08:53,"SUB IN by ANDREY,NICOLETTE",,,,,,,"SUB IN by ANDREY,NICOLETTE",2,subbing in,,oglethorpe,nicolette andrey,,533
155,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,155,08:53,"SUB OUT by FOLTZ,MADI",,,,,,,"SUB OUT by FOLTZ,MADI",2,subbing out,,oglethorpe,madi foltz,,533
156,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,156,08:53,"SUB OUT by DYER,KARLYMARIE",,,,,,,"SUB OUT by DYER,KARLYMARIE",2,subbing out,,oglethorpe,karlymarie dyer,,533
157,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,157,08:53,"SUB OUT by TRIPLETT,JADA",,,,,,,"SUB OUT by TRIPLETT,JADA",2,subbing out,,oglethorpe,jada triplett,,533
158,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,158,08:41,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,521
159,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,159,--,"REBOUND DEF by RANSOM,LAUREN",,,,,,,"REBOUND DEF by RANSOM,LAUREN",2,defensive rebound,,oglethorpe,lauren ransom,,
160,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,160,08:18,"MISS LAYUP by DODSON,TAYLOR",,,,,,,"MISS LAYUP by DODSON,TAYLOR",2,layup,missed,oglethorpe,taylor dodson,,498
161,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,161,08:18,,,,,"BLOCK  by MOORE,LAUREN",,,"BLOCK  by MOORE,LAUREN",2,block,,Centre,lauren moore,,498
162,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,162,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
163,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,163,08:06,,12,,14 (+2),"GOOD 3PTR by BALLARD,AMI",CENTRE-W 12-14 (+2),,"GOOD 3PTR by BALLARD,AMI",2,three pointer,good,Centre,ami ballard,3,486
164,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,164,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
165,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,165,07:54,"GOOD LAYUP by RANSOM,LAUREN(in the paint)",14,,14,,OUW 14-14 (0),,"GOOD LAYUP by RANSOM,LAUREN(in the paint)",2,layup,good,oglethorpe,lauren ransom,2,474
166,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,166,07:36,"FOUL  by RANSOM,LAUREN",,,,,,,"FOUL  by RANSOM,LAUREN",2,foul,,oglethorpe,lauren ransom,,456
167,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,167,07:36,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",2,free throw,missed,Centre,lauren moore,,456
168,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,168,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
169,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,169,07:36,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",2,free throw,missed,Centre,lauren moore,,456
170,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,170,--,"REBOUND DEF by ANDREY,NICOLETTE",,,,,,,"REBOUND DEF by ANDREY,NICOLETTE",2,defensive rebound,,oglethorpe,nicolette andrey,,
171,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,171,07:36,"SUB IN by BROWN,ALEXANDRIA",,,,,,,"SUB IN by BROWN,ALEXANDRIA",2,subbing in,,oglethorpe,alexandria brown,,456
172,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,172,07:36,"SUB IN by TRIPLETT,JADA",,,,,,,"SUB IN by TRIPLETT,JADA",2,subbing in,,oglethorpe,jada triplett,,456
173,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,173,07:36,"SUB OUT by CHARLES,BAILEY",,,,,,,"SUB OUT by CHARLES,BAILEY",2,subbing out,,oglethorpe,bailey charles,,456
174,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,174,07:36,"SUB OUT by RANSOM,LAUREN",,,,,,,"SUB OUT by RANSOM,LAUREN",2,subbing out,,oglethorpe,lauren ransom,,456
175,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,175,07:36,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,456
176,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,176,07:36,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,456
177,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,177,07:36,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,456
178,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,178,07:36,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,456
179,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,179,07:36,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,456
180,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,180,07:36,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,456
181,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,181,07:16,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,436
182,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,182,07:16,"GOOD FT by TRIPLETT,JADA",15 (+1),,14,,OUW 15-14 (-1),,"GOOD FT by TRIPLETT,JADA",2,free throw,good,oglethorpe,jada triplett,1,436
183,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,183,07:16,"GOOD FT by TRIPLETT,JADA",16 (+2),,14,,OUW 16-14 (-2),,"GOOD FT by TRIPLETT,JADA",2,free throw,good,oglethorpe,jada triplett,1,436
184,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,184,07:16,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,436
185,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,185,07:16,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",2,subbing in,,Centre,oyin aderoba,,436
186,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,186,07:16,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,436
187,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,187,07:16,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,436
188,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,188,07:16,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,436
189,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,189,07:16,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,436
190,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,190,07:16,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,436
191,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,191,07:16,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,436
192,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,192,07:16,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,436
193,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,193,07:16,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,436
194,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,194,07:04,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,424
195,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,195,07:04,"MISS FT by GRINDLE,MORGAN",,,,,,,"MISS FT by GRINDLE,MORGAN",2,free throw,missed,oglethorpe,morgan grindle,,424
196,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,196,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
197,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,197,07:04,"MISS FT by GRINDLE,MORGAN",,,,,,,"MISS FT by GRINDLE,MORGAN",2,free throw,missed,oglethorpe,morgan grindle,,424
198,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,198,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
199,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,199,07:04,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,424
200,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,200,07:04,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,424
201,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,201,06:50,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,410
202,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,202,--,"REBOUND DEF by BROWN,ALEXANDRIA",,,,,,,"REBOUND DEF by BROWN,ALEXANDRIA",2,defensive rebound,,oglethorpe,alexandria brown,,
203,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,203,06:43,"TURNOVER  by GRINDLE,MORGAN",,,,,,,"TURNOVER  by GRINDLE,MORGAN",2,turnover,,oglethorpe,morgan grindle,,403
204,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,204,06:43,,,,,"STEAL  by MILLER,LAKKEN",,,"STEAL  by MILLER,LAKKEN",2,steal,,Centre,,,403
205,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,205,06:35,,16,,16,"GOOD JUMPER by VANCE,DAY",CENTRE-W 16-16 (0),,"GOOD JUMPER by VANCE,DAY",2,jumper,good,Centre,day vance,2,395
206,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,206,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
207,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,207,06:22,"GOOD JUMPER by ANDREY,NICOLETTE",18 (+2),,16,,OUW 18-16 (-2),,"GOOD JUMPER by ANDREY,NICOLETTE",2,jumper,good,oglethorpe,nicolette andrey,2,382
208,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,208,05:58,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,358
209,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,209,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",2,offensive rebound,,Centre,day vance,,
210,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,210,05:48,,,,,"MISS JUMPER by ADEROBA,OYIN",,,"MISS JUMPER by ADEROBA,OYIN",2,jumper,missed,Centre,oyin aderoba,,348
211,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,211,--,"REBOUND DEF by GRINDLE,MORGAN",,,,,,,"REBOUND DEF by GRINDLE,MORGAN",2,defensive rebound,,oglethorpe,morgan grindle,,
212,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,212,05:36,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,336
213,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,213,05:19,"GOOD 3PTR by FOLTZ,MADI",21 (+5),,16,,OUW 21-16 (-5),,"GOOD 3PTR by FOLTZ,MADI",2,three pointer,good,oglethorpe,madi foltz,3,319
214,21,oglethorpe,Oglethorpe,Centre,45-57,45,57,"11, 7, 16, 11, 45","10, 21, 12, 14, 57",11,7,16,11,45,10,21,12,14,57,"6-15, 4-6 SAA","13-6, 7-3 SAA",02/03/17,Lose,162,No Location Recorded,6:00 PM,H,214,05:01,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",2,jumper,missed,Centre,cheyenne bunner,,301
