,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
121,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,121,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
122,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,122,08:14,,,,,"FOUL  by ROTH,KATIE",,,"FOUL  by ROTH,KATIE",2,foul,,sewanee,katie roth,,494
123,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,123,07:57,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,477
124,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,124,07:56,,,,,"STEAL  by TAYLOR,BELLA",,,"STEAL  by TAYLOR,BELLA",2,steal,,sewanee,,,476
125,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,125,07:36,,23,,25 (+2),"GOOD JUMPER by HITCHCOCK,ALLISON",SEWANEE 23-25 (-2),,"GOOD JUMPER by HITCHCOCK,ALLISON",2,jumper,good,sewanee,allison hitchcock,2,456
126,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,126,--,,,,,"ASSIST  by KIM,SUE",,,"ASSIST  by KIM,SUE",2,assist,,sewanee,sue kim,,
127,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,127,07:23,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,443
128,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,128,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
129,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,129,07:16,"MISS JUMPER by VANCE,DAY",,,,,,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,436
130,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,130,--,,,,,"REBOUND DEF by ROTH,KATIE",,,"REBOUND DEF by ROTH,KATIE",2,defensive rebound,,sewanee,katie roth,,
131,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,131,06:57,,,,,"MISS 3PTR by TAYLOR,BELLA",,,"MISS 3PTR by TAYLOR,BELLA",2,three pointer,missed,sewanee,bella taylor,,417
132,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,132,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
133,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,133,06:40,"MISS JUMPER by VANCE,DAY",,,,,,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,400
134,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,134,--,,,,,"REBOUND DEF by HITCHCOCK,ALLISON",,,"REBOUND DEF by HITCHCOCK,ALLISON",2,defensive rebound,,sewanee,allison hitchcock,,
135,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,135,06:19,,,,,"MISS JUMPER by TAYLOR,BELLA",,,"MISS JUMPER by TAYLOR,BELLA",2,jumper,missed,sewanee,bella taylor,,379
136,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,136,06:19,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,379
137,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,137,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
138,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,138,06:11,,,,,"FOUL  by ROTH,KATIE",,,"FOUL  by ROTH,KATIE",2,foul,,sewanee,katie roth,,371
139,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,139,06:11,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,371
140,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,140,06:11,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,371
141,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,141,06:11,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,371
142,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,142,06:11,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,371
143,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,143,06:11,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,371
144,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,144,06:11,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,371
145,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,145,06:11,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,371
146,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,146,06:11,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,371
147,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,147,05:55,"MISS JUMPER by MOORE,LAUREN",,,,,,,"MISS JUMPER by MOORE,LAUREN",2,jumper,missed,Centre,lauren moore,,355
148,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,148,--,"REBOUND OFF by MOORE,LAUREN",,,,,,,"REBOUND OFF by MOORE,LAUREN",2,offensive rebound,,Centre,lauren moore,,
149,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,149,05:48,"GOOD 3PTR by SCHAD,OLIVIA",26 (+1),,25,,CENTRE 26-25 (+1),,"GOOD 3PTR by SCHAD,OLIVIA",2,three pointer,good,Centre,olivia schad,3,348
150,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,150,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",2,assist,,Centre,lakken miller,,
151,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,151,05:33,,,,,"MISS JUMPER by ROSE,SAVANNAH",,,"MISS JUMPER by ROSE,SAVANNAH",2,jumper,missed,sewanee,savannah rose,,333
152,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,152,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",2,defensive rebound,,Centre,cheyenne bunner,,
153,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,153,05:21,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,321
154,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,154,05:20,,,,,"STEAL  by KIM,SUE",,,"STEAL  by KIM,SUE",2,steal,,sewanee,,,320
155,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,155,05:17,,,,,"MISS JUMPER by KIM,SUE",,,"MISS JUMPER by KIM,SUE",2,jumper,missed,sewanee,sue kim,,317
156,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,156,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
157,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,157,05:15,,,,,"SUB IN by MCCORMACK,HANNAH",,,"SUB IN by MCCORMACK,HANNAH",2,subbing in,,sewanee,hannah mccormack,,315
158,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,158,05:15,,,,,"SUB OUT by HITCHCOCK,ALLISON",,,"SUB OUT by HITCHCOCK,ALLISON",2,subbing out,,sewanee,allison hitchcock,,315
159,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,159,04:53,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",2,foul,,Centre,cheyenne bunner,,293
160,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,160,04:53,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",2,turnover,,Centre,cheyenne bunner,,293
161,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,161,04:53,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,sewanee,,,293
162,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,162,04:53,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,293
163,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,163,04:53,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,293
164,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,164,04:53,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,293
165,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,165,04:53,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,293
166,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,166,04:53,,,,,"SUB IN by CAULDER,COREY",,,"SUB IN by CAULDER,COREY",2,subbing in,,sewanee,corey caulder,,293
167,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,167,04:53,,,,,"SUB OUT by ROTH,KATIE",,,"SUB OUT by ROTH,KATIE",2,subbing out,,sewanee,katie roth,,293
168,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,168,04:42,,,,,"FOUL  by CAULDER,COREY",,,"FOUL  by CAULDER,COREY",2,foul,,sewanee,corey caulder,,282
169,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,169,04:42,,,,,"TURNOVER  by CAULDER,COREY",,,"TURNOVER  by CAULDER,COREY",2,turnover,,sewanee,corey caulder,,282
170,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,170,04:20,"MISS JUMPER by MILLER,LAKKEN",,,,,,,"MISS JUMPER by MILLER,LAKKEN",2,jumper,missed,Centre,lakken miller,,260
171,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,171,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
172,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,172,04:17,,,,,"FOUL  by CAULDER,COREY",,,"FOUL  by CAULDER,COREY",2,foul,,sewanee,corey caulder,,257
173,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,173,04:17,"GOOD FT by STEWART,ABIGAIL",27 (+2),,25,,CENTRE 27-25 (+2),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,257
174,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,174,04:17,"GOOD FT by STEWART,ABIGAIL",28 (+3),,25,,CENTRE 28-25 (+3),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,257
175,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,175,04:01,,28 (+1),,27,"GOOD LAYUP by TAYLOR,BELLA(in the paint)",SEWANEE 28-27 (+1),,"GOOD LAYUP by TAYLOR,BELLA(in the paint)",2,layup,good,sewanee,bella taylor,2,241
176,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,176,03:47,"GOOD 3PTR by MILLER,LAKKEN",31 (+4),,27,,CENTRE 31-27 (+4),,"GOOD 3PTR by MILLER,LAKKEN",2,three pointer,good,Centre,lakken miller,3,227
177,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,177,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",2,assist,,Centre,ami ballard,,
178,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,178,03:17,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,197
179,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,179,03:17,,,,,"MISS FT by ROSE,SAVANNAH",,,"MISS FT by ROSE,SAVANNAH",2,free throw,missed,sewanee,savannah rose,,197
180,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,180,--,,,,,"REBOUND OFF by ROSE,SAVANNAH",,,"REBOUND OFF by ROSE,SAVANNAH",2,offensive rebound,,sewanee,savannah rose,,
181,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,181,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
182,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,182,03:17,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,197
183,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,183,03:17,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,197
184,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,184,03:17,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,197
185,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,185,03:17,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,197
186,25,sewanee,Centre,Sewanee,73-66,73,66,"23, 16, 17, 17, 73","21, 11, 16, 18, 66",23,16,17,17,73,21,11,16,18,66,"7-18, 5-9 SAA","9-15, 6-8 SAA",02/18/17,Win,230,No Location Recorded,1:00 PM,A,186,03:17,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,197
