,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,METW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
208,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,208,05:06,,19 (+1),,18,"GOOD LAYUP by GEEHRING,LILLIAN(fastbreak)(in the paint)",METW 19-18 (+1),,"GOOD LAYUP by GEEHRING,LILLIAN(fastbreak)(in the paint)",2,layup,good,methodist,lillian(fastbreak) geehring,2,306
209,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,209,04:47,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,287
210,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,210,--,,,,,"REBOUND DEF by CAMPBELL,JALISIA",,,"REBOUND DEF by CAMPBELL,JALISIA",2,defensive rebound,,methodist,jalisia campbell,,
211,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,211,04:31,,,,,"MISS JUMPER by EVANS,BREANNA",,,"MISS JUMPER by EVANS,BREANNA",2,jumper,missed,methodist,breanna evans,,271
212,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,212,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
213,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,213,04:16,"GOOD 3PTR by ANDREASSEN,CAROLINE",22 (+4),,18,,CENW 22-18 (+4),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,256
214,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,214,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
215,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,215,04:02,,22 (+2),,20,"GOOD LAYUP by EVANS,BREANNA(in the paint)",METW 22-20 (+2),,"GOOD LAYUP by EVANS,BREANNA(in the paint)",2,layup,good,methodist,breanna evans,2,242
216,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,216,03:33,"GOOD JUMPER by SCHAD,OLIVIA",24 (+4),,20,,CENW 24-20 (+4),,"GOOD JUMPER by SCHAD,OLIVIA",2,jumper,good,Centre,olivia schad,2,213
217,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,217,03:08,,,,,"TURNOVER  by EVANS,BREANNA",,,"TURNOVER  by EVANS,BREANNA",2,turnover,,methodist,breanna evans,,188
218,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,218,03:08,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2,timeout,,Centre,,,188
219,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,219,03:08,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,188
220,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,220,03:08,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,188
221,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,221,03:08,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,188
222,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,222,03:08,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,188
223,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,223,03:08,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,188
224,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,224,03:08,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,188
225,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,225,03:08,,,,,"SUB IN by MCDONALD,SHELLY",,,"SUB IN by MCDONALD,SHELLY",2,subbing in,,methodist,shelly mcdonald,,188
226,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,226,03:08,,,,,"SUB IN by MUMPHERY,NIKI",,,"SUB IN by MUMPHERY,NIKI",2,subbing in,,methodist,niki mumphery,,188
227,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,227,03:08,,,,,"SUB OUT by EVANS,BREANNA",,,"SUB OUT by EVANS,BREANNA",2,subbing out,,methodist,breanna evans,,188
228,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,228,03:08,,,,,"SUB OUT by CHAMBERS,KANEYA",,,"SUB OUT by CHAMBERS,KANEYA",2,subbing out,,methodist,kaneya chambers,,188
229,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,229,03:01,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",2,jumper,missed,Centre,mikayla fee,,181
230,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,230,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
231,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,231,02:47,,,,,"MISS JUMPER by MCDONALD,SHELLY",,,"MISS JUMPER by MCDONALD,SHELLY",2,jumper,missed,methodist,shelly mcdonald,,167
232,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,232,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
233,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,233,02:36,"MISS JUMPER by BALLARD,AMI",,,,,,,"MISS JUMPER by BALLARD,AMI",2,jumper,missed,Centre,ami ballard,,156
234,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,234,--,"REBOUND OFF by SCHAD,OLIVIA",,,,,,,"REBOUND OFF by SCHAD,OLIVIA",2,offensive rebound,,Centre,olivia schad,,
235,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,235,02:23,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",2,three pointer,missed,Centre,olivia schad,,143
236,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,236,--,"REBOUND OFF by SCHAD,OLIVIA",,,,,,,"REBOUND OFF by SCHAD,OLIVIA",2,offensive rebound,,Centre,olivia schad,,
237,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,237,02:13,"GOOD JUMPER by KELLAM,PAIGE",26 (+6),,20,,CENW 26-20 (+6),,"GOOD JUMPER by KELLAM,PAIGE",2,jumper,good,Centre,paige kellam,2,133
238,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,238,01:51,,,,,"TURNOVER  by MCDONALD,SHELLY",,,"TURNOVER  by MCDONALD,SHELLY",2,turnover,,methodist,shelly mcdonald,,111
239,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,239,01:50,"STEAL  by STEWART,ABIGAIL",,,,,,,"STEAL  by STEWART,ABIGAIL",2,steal,,Centre,,,110
240,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,240,01:41,,,,,"FOUL  by CAMPBELL,JALISIA",,,"FOUL  by CAMPBELL,JALISIA",2,foul,,methodist,jalisia campbell,,101
241,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,241,01:41,"GOOD FT by SCHAD,OLIVIA",27 (+7),,20,,CENW 27-20 (+7),,"GOOD FT by SCHAD,OLIVIA",2,free throw,good,Centre,olivia schad,1,101
242,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,242,01:41,"GOOD FT by SCHAD,OLIVIA",28 (+8),,20,,CENW 28-20 (+8),,"GOOD FT by SCHAD,OLIVIA",2,free throw,good,Centre,olivia schad,1,101
243,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,243,01:41,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,101
244,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,244,01:41,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,101
245,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,245,01:31,,,,,"MISS LAYUP by MCDONALD,SHELLY",,,"MISS LAYUP by MCDONALD,SHELLY",2,layup,missed,methodist,shelly mcdonald,,91
246,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,246,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
247,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,247,01:29,,,,,"FOUL  by GEEHRING,LILLIAN",,,"FOUL  by GEEHRING,LILLIAN",2,foul,,methodist,lillian geehring,,89
248,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,248,01:29,"MISS FT by FEE,MIKAYLA",,,,,,,"MISS FT by FEE,MIKAYLA",2,free throw,missed,Centre,mikayla fee,,89
249,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,249,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
250,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,250,01:29,"GOOD FT by FEE,MIKAYLA",29 (+9),,20,,CENW 29-20 (+9),,"GOOD FT by FEE,MIKAYLA",2,free throw,good,Centre,mikayla fee,1,89
251,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,251,01:29,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,89
252,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,252,01:29,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,89
253,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,253,01:20,,,,,"TURNOVER  by DONES,ALLISON",,,"TURNOVER  by DONES,ALLISON",2,turnover,,methodist,allison dones,,80
254,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,254,01:03,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",31 (+11),,20,,CENW 31-20 (+11),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",2,layup,good,Centre,abigail stewart,2,63
255,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,255,--,"ASSIST  by FEE,MIKAYLA",,,,,,,"ASSIST  by FEE,MIKAYLA",2,assist,,Centre,mikayla fee,,
256,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,256,00:41,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,41
257,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,257,00:41,,31 (+10),,21,"GOOD FT by CAMPBELL,JALISIA",METW 31-21 (+10),,"GOOD FT by CAMPBELL,JALISIA",2,free throw,good,methodist,jalisia campbell,1,41
258,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,258,00:41,,31 (+9),,22,"GOOD FT by CAMPBELL,JALISIA",METW 31-22 (+9),,"GOOD FT by CAMPBELL,JALISIA",2,free throw,good,methodist,jalisia campbell,1,41
259,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,259,00:41,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,41
260,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,260,00:41,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,41
261,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,261,00:41,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,41
262,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,262,00:41,,,,,"SUB IN by CHAMBERS,KANEYA",,,"SUB IN by CHAMBERS,KANEYA",2,subbing in,,methodist,kaneya chambers,,41
263,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,263,00:41,,,,,"SUB OUT by MUMPHERY,NIKI",,,"SUB OUT by MUMPHERY,NIKI",2,subbing out,,methodist,niki mumphery,,41
264,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,264,00:33,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",33 (+11),,22,,CENW 33-22 (+11),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,33
265,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,265,--,"ASSIST  by ANDREASSEN,CAROLINE",,,,,,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
266,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,266,00:18,,,,,"MISS JUMPER by CAMPBELL,JALISIA",,,"MISS JUMPER by CAMPBELL,JALISIA",2,jumper,missed,methodist,jalisia campbell,,18
267,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,267,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
268,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,268,00:10,"MISS JUMPER by BALLARD,AMI",,,,,,,"MISS JUMPER by BALLARD,AMI",2,jumper,missed,Centre,ami ballard,,10
269,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,269,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",2,offensive rebound,,Centre,mikayla fee,,
270,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,270,00:05,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",35 (+13),,22,,CENW 35-22 (+13),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",2,layup,good,Centre,mikayla fee,2,5
271,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,271,00:03,,,,,FOUL TECH by TEAM,,,FOUL TECH by TEAM,2,foul,,methodist,,,3
272,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,272,00:03,"MISS FT by ANDREASSEN,CAROLINE",,,,,,,"MISS FT by ANDREASSEN,CAROLINE",2,free throw,missed,Centre,caroline andreassen,,3
273,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,273,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
274,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,274,00:03,"GOOD FT by ANDREASSEN,CAROLINE",36 (+14),,22,,CENW 36-22 (+14),,"GOOD FT by ANDREASSEN,CAROLINE",2,free throw,good,Centre,caroline andreassen,1,3
275,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,275,00:03,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,3
276,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,276,00:03,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,3
277,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,277,00:03,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,3
278,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,278,00:03,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,3
279,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,279,00:00,,,,,"MISS 3PTR by MCDONALD,SHELLY",,,"MISS 3PTR by MCDONALD,SHELLY",2,three pointer,missed,methodist,shelly mcdonald,,0
