,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HUNTW,Away Team Score,Play Team Indicator,Home Team Score,CENW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
269,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,269,08:37,"MISS LAYUP by DUNCAN,TI",,,,,,,"MISS LAYUP by DUNCAN,TI",3,layup,missed,huntingdon,ti duncan,,517
270,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,270,08:37,,,,,"BLOCK  by SCHAD,OLIVIA",,,"BLOCK  by SCHAD,OLIVIA",3,block,,Centre,olivia schad,,517
271,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,271,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
272,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,272,08:30,,,,,"MISS LAYUP by STEWART,ABIGAIL",,,"MISS LAYUP by STEWART,ABIGAIL",3,layup,missed,Centre,abigail stewart,,510
273,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,273,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",3,offensive rebound,,Centre,abigail stewart,,
274,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,274,08:27,,,,,"MISS LAYUP by STEWART,ABIGAIL",,,"MISS LAYUP by STEWART,ABIGAIL",3,layup,missed,Centre,abigail stewart,,507
275,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,275,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
276,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,276,08:24,,,,,"MISS LAYUP by VANCE,DAY",,,"MISS LAYUP by VANCE,DAY",3,layup,missed,Centre,day vance,,504
277,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,277,--,"REBOUND DEF by HARP,JULIETTE",,,,,,,"REBOUND DEF by HARP,JULIETTE",3,defensive rebound,,huntingdon,juliette harp,,
278,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,278,08:20,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,500
279,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,279,08:20,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,500
280,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,280,08:20,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,500
281,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,281,08:19,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,499
282,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,282,08:16,"GOOD JUMPER by HARP,JULIETTE",38 (+12),,26,,HUNTW 38-26 (-12),,"GOOD JUMPER by HARP,JULIETTE",3,jumper,good,huntingdon,juliette harp,2,496
283,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,283,--,"ASSIST  by DORMAN,JENNA",,,,,,,"ASSIST  by DORMAN,JENNA",3,assist,,huntingdon,jenna dorman,,
284,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,284,08:12,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,492
285,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,285,08:12,"MISS FT by HARP,JULIETTE",,,,,,,"MISS FT by HARP,JULIETTE",3,free throw,missed,huntingdon,juliette harp,,492
286,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,286,--,,,,,"REBOUND DEF by BALLARD,AMI",,,"REBOUND DEF by BALLARD,AMI",3,defensive rebound,,Centre,ami ballard,,
287,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,287,07:49,,38 (+10),,28,"GOOD JUMPER by STEWART,ABIGAIL",CENW 38-28 (-10),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,469
288,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,288,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
289,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,289,07:33,"GOOD JUMPER by WEATHERSPOON,JELLO",40 (+12),,28,,HUNTW 40-28 (-12),,"GOOD JUMPER by WEATHERSPOON,JELLO",3,jumper,good,huntingdon,jello weatherspoon,2,453
290,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,290,07:10,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",3,turnover,,Centre,ami ballard,,430
291,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,291,07:09,"STEAL  by DUNCAN,TI",,,,,,,"STEAL  by DUNCAN,TI",3,steal,,huntingdon,,,429
292,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,292,06:57,"MISS JUMPER by HARP,JULIETTE",,,,,,,"MISS JUMPER by HARP,JULIETTE",3,jumper,missed,huntingdon,juliette harp,,417
293,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,293,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
294,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,294,06:48,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",3,three pointer,missed,Centre,caroline andreassen,,408
295,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,295,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
296,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,296,06:44,,40 (+10),,30,"GOOD LAYUP by VANCE,DAY(in the paint)",CENW 40-30 (-10),,"GOOD LAYUP by VANCE,DAY(in the paint)",3,layup,good,Centre,day vance,2,404
297,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,297,06:24,"TURNOVER  by DUNCAN,TI",,,,,,,"TURNOVER  by DUNCAN,TI",3,turnover,,huntingdon,ti duncan,,384
298,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,298,06:04,"FOUL  by DORMAN,JENNA",,,,,,,"FOUL  by DORMAN,JENNA",3,foul,,huntingdon,jenna dorman,,364
299,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,299,06:04,,40 (+9),,31,"GOOD FT by ANDREASSEN,CAROLINE",CENW 40-31 (-9),,"GOOD FT by ANDREASSEN,CAROLINE",3,free throw,good,Centre,caroline andreassen,1,364
300,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,300,06:04,,40 (+8),,32,"GOOD FT by ANDREASSEN,CAROLINE",CENW 40-32 (-8),,"GOOD FT by ANDREASSEN,CAROLINE",3,free throw,good,Centre,caroline andreassen,1,364
301,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,301,06:04,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,364
302,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,302,06:04,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,364
303,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,303,06:04,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,364
304,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,304,06:04,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,364
305,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,305,06:04,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,364
306,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,306,06:04,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,364
307,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,307,05:40,"TURNOVER  by HARP,JULIETTE",,,,,,,"TURNOVER  by HARP,JULIETTE",3,turnover,,huntingdon,juliette harp,,340
308,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,308,05:19,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",3,jumper,missed,Centre,paige kellam,,319
309,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,309,05:19,"BLOCK  by HARP,JULIETTE",,,,,,,"BLOCK  by HARP,JULIETTE",3,block,,huntingdon,juliette harp,,319
310,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,310,--,"REBOUND DEF by DORMAN,JENNA",,,,,,,"REBOUND DEF by DORMAN,JENNA",3,defensive rebound,,huntingdon,jenna dorman,,
311,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,311,05:00,,,,,"FOUL  by MOORE,LAUREN",,,"FOUL  by MOORE,LAUREN",3,foul,,Centre,lauren moore,,300
312,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,312,05:00,"GOOD FT by HARP,JULIETTE",41 (+9),,32,,HUNTW 41-32 (-9),,"GOOD FT by HARP,JULIETTE",3,free throw,good,huntingdon,juliette harp,1,300
313,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,313,05:00,"MISS FT by HARP,JULIETTE",,,,,,,"MISS FT by HARP,JULIETTE",3,free throw,missed,huntingdon,juliette harp,,300
314,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,314,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
315,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,315,05:00,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,300
316,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,316,05:00,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,300
317,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,317,04:54,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,294
318,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,318,04:54,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,294
319,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,319,04:54,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,294
320,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,320,04:32,"MISS JUMPER by DORMAN,JENNA",,,,,,,"MISS JUMPER by DORMAN,JENNA",3,jumper,missed,huntingdon,jenna dorman,,272
321,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,321,--,,,,,"REBOUND DEF by MOORE,LAUREN",,,"REBOUND DEF by MOORE,LAUREN",3,defensive rebound,,Centre,lauren moore,,
322,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,322,04:23,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,263
323,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,323,--,,,,,"REBOUND OFF by MILLER,LAKKEN",,,"REBOUND OFF by MILLER,LAKKEN",3,offensive rebound,,Centre,lakken miller,,
324,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,324,04:17,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",3,three pointer,missed,Centre,caroline andreassen,,257
325,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,325,--,,,,,"REBOUND OFF by KELLAM,PAIGE",,,"REBOUND OFF by KELLAM,PAIGE",3,offensive rebound,,Centre,paige kellam,,
326,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,326,04:12,,41 (+7),,34,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENW 41-34 (-7),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",3,layup,good,Centre,paige kellam,2,252
327,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,327,03:55,,,,,"FOUL  by MILLER,LAKKEN",,,"FOUL  by MILLER,LAKKEN",3,foul,,Centre,lakken miller,,235
328,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,328,03:55,"SUB IN by HUDSON,MIA",,,,,,,"SUB IN by HUDSON,MIA",3,subbing in,,huntingdon,mia hudson,,235
329,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,329,03:55,"SUB IN by HILL,MAIA",,,,,,,"SUB IN by HILL,MAIA",3,subbing in,,huntingdon,maia hill,,235
330,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,330,03:55,"SUB OUT by BERNARD,ABIBA",,,,,,,"SUB OUT by BERNARD,ABIBA",3,subbing out,,huntingdon,abiba bernard,,235
331,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,331,03:55,"SUB OUT by DUNCAN,TI",,,,,,,"SUB OUT by DUNCAN,TI",3,subbing out,,huntingdon,ti duncan,,235
332,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,332,03:55,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,235
333,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,333,03:55,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,235
334,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,334,03:55,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,235
335,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,335,03:55,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,235
336,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,336,03:55,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,235
337,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,337,03:55,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,235
338,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,338,03:55,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,235
339,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,339,03:55,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,235
