,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
64,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,64,04:32,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,272
65,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,65,04:32,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",1,subbing out,,Centre,lauren moore,,272
66,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,66,04:32,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,272
67,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,67,04:20,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,1,turnover,,Centre,,,260
68,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,68,04:20,"SUB IN by LYERLY,HALEY",,,,,,,"SUB IN by LYERLY,HALEY",1,subbing in,,sewanee,haley lyerly,,260
69,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,69,04:20,"SUB OUT by KIM,SUE",,,,,,,"SUB OUT by KIM,SUE",1,subbing out,,sewanee,sue kim,,260
70,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,70,04:19,"STEAL  by LYERLY,HALEY",,,,,,,"STEAL  by LYERLY,HALEY",1,steal,,sewanee,,,259
71,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,71,04:16,"FOUL  by MCCORMACK,HANNAH",,,,,,,"FOUL  by MCCORMACK,HANNAH",1,foul,,sewanee,hannah mccormack,,256
72,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,72,04:16,"TURNOVER  by MCCORMACK,HANNAH",,,,,,,"TURNOVER  by MCCORMACK,HANNAH",1,turnover,,sewanee,hannah mccormack,,256
73,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,73,03:58,"SUB IN by ROTH,KATIE",,,,,,,"SUB IN by ROTH,KATIE",1,subbing in,,sewanee,katie roth,,238
74,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,74,03:58,"SUB OUT by CAULDER,COREY",,,,,,,"SUB OUT by CAULDER,COREY",1,subbing out,,sewanee,corey caulder,,238
75,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,75,03:57,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",1,jumper,missed,Centre,cheyenne bunner,,237
76,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,76,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",1,offensive rebound,,Centre,cheyenne bunner,,
77,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,77,03:38,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",1,jumper,missed,Centre,mikayla fee,,218
78,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,78,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
79,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,79,03:19,"MISS 3PTR by ROSE,SAVANNAH",,,,,,,"MISS 3PTR by ROSE,SAVANNAH",1,three pointer,missed,sewanee,savannah rose,,199
80,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,80,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
81,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,81,03:16,"FOUL  by LYERLY,HALEY",,,,,,,"FOUL  by LYERLY,HALEY",1,foul,,sewanee,haley lyerly,,196
82,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,82,03:16,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,196
83,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,83,03:16,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",1,subbing out,,Centre,ami ballard,,196
84,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,84,02:55,,12 (+3),,9,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",CENTRE-W 12-9 (-3),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",1,layup,good,Centre,cheyenne bunner,2,175
85,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,85,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",1,assist,,Centre,olivia schad,,
86,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,86,02:37,"MISS JUMPER by ROTH,KATIE",,,,,,,"MISS JUMPER by ROTH,KATIE",1,jumper,missed,sewanee,katie roth,,157
87,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,87,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",1,defensive rebound,,Centre,caroline andreassen,,
88,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,88,02:28,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",1,turnover,,Centre,olivia schad,,148
89,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,89,02:27,"STEAL  by LYERLY,HALEY",,,,,,,"STEAL  by LYERLY,HALEY",1,steal,,sewanee,,,147
90,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,90,02:23,"MISS LAYUP by LYERLY,HALEY",,,,,,,"MISS LAYUP by LYERLY,HALEY",1,layup,missed,sewanee,haley lyerly,,143
91,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,91,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
92,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,92,02:19,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",1,turnover,,Centre,mikayla fee,,139
93,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,93,02:18,"STEAL  by MCCORMACK,HANNAH",,,,,,,"STEAL  by MCCORMACK,HANNAH",1,steal,,sewanee,,,138
94,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,94,02:00,"MISS JUMPER by TAYLOR,BELLA",,,,,,,"MISS JUMPER by TAYLOR,BELLA",1,jumper,missed,sewanee,bella taylor,,120
95,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,95,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",1,defensive rebound,,Centre,cheyenne bunner,,
96,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,96,01:45,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",1,turnover,,Centre,mikayla fee,,105
97,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,97,01:44,"STEAL  by TAYLOR,BELLA",,,,,,,"STEAL  by TAYLOR,BELLA",1,steal,,sewanee,,,104
98,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,98,01:25,"MISS 3PTR by LYERLY,HALEY",,,,,,,"MISS 3PTR by LYERLY,HALEY",1,three pointer,missed,sewanee,haley lyerly,,85
99,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,99,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",1,defensive rebound,,Centre,cheyenne bunner,,
100,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,100,01:12,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",1,jumper,missed,Centre,caroline andreassen,,72
101,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,101,01:12,"BLOCK  by TAYLOR,BELLA",,,,,,,"BLOCK  by TAYLOR,BELLA",1,block,,sewanee,bella taylor,,72
102,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,102,--,"REBOUND DEF by TAYLOR,BELLA",,,,,,,"REBOUND DEF by TAYLOR,BELLA",1,defensive rebound,,sewanee,bella taylor,,
103,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,103,01:07,"GOOD LAYUP by LYERLY,HALEY(fastbreak)(in the paint)",14 (+5),,9,,SEWANEE 14-9 (-5),,"GOOD LAYUP by LYERLY,HALEY(fastbreak)(in the paint)",1,layup,good,sewanee,haley(fastbreak) lyerly,2,67
104,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,104,--,"ASSIST  by TAYLOR,BELLA",,,,,,,"ASSIST  by TAYLOR,BELLA",1,assist,,sewanee,bella taylor,,
105,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,105,00:41,"FOUL  by ROTH,KATIE",,,,,,,"FOUL  by ROTH,KATIE",1,foul,,sewanee,katie roth,,41
106,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,106,00:41,,14 (+4),,10,"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 14-10 (-4),,"GOOD FT by BUNNER,CHEYENNE",1,free throw,good,Centre,cheyenne bunner,1,41
107,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,107,00:41,,,,,"MISS FT by BUNNER,CHEYENNE",,,"MISS FT by BUNNER,CHEYENNE",1,free throw,missed,Centre,cheyenne bunner,,41
108,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,108,--,"REBOUND DEF by ROTH,KATIE",,,,,,,"REBOUND DEF by ROTH,KATIE",1,defensive rebound,,sewanee,katie roth,,
109,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,109,00:41,"SUB IN by SMITH,MARLEE",,,,,,,"SUB IN by SMITH,MARLEE",1,subbing in,,sewanee,marlee smith,,41
110,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,110,00:41,"SUB IN by KIM,SUE",,,,,,,"SUB IN by KIM,SUE",1,subbing in,,sewanee,sue kim,,41
111,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,111,00:41,"SUB IN by CAULDER,COREY",,,,,,,"SUB IN by CAULDER,COREY",1,subbing in,,sewanee,corey caulder,,41
112,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,112,00:41,"SUB OUT by TAYLOR,BELLA",,,,,,,"SUB OUT by TAYLOR,BELLA",1,subbing out,,sewanee,bella taylor,,41
113,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,113,00:41,"SUB OUT by LYERLY,HALEY",,,,,,,"SUB OUT by LYERLY,HALEY",1,subbing out,,sewanee,haley lyerly,,41
114,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,114,00:41,"SUB OUT by MCCORMACK,HANNAH",,,,,,,"SUB OUT by MCCORMACK,HANNAH",1,subbing out,,sewanee,hannah mccormack,,41
115,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,115,00:41,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,41
116,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,116,00:41,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,41
117,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,117,00:41,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,41
118,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,118,00:41,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,41
119,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,119,00:24,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",1,foul,,Centre,caroline andreassen,,24
120,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,120,00:24,"GOOD FT by SMITH,MARLEE",15 (+5),,10,,SEWANEE 15-10 (-5),,"GOOD FT by SMITH,MARLEE",1,free throw,good,sewanee,marlee smith,1,24
121,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,121,00:24,"MISS FT by SMITH,MARLEE",,,,,,,"MISS FT by SMITH,MARLEE",1,free throw,missed,sewanee,marlee smith,,24
122,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,122,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",1,defensive rebound,,Centre,abigail stewart,,
123,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,123,00:24,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",1,subbing in,,Centre,ami ballard,,24
124,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,124,00:24,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,24
125,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,125,00:04,,,,,"MISS 3PTR by KELLAM,PAIGE",,,"MISS 3PTR by KELLAM,PAIGE",1,three pointer,missed,Centre,paige kellam,,4
126,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,126,--,"REBOUND DEF by CAULDER,COREY",,,,,,,"REBOUND DEF by CAULDER,COREY",1,defensive rebound,,sewanee,corey caulder,,
127,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,127,Start Period 2,,,,,,,,,2,,,,,,
128,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,128,10:00,"SUB IN by SMITH,MARLEE",,,,,,,"SUB IN by SMITH,MARLEE",2,subbing in,,sewanee,marlee smith,,600
129,7,sewanee,Sewanee,Centre,65-62,65,62,"10, 16, 18, 21, 65","15, 12, 17, 18, 62",10,16,18,21,65,15,12,17,18,62,"2-5, 1-0 SAA","2-5, 0-1 SAA",12/03/16,Win,235,No Location Recorded,1:00 PM,H,129,10:00,"SUB OUT by MCCORMACK,HANNAH",,,,,,,"SUB OUT by MCCORMACK,HANNAH",2,subbing out,,sewanee,hannah mccormack,,600
