,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
65,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,65,04:57,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",1,subbing out,,Centre,lauren moore,,297
66,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,66,04:30,,,,,"MISS JUMPER by BALLARD,AMI",,,"MISS JUMPER by BALLARD,AMI",1,jumper,missed,Centre,ami ballard,,270
67,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,67,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",1,offensive rebound,,Centre,abigail stewart,,
68,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,68,04:27,,2,,5 (+3),"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 2-5 (+3),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",1,layup,good,Centre,abigail stewart,2,267
69,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,69,04:10,"MISS 3PTR by SMITH,NIA",,,,,,,"MISS 3PTR by SMITH,NIA",1,three pointer,missed,berry college,nia smith,,250
70,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,70,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
71,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,71,03:50,"FOUL  by SMITH,NIA",,,,,,,"FOUL  by SMITH,NIA",1,foul,,berry college,nia smith,,230
72,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,72,03:50,,2,,6 (+4),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 2-6 (+4),,"GOOD FT by STEWART,ABIGAIL",1,free throw,good,Centre,abigail stewart,1,230
73,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,73,03:50,,2,,7 (+5),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 2-7 (+5),,"GOOD FT by STEWART,ABIGAIL",1,free throw,good,Centre,abigail stewart,1,230
74,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,74,03:50,"SUB IN by BROOKS,CASEY",,,,,,,"SUB IN by BROOKS,CASEY",1,subbing in,,berry college,casey brooks,,230
75,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,75,03:50,"SUB OUT by WEEMS,ALEX",,,,,,,"SUB OUT by WEEMS,ALEX",1,subbing out,,berry college,alex weems,,230
76,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,76,03:50,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",1,subbing in,,Centre,lakken miller,,230
77,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,77,03:50,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,230
78,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,78,03:31,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",1,foul,,Centre,olivia schad,,211
79,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,79,03:31,"SUB IN by CEREZOLA,CHRISTINE",,,,,,,"SUB IN by CEREZOLA,CHRISTINE",1,subbing in,,berry college,christine cerezola,,211
80,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,80,03:31,"SUB OUT by RAMPERSAD,KRISTIN",,,,,,,"SUB OUT by RAMPERSAD,KRISTIN",1,subbing out,,berry college,kristin rampersad,,211
81,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,81,03:31,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,211
82,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,82,03:31,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,211
83,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,83,03:29,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",1,foul,,Centre,abigail stewart,,209
84,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,84,03:29,"GOOD 3PTR by MCKEE,ASHLEY",5,,7 (+2),,BCW 5-7 (+2),,"GOOD 3PTR by MCKEE,ASHLEY",1,three pointer,good,berry college,ashley mckee,3,209
85,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,85,--,"ASSIST  by SMITH,NIA",,,,,,,"ASSIST  by SMITH,NIA",1,assist,,berry college,nia smith,,
86,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,86,03:29,,,,,"MISS JUMPER by BALLARD,AMI",,,"MISS JUMPER by BALLARD,AMI",1,jumper,missed,Centre,ami ballard,,209
87,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,87,--,"REBOUND DEF by BROOKS,CASEY",,,,,,,"REBOUND DEF by BROOKS,CASEY",1,defensive rebound,,berry college,casey brooks,,
88,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,88,03:29,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,209
89,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,89,03:29,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",1,subbing out,,Centre,abigail stewart,,209
90,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,90,03:25,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",1,foul,,Centre,day vance,,205
91,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,91,02:50,"MISS 3PTR by CEREZOLA,CHRISTINE",,,,,,,"MISS 3PTR by CEREZOLA,CHRISTINE",1,three pointer,missed,berry college,christine cerezola,,170
92,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,92,--,"REBOUND OFF by SMITH,NIA",,,,,,,"REBOUND OFF by SMITH,NIA",1,offensive rebound,,berry college,nia smith,,
93,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,93,02:45,"TURNOVER  by SMITH,NIA",,,,,,,"TURNOVER  by SMITH,NIA",1,turnover,,berry college,nia smith,,165
94,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,94,02:41,,,,,"STEAL  by FEE,MIKAYLA",,,"STEAL  by FEE,MIKAYLA",1,steal,,Centre,,,161
95,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,95,02:39,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",1,turnover,,Centre,mikayla fee,,159
96,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,96,02:38,"STEAL  by MCKEE,ASHLEY",,,,,,,"STEAL  by MCKEE,ASHLEY",1,steal,,berry college,,,158
97,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,97,02:35,"GOOD LAYUP by MCKEE,ASHLEY(in the paint)",7,,7,,BCW 7-7 (0),,"GOOD LAYUP by MCKEE,ASHLEY(in the paint)",1,layup,good,berry college,ashley mckee,2,155
98,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,98,02:12,,7,,9 (+2),"GOOD JUMPER by BALLARD,AMI",CENTRE-W 7-9 (+2),,"GOOD JUMPER by BALLARD,AMI",1,jumper,good,Centre,ami ballard,2,132
99,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,99,02:02,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",1,subbing in,,Centre,lauren moore,,122
100,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,100,02:02,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,122
101,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,101,02:02,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",1,subbing out,,Centre,day vance,,122
102,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,102,02:02,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,122
103,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,103,01:42,"TURNOVER  by SMITH,NIA",,,,,,,"TURNOVER  by SMITH,NIA",1,turnover,,berry college,nia smith,,102
104,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,104,01:41,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",1,steal,,Centre,,,101
105,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,105,01:35,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",1,jumper,missed,Centre,paige kellam,,95
106,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,106,--,"REBOUND DEF by LYNCH,ROSIE",,,,,,,"REBOUND DEF by LYNCH,ROSIE",1,defensive rebound,,berry college,rosie lynch,,
107,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,107,01:20,"MISS 3PTR by SMITH,NIA",,,,,,,"MISS 3PTR by SMITH,NIA",1,three pointer,missed,berry college,nia smith,,80
108,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,108,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
109,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,109,01:01,,7,,11 (+4),"GOOD JUMPER by MOORE,LAUREN(in the paint)",CENTRE-W 7-11 (+4),,"GOOD JUMPER by MOORE,LAUREN(in the paint)",1,jumper,good,Centre,lauren moore,2,61
110,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,110,--,,,,,"ASSIST  by FEE,MIKAYLA",,,"ASSIST  by FEE,MIKAYLA",1,assist,,Centre,mikayla fee,,
111,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,111,00:41,"MISS JUMPER by SMITH,NIA",,,,,,,"MISS JUMPER by SMITH,NIA",1,jumper,missed,berry college,nia smith,,41
112,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,112,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
113,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,113,00:39,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",1,subbing in,,Centre,lakken miller,,39
114,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,114,00:39,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,39
115,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,115,00:27,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",1,jumper,missed,Centre,caroline andreassen,,27
116,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,116,--,"REBOUND DEF by MCKEE,ASHLEY",,,,,,,"REBOUND DEF by MCKEE,ASHLEY",1,defensive rebound,,berry college,ashley mckee,,
117,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,117,00:19,"MISS LAYUP by MCKEE,ASHLEY",,,,,,,"MISS LAYUP by MCKEE,ASHLEY",1,layup,missed,berry college,ashley mckee,,19
118,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,118,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
119,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,119,00:10,,,,,"MISS 3PTR by BALLARD,AMI",,,"MISS 3PTR by BALLARD,AMI",1,three pointer,missed,Centre,ami ballard,,10
120,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,120,--,"REBOUND DEF by BROOKS,CASEY",,,,,,,"REBOUND DEF by BROOKS,CASEY",1,defensive rebound,,berry college,casey brooks,,
121,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,121,00:01,"TURNOVER  by LYNCH,ROSIE",,,,,,,"TURNOVER  by LYNCH,ROSIE",1,turnover,,berry college,rosie lynch,,1
122,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,122,Start Period 2,,,,,,,,,2,,,,,,
123,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,123,10:00,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,600
124,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,124,10:00,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,600
125,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,125,10:00,,,,,"SUB OUT by ALFORD,OLIVIA",,,"SUB OUT by ALFORD,OLIVIA",2,subbing out,,Centre,olivia alford,,600
126,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,126,10:00,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,600
127,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,127,09:46,"MISS JUMPER by WEEMS,ALEX",,,,,,,"MISS JUMPER by WEEMS,ALEX",2,jumper,missed,berry college,alex weems,,586
128,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,128,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
129,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,129,09:32,,,,,"MISS JUMPER by MILLER,LAKKEN",,,"MISS JUMPER by MILLER,LAKKEN",2,jumper,missed,Centre,lakken miller,,572
130,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,130,--,"REBOUND DEF by MCLURE,VALERIE",,,,,,,"REBOUND DEF by MCLURE,VALERIE",2,defensive rebound,,berry college,valerie mclure,,
131,22,berry,Berry College,Centre,42-67,42,67,"11, 7, 16, 8, 42","7, 21, 17, 22, 67",11,7,16,8,42,7,21,17,22,67,"6-16, 4-7 SAA","9-13, 3-8 SAA",02/05/17,Lose,475,No Location Recorded,1:00 PM,H,131,09:10,"TURNOVER  by WEEMS,ALEX",,,,,,,"TURNOVER  by WEEMS,ALEX",2,turnover,,berry college,alex weems,,550
