,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLSAPS,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
126,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,126,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
127,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,127,08:28,,7,,18 (+11),"GOOD LAYUP by VANCE,DAY(in the paint)",CENTRE-W 7-18 (+11),,"GOOD LAYUP by VANCE,DAY(in the paint)",2,layup,good,Centre,day vance,2,508
128,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,128,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
129,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,129,08:12,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,492
130,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,130,08:10,"GOOD LAYUP by CONNOR,KATIE(in the paint)",9,,18 (+9),,MILLSAPS 9-18 (+9),,"GOOD LAYUP by CONNOR,KATIE(in the paint)",2,layup,good,millsaps,katie connor,2,490
131,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,131,07:39,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,459
132,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,132,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,millsaps,,,
133,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,133,07:33,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",2,subbing in,,millsaps,brazia jones,,453
134,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,134,07:33,"SUB IN by GUILBEAU,CAROLINE",,,,,,,"SUB IN by GUILBEAU,CAROLINE",2,subbing in,,millsaps,caroline guilbeau,,453
135,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,135,07:33,"SUB OUT by DONALDSON,MEGAN",,,,,,,"SUB OUT by DONALDSON,MEGAN",2,subbing out,,millsaps,megan donaldson,,453
136,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,136,07:33,"SUB OUT by CONNOR,KATIE",,,,,,,"SUB OUT by CONNOR,KATIE",2,subbing out,,millsaps,katie connor,,453
137,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,137,07:33,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,453
138,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,138,07:33,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,453
139,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,139,07:33,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,453
140,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,140,07:33,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,453
141,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,141,07:33,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,453
142,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,142,07:33,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,453
143,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,143,07:16,"MISS LAYUP by JONES,BRAZIA",,,,,,,"MISS LAYUP by JONES,BRAZIA",2,layup,missed,millsaps,brazia jones,,436
144,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,144,--,,,,,"REBOUND DEF by MOORE,LAUREN",,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
145,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,145,07:05,,9,,21 (+12),"GOOD 3PTR by KELLAM,PAIGE",CENTRE-W 9-21 (+12),,"GOOD 3PTR by KELLAM,PAIGE",2,three pointer,good,Centre,paige kellam,3,425
146,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,146,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
147,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,147,06:52,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,412
148,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,148,06:41,"GOOD LAYUP by THOMAS,BRAXTON(in the paint)",11,,21 (+10),,MILLSAPS 11-21 (+10),,"GOOD LAYUP by THOMAS,BRAXTON(in the paint)",2,layup,good,millsaps,braxton thomas,2,401
149,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,149,06:38,"SUB IN by DONALDSON,MEGAN",,,,,,,"SUB IN by DONALDSON,MEGAN",2,subbing in,,millsaps,megan donaldson,,398
150,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,150,06:38,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",2,subbing out,,millsaps,brazia jones,,398
151,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,151,06:38,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,398
152,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,152,06:38,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,398
153,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,153,06:25,,,,,"MISS LAYUP by BALLARD,AMI",,,"MISS LAYUP by BALLARD,AMI",2,layup,missed,Centre,ami ballard,,385
154,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,154,--,"REBOUND DEF by THOMAS,BRAXTON",,,,,,,"REBOUND DEF by THOMAS,BRAXTON",2,defensive rebound,,millsaps,braxton thomas,,
155,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,155,06:05,"MISS JUMPER by THOMAS,BRAXTON",,,,,,,"MISS JUMPER by THOMAS,BRAXTON",2,jumper,missed,millsaps,braxton thomas,,365
156,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,156,--,"REBOUND OFF by KLUNK,KIM",,,,,,,"REBOUND OFF by KLUNK,KIM",2,offensive rebound,,millsaps,kim klunk,,
157,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,157,06:01,,,,,"FOUL  by BUNNER,CHEYENNE",,,"FOUL  by BUNNER,CHEYENNE",2,foul,,Centre,cheyenne bunner,,361
158,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,158,06:01,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,361
159,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,159,06:01,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,361
160,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,160,06:01,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,361
161,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,161,06:01,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,361
162,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,162,05:59,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",2,foul,,Centre,olivia schad,,359
163,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,163,05:59,"SUB IN by CONNOR,KATIE",,,,,,,"SUB IN by CONNOR,KATIE",2,subbing in,,millsaps,katie connor,,359
164,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,164,05:59,"SUB OUT by GUILBEAU,CAROLINE",,,,,,,"SUB OUT by GUILBEAU,CAROLINE",2,subbing out,,millsaps,caroline guilbeau,,359
165,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,165,05:59,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,359
166,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,166,05:59,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,359
167,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,167,05:58,"GOOD 3PTR by DONALDSON,MEGAN",14,,21 (+7),,MILLSAPS 14-21 (+7),,"GOOD 3PTR by DONALDSON,MEGAN",2,three pointer,good,millsaps,megan donaldson,3,358
168,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,168,--,"ASSIST  by THOMAS,BRAXTON",,,,,,,"ASSIST  by THOMAS,BRAXTON",2,assist,,millsaps,braxton thomas,,
169,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,169,05:39,,,,,"MISS 3PTR by KELLAM,PAIGE",,,"MISS 3PTR by KELLAM,PAIGE",2,three pointer,missed,Centre,paige kellam,,339
170,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,170,--,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",2,defensive rebound,,millsaps,kala-jewel freeman,,
171,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,171,05:15,"MISS JUMPER by FREEMAN,KALA-JEWEL",,,,,,,"MISS JUMPER by FREEMAN,KALA-JEWEL",2,jumper,missed,millsaps,kala-jewel freeman,,315
172,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,172,05:15,,,,,"BLOCK  by STEWART,ABIGAIL",,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,315
173,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,173,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
174,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,174,05:13,"FOUL  by THOMAS,BRAXTON",,,,,,,"FOUL  by THOMAS,BRAXTON",2,foul,,millsaps,braxton thomas,,313
175,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,175,05:13,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",2,subbing in,,millsaps,brazia jones,,313
176,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,176,05:13,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",2,subbing out,,millsaps,braxton thomas,,313
177,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,177,04:28,,14,,23 (+9),"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE-W 14-23 (+9),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",2,jumper,good,Centre,paige kellam,2,268
178,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,178,04:05,"GOOD LAYUP by CONNOR,KATIE(in the paint)",16,,23 (+7),,MILLSAPS 16-23 (+7),,"GOOD LAYUP by CONNOR,KATIE(in the paint)",2,layup,good,millsaps,katie connor,2,245
179,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,179,03:47,,16,,26 (+10),"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE-W 16-26 (+10),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,227
180,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,180,03:25,"MISS JUMPER by FREEMAN,KALA-JEWEL",,,,,,,"MISS JUMPER by FREEMAN,KALA-JEWEL",2,jumper,missed,millsaps,kala-jewel freeman,,205
181,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,181,--,"REBOUND OFF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND OFF by FREEMAN,KALA-JEWEL",2,offensive rebound,,millsaps,kala-jewel freeman,,
182,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,182,03:21,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,201
183,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,183,03:21,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,201
184,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,184,03:19,"MISS JUMPER by JONES,BRAZIA",,,,,,,"MISS JUMPER by JONES,BRAZIA",2,jumper,missed,millsaps,brazia jones,,199
185,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,185,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
186,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,186,03:06,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,186
187,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,187,--,"REBOUND DEF by JONES,BRAZIA",,,,,,,"REBOUND DEF by JONES,BRAZIA",2,defensive rebound,,millsaps,brazia jones,,
188,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,188,02:49,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",18,,26 (+8),,MILLSAPS 18-26 (+8),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",2,layup,good,millsaps,kala-jewel freeman,2,169
189,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,189,02:38,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,158
