,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,16BSC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
181,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,181,04:32,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,272
182,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,182,04:32,,,,,"SUB IN by CARTER,CAMILLIA",,,"SUB IN by CARTER,CAMILLIA",2,subbing in,,birmingham-southern,camillia carter,,272
183,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,183,04:32,,,,,"SUB IN by HOLMES,JAMEICE",,,"SUB IN by HOLMES,JAMEICE",2,subbing in,,birmingham-southern,jameice holmes,,272
184,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,184,04:32,,,,,"SUB OUT by HOGAN,KAITLIN",,,"SUB OUT by HOGAN,KAITLIN",2,subbing out,,birmingham-southern,kaitlin hogan,,272
185,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,185,04:32,,,,,"SUB OUT by NIEDERMAIR,ELIZABETH",,,"SUB OUT by NIEDERMAIR,ELIZABETH",2,subbing out,,birmingham-southern,elizabeth niedermair,,272
186,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,186,04:16,"TURNOVER  by BALLARD,AMI",,,,,,,"TURNOVER  by BALLARD,AMI",2,turnover,,Centre,ami ballard,,256
187,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,187,03:47,,,,,"MISS 3PTR by CARTER,CAMILLIA",,,"MISS 3PTR by CARTER,CAMILLIA",2,three pointer,missed,birmingham-southern,camillia carter,,227
188,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,188,--,,,,,"REBOUND OFF by OLSEN,EMILEE",,,"REBOUND OFF by OLSEN,EMILEE",2,offensive rebound,,birmingham-southern,emilee olsen,,
189,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,189,03:41,,,,,"MISS JUMPER by OLSEN,EMILEE",,,"MISS JUMPER by OLSEN,EMILEE",2,jumper,missed,birmingham-southern,emilee olsen,,221
190,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,190,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
191,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,191,03:34,"TURNOVER  by BALLARD,AMI",,,,,,,"TURNOVER  by BALLARD,AMI",2,turnover,,Centre,ami ballard,,214
192,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,192,03:34,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,214
193,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,193,03:34,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,214
194,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,194,03:34,,,,,"SUB IN by MCGOWAN,CHRISTIAN",,,"SUB IN by MCGOWAN,CHRISTIAN",2,subbing in,,birmingham-southern,christian mcgowan,,214
195,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,195,03:34,,,,,"SUB OUT by DIXON,JOTHANI",,,"SUB OUT by DIXON,JOTHANI",2,subbing out,,birmingham-southern,jothani dixon,,214
196,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,196,03:20,,11,,20 (+9),"GOOD JUMPER by PEURSEM,LAURA VAN",16BSC-W 11-20 (-9),,"GOOD JUMPER by PEURSEM,LAURA VAN",2,jumper,good,birmingham-southern,laura van peursem,2,200
197,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,197,02:56,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,176
198,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,198,02:55,,,,,"STEAL  by CARTER,CAMILLIA",,,"STEAL  by CARTER,CAMILLIA",2,steal,,birmingham-southern,,,175
199,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,199,02:51,,11,,22 (+11),"GOOD LAYUP by CARTER,CAMILLIA(fastbreak)(in the paint)",16BSC-W 11-22 (-11),,"GOOD LAYUP by CARTER,CAMILLIA(fastbreak)(in the paint)",2,layup,good,birmingham-southern,camillia(fastbreak) carter,2,171
200,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,200,02:19,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,139
201,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,201,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",2,defensive rebound,,birmingham-southern,emilee olsen,,
202,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,202,01:54,,11,,24 (+13),"GOOD JUMPER by CARTER,CAMILLIA",16BSC-W 11-24 (-13),,"GOOD JUMPER by CARTER,CAMILLIA",2,jumper,good,birmingham-southern,camillia carter,2,114
203,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,203,01:52,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,112
204,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,204,01:44,,,,,"SUB IN by HOLT,TAYDRA",,,"SUB IN by HOLT,TAYDRA",2,subbing in,,birmingham-southern,taydra holt,,104
205,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,205,01:44,,,,,"SUB OUT by PEURSEM,LAURA VAN",,,"SUB OUT by PEURSEM,LAURA VAN",2,subbing out,,birmingham-southern,laura van peursem,,104
206,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,206,01:36,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,96
207,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,207,--,"REBOUND OFF by BUNNER,CHEYENNE",,,,,,,"REBOUND OFF by BUNNER,CHEYENNE",2,offensive rebound,,Centre,cheyenne bunner,,
208,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,208,01:27,"MISS JUMPER by VANCE,DAY",,,,,,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,87
209,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,209,--,"REBOUND OFF by BUNNER,CHEYENNE",,,,,,,"REBOUND OFF by BUNNER,CHEYENNE",2,offensive rebound,,Centre,cheyenne bunner,,
210,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,210,01:25,,,,,"FOUL  by HOLMES,JAMEICE",,,"FOUL  by HOLMES,JAMEICE",2,foul,,birmingham-southern,jameice holmes,,85
211,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,211,01:25,"MISS FT by BUNNER,CHEYENNE",,,,,,,"MISS FT by BUNNER,CHEYENNE",2,free throw,missed,Centre,cheyenne bunner,,85
212,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,212,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
213,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,213,01:25,"GOOD FT by BUNNER,CHEYENNE",12,,24 (+12),,CENTRE-W 12-24 (-12),,"GOOD FT by BUNNER,CHEYENNE",2,free throw,good,Centre,cheyenne bunner,1,85
214,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,214,01:25,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,85
215,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,215,01:25,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,85
216,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,216,01:25,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,85
217,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,217,01:25,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,85
218,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,218,01:25,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,85
219,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,219,01:25,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,85
220,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,220,01:06,,,,,"MISS LAYUP by CARTER,CAMILLIA",,,"MISS LAYUP by CARTER,CAMILLIA",2,layup,missed,birmingham-southern,camillia carter,,66
221,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,221,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
222,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,222,00:54,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,54
223,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,223,--,,,,,"REBOUND DEF by HOLT,TAYDRA",,,"REBOUND DEF by HOLT,TAYDRA",2,defensive rebound,,birmingham-southern,taydra holt,,
224,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,224,00:39,,,,,"MISS 3PTR by HOLMES,JAMEICE",,,"MISS 3PTR by HOLMES,JAMEICE",2,three pointer,missed,birmingham-southern,jameice holmes,,39
225,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,225,--,,,,,"REBOUND OFF by OLSEN,EMILEE",,,"REBOUND OFF by OLSEN,EMILEE",2,offensive rebound,,birmingham-southern,emilee olsen,,
226,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,226,00:26,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,26
227,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,227,00:23,,,,,"TURNOVER  by CARTER,CAMILLIA",,,"TURNOVER  by CARTER,CAMILLIA",2,turnover,,birmingham-southern,camillia carter,,23
228,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,228,00:21,"STEAL  by MILLER,LAKKEN",,,,,,,"STEAL  by MILLER,LAKKEN",2,steal,,Centre,,,21
229,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,229,00:17,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",14,,24 (+10),,CENTRE-W 14-24 (-10),,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",2,layup,good,Centre,paige(fastbreak) kellam,2,17
230,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,230,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",2,assist,,Centre,lakken miller,,
231,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,231,00:04,,,,,"MISS 3PTR by CARTER,CAMILLIA",,,"MISS 3PTR by CARTER,CAMILLIA",2,three pointer,missed,birmingham-southern,camillia carter,,4
232,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,232,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",2,defensive rebound,,Centre,lakken miller,,
233,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,233,Start Period 3,,,,,,,,,3,,,,,,
234,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,234,09:48,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",16,,24 (+8),,CENTRE-W 16-24 (-8),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",3,layup,good,Centre,abigail stewart,2,588
235,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,235,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",3,assist,,Centre,lakken miller,,
236,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,236,09:39,,16,,26 (+10),"GOOD JUMPER by OLSEN,EMILEE(in the paint)",16BSC-W 16-26 (-10),,"GOOD JUMPER by OLSEN,EMILEE(in the paint)",3,jumper,good,birmingham-southern,emilee olsen,2,579
237,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,237,--,,,,,"ASSIST  by HOLMES,JAMEICE",,,"ASSIST  by HOLMES,JAMEICE",3,assist,,birmingham-southern,jameice holmes,,
238,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,238,09:26,,,,,"FOUL  by DIXON,JOTHANI",,,"FOUL  by DIXON,JOTHANI",3,foul,,birmingham-southern,jothani dixon,,566
239,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,239,09:05,"GOOD JUMPER by VANCE,DAY",18,,26 (+8),,CENTRE-W 18-26 (-8),,"GOOD JUMPER by VANCE,DAY",3,jumper,good,Centre,day vance,2,545
240,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,240,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
241,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,241,08:44,,18,,28 (+10),"GOOD LAYUP by DIXON,JOTHANI(in the paint)",16BSC-W 18-28 (-10),,"GOOD LAYUP by DIXON,JOTHANI(in the paint)",3,layup,good,birmingham-southern,jothani dixon,2,524
