,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
136,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,136,07:17,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",2,turnover,,Centre,cheyenne bunner,,437
137,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,137,07:11,,,,,"SUB IN by FREEMAN,KALA-JEWEL",,,"SUB IN by FREEMAN,KALA-JEWEL",2,subbing in,,millsaps college,kala-jewel freeman,,431
138,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,138,07:11,,,,,"SUB OUT by NEWELL,AMBER",,,"SUB OUT by NEWELL,AMBER",2,subbing out,,millsaps college,amber newell,,431
139,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,139,06:39,,,,,"MISS LAYUP by FREEMAN,KALA-JEWEL",,,"MISS LAYUP by FREEMAN,KALA-JEWEL",2,layup,missed,millsaps college,kala-jewel freeman,,399
140,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,140,--,,,,,"REBOUND OFF by KLUNK,KIM",,,"REBOUND OFF by KLUNK,KIM",2,offensive rebound,,millsaps college,kim klunk,,
141,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,141,06:39,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",2,foul,,Centre,cheyenne bunner,,399
142,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,142,06:39,,,,,"MISS FT by FREEMAN,KALA-JEWEL",,,"MISS FT by FREEMAN,KALA-JEWEL",2,free throw,missed,millsaps college,kala-jewel freeman,,399
143,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,143,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
144,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,144,06:39,,17,,20 (+3),"GOOD FT by FREEMAN,KALA-JEWEL",MILLSAPS 17-20 (-3),,"GOOD FT by FREEMAN,KALA-JEWEL",2,free throw,good,millsaps college,kala-jewel freeman,1,399
145,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,145,06:39,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,399
146,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,146,06:39,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,399
147,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,147,06:39,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,399
148,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,148,06:39,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,399
149,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,149,06:21,"MISS 3PTR by FEE,MIKAYLA",,,,,,,"MISS 3PTR by FEE,MIKAYLA",2,three pointer,missed,Centre,mikayla fee,,381
150,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,150,--,,,,,"REBOUND DEF by DONALDSON,MEGAN",,,"REBOUND DEF by DONALDSON,MEGAN",2,defensive rebound,,millsaps college,megan donaldson,,
151,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,151,06:12,,,,,"MISS JUMPER by THOMAS,BRAXTON",,,"MISS JUMPER by THOMAS,BRAXTON",2,jumper,missed,millsaps college,braxton thomas,,372
152,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,152,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
153,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,153,05:58,"GOOD JUMPER by ANDREASSEN,CAROLINE",19,,20 (+1),,CENTRE-W 19-20 (-1),,"GOOD JUMPER by ANDREASSEN,CAROLINE",2,jumper,good,Centre,caroline andreassen,2,358
154,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,154,05:51,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,351
155,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,155,05:51,,,,,"SUB IN by BUTLER,MILLICENT",,,"SUB IN by BUTLER,MILLICENT",2,subbing in,,millsaps college,millicent butler,,351
156,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,156,05:51,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",2,subbing out,,millsaps college,braxton thomas,,351
157,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,157,05:26,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",,,"TURNOVER  by FREEMAN,KALA-JEWEL",2,turnover,,millsaps college,kala-jewel freeman,,326
158,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,158,05:24,"STEAL  by ANDREASSEN,CAROLINE",,,,,,,"STEAL  by ANDREASSEN,CAROLINE",2,steal,,Centre,,,324
159,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,159,05:01,,,,,"FOUL  by DONALDSON,MEGAN",,,"FOUL  by DONALDSON,MEGAN",2,foul,,millsaps college,megan donaldson,,301
160,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,160,05:01,"MISS FT by MILLER,LAKKEN",,,,,,,"MISS FT by MILLER,LAKKEN",2,free throw,missed,Centre,lakken miller,,301
161,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,161,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
162,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,162,05:01,"GOOD FT by MILLER,LAKKEN",20,,20,,CENTRE-W 20-20 (0),,"GOOD FT by MILLER,LAKKEN",2,free throw,good,Centre,lakken miller,1,301
163,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,163,05:01,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,301
164,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,164,05:01,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,301
165,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,165,05:01,,,,,"SUB IN by GUILBEAU,CAROLINE",,,"SUB IN by GUILBEAU,CAROLINE",2,subbing in,,millsaps college,caroline guilbeau,,301
166,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,166,05:01,,,,,"SUB OUT by DONALDSON,MEGAN",,,"SUB OUT by DONALDSON,MEGAN",2,subbing out,,millsaps college,megan donaldson,,301
167,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,167,04:50,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,290
168,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,168,04:50,,,,,"MISS FT by KLUNK,KIM",,,"MISS FT by KLUNK,KIM",2,free throw,missed,millsaps college,kim klunk,,290
169,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,169,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
170,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,170,04:50,,20,,21 (+1),"GOOD FT by KLUNK,KIM",MILLSAPS 20-21 (-1),,"GOOD FT by KLUNK,KIM",2,free throw,good,millsaps college,kim klunk,1,290
171,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,171,04:33,"GOOD JUMPER by KELLAM,PAIGE",22 (+1),,21,,CENTRE-W 22-21 (+1),,"GOOD JUMPER by KELLAM,PAIGE",2,jumper,good,Centre,paige kellam,2,273
172,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,172,04:04,,,,,"MISS 3PTR by KLUNK,KIM",,,"MISS 3PTR by KLUNK,KIM",2,three pointer,missed,millsaps college,kim klunk,,244
173,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,173,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
174,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,174,03:58,"GOOD JUMPER by KELLAM,PAIGE",24 (+3),,21,,CENTRE-W 24-21 (+3),,"GOOD JUMPER by KELLAM,PAIGE",2,jumper,good,Centre,paige kellam,2,238
175,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,175,03:40,,24 (+1),,23,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",MILLSAPS 24-23 (+1),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",2,layup,good,millsaps college,kala-jewel freeman,2,220
176,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,176,03:40,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,220
177,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,177,03:40,,24,,24,"GOOD FT by FREEMAN,KALA-JEWEL",MILLSAPS 24-24 (0),,"GOOD FT by FREEMAN,KALA-JEWEL",2,free throw,good,millsaps college,kala-jewel freeman,1,220
178,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,178,03:40,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,220
179,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,179,03:40,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,220
180,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,180,03:40,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,220
181,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,181,03:40,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,220
182,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,182,03:40,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",2,subbing in,,millsaps college,braxton thomas,,220
183,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,183,03:40,,,,,"SUB OUT by GUILBEAU,CAROLINE",,,"SUB OUT by GUILBEAU,CAROLINE",2,subbing out,,millsaps college,caroline guilbeau,,220
184,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,184,03:21,"TURNOVER  by MOORE,LAUREN",,,,,,,"TURNOVER  by MOORE,LAUREN",2,turnover,,Centre,lauren moore,,201
185,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,185,03:20,,,,,"STEAL  by FREEMAN,KALA-JEWEL",,,"STEAL  by FREEMAN,KALA-JEWEL",2,steal,,millsaps college,,,200
186,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,186,03:03,,24,,26 (+2),"GOOD JUMPER by FREEMAN,KALA-JEWEL",MILLSAPS 24-26 (-2),,"GOOD JUMPER by FREEMAN,KALA-JEWEL",2,jumper,good,millsaps college,kala-jewel freeman,2,183
187,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,187,02:48,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,168
188,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,188,02:32,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",2,turnover,,millsaps college,braxton thomas,,152
189,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,189,02:29,"STEAL  by MOORE,LAUREN",,,,,,,"STEAL  by MOORE,LAUREN",2,steal,,Centre,,,149
190,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,190,02:23,"GOOD JUMPER by MOORE,LAUREN",26,,26,,CENTRE-W 26-26 (0),,"GOOD JUMPER by MOORE,LAUREN",2,jumper,good,Centre,lauren moore,2,143
191,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,191,02:04,,,,,"MISS LAYUP by THOMAS,BRAXTON",,,"MISS LAYUP by THOMAS,BRAXTON",2,layup,missed,millsaps college,braxton thomas,,124
192,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,192,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",2,defensive rebound,,Centre,lakken miller,,
193,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,193,01:53,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",28 (+2),,26,,CENTRE-W 28-26 (+2),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",2,layup,good,Centre,abigail stewart,2,113
194,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,194,01:38,,,,,"MISS LAYUP by KLUNK,KIM",,,"MISS LAYUP by KLUNK,KIM",2,layup,missed,millsaps college,kim klunk,,98
195,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,195,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
196,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,196,01:36,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,96
197,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,197,01:19,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,79
198,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,198,--,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,"REBOUND DEF by FREEMAN,KALA-JEWEL",2,defensive rebound,,millsaps college,kala-jewel freeman,,
199,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,199,01:19,"FOUL  by MOORE,LAUREN",,,,,,,"FOUL  by MOORE,LAUREN",2,foul,,Centre,lauren moore,,79
200,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,200,01:19,,,,,"MISS FT by FREEMAN,KALA-JEWEL",,,"MISS FT by FREEMAN,KALA-JEWEL",2,free throw,missed,millsaps college,kala-jewel freeman,,79
201,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,201,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
202,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,202,01:19,,28 (+1),,27,"GOOD FT by FREEMAN,KALA-JEWEL",MILLSAPS 28-27 (+1),,"GOOD FT by FREEMAN,KALA-JEWEL",2,free throw,good,millsaps college,kala-jewel freeman,1,79
203,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,203,01:19,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,79
204,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,204,01:19,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,79
205,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,205,00:55,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",2,turnover,,Centre,abigail stewart,,55
