,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,DPUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
266,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,266,--,"ASSIST  by ABENDROTH,LAUREN",,,,,,,"ASSIST  by ABENDROTH,LAUREN",2,assist,,depauw university,lauren abendroth,,
267,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,267,10:18,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,618
268,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,268,10:01,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,601
269,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,269,--,"REBOUND DEF by ABENDROTH,LAUREN",,,,,,,"REBOUND DEF by ABENDROTH,LAUREN",2,defensive rebound,,depauw university,lauren abendroth,,
270,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,270,09:44,"TURNOVER  by STEPHENS,ALISON",,,,,,,"TURNOVER  by STEPHENS,ALISON",2,turnover,,depauw university,alison stephens,,584
271,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,271,09:44,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,584
272,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,272,09:44,"SUB IN by DOUGLAS,HANNAH",,,,,,,"SUB IN by DOUGLAS,HANNAH",2,subbing in,,depauw university,hannah douglas,,584
273,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,273,09:44,"SUB OUT by ROSS,ALI",,,,,,,"SUB OUT by ROSS,ALI",2,subbing out,,depauw university,ali ross,,584
274,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,274,09:44,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,584
275,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,275,09:44,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,584
276,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,276,09:30,,39,,39,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",CENTRE_W 39-39 (0),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,570
277,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,277,09:09,"GOOD LAYUP by KELLER,ABBY(in the paint)",41 (+2),,39,,DPUW 41-39 (-2),,"GOOD LAYUP by KELLER,ABBY(in the paint)",2,layup,good,depauw university,abby keller,2,549
278,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,278,--,"ASSIST  by ONDIK,EMMA",,,,,,,"ASSIST  by ONDIK,EMMA",2,assist,,depauw university,emma ondik,,
279,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,279,08:50,,41,,41,"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 41-41 (0),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,530
280,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,280,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
281,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,281,08:31,"MISS 3PTR by ABENDROTH,LAUREN",,,,,,,"MISS 3PTR by ABENDROTH,LAUREN",2,three pointer,missed,depauw university,lauren abendroth,,511
282,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,282,--,"REBOUND OFF by KELLER,ABBY",,,,,,,"REBOUND OFF by KELLER,ABBY",2,offensive rebound,,depauw university,abby keller,,
283,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,283,08:18,"SUB IN by TREES,SAVANNAH",,,,,,,"SUB IN by TREES,SAVANNAH",2,subbing in,,depauw university,savannah trees,,498
284,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,284,08:18,"SUB OUT by ABENDROTH,LAUREN",,,,,,,"SUB OUT by ABENDROTH,LAUREN",2,subbing out,,depauw university,lauren abendroth,,498
285,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,285,08:18,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,498
286,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,286,08:18,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,498
287,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,287,07:57,"GOOD JUMPER by ONDIK,EMMA",43 (+2),,41,,DPUW 43-41 (-2),,"GOOD JUMPER by ONDIK,EMMA",2,jumper,good,depauw university,emma ondik,2,477
288,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,288,07:29,"FOUL  by TREES,SAVANNAH",,,,,,,"FOUL  by TREES,SAVANNAH",2,foul,,depauw university,savannah trees,,449
289,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,289,07:29,"SUB IN by MCGINNIS,ERIN",,,,,,,"SUB IN by MCGINNIS,ERIN",2,subbing in,,depauw university,erin mcginnis,,449
290,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,290,07:29,"SUB IN by STEPHENS,ALISON",,,,,,,"SUB IN by STEPHENS,ALISON",2,subbing in,,depauw university,alison stephens,,449
291,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,291,07:29,"SUB OUT by KELLER,ABBY",,,,,,,"SUB OUT by KELLER,ABBY",2,subbing out,,depauw university,abby keller,,449
292,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,292,07:29,"SUB OUT by HOWARD,TAYLOR",,,,,,,"SUB OUT by HOWARD,TAYLOR",2,subbing out,,depauw university,taylor howard,,449
293,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,293,07:10,,,,,"MISS LAYUP by STOUGH,MARY GORDON",,,"MISS LAYUP by STOUGH,MARY GORDON",2,layup,missed,Centre,mary gordon stough,,430
294,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,294,--,"REBOUND DEF by TREES,SAVANNAH",,,,,,,"REBOUND DEF by TREES,SAVANNAH",2,defensive rebound,,depauw university,savannah trees,,
295,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,295,07:03,"MISS 3PTR by ONDIK,EMMA",,,,,,,"MISS 3PTR by ONDIK,EMMA",2,three pointer,missed,depauw university,emma ondik,,423
296,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,296,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
297,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,297,07:01,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,421
298,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,298,07:01,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,421
299,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,299,07:01,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,421
300,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,300,06:39,"GOOD JUMPER by DOUGLAS,HANNAH",45 (+4),,41,,DPUW 45-41 (-4),,"GOOD JUMPER by DOUGLAS,HANNAH",2,jumper,good,depauw university,hannah douglas,2,399
301,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,301,06:12,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,372
302,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,302,05:45,,,,,"MISS 3PTR by GUY,ALANNA",,,"MISS 3PTR by GUY,ALANNA",2,three pointer,missed,Centre,alanna guy,,345
303,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,303,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
304,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,304,05:05,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,305
305,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,305,04:54,"MISS 3PTR by TREES,SAVANNAH",,,,,,,"MISS 3PTR by TREES,SAVANNAH",2,three pointer,missed,depauw university,savannah trees,,294
306,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,306,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
307,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,307,04:39,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,279
308,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,308,--,"REBOUND DEF by MCGINNIS,ERIN",,,,,,,"REBOUND DEF by MCGINNIS,ERIN",2,defensive rebound,,depauw university,erin mcginnis,,
309,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,309,04:37,"TURNOVER  by MCGINNIS,ERIN",,,,,,,"TURNOVER  by MCGINNIS,ERIN",2,turnover,,depauw university,erin mcginnis,,277
310,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,310,04:37,"SUB IN by ROSS,ALI",,,,,,,"SUB IN by ROSS,ALI",2,subbing in,,depauw university,ali ross,,277
311,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,311,04:37,"SUB OUT by TREES,SAVANNAH",,,,,,,"SUB OUT by TREES,SAVANNAH",2,subbing out,,depauw university,savannah trees,,277
312,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,312,04:13,"FOUL  by MCGINNIS,ERIN",,,,,,,"FOUL  by MCGINNIS,ERIN",2,foul,,depauw university,erin mcginnis,,253
313,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,313,04:13,,45 (+3),,42,"GOOD FT by GUY,ALEXIS",CENTRE_W 45-42 (-3),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,253
314,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,314,04:13,,45 (+2),,43,"GOOD FT by GUY,ALEXIS",CENTRE_W 45-43 (-2),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,253
315,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,315,03:50,"MISS 3PTR by DOUGLAS,HANNAH",,,,,,,"MISS 3PTR by DOUGLAS,HANNAH",2,three pointer,missed,depauw university,hannah douglas,,230
316,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,316,--,"REBOUND OFF by ROSS,ALI",,,,,,,"REBOUND OFF by ROSS,ALI",2,offensive rebound,,depauw university,ali ross,,
317,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,317,03:34,"MISS 3PTR by ROSS,ALI",,,,,,,"MISS 3PTR by ROSS,ALI",2,three pointer,missed,depauw university,ali ross,,214
318,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,318,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
319,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,319,03:27,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,207
320,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,320,03:27,"SUB IN by TREES,SAVANNAH",,,,,,,"SUB IN by TREES,SAVANNAH",2,subbing in,,depauw university,savannah trees,,207
321,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,321,03:27,"SUB OUT by ONDIK,EMMA",,,,,,,"SUB OUT by ONDIK,EMMA",2,subbing out,,depauw university,emma ondik,,207
322,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,322,03:27,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,207
323,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,323,03:27,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,207
324,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,324,03:18,"MISS JUMPER by DOUGLAS,HANNAH",,,,,,,"MISS JUMPER by DOUGLAS,HANNAH",2,jumper,missed,depauw university,hannah douglas,,198
325,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,325,--,"REBOUND OFF by ROSS,ALI",,,,,,,"REBOUND OFF by ROSS,ALI",2,offensive rebound,,depauw university,ali ross,,
326,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,326,02:44,"MISS 3PTR by DOUGLAS,HANNAH",,,,,,,"MISS 3PTR by DOUGLAS,HANNAH",2,three pointer,missed,depauw university,hannah douglas,,164
327,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,327,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
328,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,328,02:24,,45,,45,"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 45-45 (0),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,144
329,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,329,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
330,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,330,02:04,"MISS 3PTR by TREES,SAVANNAH",,,,,,,"MISS 3PTR by TREES,SAVANNAH",2,three pointer,missed,depauw university,savannah trees,,124
331,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,331,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
332,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,332,01:52,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,112
333,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,333,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
334,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,334,01:51,"FOUL  by STEPHENS,ALISON",,,,,,,"FOUL  by STEPHENS,ALISON",2,foul,,depauw university,alison stephens,,111
335,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,335,01:51,,45,,46 (+1),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 45-46 (+1),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,111
