,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
158,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,158,07:20,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,440
159,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,159,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",1,offensive rebound,,Centre,paige baechle,,
160,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,160,07:18,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,438
161,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,161,--,"REBOUND DEF by SLITER,DEE DEE",,,,,,,"REBOUND DEF by SLITER,DEE DEE",1,defensive rebound,,spalding university,dee dee sliter,,
162,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,162,07:10,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",1,foul,,Centre,alanna guy,,430
163,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,163,07:10,"MISS FT by HAYES,KERSTIN",,,,,,,"MISS FT by HAYES,KERSTIN",1,free throw,missed,spalding university,kerstin hayes,,430
164,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,164,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
165,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,165,07:10,"MISS FT by HAYES,KERSTIN",,,,,,,"MISS FT by HAYES,KERSTIN",1,free throw,missed,spalding university,kerstin hayes,,430
166,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,166,--,"REBOUND OFF by GUY,JESSICA",,,,,,,"REBOUND OFF by GUY,JESSICA",1,offensive rebound,,spalding university,jessica guy,,
167,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,167,07:10,"SUB IN by MARTIN,MADDIE",,,,,,,"SUB IN by MARTIN,MADDIE",1,subbing in,,spalding university,maddie martin,,430
168,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,168,07:10,"SUB IN by GUY,JESSICA",,,,,,,"SUB IN by GUY,JESSICA",1,subbing in,,spalding university,jessica guy,,430
169,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,169,07:10,"SUB IN by HUNTER,BRANDY",,,,,,,"SUB IN by HUNTER,BRANDY",1,subbing in,,spalding university,brandy hunter,,430
170,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,170,07:10,"SUB OUT by KAISER,KELSEY",,,,,,,"SUB OUT by KAISER,KELSEY",1,subbing out,,spalding university,kelsey kaiser,,430
171,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,171,07:10,"SUB OUT by BAKER,KRISTIN",,,,,,,"SUB OUT by BAKER,KRISTIN",1,subbing out,,spalding university,kristin baker,,430
172,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,172,07:10,"SUB OUT by ASH,KALLIE",,,,,,,"SUB OUT by ASH,KALLIE",1,subbing out,,spalding university,kallie ash,,430
173,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,173,07:02,"MISS LAYUP by GUY,JESSICA",,,,,,,"MISS LAYUP by GUY,JESSICA",1,layup,missed,spalding university,jessica guy,,422
174,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,174,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
175,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,175,06:51,,11,,24 (+13),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 11-24 (+13),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,411
176,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,176,06:39,"MISS JUMPER by SLITER,DEE DEE",,,,,,,"MISS JUMPER by SLITER,DEE DEE",1,jumper,missed,spalding university,dee dee sliter,,399
177,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,177,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",1,defensive rebound,,Centre,olivia colliver,,
178,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,178,06:27,,,,,"TURNOVER  by COLLIVER,OLIVIA",,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,387
179,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,179,06:25,"STEAL  by HAYES,KERSTIN",,,,,,,"STEAL  by HAYES,KERSTIN",1,steal,,spalding university,,,385
180,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,180,06:23,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",13,,24 (+11),,SUWB 13-24 (+11),,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",1,layup,good,spalding university,kerstin hayes,2,383
181,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,181,06:02,,13,,27 (+14),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 13-27 (+14),,"GOOD 3PTR by COLLIVER,OLIVIA",1,three pointer,good,Centre,olivia colliver,3,362
182,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,182,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",1,assist,,Centre,paige baechle,,
183,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,183,05:48,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",15,,27 (+12),,SUWB 15-27 (+12),,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",1,layup,good,spalding university,kerstin hayes,2,348
184,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,184,05:37,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",1,three pointer,missed,Centre,olivia colliver,,337
185,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,185,--,"REBOUND DEF by GUY,JESSICA",,,,,,,"REBOUND DEF by GUY,JESSICA",1,defensive rebound,,spalding university,jessica guy,,
186,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,186,05:22,"GOOD LAYUP by MARTIN,MADDIE(in the paint)",17,,27 (+10),,SUWB 17-27 (+10),,"GOOD LAYUP by MARTIN,MADDIE(in the paint)",1,layup,good,spalding university,maddie martin,2,322
187,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,187,05:07,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",1,three pointer,missed,Centre,bonnie rhule,,307
188,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,188,--,"REBOUND DEF by HAYES,KERSTIN",,,,,,,"REBOUND DEF by HAYES,KERSTIN",1,defensive rebound,,spalding university,kerstin hayes,,
189,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,189,04:47,"MISS 3PTR by HAYES,KERSTIN",,,,,,,"MISS 3PTR by HAYES,KERSTIN",1,three pointer,missed,spalding university,kerstin hayes,,287
190,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,190,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
191,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,191,04:40,,17,,29 (+12),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 17-29 (+12),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,280
192,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,192,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",1,assist,,Centre,maggie hartlage,,
193,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,193,04:22,"SUB IN by KAISER,KELSEY",,,,,,,"SUB IN by KAISER,KELSEY",1,subbing in,,spalding university,kelsey kaiser,,262
194,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,194,04:22,"SUB IN by ASH,KALLIE",,,,,,,"SUB IN by ASH,KALLIE",1,subbing in,,spalding university,kallie ash,,262
195,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,195,04:22,"SUB OUT by GUY,JESSICA",,,,,,,"SUB OUT by GUY,JESSICA",1,subbing out,,spalding university,jessica guy,,262
196,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,196,04:22,"SUB OUT by HUNTER,BRANDY",,,,,,,"SUB OUT by HUNTER,BRANDY",1,subbing out,,spalding university,brandy hunter,,262
197,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,197,04:22,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,262
198,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,198,04:22,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",1,subbing in,,Centre,mary gordon stough,,262
199,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,199,04:22,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,262
200,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,200,04:22,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,262
201,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,201,04:22,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,262
202,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,202,04:22,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",1,subbing out,,Centre,alanna guy,,262
203,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,203,04:22,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,262
204,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,204,04:22,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,262
205,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,205,04:20,"GOOD JUMPER by MARTIN,MADDIE",19,,29 (+10),,SUWB 19-29 (+10),,"GOOD JUMPER by MARTIN,MADDIE",1,jumper,good,spalding university,maddie martin,2,260
206,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,206,--,"ASSIST  by HAYES,KERSTIN",,,,,,,"ASSIST  by HAYES,KERSTIN",1,assist,,spalding university,kerstin hayes,,
207,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,207,04:01,,19,,31 (+12),"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE_W 19-31 (+12),,"GOOD JUMPER by ANDREASSEN,CAROLINE",1,jumper,good,Centre,caroline andreassen,2,241
208,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,208,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",1,assist,,Centre,mary gordon stough,,
209,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,209,03:38,"TURNOVER  by KAISER,KELSEY",,,,,,,"TURNOVER  by KAISER,KELSEY",1,turnover,,spalding university,kelsey kaiser,,218
210,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,210,03:30,"FOUL  by MARTIN,MADDIE",,,,,,,"FOUL  by MARTIN,MADDIE",1,foul,,spalding university,maddie martin,,210
211,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,211,03:30,,19,,32 (+13),"GOOD FT by STOUGH,MARY GORDON",CENTRE_W 19-32 (+13),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,210
212,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,212,03:30,,,,,"MISS FT by STOUGH,MARY GORDON",,,"MISS FT by STOUGH,MARY GORDON",1,free throw,missed,Centre,mary gordon stough,,210
213,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,213,--,"REBOUND DEF by BAKER,KRISTIN",,,,,,,"REBOUND DEF by BAKER,KRISTIN",1,defensive rebound,,spalding university,kristin baker,,
214,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,214,03:30,"SUB IN by BAKER,KRISTIN",,,,,,,"SUB IN by BAKER,KRISTIN",1,subbing in,,spalding university,kristin baker,,210
215,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,215,03:30,"SUB IN by HARDIN,MAYA",,,,,,,"SUB IN by HARDIN,MAYA",1,subbing in,,spalding university,maya hardin,,210
216,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,216,03:30,"SUB OUT by MARTIN,MADDIE",,,,,,,"SUB OUT by MARTIN,MADDIE",1,subbing out,,spalding university,maddie martin,,210
217,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,217,03:30,"SUB OUT by SLITER,DEE DEE",,,,,,,"SUB OUT by SLITER,DEE DEE",1,subbing out,,spalding university,dee dee sliter,,210
218,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,218,03:16,"TURNOVER  by BAKER,KRISTIN",,,,,,,"TURNOVER  by BAKER,KRISTIN",1,turnover,,spalding university,kristin baker,,196
219,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,219,03:15,,,,,"STEAL  by HARTLAGE,MAGGIE",,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,195
220,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,220,03:05,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,185
221,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,221,03:04,"STEAL  by HAYES,KERSTIN",,,,,,,"STEAL  by HAYES,KERSTIN",1,steal,,spalding university,,,184
222,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,222,03:02,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",21,,32 (+11),,SUWB 21-32 (+11),,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",1,layup,good,spalding university,kerstin hayes,2,182
223,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,223,03:02,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",1,foul,,Centre,caroline andreassen,,182
224,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,224,03:02,"GOOD FT by HAYES,KERSTIN",22,,32 (+10),,SUWB 22-32 (+10),,"GOOD FT by HAYES,KERSTIN",1,free throw,good,spalding university,kerstin hayes,1,182
225,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,225,02:52,"FOUL  by KAISER,KELSEY",,,,,,,"FOUL  by KAISER,KELSEY",1,foul,,spalding university,kelsey kaiser,,172
226,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,226,02:52,,,,,"MISS FT by STOUGH,MARY GORDON",,,"MISS FT by STOUGH,MARY GORDON",1,free throw,missed,Centre,mary gordon stough,,172
227,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,227,--,"REBOUND DEF by BAKER,KRISTIN",,,,,,,"REBOUND DEF by BAKER,KRISTIN",1,defensive rebound,,spalding university,kristin baker,,
228,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,228,02:44,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,164
229,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,229,02:44,"SUB IN by GUY,JESSICA",,,,,,,"SUB IN by GUY,JESSICA",1,subbing in,,spalding university,jessica guy,,164
230,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,230,02:44,"SUB OUT by KAISER,KELSEY",,,,,,,"SUB OUT by KAISER,KELSEY",1,subbing out,,spalding university,kelsey kaiser,,164
231,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,231,02:26,"GOOD LAYUP by BAKER,KRISTIN(in the paint)",24,,32 (+8),,SUWB 24-32 (+8),,"GOOD LAYUP by BAKER,KRISTIN(in the paint)",1,layup,good,spalding university,kristin baker,2,146
232,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,232,--,"ASSIST  by GUY,JESSICA",,,,,,,"ASSIST  by GUY,JESSICA",1,assist,,spalding university,jessica guy,,
233,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,233,02:14,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,134
234,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,234,02:14,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",1,subbing in,,Centre,alanna guy,,134
235,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,235,02:14,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",1,subbing out,,Centre,mary gordon stough,,134
236,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,236,02:14,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,134
