,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,RHODE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
140,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,140,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
141,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,141,07:30,"GOOD JUMPER by BAECHLE,PAIGE",14,,20 (+6),,CENTRE 14-20 (-6),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,450
142,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,142,07:04,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,424
143,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,143,07:04,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,424
144,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,144,07:04,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,424
145,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,145,06:44,,,,,"MISS 3PTR by DANIELS,SYMONE",,,"MISS 3PTR by DANIELS,SYMONE",1,three pointer,missed,rhodes college,symone daniels,,404
146,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,146,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",1,defensive rebound,,Centre,caroline andreassen,,
147,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,147,06:35,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,395
148,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,148,06:34,,,,,"STEAL  by DANIELS,SYMONE",,,"STEAL  by DANIELS,SYMONE",1,steal,,rhodes college,,,394
149,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,149,06:32,,14,,22 (+8),"GOOD LAYUP by DANIELS,SYMONE(in the paint)",RHODE 14-22 (-8),,"GOOD LAYUP by DANIELS,SYMONE(in the paint)",1,layup,good,rhodes college,symone daniels,2,392
150,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,150,06:17,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,377
151,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,151,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",1,defensive rebound,,rhodes college,symone daniels,,
152,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,152,05:56,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",1,three pointer,missed,rhodes college,natalie goodrum,,356
153,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,153,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",1,defensive rebound,,Centre,caroline andreassen,,
154,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,154,05:36,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,336
155,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,155,--,,,,,"REBOUND DEF by GOODRUM,NATALIE",,,"REBOUND DEF by GOODRUM,NATALIE",1,defensive rebound,,rhodes college,natalie goodrum,,
156,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,156,05:32,,,,,"TURNOVER  by GOODRUM,NATALIE",,,"TURNOVER  by GOODRUM,NATALIE",1,turnover,,rhodes college,natalie goodrum,,332
157,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,157,05:31,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,331
158,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,158,05:24,,,,,"FOUL  by DANIELS,SYMONE",,,"FOUL  by DANIELS,SYMONE",1,foul,,rhodes college,symone daniels,,324
159,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,159,05:24,"GOOD FT by STOUGH,MARY GORDON",15,,22 (+7),,CENTRE 15-22 (-7),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,324
160,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,160,05:24,"GOOD FT by STOUGH,MARY GORDON",16,,22 (+6),,CENTRE 16-22 (-6),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,324
161,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,161,05:02,,,,,"MISS 3PTR by TODMAN,DY'NELLE",,,"MISS 3PTR by TODMAN,DY'NELLE",1,three pointer,missed,rhodes college,dy'nelle todman,,302
162,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,162,--,,,,,"REBOUND OFF by GOODRUM,NATALIE",,,"REBOUND OFF by GOODRUM,NATALIE",1,offensive rebound,,rhodes college,natalie goodrum,,
163,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,163,04:58,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,298
164,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,164,04:58,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",1,subbing in,,Centre,alanna guy,,298
165,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,165,04:58,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,298
166,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,166,04:58,,,,,"SUB IN by KRAMER,BAILEY",,,"SUB IN by KRAMER,BAILEY",1,subbing in,,rhodes college,bailey kramer,,298
167,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,167,04:58,,,,,"SUB OUT by DANIELS,SYMONE",,,"SUB OUT by DANIELS,SYMONE",1,subbing out,,rhodes college,symone daniels,,298
168,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,168,04:36,,,,,"MISS JUMPER by SMITH,BLAIRE",,,"MISS JUMPER by SMITH,BLAIRE",1,jumper,missed,rhodes college,blaire smith,,276
169,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,169,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
170,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,170,04:16,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,256
171,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,171,--,,,,,"REBOUND DEF by KRAMER,BAILEY",,,"REBOUND DEF by KRAMER,BAILEY",1,defensive rebound,,rhodes college,bailey kramer,,
172,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,172,04:02,,,,,"MISS 3PTR by JOHNSON,SARAH",,,"MISS 3PTR by JOHNSON,SARAH",1,three pointer,missed,rhodes college,sarah johnson,,242
173,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,173,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
174,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,174,03:35,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",1,jumper,missed,Centre,caroline andreassen,,215
175,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,175,03:35,,,,,"BLOCK  by SMITH,BLAIRE",,,"BLOCK  by SMITH,BLAIRE",1,block,,rhodes college,blaire smith,,215
176,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,176,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,rhodes college,,,
177,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,177,03:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,215
178,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,178,03:35,,,,,"SUB IN by ECKERT,CATHERINE",,,"SUB IN by ECKERT,CATHERINE",1,subbing in,,rhodes college,catherine eckert,,215
179,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,179,03:35,,,,,"SUB IN by TEHRANI,ISABELLE",,,"SUB IN by TEHRANI,ISABELLE",1,subbing in,,rhodes college,isabelle tehrani,,215
180,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,180,03:35,,,,,"SUB OUT by SMITH,BLAIRE",,,"SUB OUT by SMITH,BLAIRE",1,subbing out,,rhodes college,blaire smith,,215
181,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,181,03:35,,,,,"SUB OUT by TODMAN,DY'NELLE",,,"SUB OUT by TODMAN,DY'NELLE",1,subbing out,,rhodes college,dy'nelle todman,,215
182,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,182,03:19,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",1,jumper,missed,rhodes college,sarah johnson,,199
183,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,183,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
184,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,184,02:58,"GOOD 3PTR by GUY,ALANNA",19,,22 (+3),,CENTRE 19-22 (-3),,"GOOD 3PTR by GUY,ALANNA",1,three pointer,good,Centre,alanna guy,3,178
185,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,185,--,"ASSIST  by BAECHLE,PAIGE",,,,,,,"ASSIST  by BAECHLE,PAIGE",1,assist,,Centre,paige baechle,,
186,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,186,02:40,,19,,24 (+5),"GOOD LAYUP by ECKERT,CATHERINE(in the paint)",RHODE 19-24 (-5),,"GOOD LAYUP by ECKERT,CATHERINE(in the paint)",1,layup,good,rhodes college,catherine eckert,2,160
187,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,187,02:40,"FOUL  by STOUGH,MARY GORDON",,,,,,,"FOUL  by STOUGH,MARY GORDON",1,foul,,Centre,mary gordon stough,,160
188,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,188,02:40,,19,,25 (+6),"GOOD FT by ECKERT,CATHERINE",RHODE 19-25 (-6),,"GOOD FT by ECKERT,CATHERINE",1,free throw,good,rhodes college,catherine eckert,1,160
189,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,189,02:26,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",1,turnover,,Centre,alanna guy,,146
190,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,190,02:06,,,,,"MISS 3PTR by ECKERT,CATHERINE",,,"MISS 3PTR by ECKERT,CATHERINE",1,three pointer,missed,rhodes college,catherine eckert,,126
191,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,191,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
192,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,192,01:43,"MISS JUMPER by GUY,ALANNA",,,,,,,"MISS JUMPER by GUY,ALANNA",1,jumper,missed,Centre,alanna guy,,103
193,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,193,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",1,offensive rebound,,Centre,paige baechle,,
194,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,194,01:41,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,101
195,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,195,01:18,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",1,three pointer,missed,rhodes college,natalie goodrum,,78
196,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,196,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
197,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,197,01:14,,,,,"FOUL  by TEHRANI,ISABELLE",,,"FOUL  by TEHRANI,ISABELLE",1,foul,,rhodes college,isabelle tehrani,,74
198,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,198,01:14,"GOOD FT by GUY,ALANNA",20,,25 (+5),,CENTRE 20-25 (-5),,"GOOD FT by GUY,ALANNA",1,free throw,good,Centre,alanna guy,1,74
199,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,199,01:14,"GOOD FT by GUY,ALANNA",21,,25 (+4),,CENTRE 21-25 (-4),,"GOOD FT by GUY,ALANNA",1,free throw,good,Centre,alanna guy,1,74
200,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,200,01:14,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",1,subbing in,,rhodes college,dy'nelle todman,,74
201,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,201,01:14,,,,,"SUB OUT by TEHRANI,ISABELLE",,,"SUB OUT by TEHRANI,ISABELLE",1,subbing out,,rhodes college,isabelle tehrani,,74
202,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,202,00:57,,,,,"MISS 3PTR by TODMAN,DY'NELLE",,,"MISS 3PTR by TODMAN,DY'NELLE",1,three pointer,missed,rhodes college,dy'nelle todman,,57
203,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,203,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
204,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,204,00:46,,,,,"FOUL  by KRAMER,BAILEY",,,"FOUL  by KRAMER,BAILEY",1,foul,,rhodes college,bailey kramer,,46
205,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,205,00:46,"GOOD FT by STOUGH,MARY GORDON",22,,25 (+3),,CENTRE 22-25 (-3),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,46
206,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,206,00:46,"MISS FT by STOUGH,MARY GORDON",,,,,,,"MISS FT by STOUGH,MARY GORDON",1,free throw,missed,Centre,mary gordon stough,,46
207,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,207,--,,,,,"REBOUND DEF by KRAMER,BAILEY",,,"REBOUND DEF by KRAMER,BAILEY",1,defensive rebound,,rhodes college,bailey kramer,,
208,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,208,00:21,,,,,"MISS LAYUP by TODMAN,DY'NELLE",,,"MISS LAYUP by TODMAN,DY'NELLE",1,layup,missed,rhodes college,dy'nelle todman,,21
209,19,rhodes,Centre College,Rhodes College,59-66,59,66,"24, 35, 59","25, 41, 66",24,35,59,25,41,66,"12-7, 6-2 SAA","15-3, 7-1 SAA",02/02/14,Lose,491,No Location Recorded,1 p.m.,A,209,--,,,,,"REBOUND OFF by TODMAN,DY'NELLE",,,"REBOUND OFF by TODMAN,DY'NELLE",1,offensive rebound,,rhodes college,dy'nelle todman,,
