,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
227,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,227,03:21,"MISS 3PTR by GALLIEN,KATY",,,,,,,"MISS 3PTR by GALLIEN,KATY",1,three pointer,missed,hendrix,katy gallien,,201
228,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,228,--,"REBOUND OFF by TATE,JAMIE",,,,,,,"REBOUND OFF by TATE,JAMIE",1,offensive rebound,,hendrix,jamie tate,,
229,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,229,03:16,"GOOD LAYUP by TATE,JAMIE(in the paint)",21 (+2),,19,,HC 21-19 (-2),,"GOOD LAYUP by TATE,JAMIE(in the paint)",1,layup,good,hendrix,jamie tate,2,196
230,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,230,02:57,"FOUL  by COUGHRAN,KATIE",,,,,,,"FOUL  by COUGHRAN,KATIE",1,foul,,hendrix,katie coughran,,177
231,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,231,02:57,,21 (+1),,20,"GOOD FT by BAECHLE,PAIGE",CENTRE 21-20 (-1),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,177
232,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,232,02:57,,21,,21,"GOOD FT by BAECHLE,PAIGE",CENTRE 21-21 (0),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,177
233,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,233,02:57,"SUB IN by KING,ANNA",,,,,,,"SUB IN by KING,ANNA",1,subbing in,,hendrix,anna king,,177
234,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,234,02:57,"SUB OUT by COUGHRAN,KATIE",,,,,,,"SUB OUT by COUGHRAN,KATIE",1,subbing out,,hendrix,katie coughran,,177
235,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,235,02:46,"MISS LAYUP by TATE,JAMIE",,,,,,,"MISS LAYUP by TATE,JAMIE",1,layup,missed,hendrix,jamie tate,,166
236,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,236,--,"REBOUND OFF by GALLIEN,KATY",,,,,,,"REBOUND OFF by GALLIEN,KATY",1,offensive rebound,,hendrix,katy gallien,,
237,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,237,02:44,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,164
238,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,238,02:44,"GOOD FT by GALLIEN,KATY",22 (+1),,21,,HC 22-21 (-1),,"GOOD FT by GALLIEN,KATY",1,free throw,good,hendrix,katy gallien,1,164
239,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,239,02:44,"GOOD FT by GALLIEN,KATY",23 (+2),,21,,HC 23-21 (-2),,"GOOD FT by GALLIEN,KATY",1,free throw,good,hendrix,katy gallien,1,164
240,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,240,02:44,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,164
241,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,241,02:44,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,164
242,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,242,02:28,,23,,24 (+1),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE 23-24 (+1),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,148
243,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,243,02:11,"GOOD LAYUP by KING,ANNA(in the paint)",25 (+1),,24,,HC 25-24 (-1),,"GOOD LAYUP by KING,ANNA(in the paint)",1,layup,good,hendrix,anna king,2,131
244,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,244,01:50,,,,,"MISS LAYUP by JUDY,MICHELE",,,"MISS LAYUP by JUDY,MICHELE",1,layup,missed,Centre,michele judy,,110
245,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,245,--,"REBOUND DEF by KING,ANNA",,,,,,,"REBOUND DEF by KING,ANNA",1,defensive rebound,,hendrix,anna king,,
246,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,246,01:40,"MISS JUMPER by KING,ANNA",,,,,,,"MISS JUMPER by KING,ANNA",1,jumper,missed,hendrix,anna king,,100
247,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,247,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
248,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,248,01:28,"FOUL  by KING,ANNA",,,,,,,"FOUL  by KING,ANNA",1,foul,,hendrix,anna king,,88
249,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,249,01:28,,25,,25,"GOOD FT by STOUGH,MARY GORDON",CENTRE 25-25 (0),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,88
250,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,250,01:28,,25,,26 (+1),"GOOD FT by STOUGH,MARY GORDON",CENTRE 25-26 (+1),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,88
251,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,251,01:28,"SUB IN by MENDENALL,HAYLEE",,,,,,,"SUB IN by MENDENALL,HAYLEE",1,subbing in,,hendrix,haylee mendenall,,88
252,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,252,01:28,"SUB OUT by TATE,JAMIE",,,,,,,"SUB OUT by TATE,JAMIE",1,subbing out,,hendrix,jamie tate,,88
253,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,253,01:28,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,88
254,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,254,01:28,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,88
255,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,255,01:17,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",1,turnover,,hendrix,anna king,,77
256,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,256,01:16,,,,,"STEAL  by STOUGH,MARY GORDON",,,"STEAL  by STOUGH,MARY GORDON",1,steal,,Centre,,,76
257,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,257,01:08,,25,,29 (+4),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE 25-29 (+4),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,68
258,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,258,00:49,"MISS JUMPER by KRIESEL-BIGLER,CAIT",,,,,,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",1,jumper,missed,hendrix,cait kriesel-bigler,,49
259,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,259,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
260,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,260,00:41,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",1,turnover,,Centre,alanna guy,,41
261,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,261,00:41,"STEAL  by NEAL,TAYLOR",,,,,,,"STEAL  by NEAL,TAYLOR",1,steal,,hendrix,,,41
262,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,262,00:21,"MISS 3PTR by NEAL,TAYLOR",,,,,,,"MISS 3PTR by NEAL,TAYLOR",1,three pointer,missed,hendrix,taylor neal,,21
263,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,263,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",1,offensive rebound,,hendrix,anna king,,
264,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,264,00:16,"GOOD LAYUP by KING,ANNA(in the paint)",27,,29 (+2),,HC 27-29 (+2),,"GOOD LAYUP by KING,ANNA(in the paint)",1,layup,good,hendrix,anna king,2,16
265,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,265,00:02,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",1,layup,missed,Centre,alanna guy,,2
266,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,266,--,,,,,"REBOUND OFF by GUY,ALANNA",,,"REBOUND OFF by GUY,ALANNA",1,offensive rebound,,Centre,alanna guy,,
267,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,267,00:01,,27,,31 (+4),"GOOD LAYUP by GUY,ALANNA(in the paint)",CENTRE 27-31 (+4),,"GOOD LAYUP by GUY,ALANNA(in the paint)",1,layup,good,Centre,alanna guy,2,1
268,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,268,00:01,"FOUL  by BROBERG,KATI",,,,,,,"FOUL  by BROBERG,KATI",1,foul,,hendrix,kati broberg,,1
269,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,269,00:01,,27,,32 (+5),"GOOD FT by GUY,ALANNA",CENTRE 27-32 (+5),,"GOOD FT by GUY,ALANNA",1,free throw,good,Centre,alanna guy,1,1
270,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,270,00:00,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,0
271,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,271,00:00,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,0
272,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,272,00:00,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",1,subbing out,,Centre,mary gordon stough,,0
273,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,273,00:00,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,0
274,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,274,Start Period 2,,,,,,,,,2,,,,,,
275,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,275,19:44,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,1184
276,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,276,19:44,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1184
277,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,277,19:44,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,1184
278,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,278,19:30,"GOOD LAYUP by TATE,JAMIE(in the paint)",29,,32 (+3),,HC 29-32 (+3),,"GOOD LAYUP by TATE,JAMIE(in the paint)",2,layup,good,hendrix,jamie tate,2,1170
279,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,279,19:03,,29,,35 (+6),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE 29-35 (+6),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,1143
280,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,280,18:44,"TURNOVER  by TATE,JAMIE",,,,,,,"TURNOVER  by TATE,JAMIE",2,turnover,,hendrix,jamie tate,,1124
281,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,281,18:42,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,1122
282,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,282,18:25,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,1105
283,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,283,--,"REBOUND DEF by KRIESEL-BIGLER,CAIT",,,,,,,"REBOUND DEF by KRIESEL-BIGLER,CAIT",2,defensive rebound,,hendrix,cait kriesel-bigler,,
284,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,284,18:08,"TURNOVER  by GALLIEN,KATY",,,,,,,"TURNOVER  by GALLIEN,KATY",2,turnover,,hendrix,katy gallien,,1088
285,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,285,18:08,"SUB IN by KING,ANNA",,,,,,,"SUB IN by KING,ANNA",2,subbing in,,hendrix,anna king,,1088
286,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,286,18:08,"SUB OUT by TATE,JAMIE",,,,,,,"SUB OUT by TATE,JAMIE",2,subbing out,,hendrix,jamie tate,,1088
287,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,287,17:50,,29,,37 (+8),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE 29-37 (+8),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,1070
288,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,288,17:26,"MISS JUMPER by COUGHRAN,KATIE",,,,,,,"MISS JUMPER by COUGHRAN,KATIE",2,jumper,missed,hendrix,katie coughran,,1046
289,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,289,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix,anna king,,
290,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,290,17:07,"MISS 3PTR by KRIESEL-BIGLER,CAIT",,,,,,,"MISS 3PTR by KRIESEL-BIGLER,CAIT",2,three pointer,missed,hendrix,cait kriesel-bigler,,1027
291,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,291,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
292,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,292,16:52,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,1012
293,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,293,16:52,"BLOCK  by KING,ANNA",,,,,,,"BLOCK  by KING,ANNA",2,block,,hendrix,anna king,,1012
294,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,294,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
295,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,295,16:50,"SUB IN by TATE,JAMIE",,,,,,,"SUB IN by TATE,JAMIE",2,subbing in,,hendrix,jamie tate,,1010
296,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,296,16:50,"SUB OUT by COUGHRAN,KATIE",,,,,,,"SUB OUT by COUGHRAN,KATIE",2,subbing out,,hendrix,katie coughran,,1010
297,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,297,16:34,"MISS LAYUP by KING,ANNA",,,,,,,"MISS LAYUP by KING,ANNA",2,layup,missed,hendrix,anna king,,994
298,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,298,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
299,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,299,16:19,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,979
300,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,300,--,"REBOUND DEF by TATE,JAMIE",,,,,,,"REBOUND DEF by TATE,JAMIE",2,defensive rebound,,hendrix,jamie tate,,
301,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,301,16:10,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,970
302,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,302,15:58,"MISS 3PTR by KRIESEL-BIGLER,CAIT",,,,,,,"MISS 3PTR by KRIESEL-BIGLER,CAIT",2,three pointer,missed,hendrix,cait kriesel-bigler,,958
303,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,303,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
304,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,304,15:44,,,,,"MISS LAYUP by STOUGH,MARY GORDON",,,"MISS LAYUP by STOUGH,MARY GORDON",2,layup,missed,Centre,mary gordon stough,,944
305,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,305,--,"REBOUND DEF by KING,ANNA",,,,,,,"REBOUND DEF by KING,ANNA",2,defensive rebound,,hendrix,anna king,,
306,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,306,15:42,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",2,turnover,,hendrix,anna king,,942
