,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
229,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,229,17:04,,,,,"MISS JUMPER by EARL,BRITTNEI",,,"MISS JUMPER by EARL,BRITTNEI",2,jumper,missed,millsaps college,brittnei earl,,1024
230,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,230,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
231,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,231,16:49,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",45 (+5),,40,,CENTRE 45-40 (+5),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,1009
232,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,232,--,"ASSIST  by BAECHLE,PAIGE",,,,,,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
233,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,233,16:44,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1004
234,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,234,16:44,,,,,"SUB IN by CRAWFORD,MAHALIA",,,"SUB IN by CRAWFORD,MAHALIA",2,subbing in,,millsaps college,mahalia crawford,,1004
235,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,235,16:44,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",2,subbing in,,millsaps college,beverly holmes,,1004
236,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,236,16:44,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps college,brittnei earl,,1004
237,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,237,16:44,,,,,"SUB OUT by JOHNSON,BRIA",,,"SUB OUT by JOHNSON,BRIA",2,subbing out,,millsaps college,bria johnson,,1004
238,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,238,16:21,,,,,"MISS JUMPER by PEREZ,SAM",,,"MISS JUMPER by PEREZ,SAM",2,jumper,missed,millsaps college,sam perez,,981
239,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,239,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
240,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,240,16:01,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,961
241,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,241,15:59,,,,,"STEAL  by PEREZ,SAM",,,"STEAL  by PEREZ,SAM",2,steal,,millsaps college,,,959
242,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,242,15:37,,45 (+3),,42,"GOOD LAYUP by PEREZ,SAM(in the paint)",MILLSAPS 45-42 (+3),,"GOOD LAYUP by PEREZ,SAM(in the paint)",2,layup,good,millsaps college,sam perez,2,937
243,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,243,15:37,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,937
244,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,244,15:37,,45 (+2),,43,"GOOD FT by PEREZ,SAM",MILLSAPS 45-43 (+2),,"GOOD FT by PEREZ,SAM",2,free throw,good,millsaps college,sam perez,1,937
245,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,245,15:22,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",47 (+4),,43,,CENTRE 47-43 (+4),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,922
246,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,246,--,"ASSIST  by BAECHLE,PAIGE",,,,,,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
247,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,247,15:22,,,,,"FOUL  by PEREZ,SAM",,,"FOUL  by PEREZ,SAM",2,foul,,millsaps college,sam perez,,922
248,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,248,15:22,"GOOD FT by STOUGH,MARY GORDON",48 (+5),,43,,CENTRE 48-43 (+5),,"GOOD FT by STOUGH,MARY GORDON",2,free throw,good,Centre,mary gordon stough,1,922
249,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,249,15:07,,,,,"MISS JUMPER by CRAWFORD,MAHALIA",,,"MISS JUMPER by CRAWFORD,MAHALIA",2,jumper,missed,millsaps college,mahalia crawford,,907
250,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,250,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
251,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,251,15:06,,,,,"SUB IN by BROOKS,MIAH",,,"SUB IN by BROOKS,MIAH",2,subbing in,,millsaps college,miah brooks,,906
252,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,252,15:06,,,,,"SUB IN by KLUNK,KIM",,,"SUB IN by KLUNK,KIM",2,subbing in,,millsaps college,kim klunk,,906
253,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,253,15:06,,,,,"SUB OUT by CRAWFORD,MAHALIA",,,"SUB OUT by CRAWFORD,MAHALIA",2,subbing out,,millsaps college,mahalia crawford,,906
254,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,254,15:06,,,,,"SUB OUT by FREEMAN,KALA",,,"SUB OUT by FREEMAN,KALA",2,subbing out,,millsaps college,kala freeman,,906
255,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,255,14:52,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",50 (+7),,43,,CENTRE 50-43 (+7),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,892
256,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,256,--,"ASSIST  by STOUGH,MARY GORDON",,,,,,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
257,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,257,14:43,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,883
258,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,258,14:29,,50 (+5),,45,"GOOD LAYUP by BROOKS,MIAH(in the paint)",MILLSAPS 50-45 (+5),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps college,miah brooks,2,869
259,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,259,14:29,"FOUL  by STOUGH,MARY GORDON",,,,,,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,869
260,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,260,14:29,,50 (+4),,46,"GOOD FT by BROOKS,MIAH",MILLSAPS 50-46 (+4),,"GOOD FT by BROOKS,MIAH",2,free throw,good,millsaps college,miah brooks,1,869
261,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,261,14:29,,,,,"SUB IN by JOHNSON,BRIA",,,"SUB IN by JOHNSON,BRIA",2,subbing in,,millsaps college,bria johnson,,869
262,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,262,14:29,,,,,"SUB IN by FREEMAN,KALA",,,"SUB IN by FREEMAN,KALA",2,subbing in,,millsaps college,kala freeman,,869
263,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,263,14:29,,,,,"SUB OUT by KLUNK,KIM",,,"SUB OUT by KLUNK,KIM",2,subbing out,,millsaps college,kim klunk,,869
264,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,264,14:29,,,,,"SUB OUT by HOLMES,BEVERLY",,,"SUB OUT by HOLMES,BEVERLY",2,subbing out,,millsaps college,beverly holmes,,869
265,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,265,14:13,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,853
266,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,266,--,,,,,"REBOUND DEF by BROOKS,MIAH",,,"REBOUND DEF by BROOKS,MIAH",2,defensive rebound,,millsaps college,miah brooks,,
267,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,267,14:00,,50 (+2),,48,"GOOD LAYUP by BROOKS,MIAH(in the paint)",MILLSAPS 50-48 (+2),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps college,miah brooks,2,840
268,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,268,--,,,,,"ASSIST  by PEREZ,SAM",,,"ASSIST  by PEREZ,SAM",2,assist,,millsaps college,sam perez,,
269,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,269,13:37,"GOOD 3PTR by GUY,ALANNA",53 (+5),,48,,CENTRE 53-48 (+5),,"GOOD 3PTR by GUY,ALANNA",2,three pointer,good,Centre,alanna guy,3,817
270,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,270,--,"ASSIST  by STOUGH,MARY GORDON",,,,,,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
271,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,271,13:34,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,814
272,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,272,13:34,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,814
273,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,273,13:34,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,814
274,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,274,13:19,,,,,"MISS JUMPER by FREEMAN,KALA",,,"MISS JUMPER by FREEMAN,KALA",2,jumper,missed,millsaps college,kala freeman,,799
275,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,275,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
276,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,276,13:11,"GOOD LAYUP by GUY,ALANNA(in the paint)",55 (+7),,48,,CENTRE 55-48 (+7),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,791
277,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,277,12:53,,55 (+5),,50,"GOOD LAYUP by BROOKS,MIAH(in the paint)",MILLSAPS 55-50 (+5),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps college,miah brooks,2,773
278,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,278,12:33,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,753
279,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,279,12:32,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",2,subbing in,,millsaps college,beverly holmes,,752
280,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,280,12:32,,,,,"SUB OUT by JOHNSON,BRIA",,,"SUB OUT by JOHNSON,BRIA",2,subbing out,,millsaps college,bria johnson,,752
281,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,281,12:15,,55 (+3),,52,"GOOD LAYUP by BROOKS,MIAH(in the paint)",MILLSAPS 55-52 (+3),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps college,miah brooks,2,735
282,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,282,--,,,,,"ASSIST  by JOHNSON,VELVET",,,"ASSIST  by JOHNSON,VELVET",2,assist,,millsaps college,velvet johnson,,
283,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,283,11:53,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,713
284,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,284,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
285,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,285,11:46,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,706
286,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,286,11:36,,,,,"MISS 3PTR by HOLMES,BEVERLY",,,"MISS 3PTR by HOLMES,BEVERLY",2,three pointer,missed,millsaps college,beverly holmes,,696
287,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,287,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
288,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,288,11:25,"MISS 3PTR by GUY,ALANNA",,,,,,,"MISS 3PTR by GUY,ALANNA",2,three pointer,missed,Centre,alanna guy,,685
289,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,289,--,"REBOUND OFF by STOUGH,MARY GORDON",,,,,,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
290,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,290,11:18,,,,,"FOUL  by JOHNSON,VELVET",,,"FOUL  by JOHNSON,VELVET",2,foul,,millsaps college,velvet johnson,,678
291,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,291,11:18,"GOOD FT by HARTLAGE,MAGGIE",56 (+4),,52,,CENTRE 56-52 (+4),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,678
292,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,292,11:18,"GOOD FT by HARTLAGE,MAGGIE",57 (+5),,52,,CENTRE 57-52 (+5),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,678
293,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,293,10:52,"MISS 3PTR by BAECHLE,PAIGE",,,,,,,"MISS 3PTR by BAECHLE,PAIGE",2,three pointer,missed,Centre,paige baechle,,652
294,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,294,--,,,,,"REBOUND DEF by BROOKS,MIAH",,,"REBOUND DEF by BROOKS,MIAH",2,defensive rebound,,millsaps college,miah brooks,,
295,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,295,10:10,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",59 (+7),,52,,CENTRE 59-52 (+7),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,610
296,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,296,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
297,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,297,09:27,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,567
298,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,298,09:27,,,,,"MISS 3PTR by JOHNSON,VELVET",,,"MISS 3PTR by JOHNSON,VELVET",2,three pointer,missed,millsaps college,velvet johnson,,567
299,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,299,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
300,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,300,09:27,,59 (+5),,54,"GOOD LAYUP by BROOKS,MIAH(in the paint)",MILLSAPS 59-54 (+5),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps college,miah brooks,2,567
301,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,301,09:27,"MISS LAYUP by GUY,ALANNA",,,,,,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,567
302,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,302,--,,,,,"REBOUND DEF by HOLMES,BEVERLY",,,"REBOUND DEF by HOLMES,BEVERLY",2,defensive rebound,,millsaps college,beverly holmes,,
303,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,303,09:27,,,,,"MISS LAYUP by PEREZ,SAM",,,"MISS LAYUP by PEREZ,SAM",2,layup,missed,millsaps college,sam perez,,567
304,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,304,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
305,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,305,09:08,"MISS LAYUP by STOUGH,MARY GORDON",,,,,,,"MISS LAYUP by STOUGH,MARY GORDON",2,layup,missed,Centre,mary gordon stough,,548
306,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,306,--,"REBOUND OFF by STOUGH,MARY GORDON",,,,,,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
