,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLSAPS,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
69,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,69,11:22,,10,,12 (+2),"GOOD FT by GUY,ALEXIS",CENTRE_W 10-12 (+2),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,682
70,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,70,11:22,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",1,free throw,missed,Centre,alexis guy,,682
71,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,71,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",1,defensive rebound,,millsaps college,kim klunk,,
72,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,72,11:22,"MISS LAYUP by JOHNSON,BRIA",,,,,,,"MISS LAYUP by JOHNSON,BRIA",1,layup,missed,millsaps college,bria johnson,,682
73,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,73,--,"REBOUND OFF by BROOKS,MIAH",,,,,,,"REBOUND OFF by BROOKS,MIAH",1,offensive rebound,,millsaps college,miah brooks,,
74,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,74,11:22,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,682
75,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,75,11:22,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,682
76,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,76,11:19,"MISS LAYUP by BROOKS,MIAH",,,,,,,"MISS LAYUP by BROOKS,MIAH",1,layup,missed,millsaps college,miah brooks,,679
77,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,77,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
78,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,78,10:48,,,,,"MISS JUMPER by STOUGH,MARY GORDON",,,"MISS JUMPER by STOUGH,MARY GORDON",1,jumper,missed,Centre,mary gordon stough,,648
79,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,79,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
80,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,80,10:45,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,645
81,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,81,10:45,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,645
82,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,82,10:30,"MISS LAYUP by FREEMAN,KALA",,,,,,,"MISS LAYUP by FREEMAN,KALA",1,layup,missed,millsaps college,kala freeman,,630
83,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,83,--,"REBOUND OFF by FREEMAN,KALA",,,,,,,"REBOUND OFF by FREEMAN,KALA",1,offensive rebound,,millsaps college,kala freeman,,
84,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,84,10:26,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,626
85,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,85,10:26,"GOOD FT by FREEMAN,KALA",11,,12 (+1),,MILLSAPS 11-12 (+1),,"GOOD FT by FREEMAN,KALA",1,free throw,good,millsaps college,kala freeman,1,626
86,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,86,10:26,"GOOD FT by FREEMAN,KALA",12,,12,,MILLSAPS 12-12 (0),,"GOOD FT by FREEMAN,KALA",1,free throw,good,millsaps college,kala freeman,1,626
87,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,87,10:26,"SUB IN by HOLMES,BEVERLY",,,,,,,"SUB IN by HOLMES,BEVERLY",1,subbing in,,millsaps college,beverly holmes,,626
88,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,88,10:26,"SUB IN by FREEMAN,KALA",,,,,,,"SUB IN by FREEMAN,KALA",1,subbing in,,millsaps college,kala freeman,,626
89,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,89,10:26,"SUB OUT by BROOKS,MIAH",,,,,,,"SUB OUT by BROOKS,MIAH",1,subbing out,,millsaps college,miah brooks,,626
90,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,90,10:26,"SUB OUT by JOHNSON,BRIA",,,,,,,"SUB OUT by JOHNSON,BRIA",1,subbing out,,millsaps college,bria johnson,,626
91,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,91,10:15,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,615
92,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,92,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",1,offensive rebound,,Centre,mary gordon stough,,
93,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,93,10:08,,12,,15 (+3),"GOOD 3PTR by RHULE,BONNIE",CENTRE_W 12-15 (+3),,"GOOD 3PTR by RHULE,BONNIE",1,three pointer,good,Centre,bonnie rhule,3,608
94,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,94,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
95,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,95,09:37,"MISS JUMPER by RANDLE,KELLI",,,,,,,"MISS JUMPER by RANDLE,KELLI",1,jumper,missed,millsaps college,kelli randle,,577
96,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,96,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
97,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,97,09:36,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",1,foul,,Centre,mary gordon stough,,576
98,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,98,09:30,"GOOD LAYUP by FREEMAN,KALA(in the paint)",14,,15 (+1),,MILLSAPS 14-15 (+1),,"GOOD LAYUP by FREEMAN,KALA(in the paint)",1,layup,good,millsaps college,kala freeman,2,570
99,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,99,--,"ASSIST  by HOLMES,BEVERLY",,,,,,,"ASSIST  by HOLMES,BEVERLY",1,assist,,millsaps college,beverly holmes,,
100,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,100,09:21,"FOUL  by PEREZ,SAM",,,,,,,"FOUL  by PEREZ,SAM",1,foul,,millsaps college,sam perez,,561
101,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,101,09:21,"SUB IN by BROOKS,MIAH",,,,,,,"SUB IN by BROOKS,MIAH",1,subbing in,,millsaps college,miah brooks,,561
102,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,102,09:21,"SUB OUT by KLUNK,KIM",,,,,,,"SUB OUT by KLUNK,KIM",1,subbing out,,millsaps college,kim klunk,,561
103,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,103,09:11,"FOUL  by BROOKS,MIAH",,,,,,,"FOUL  by BROOKS,MIAH",1,foul,,millsaps college,miah brooks,,551
104,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,104,09:11,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",1,free throw,missed,Centre,paige baechle,,551
105,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,105,--,"REBOUND DEF by CRAWFORD,MAHALIA",,,,,,,"REBOUND DEF by CRAWFORD,MAHALIA",1,defensive rebound,,millsaps college,mahalia crawford,,
106,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,106,09:11,"SUB IN by CRAWFORD,MAHALIA",,,,,,,"SUB IN by CRAWFORD,MAHALIA",1,subbing in,,millsaps college,mahalia crawford,,551
107,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,107,09:11,"SUB OUT by BROOKS,MIAH",,,,,,,"SUB OUT by BROOKS,MIAH",1,subbing out,,millsaps college,miah brooks,,551
108,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,108,08:46,"MISS LAYUP by FREEMAN,KALA",,,,,,,"MISS LAYUP by FREEMAN,KALA",1,layup,missed,millsaps college,kala freeman,,526
109,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,109,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
110,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,110,08:36,,14,,16 (+2),"GOOD FT by STOUGH,MARY GORDON",CENTRE_W 14-16 (+2),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,516
111,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,111,08:36,,,,,"MISS FT by STOUGH,MARY GORDON",,,"MISS FT by STOUGH,MARY GORDON",1,free throw,missed,Centre,mary gordon stough,,516
112,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,112,--,"REBOUND DEF by CRAWFORD,MAHALIA",,,,,,,"REBOUND DEF by CRAWFORD,MAHALIA",1,defensive rebound,,millsaps college,mahalia crawford,,
113,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,113,08:36,"FOUL  by CRAWFORD,MAHALIA",,,,,,,"FOUL  by CRAWFORD,MAHALIA",1,foul,,millsaps college,mahalia crawford,,516
114,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,114,08:36,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,516
115,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,115,08:36,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,516
116,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,116,08:36,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,516
117,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,117,08:36,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,516
118,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,118,08:28,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",1,foul,,Centre,mary gordon stough,,508
119,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,119,08:23,"GOOD FT by CRAWFORD,MAHALIA",15,,16 (+1),,MILLSAPS 15-16 (+1),,"GOOD FT by CRAWFORD,MAHALIA",1,free throw,good,millsaps college,mahalia crawford,1,503
120,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,120,08:23,"GOOD FT by CRAWFORD,MAHALIA",16,,16,,MILLSAPS 16-16 (0),,"GOOD FT by CRAWFORD,MAHALIA",1,free throw,good,millsaps college,mahalia crawford,1,503
121,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,121,08:02,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,482
122,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,122,08:00,"STEAL  by PEREZ,SAM",,,,,,,"STEAL  by PEREZ,SAM",1,steal,,millsaps college,,,480
123,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,123,07:57,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,477
124,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,124,07:57,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",1,subbing out,,Centre,mary gordon stough,,477
125,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,125,07:45,"GOOD LAYUP by FREEMAN,KALA(in the paint)",18 (+2),,16,,MILLSAPS 18-16 (-2),,"GOOD LAYUP by FREEMAN,KALA(in the paint)",1,layup,good,millsaps college,kala freeman,2,465
126,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,126,--,"ASSIST  by HOLMES,BEVERLY",,,,,,,"ASSIST  by HOLMES,BEVERLY",1,assist,,millsaps college,beverly holmes,,
127,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,127,07:16,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",,,"MISS JUMPER by MCKNIGHT,KAITLYN",1,jumper,missed,Centre,kaitlyn mcknight,,436
128,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,128,--,"REBOUND DEF by PEREZ,SAM",,,,,,,"REBOUND DEF by PEREZ,SAM",1,defensive rebound,,millsaps college,sam perez,,
129,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,129,07:16,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",1,foul,,Centre,kaitlyn mcknight,,436
130,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,130,07:16,"MISS FT by PEREZ,SAM",,,,,,,"MISS FT by PEREZ,SAM",1,free throw,missed,millsaps college,sam perez,,436
131,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,131,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",1,defensive rebound,,Centre,bonnie rhule,,
132,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,132,07:16,"SUB IN by EARL,BRITTNEI",,,,,,,"SUB IN by EARL,BRITTNEI",1,subbing in,,millsaps college,brittnei earl,,436
133,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,133,07:16,"SUB OUT by RANDLE,KELLI",,,,,,,"SUB OUT by RANDLE,KELLI",1,subbing out,,millsaps college,kelli randle,,436
134,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,134,06:53,,18,,19 (+1),"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 18-19 (+1),,"GOOD 3PTR by ANDREASSEN,CAROLINE",1,three pointer,good,Centre,caroline andreassen,3,413
135,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,135,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",1,assist,,Centre,kaitlyn mcknight,,
136,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,136,06:32,"MISS LAYUP by HOLMES,BEVERLY",,,,,,,"MISS LAYUP by HOLMES,BEVERLY",1,layup,missed,millsaps college,beverly holmes,,392
137,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,137,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",1,defensive rebound,,Centre,bonnie rhule,,
138,13,millsaps,Millsaps College,Centre College,59-48,59,48,"25, 34, 59","26, 22, 48",25,34,59,26,22,48,"8-5, 2-0 SAA","5-6, 0-2 SAA",01/10/14,Win,382,No Location Recorded,6:00 p.m.,H,138,06:14,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",1,layup,missed,Centre,maggie hartlage,,374
