,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,UCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
224,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,224,01:00,"FOUL  by MUGUIRA,JULIE",,,,,,,"FOUL  by MUGUIRA,JULIE",1,foul,,university of chicago,julie muguira,,60
225,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,225,01:00,,,,,"MISS FT by GUY,ALANNA",,,"MISS FT by GUY,ALANNA",1,free throw,missed,Centre,alanna guy,,60
226,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,226,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
227,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,227,01:00,,,,,"MISS FT by GUY,ALANNA",,,"MISS FT by GUY,ALANNA",1,free throw,missed,Centre,alanna guy,,60
228,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,228,--,"REBOUND DEF by DEVANEY,CLAIRE",,,,,,,"REBOUND DEF by DEVANEY,CLAIRE",1,defensive rebound,,university of chicago,claire devaney,,
229,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,229,00:47,"MISS 3PTR by MUGUIRA,JULIE",,,,,,,"MISS 3PTR by MUGUIRA,JULIE",1,three pointer,missed,university of chicago,julie muguira,,47
230,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,230,--,"REBOUND OFF by DEVANEY,CLAIRE",,,,,,,"REBOUND OFF by DEVANEY,CLAIRE",1,offensive rebound,,university of chicago,claire devaney,,
231,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,231,00:41,"MISS 3PTR by DONOVAN,MORGAN",,,,,,,"MISS 3PTR by DONOVAN,MORGAN",1,three pointer,missed,university of chicago,morgan donovan,,41
232,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,232,--,"REBOUND OFF by MUGUIRA,JULIE",,,,,,,"REBOUND OFF by MUGUIRA,JULIE",1,offensive rebound,,university of chicago,julie muguira,,
233,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,233,00:36,"FOUL  by ANDERSON,STEPHANIE",,,,,,,"FOUL  by ANDERSON,STEPHANIE",1,foul,,university of chicago,stephanie anderson,,36
234,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,234,00:36,"TURNOVER  by ANDERSON,STEPHANIE",,,,,,,"TURNOVER  by ANDERSON,STEPHANIE",1,turnover,,university of chicago,stephanie anderson,,36
235,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,235,00:20,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,20
236,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,236,00:20,"BLOCK  by MUGUIRA,JULIE",,,,,,,"BLOCK  by MUGUIRA,JULIE",1,block,,university of chicago,julie muguira,,20
237,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,237,--,"REBOUND DEF by MUGUIRA,JULIE",,,,,,,"REBOUND DEF by MUGUIRA,JULIE",1,defensive rebound,,university of chicago,julie muguira,,
238,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,238,00:07,"MISS LAYUP by NORDSTROM,BRITTA",,,,,,,"MISS LAYUP by NORDSTROM,BRITTA",1,layup,missed,university of chicago,britta nordstrom,,7
239,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,239,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
240,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,240,00:01,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,1
241,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,241,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
242,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,242,Start Period 2,,,,,,,,,2,,,,,,
243,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,243,19:59,,,,,"TURNOVER  by RHULE,BONNIE",,,"TURNOVER  by RHULE,BONNIE",2,turnover,,Centre,bonnie rhule,,1199
244,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,244,19:59,"MISS LAYUP by ELY,MAGGIE",,,,,,,"MISS LAYUP by ELY,MAGGIE",2,layup,missed,university of chicago,maggie ely,,1199
245,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,245,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
246,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,246,19:59,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,1199
247,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,247,19:59,"STEAL  by DONOVAN,MORGAN",,,,,,,"STEAL  by DONOVAN,MORGAN",2,steal,,university of chicago,,,1199
248,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,248,19:59,"TURNOVER  by DONOVAN,MORGAN",,,,,,,"TURNOVER  by DONOVAN,MORGAN",2,turnover,,university of chicago,morgan donovan,,1199
249,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,249,19:59,,,,,"STEAL  by STOUGH,MARY GORDON",,,"STEAL  by STOUGH,MARY GORDON",2,steal,,Centre,,,1199
250,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,250,19:59,,,,,"MISS LAYUP by STOUGH,MARY GORDON",,,"MISS LAYUP by STOUGH,MARY GORDON",2,layup,missed,Centre,mary gordon stough,,1199
251,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,251,--,"REBOUND DEF by DEVANEY,CLAIRE",,,,,,,"REBOUND DEF by DEVANEY,CLAIRE",2,defensive rebound,,university of chicago,claire devaney,,
252,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,252,19:58,"TURNOVER  by ELY,MAGGIE",,,,,,,"TURNOVER  by ELY,MAGGIE",2,turnover,,university of chicago,maggie ely,,1198
253,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,253,19:19,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,1159
254,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,254,--,"REBOUND DEF by DEVANEY,CLAIRE",,,,,,,"REBOUND DEF by DEVANEY,CLAIRE",2,defensive rebound,,university of chicago,claire devaney,,
255,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,255,19:15,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,1155
256,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,256,18:52,"MISS JUMPER by MUGUIRA,JULIE",,,,,,,"MISS JUMPER by MUGUIRA,JULIE",2,jumper,missed,university of chicago,julie muguira,,1132
257,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,257,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
258,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,258,18:34,,,,,"TURNOVER  by STOUGH,MARY GORDON",,,"TURNOVER  by STOUGH,MARY GORDON",2,turnover,,Centre,mary gordon stough,,1114
259,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,259,18:33,"STEAL  by DONOVAN,MORGAN",,,,,,,"STEAL  by DONOVAN,MORGAN",2,steal,,university of chicago,,,1113
260,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,260,18:27,"MISS 3PTR by MUGUIRA,JULIE",,,,,,,"MISS 3PTR by MUGUIRA,JULIE",2,three pointer,missed,university of chicago,julie muguira,,1107
261,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,261,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
262,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,262,18:11,,,,,"MISS 3PTR by GUY,ALANNA",,,"MISS 3PTR by GUY,ALANNA",2,three pointer,missed,Centre,alanna guy,,1091
263,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,263,--,"REBOUND DEF by DONOVAN,MORGAN",,,,,,,"REBOUND DEF by DONOVAN,MORGAN",2,defensive rebound,,university of chicago,morgan donovan,,
264,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,264,18:02,"GOOD LAYUP by DEVANEY,CLAIRE(in the paint)",26 (+3),,23,,UCW 26-23 (-3),,"GOOD LAYUP by DEVANEY,CLAIRE(in the paint)",2,layup,good,university of chicago,claire devaney,2,1082
265,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,265,--,"ASSIST  by DONOVAN,MORGAN",,,,,,,"ASSIST  by DONOVAN,MORGAN",2,assist,,university of chicago,morgan donovan,,
266,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,266,17:47,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,1067
267,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,267,17:47,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1067
268,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,268,17:47,"SUB IN by ANDERSON,STEPHANIE",,,,,,,"SUB IN by ANDERSON,STEPHANIE",2,subbing in,,university of chicago,stephanie anderson,,1067
269,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,269,17:47,"SUB OUT by MOORE,CAITLIN",,,,,,,"SUB OUT by MOORE,CAITLIN",2,subbing out,,university of chicago,caitlin moore,,1067
270,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,270,17:29,"MISS 3PTR by ANDERSON,STEPHANIE",,,,,,,"MISS 3PTR by ANDERSON,STEPHANIE",2,three pointer,missed,university of chicago,stephanie anderson,,1049
271,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,271,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
272,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,272,17:17,,26,,26,"GOOD 3PTR by RHULE,BONNIE",CENTRE_W 26-26 (0),,"GOOD 3PTR by RHULE,BONNIE",2,three pointer,good,Centre,bonnie rhule,3,1037
273,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,273,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
274,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,274,17:03,"GOOD LAYUP by MUGUIRA,JULIE(in the paint)",28 (+2),,26,,UCW 28-26 (-2),,"GOOD LAYUP by MUGUIRA,JULIE(in the paint)",2,layup,good,university of chicago,julie muguira,2,1023
275,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,275,16:42,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,1002
276,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,276,--,"REBOUND DEF by DEVANEY,CLAIRE",,,,,,,"REBOUND DEF by DEVANEY,CLAIRE",2,defensive rebound,,university of chicago,claire devaney,,
277,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,277,16:25,"GOOD JUMPER by ANDERSON,STEPHANIE",30 (+4),,26,,UCW 30-26 (-4),,"GOOD JUMPER by ANDERSON,STEPHANIE",2,jumper,good,university of chicago,stephanie anderson,2,985
278,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,278,16:09,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,969
279,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,279,16:08,"STEAL  by DEVANEY,CLAIRE",,,,,,,"STEAL  by DEVANEY,CLAIRE",2,steal,,university of chicago,,,968
280,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,280,16:04,"MISS LAYUP by ELY,MAGGIE",,,,,,,"MISS LAYUP by ELY,MAGGIE",2,layup,missed,university of chicago,maggie ely,,964
281,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,281,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
282,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,282,15:51,,,,,"MISS LAYUP by STOUGH,MARY GORDON",,,"MISS LAYUP by STOUGH,MARY GORDON",2,layup,missed,Centre,mary gordon stough,,951
283,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,283,--,"REBOUND DEF by MUGUIRA,JULIE",,,,,,,"REBOUND DEF by MUGUIRA,JULIE",2,defensive rebound,,university of chicago,julie muguira,,
284,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,284,15:37,"TURNOVER  by MUGUIRA,JULIE",,,,,,,"TURNOVER  by MUGUIRA,JULIE",2,turnover,,university of chicago,julie muguira,,937
285,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,285,15:37,"SUB IN by NORDSTROM,BRITTA",,,,,,,"SUB IN by NORDSTROM,BRITTA",2,subbing in,,university of chicago,britta nordstrom,,937
286,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,286,15:37,"SUB IN by GREINER,ELLIE",,,,,,,"SUB IN by GREINER,ELLIE",2,subbing in,,university of chicago,ellie greiner,,937
287,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,287,15:37,"SUB OUT by ELY,MAGGIE",,,,,,,"SUB OUT by ELY,MAGGIE",2,subbing out,,university of chicago,maggie ely,,937
288,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,288,15:37,"SUB OUT by MUGUIRA,JULIE",,,,,,,"SUB OUT by MUGUIRA,JULIE",2,subbing out,,university of chicago,julie muguira,,937
289,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,289,15:37,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,937
290,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,290,15:37,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,937
291,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,291,15:37,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,937
292,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,292,15:37,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,937
293,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,293,15:37,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,937
294,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,294,15:37,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,937
295,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,295,15:20,,,,,"TURNOVER  by COLLIVER,OLIVIA",,,"TURNOVER  by COLLIVER,OLIVIA",2,turnover,,Centre,olivia colliver,,920
296,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,296,15:18,"STEAL  by DEVANEY,CLAIRE",,,,,,,"STEAL  by DEVANEY,CLAIRE",2,steal,,university of chicago,,,918
297,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,297,15:01,"MISS 3PTR by GREINER,ELLIE",,,,,,,"MISS 3PTR by GREINER,ELLIE",2,three pointer,missed,university of chicago,ellie greiner,,901
298,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,298,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
299,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,299,14:52,"FOUL  by DONOVAN,MORGAN",,,,,,,"FOUL  by DONOVAN,MORGAN",2,foul,,university of chicago,morgan donovan,,892
300,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,300,14:52,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,892
301,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,301,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
302,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,302,14:52,,30 (+3),,27,"GOOD FT by GUY,ALEXIS",CENTRE_W 30-27 (-3),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,892
