,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,FC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
141,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,141,04:53,,16,,19 (+3),"GOOD LAYUP by MAY,AMBER(in the paint)",FC 16-19 (-3),,"GOOD LAYUP by MAY,AMBER(in the paint)",1,layup,good,franklin,amber may,2,293
142,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,142,--,,,,,"ASSIST  by BALLARD,HANNA",,,"ASSIST  by BALLARD,HANNA",1,assist,,franklin,hanna ballard,,
143,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,143,04:32,,,,,"FOUL  by MAY,AMBER",,,"FOUL  by MAY,AMBER",1,foul,,franklin,amber may,,272
144,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,144,04:29,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",18,,19 (+1),,CENTRE_W 18-19 (-1),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,269
145,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,145,--,"ASSIST  by ANDREASSEN,CAROLINE",,,,,,,"ASSIST  by ANDREASSEN,CAROLINE",1,assist,,Centre,caroline andreassen,,
146,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,146,04:13,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,253
147,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,147,04:13,,,,,"SUB IN by BREWER,KATIE",,,"SUB IN by BREWER,KATIE",1,subbing in,,franklin,katie brewer,,253
148,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,148,04:13,,,,,"SUB OUT by MAY,AMBER",,,"SUB OUT by MAY,AMBER",1,subbing out,,franklin,amber may,,253
149,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,149,04:07,,,,,"MISS JUMPER by DESUTTER,LAUREN",,,"MISS JUMPER by DESUTTER,LAUREN",1,jumper,missed,franklin,lauren desutter,,247
150,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,150,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
151,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,151,03:58,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,238
152,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,152,03:57,,,,,"STEAL  by FISHER,MANDY",,,"STEAL  by FISHER,MANDY",1,steal,,franklin,,,237
153,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,153,03:48,,18,,21 (+3),"GOOD LAYUP by DALL,LINDSEY(in the paint)",FC 18-21 (-3),,"GOOD LAYUP by DALL,LINDSEY(in the paint)",1,layup,good,franklin,lindsey dall,2,228
154,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,154,--,,,,,"ASSIST  by DESUTTER,LAUREN",,,"ASSIST  by DESUTTER,LAUREN",1,assist,,franklin,lauren desutter,,
155,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,155,03:29,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",1,three pointer,missed,Centre,caroline andreassen,,209
156,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,156,--,,,,,"REBOUND DEF by DALL,LINDSEY",,,"REBOUND DEF by DALL,LINDSEY",1,defensive rebound,,franklin,lindsey dall,,
157,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,157,03:23,,,,,"MISS LAYUP by BALLARD,HANNA",,,"MISS LAYUP by BALLARD,HANNA",1,layup,missed,franklin,hanna ballard,,203
158,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,158,--,,,,,"REBOUND OFF by BALLARD,HANNA",,,"REBOUND OFF by BALLARD,HANNA",1,offensive rebound,,franklin,hanna ballard,,
159,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,159,03:20,,,,,"MISS LAYUP by BALLARD,HANNA",,,"MISS LAYUP by BALLARD,HANNA",1,layup,missed,franklin,hanna ballard,,200
160,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,160,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
161,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,161,03:09,"MISS LAYUP by ANDREASSEN,CAROLINE",,,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",1,layup,missed,Centre,caroline andreassen,,189
162,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,162,03:09,,,,,"BLOCK  by DESUTTER,LAUREN",,,"BLOCK  by DESUTTER,LAUREN",1,block,,franklin,lauren desutter,,189
163,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,163,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
164,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,164,03:08,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,188
165,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,165,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
166,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,166,03:06,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",1,subbing in,,Centre,alanna guy,,186
167,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,167,03:06,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,186
168,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,168,02:51,,,,,"MISS JUMPER by FISHER,MANDY",,,"MISS JUMPER by FISHER,MANDY",1,jumper,missed,franklin,mandy fisher,,171
169,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,169,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
170,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,170,02:48,,18,,23 (+5),"GOOD LAYUP by DALL,LINDSEY(in the paint)",FC 18-23 (-5),,"GOOD LAYUP by DALL,LINDSEY(in the paint)",1,layup,good,franklin,lindsey dall,2,168
171,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,171,--,,,,,"ASSIST  by DESUTTER,LAUREN",,,"ASSIST  by DESUTTER,LAUREN",1,assist,,franklin,lauren desutter,,
172,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,172,02:26,"GOOD LAYUP by GUY,ALANNA(in the paint)",20,,23 (+3),,CENTRE_W 20-23 (-3),,"GOOD LAYUP by GUY,ALANNA(in the paint)",1,layup,good,Centre,alanna guy,2,146
173,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,173,02:23,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,143
174,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,174,02:03,,,,,"MISS 3PTR by DESUTTER,LAUREN",,,"MISS 3PTR by DESUTTER,LAUREN",1,three pointer,missed,franklin,lauren desutter,,123
175,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,175,--,,,,,"REBOUND OFF by BALLARD,HANNA",,,"REBOUND OFF by BALLARD,HANNA",1,offensive rebound,,franklin,hanna ballard,,
176,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,176,01:59,,20,,25 (+5),"GOOD JUMPER by BALLARD,HANNA(in the paint)",FC 20-25 (-5),,"GOOD JUMPER by BALLARD,HANNA(in the paint)",1,jumper,good,franklin,hanna ballard,2,119
177,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,177,01:42,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,102
178,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,178,01:40,,,,,"STEAL  by BREWER,KATIE",,,"STEAL  by BREWER,KATIE",1,steal,,franklin,,,100
179,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,179,01:17,,,,,"MISS LAYUP by DALL,LINDSEY",,,"MISS LAYUP by DALL,LINDSEY",1,layup,missed,franklin,lindsey dall,,77
180,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,180,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
181,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,181,01:03,,,,,"FOUL  by DALL,LINDSEY",,,"FOUL  by DALL,LINDSEY",1,foul,,franklin,lindsey dall,,63
182,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,182,01:01,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",1,turnover,,Centre,alanna guy,,61
183,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,183,00:59,,,,,"STEAL  by FISHER,MANDY",,,"STEAL  by FISHER,MANDY",1,steal,,franklin,,,59
184,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,184,00:42,,,,,"MISS 3PTR by DESUTTER,LAUREN",,,"MISS 3PTR by DESUTTER,LAUREN",1,three pointer,missed,franklin,lauren desutter,,42
185,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,185,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",1,defensive rebound,,Centre,mary gordon stough,,
186,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,186,00:33,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,33
187,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,187,00:13,,,,,"MISS JUMPER by DESUTTER,LAUREN",,,"MISS JUMPER by DESUTTER,LAUREN",1,jumper,missed,franklin,lauren desutter,,13
188,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,188,--,,,,,"REBOUND OFF by BREWER,KATIE",,,"REBOUND OFF by BREWER,KATIE",1,offensive rebound,,franklin,katie brewer,,
189,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,189,00:10,,,,,"TURNOVER  by BREWER,KATIE",,,"TURNOVER  by BREWER,KATIE",1,turnover,,franklin,katie brewer,,10
190,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,190,00:04,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,4
191,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,191,00:00,,,,,"TURNOVER  by DALL,LINDSEY",,,"TURNOVER  by DALL,LINDSEY",1,turnover,,franklin,lindsey dall,,0
192,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,192,Start Period 2,,,,,,,,,2,,,,,,
193,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,193,19:45,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,1185
194,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,194,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
195,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,195,19:39,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,1179
196,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,196,19:37,,,,,"STEAL  by DESUTTER,LAUREN",,,"STEAL  by DESUTTER,LAUREN",2,steal,,franklin,,,1177
197,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,197,19:35,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,1175
198,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,198,19:26,,,,,"MISS LAYUP by DALL,LINDSEY",,,"MISS LAYUP by DALL,LINDSEY",2,layup,missed,franklin,lindsey dall,,1166
199,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,199,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
200,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,200,19:13,,,,,"FOUL  by BREWER,KATIE",,,"FOUL  by BREWER,KATIE",2,foul,,franklin,katie brewer,,1153
201,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,201,19:11,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,1151
202,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,202,18:54,,20,,27 (+7),"GOOD LAYUP by DALL,LINDSEY(in the paint)",FC 20-27 (-7),,"GOOD LAYUP by DALL,LINDSEY(in the paint)",2,layup,good,franklin,lindsey dall,2,1134
203,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,203,--,,,,,"ASSIST  by DESUTTER,LAUREN",,,"ASSIST  by DESUTTER,LAUREN",2,assist,,franklin,lauren desutter,,
204,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,204,18:54,"FOUL  by STOUGH,MARY GORDON",,,,,,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,1134
205,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,205,18:54,,20,,28 (+8),"GOOD FT by DALL,LINDSEY",FC 20-28 (-8),,"GOOD FT by DALL,LINDSEY",2,free throw,good,franklin,lindsey dall,1,1134
206,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,206,18:34,"GOOD JUMPER by BAECHLE,PAIGE",22,,28 (+6),,CENTRE_W 22-28 (-6),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,1114
207,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,207,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
208,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,208,18:17,,,,,"MISS JUMPER by BREWER,KATIE",,,"MISS JUMPER by BREWER,KATIE",2,jumper,missed,franklin,katie brewer,,1097
209,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,209,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
210,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,210,17:48,"MISS JUMPER by GUY,ALANNA",,,,,,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,1068
211,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,211,17:48,,,,,"BLOCK  by BREWER,KATIE",,,"BLOCK  by BREWER,KATIE",2,block,,franklin,katie brewer,,1068
212,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,212,--,,,,,"REBOUND DEF by BREWER,KATIE",,,"REBOUND DEF by BREWER,KATIE",2,defensive rebound,,franklin,katie brewer,,
213,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,213,17:25,,,,,"MISS JUMPER by DALL,LINDSEY",,,"MISS JUMPER by DALL,LINDSEY",2,jumper,missed,franklin,lindsey dall,,1045
214,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,214,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
215,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,215,17:04,,,,,"FOUL  by BREWER,KATIE",,,"FOUL  by BREWER,KATIE",2,foul,,franklin,katie brewer,,1024
216,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,216,17:04,,,,,"SUB IN by TAYLOR,SARAH",,,"SUB IN by TAYLOR,SARAH",2,subbing in,,franklin,sarah taylor,,1024
217,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,217,17:04,,,,,"SUB OUT by BREWER,KATIE",,,"SUB OUT by BREWER,KATIE",2,subbing out,,franklin,katie brewer,,1024
218,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,218,16:47,,,,,"FOUL  by TAYLOR,SARAH",,,"FOUL  by TAYLOR,SARAH",2,foul,,franklin,sarah taylor,,1007
219,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,219,16:47,"MISS FT by STOUGH,MARY GORDON",,,,,,,"MISS FT by STOUGH,MARY GORDON",2,free throw,missed,Centre,mary gordon stough,,1007
