,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
426,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,426,09:11,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,551
427,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,427,09:09,,,,,"MISS 3PTR by MCLENDON,SYDNEY",,,"MISS 3PTR by MCLENDON,SYDNEY",2,three pointer,missed,birmingham-southern,sydney mclendon,,549
428,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,428,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
429,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,429,08:53,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",2,layup,missed,Centre,michele judy,,533
430,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,430,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
431,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,431,08:51,,,,,"FOUL  by FORD,KAYLA",,,"FOUL  by FORD,KAYLA",2,foul,,birmingham-southern,kayla ford,,531
432,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,432,08:51,,,,,"SUB IN by CURRY,ASHLEY",,,"SUB IN by CURRY,ASHLEY",2,subbing in,,birmingham-southern,ashley curry,,531
433,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,433,08:51,,,,,"SUB IN by ROMANO,JANE",,,"SUB IN by ROMANO,JANE",2,subbing in,,birmingham-southern,jane romano,,531
434,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,434,08:51,,,,,"SUB IN by BROMIRSKI,ELIZABETH",,,"SUB IN by BROMIRSKI,ELIZABETH",2,subbing in,,birmingham-southern,elizabeth bromirski,,531
435,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,435,08:51,,,,,"SUB OUT by FORD,KAYLA",,,"SUB OUT by FORD,KAYLA",2,subbing out,,birmingham-southern,kayla ford,,531
436,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,436,08:51,,,,,"SUB OUT by MCLENDON,SYDNEY",,,"SUB OUT by MCLENDON,SYDNEY",2,subbing out,,birmingham-southern,sydney mclendon,,531
437,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,437,08:51,,,,,"SUB OUT by BATTS,JASMYNN",,,"SUB OUT by BATTS,JASMYNN",2,subbing out,,birmingham-southern,jasmynn batts,,531
438,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,438,08:50,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",66 (+6),,60,,CENTREW 66-60 (+6),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,530
439,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,439,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
440,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,440,08:37,,,,,"MISS 3PTR by ROMANO,JANE",,,"MISS 3PTR by ROMANO,JANE",2,three pointer,missed,birmingham-southern,jane romano,,517
441,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,441,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
442,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,442,08:28,"GOOD JUMPER by BAECHLE,PAIGE",68 (+8),,60,,CENTREW 68-60 (+8),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,508
443,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,443,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
444,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,444,08:11,,,,,"MISS LAYUP by DIXON,JOTHANI",,,"MISS LAYUP by DIXON,JOTHANI",2,layup,missed,birmingham-southern,jothani dixon,,491
445,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,445,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
446,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,446,08:00,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,480
447,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,447,08:00,,,,,"STEAL  by BROMIRSKI,ELIZABETH",,,"STEAL  by BROMIRSKI,ELIZABETH",2,steal,,birmingham-southern,,,480
448,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,448,08:00,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,480
449,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,449,07:40,,,,,"MISS JUMPER by BROMIRSKI,ELIZABETH",,,"MISS JUMPER by BROMIRSKI,ELIZABETH",2,jumper,missed,birmingham-southern,elizabeth bromirski,,460
450,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,450,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
451,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,451,07:25,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",70 (+10),,60,,CENTREW 70-60 (+10),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,445
452,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,452,07:07,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,427
453,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,453,07:07,,70 (+9),,61,"GOOD FT by BROMIRSKI,ELIZABETH",BSC 70-61 (+9),,"GOOD FT by BROMIRSKI,ELIZABETH",2,free throw,good,birmingham-southern,elizabeth bromirski,1,427
454,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,454,07:07,,70 (+8),,62,"GOOD FT by BROMIRSKI,ELIZABETH",BSC 70-62 (+8),,"GOOD FT by BROMIRSKI,ELIZABETH",2,free throw,good,birmingham-southern,elizabeth bromirski,1,427
455,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,455,07:07,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,427
456,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,456,07:07,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,427
457,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,457,06:55,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,415
458,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,458,--,,,,,"REBOUND DEF by BROMIRSKI,ELIZABETH",,,"REBOUND DEF by BROMIRSKI,ELIZABETH",2,defensive rebound,,birmingham-southern,elizabeth bromirski,,
459,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,459,06:47,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,407
460,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,460,06:47,,70 (+7),,63,"GOOD FT by CURRY,ASHLEY",BSC 70-63 (+7),,"GOOD FT by CURRY,ASHLEY",2,free throw,good,birmingham-southern,ashley curry,1,407
461,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,461,06:47,,70 (+6),,64,"GOOD FT by CURRY,ASHLEY",BSC 70-64 (+6),,"GOOD FT by CURRY,ASHLEY",2,free throw,good,birmingham-southern,ashley curry,1,407
462,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,462,06:40,,,,,"FOUL  by CURRY,ASHLEY",,,"FOUL  by CURRY,ASHLEY",2,foul,,birmingham-southern,ashley curry,,400
463,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,463,06:40,"GOOD FT by GUY,ALEXIS",71 (+7),,64,,CENTREW 71-64 (+7),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,400
464,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,464,06:40,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,400
465,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,465,--,,,,,"REBOUND DEF by BROMIRSKI,ELIZABETH",,,"REBOUND DEF by BROMIRSKI,ELIZABETH",2,defensive rebound,,birmingham-southern,elizabeth bromirski,,
466,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,466,06:31,,,,,"TURNOVER  by BROWN,KELSEY",,,"TURNOVER  by BROWN,KELSEY",2,turnover,,birmingham-southern,kelsey brown,,391
467,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,467,06:30,"STEAL  by COLLIVER,OLIVIA",,,,,,,"STEAL  by COLLIVER,OLIVIA",2,steal,,Centre,,,390
468,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,468,06:22,,,,,"FOUL  by ROMANO,JANE",,,"FOUL  by ROMANO,JANE",2,foul,,birmingham-southern,jane romano,,382
469,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,469,06:22,"GOOD FT by BAECHLE,PAIGE",72 (+8),,64,,CENTREW 72-64 (+8),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,382
470,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,470,06:22,"GOOD FT by BAECHLE,PAIGE",73 (+9),,64,,CENTREW 73-64 (+9),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,382
471,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,471,06:22,,,,,"SUB IN by BROWN,KELSEY",,,"SUB IN by BROWN,KELSEY",2,subbing in,,birmingham-southern,kelsey brown,,382
472,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,472,06:22,,,,,"SUB OUT by ROMANO,JANE",,,"SUB OUT by ROMANO,JANE",2,subbing out,,birmingham-southern,jane romano,,382
473,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,473,06:06,,,,,"MISS JUMPER by BROMIRSKI,ELIZABETH",,,"MISS JUMPER by BROMIRSKI,ELIZABETH",2,jumper,missed,birmingham-southern,elizabeth bromirski,,366
474,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,474,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
475,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,475,05:54,"GOOD 3PTR by HARTLAGE,MAGGIE",76 (+12),,64,,CENTREW 76-64 (+12),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,354
476,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,476,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
477,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,477,05:43,,,,,"MISS 3PTR by BROWN,KELSEY",,,"MISS 3PTR by BROWN,KELSEY",2,three pointer,missed,birmingham-southern,kelsey brown,,343
478,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,478,--,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",,,"REBOUND OFF by PEURSEM,LAURA VAN",2,offensive rebound,,birmingham-southern,laura van peursem,,
479,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,479,05:40,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,340
480,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,480,05:40,,76 (+11),,65,"GOOD FT by PEURSEM,LAURA VAN",BSC 76-65 (+11),,"GOOD FT by PEURSEM,LAURA VAN",2,free throw,good,birmingham-southern,laura van peursem,1,340
481,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,481,05:40,,76 (+10),,66,"GOOD FT by PEURSEM,LAURA VAN",BSC 76-66 (+10),,"GOOD FT by PEURSEM,LAURA VAN",2,free throw,good,birmingham-southern,laura van peursem,1,340
482,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,482,05:40,,,,,"SUB IN by BATTS,JASMYNN",,,"SUB IN by BATTS,JASMYNN",2,subbing in,,birmingham-southern,jasmynn batts,,340
483,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,483,05:40,,,,,"SUB OUT by BROWN,KELSEY",,,"SUB OUT by BROWN,KELSEY",2,subbing out,,birmingham-southern,kelsey brown,,340
484,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,484,05:21,,,,,"FOUL  by DIXON,JOTHANI",,,"FOUL  by DIXON,JOTHANI",2,foul,,birmingham-southern,jothani dixon,,321
485,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,485,05:21,"GOOD FT by GUY,ALEXIS",77 (+11),,66,,CENTREW 77-66 (+11),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,321
486,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,486,05:21,"GOOD FT by GUY,ALEXIS",78 (+12),,66,,CENTREW 78-66 (+12),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,321
487,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,487,05:21,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,321
488,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,488,05:20,,,,,"SUB IN by MCLENDON,SYDNEY",,,"SUB IN by MCLENDON,SYDNEY",2,subbing in,,birmingham-southern,sydney mclendon,,320
489,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,489,05:20,,,,,"SUB OUT by DIXON,JOTHANI",,,"SUB OUT by DIXON,JOTHANI",2,subbing out,,birmingham-southern,jothani dixon,,320
490,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,490,04:59,,,,,"MISS LAYUP by MCLENDON,SYDNEY",,,"MISS LAYUP by MCLENDON,SYDNEY",2,layup,missed,birmingham-southern,sydney mclendon,,299
