,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
129,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,129,08:23,,,,,"MISS 3PTR by GUY,ALANNA",,,"MISS 3PTR by GUY,ALANNA",1,three pointer,missed,Centre,alanna guy,,503
130,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,130,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
131,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,131,08:15,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,495
132,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,132,08:15,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,495
133,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,133,08:15,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",1,subbing out,,Centre,alanna guy,,495
134,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,134,08:15,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,495
135,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,135,07:59,"GOOD JUMPER by HOLMES,JAMEICE",20,,29 (+9),,BSCW 20-29 (+9),,"GOOD JUMPER by HOLMES,JAMEICE",1,jumper,good,birmingham southern college,jameice holmes,2,479
136,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,136,07:42,,20,,31 (+11),"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",CENTRE_W 20-31 (+11),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",1,layup,good,Centre,mary gordon stough,2,462
137,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,137,07:26,"MISS JUMPER by BROWN,KELSEY",,,,,,,"MISS JUMPER by BROWN,KELSEY",1,jumper,missed,birmingham southern college,kelsey brown,,446
138,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,138,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
139,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,139,07:12,,20,,33 (+13),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 20-33 (+13),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,432
140,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,140,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",1,assist,,Centre,mary gordon stough,,
141,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,141,07:12,"FOUL  by HOLMES,JAMEICE",,,,,,,"FOUL  by HOLMES,JAMEICE",1,foul,,birmingham southern college,jameice holmes,,432
142,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,142,07:11,,20,,34 (+14),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 20-34 (+14),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,431
143,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,143,06:51,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",1,subbing in,,Centre,mary gordon stough,,411
144,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,144,06:51,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,411
145,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,145,06:46,"MISS 3PTR by CURRY,ASHLEY",,,,,,,"MISS 3PTR by CURRY,ASHLEY",1,three pointer,missed,birmingham southern college,ashley curry,,406
146,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,146,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
147,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,147,06:33,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,393
148,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,148,06:33,"SUB IN by DIXON,JOTHANI",,,,,,,"SUB IN by DIXON,JOTHANI",1,subbing in,,birmingham southern college,jothani dixon,,393
149,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,149,06:33,"SUB OUT by CURRY,ASHLEY",,,,,,,"SUB OUT by CURRY,ASHLEY",1,subbing out,,birmingham southern college,ashley curry,,393
150,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,150,06:33,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,393
151,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,151,06:33,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,393
152,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,152,06:24,"GOOD JUMPER by ROMANO,JANE",22,,34 (+12),,BSCW 22-34 (+12),,"GOOD JUMPER by ROMANO,JANE",1,jumper,good,birmingham southern college,jane romano,2,384
153,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,153,--,"ASSIST  by BROWN,KELSEY",,,,,,,"ASSIST  by BROWN,KELSEY",1,assist,,birmingham southern college,kelsey brown,,
154,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,154,06:15,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,375
155,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,155,05:54,"GOOD LAYUP by PEURSEM,LAURA VAN(in the paint)",24,,34 (+10),,BSCW 24-34 (+10),,"GOOD LAYUP by PEURSEM,LAURA VAN(in the paint)",1,layup,good,birmingham southern college,laura van peursem,2,354
156,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,156,05:39,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,339
157,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,157,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",1,offensive rebound,,Centre,mary gordon stough,,
158,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,158,05:36,,24,,36 (+12),"GOOD LAYUP by RHULE,BONNIE(in the paint)",CENTRE_W 24-36 (+12),,"GOOD LAYUP by RHULE,BONNIE(in the paint)",1,layup,good,Centre,bonnie rhule,2,336
159,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,159,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",1,assist,,Centre,mary gordon stough,,
160,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,160,05:22,"GOOD JUMPER by HOLMES,JAMEICE",26,,36 (+10),,BSCW 26-36 (+10),,"GOOD JUMPER by HOLMES,JAMEICE",1,jumper,good,birmingham southern college,jameice holmes,2,322
161,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,161,05:16,"SUB IN by DUPREE,BRIA",,,,,,,"SUB IN by DUPREE,BRIA",1,subbing in,,birmingham southern college,bria dupree,,316
162,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,162,05:16,"SUB OUT by ROMANO,JANE",,,,,,,"SUB OUT by ROMANO,JANE",1,subbing out,,birmingham southern college,jane romano,,316
163,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,163,05:16,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",1,subbing in,,Centre,alanna guy,,316
164,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,164,05:16,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,316
165,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,165,05:04,"FOUL  by DIXON,JOTHANI",,,,,,,"FOUL  by DIXON,JOTHANI",1,foul,,birmingham southern college,jothani dixon,,304
166,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,166,05:04,,26,,37 (+11),"GOOD FT by STOUGH,MARY GORDON",CENTRE_W 26-37 (+11),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,304
167,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,167,05:04,,26,,38 (+12),"GOOD FT by STOUGH,MARY GORDON",CENTRE_W 26-38 (+12),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,304
168,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,168,04:53,"MISS LAYUP by PEURSEM,LAURA VAN",,,,,,,"MISS LAYUP by PEURSEM,LAURA VAN",1,layup,missed,birmingham southern college,laura van peursem,,293
169,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,169,--,"REBOUND OFF by PEURSEM,LAURA VAN",,,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",1,offensive rebound,,birmingham southern college,laura van peursem,,
170,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,170,04:49,"MISS LAYUP by PEURSEM,LAURA VAN",,,,,,,"MISS LAYUP by PEURSEM,LAURA VAN",1,layup,missed,birmingham southern college,laura van peursem,,289
171,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,171,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
172,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,172,04:26,"GOOD LAYUP by DUPREE,BRIA(in the paint)",28,,38 (+10),,BSCW 28-38 (+10),,"GOOD LAYUP by DUPREE,BRIA(in the paint)",1,layup,good,birmingham southern college,bria dupree,2,266
173,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,173,--,"ASSIST  by PEURSEM,LAURA VAN",,,,,,,"ASSIST  by PEURSEM,LAURA VAN",1,assist,,birmingham southern college,laura van peursem,,
174,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,174,04:08,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,248
175,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,175,--,"REBOUND DEF by DIXON,JOTHANI",,,,,,,"REBOUND DEF by DIXON,JOTHANI",1,defensive rebound,,birmingham southern college,jothani dixon,,
176,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,176,03:56,"MISS LAYUP by DUPREE,BRIA",,,,,,,"MISS LAYUP by DUPREE,BRIA",1,layup,missed,birmingham southern college,bria dupree,,236
177,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,177,03:56,,,,,"BLOCK  by STOUGH,MARY GORDON",,,"BLOCK  by STOUGH,MARY GORDON",1,block,,Centre,mary gordon stough,,236
178,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,178,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
179,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,179,03:55,"FOUL  by PEURSEM,LAURA VAN",,,,,,,"FOUL  by PEURSEM,LAURA VAN",1,foul,,birmingham southern college,laura van peursem,,235
180,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,180,03:55,,28,,39 (+11),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 28-39 (+11),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,235
181,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,181,03:55,,28,,40 (+12),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 28-40 (+12),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,235
182,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,182,03:55,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,235
183,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,183,03:55,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",1,subbing out,,Centre,mary gordon stough,,235
184,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,184,03:45,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,225
185,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,185,03:40,"MISS LAYUP by BROWN,KELSEY",,,,,,,"MISS LAYUP by BROWN,KELSEY",1,layup,missed,birmingham southern college,kelsey brown,,220
186,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,186,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",1,defensive rebound,,Centre,olivia colliver,,
187,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,187,03:24,,28,,42 (+14),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 28-42 (+14),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,204
188,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,188,--,,,,,"ASSIST  by COLLIVER,OLIVIA",,,"ASSIST  by COLLIVER,OLIVIA",1,assist,,Centre,olivia colliver,,
189,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,189,03:12,"GOOD LAYUP by BROWN,KELSEY(in the paint)",30,,42 (+12),,BSCW 30-42 (+12),,"GOOD LAYUP by BROWN,KELSEY(in the paint)",1,layup,good,birmingham southern college,kelsey brown,2,192
190,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,190,02:44,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",1,layup,missed,Centre,alanna guy,,164
191,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,191,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",1,offensive rebound,,Centre,paige baechle,,
192,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,192,02:41,"FOUL  by PEURSEM,LAURA VAN",,,,,,,"FOUL  by PEURSEM,LAURA VAN",1,foul,,birmingham southern college,laura van peursem,,161
193,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,193,02:41,,30,,43 (+13),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 30-43 (+13),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,161
194,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,194,02:41,,30,,44 (+14),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 30-44 (+14),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,161
195,14,birmingham-southern,Birmingham Southern College,Centre College,89-81,89,81,"47, 42, 89","33, 48, 81",47,42,89,33,48,81,"9-5, 3-0 SAA","6-7, 2-1 SAA",01/12/14,Win,210,No Location Recorded,1:00 p.m.,H,195,02:41,"SUB IN by ROMANO,JANE",,,,,,,"SUB IN by ROMANO,JANE",1,subbing in,,birmingham southern college,jane romano,,161
