,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
301,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,301,07:37,,27,,39 (+12),"GOOD 3PTR by RICE,MADISON",CENTRE-W 27-39 (+12),,"GOOD 3PTR by RICE,MADISON",3,three pointer,good,Centre,madison rice,3,457
302,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,302,--,,,,,"ASSIST  by STEWART,ABIGAIL",,,"ASSIST  by STEWART,ABIGAIL",3,assist,,Centre,abigail stewart,,
303,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,303,07:29,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,449
304,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,304,07:29,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,449
305,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,305,07:29,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",3,subbing in,,Centre,taylor morris,,449
306,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,306,07:29,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,449
307,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,307,07:29,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,449
308,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,308,06:34,,,,,"MISS JUMPER by MURRAY,KYLEE",,,"MISS JUMPER by MURRAY,KYLEE",3,jumper,missed,Centre,kylee murray,,394
309,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,309,--,"REBOUND DEF by KOBY,MARGO",,,,,,,"REBOUND DEF by KOBY,MARGO",3,defensive rebound,,covenant,margo koby,,
310,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,310,06:24,"TURNOVER  by KOBY,MARGO",,,,,,,"TURNOVER  by KOBY,MARGO",3,turnover,,covenant,margo koby,,384
311,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,311,06:21,"STEAL  by SMITH,JOANNA",,,,,,,"STEAL  by SMITH,JOANNA",3,steal,,covenant,,,381
312,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,312,06:14,"GOOD LAYUP by SMITH,JOANNA(in the paint)",29,,39 (+10),,CCW 29-39 (+10),,"GOOD LAYUP by SMITH,JOANNA(in the paint)",3,layup,good,covenant,joanna smith,2,374
313,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,313,06:14,,,,,"FOUL  by MORRIS,TAYLOR",,,"FOUL  by MORRIS,TAYLOR",3,foul,,Centre,taylor morris,,374
314,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,314,06:14,"MISS FT by SMITH,JOANNA",,,,,,,"MISS FT by SMITH,JOANNA",3,free throw,missed,covenant,joanna smith,,374
315,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,315,--,,,,,"REBOUND DEF by RICE,MADISON",,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
316,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,316,06:14,"SUB IN by WALTER,BEKAH",,,,,,,"SUB IN by WALTER,BEKAH",3,subbing in,,covenant,bekah walter,,374
317,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,317,06:14,"SUB OUT by DOUGLASS,MORGAN",,,,,,,"SUB OUT by DOUGLASS,MORGAN",3,subbing out,,covenant,morgan douglass,,374
318,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,318,06:09,,29,,42 (+13),"GOOD 3PTR by RICE,MADISON",CENTRE-W 29-42 (+13),,"GOOD 3PTR by RICE,MADISON",3,three pointer,good,Centre,madison rice,3,369
319,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,319,--,,,,,"ASSIST  by MORRIS,TAYLOR",,,"ASSIST  by MORRIS,TAYLOR",3,assist,,Centre,taylor morris,,
320,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,320,06:04,"TURNOVER  by MONDAY,HANNAH",,,,,,,"TURNOVER  by MONDAY,HANNAH",3,turnover,,covenant,hannah monday,,364
321,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,321,06:04,"FOUL  by SMITH,JOANNA",,,,,,,"FOUL  by SMITH,JOANNA",3,foul,,covenant,joanna smith,,364
322,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,322,06:04,,,,,"MISS JUMPER by RICE,MADISON",,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,364
323,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,323,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",3,offensive rebound,,Centre,abigail stewart,,
324,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,324,06:04,,29,,44 (+15),"GOOD TIPIN by STEWART,ABIGAIL(in the paint)",CENTRE-W 29-44 (+15),,"GOOD TIPIN by STEWART,ABIGAIL(in the paint)",3,,,,,,364
325,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,325,06:04,"GOOD JUMPER by WALTER,BEKAH",31,,44 (+13),,CCW 31-44 (+13),,"GOOD JUMPER by WALTER,BEKAH",3,jumper,good,covenant,bekah walter,2,364
326,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,326,--,"ASSIST  by ROSA,RAQUEL",,,,,,,"ASSIST  by ROSA,RAQUEL",3,assist,,covenant,raquel rosa,,
327,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,327,06:04,"SUB IN by ROSA,RAQUEL",,,,,,,"SUB IN by ROSA,RAQUEL",3,subbing in,,covenant,raquel rosa,,364
328,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,328,06:04,"SUB IN by POTTER,GRACE",,,,,,,"SUB IN by POTTER,GRACE",3,subbing in,,covenant,grace potter,,364
329,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,329,06:04,"SUB OUT by ROBINSON,TAYLOR",,,,,,,"SUB OUT by ROBINSON,TAYLOR",3,subbing out,,covenant,taylor robinson,,364
330,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,330,06:04,"SUB OUT by MONDAY,HANNAH",,,,,,,"SUB OUT by MONDAY,HANNAH",3,subbing out,,covenant,hannah monday,,364
331,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,331,05:54,"FOUL  by POTTER,GRACE",,,,,,,"FOUL  by POTTER,GRACE",3,foul,,covenant,grace potter,,354
332,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,332,05:41,"FOUL  by SMITH,JOANNA",,,,,,,"FOUL  by SMITH,JOANNA",3,foul,,covenant,joanna smith,,341
333,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,333,05:41,"SUB IN by KOBY,MARGO",,,,,,,"SUB IN by KOBY,MARGO",3,subbing in,,covenant,margo koby,,341
334,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,334,05:41,"SUB IN by CHATHAM,ABI",,,,,,,"SUB IN by CHATHAM,ABI",3,subbing in,,covenant,abi chatham,,341
335,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,335,05:41,"SUB OUT by SMITH,JOANNA",,,,,,,"SUB OUT by SMITH,JOANNA",3,subbing out,,covenant,joanna smith,,341
336,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,336,05:41,"SUB OUT by HALLMARK,KALEY",,,,,,,"SUB OUT by HALLMARK,KALEY",3,subbing out,,covenant,kaley hallmark,,341
337,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,337,05:40,"MISS JUMPER by POTTER,GRACE",,,,,,,"MISS JUMPER by POTTER,GRACE",3,jumper,missed,covenant,grace potter,,340
338,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,338,05:40,,,,,"BLOCK  by WILSON,KATHLEEN",,,"BLOCK  by WILSON,KATHLEEN",3,block,,Centre,kathleen wilson,,340
339,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,339,--,"REBOUND OFF by KOBY,MARGO",,,,,,,"REBOUND OFF by KOBY,MARGO",3,offensive rebound,,covenant,margo koby,,
340,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,340,05:11,"MISS 3PTR by CHATHAM,ABI",,,,,,,"MISS 3PTR by CHATHAM,ABI",3,three pointer,missed,covenant,abi chatham,,311
341,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,341,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
342,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,342,05:10,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,310
343,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,343,05:10,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,310
344,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,344,05:10,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,310
345,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,345,05:10,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,310
346,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,346,05:10,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,310
347,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,347,05:10,,,,,"SUB OUT by MORRIS,TAYLOR",,,"SUB OUT by MORRIS,TAYLOR",3,subbing out,,Centre,taylor morris,,310
348,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,348,05:10,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,310
349,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,349,05:10,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,310
350,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,350,04:53,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",3,jumper,missed,Centre,mikayla fee,,293
351,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,351,04:53,"BLOCK  by ROSA,RAQUEL",,,,,,,"BLOCK  by ROSA,RAQUEL",3,block,,covenant,raquel rosa,,293
352,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,352,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",3,offensive rebound,,Centre,cheyenne bunner,,
353,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,353,04:49,,31,,46 (+15),"GOOD TIPIN by BUNNER,CHEYENNE(in the paint)",CENTRE-W 31-46 (+15),,"GOOD TIPIN by BUNNER,CHEYENNE(in the paint)",3,,,,,,289
354,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,354,04:26,"MISS JUMPER by WALTER,BEKAH",,,,,,,"MISS JUMPER by WALTER,BEKAH",3,jumper,missed,covenant,bekah walter,,266
355,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,355,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
356,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,356,04:03,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",3,turnover,,Centre,mikayla fee,,243
357,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,357,04:03,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,243
358,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,358,04:03,"SUB IN by DOUGLASS,MORGAN",,,,,,,"SUB IN by DOUGLASS,MORGAN",3,subbing in,,covenant,morgan douglass,,243
359,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,359,04:03,"SUB IN by SMITH,JOANNA",,,,,,,"SUB IN by SMITH,JOANNA",3,subbing in,,covenant,joanna smith,,243
360,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,360,04:03,"SUB IN by ROBINSON,TAYLOR",,,,,,,"SUB IN by ROBINSON,TAYLOR",3,subbing in,,covenant,taylor robinson,,243
361,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,361,04:03,"SUB IN by HALLMARK,KALEY",,,,,,,"SUB IN by HALLMARK,KALEY",3,subbing in,,covenant,kaley hallmark,,243
362,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,362,04:03,"SUB IN by MONDAY,HANNAH",,,,,,,"SUB IN by MONDAY,HANNAH",3,subbing in,,covenant,hannah monday,,243
363,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,363,04:03,"SUB OUT by WALTER,BEKAH",,,,,,,"SUB OUT by WALTER,BEKAH",3,subbing out,,covenant,bekah walter,,243
364,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,364,04:03,"SUB OUT by ROSA,RAQUEL",,,,,,,"SUB OUT by ROSA,RAQUEL",3,subbing out,,covenant,raquel rosa,,243
365,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,365,04:03,"SUB OUT by KOBY,MARGO",,,,,,,"SUB OUT by KOBY,MARGO",3,subbing out,,covenant,margo koby,,243
366,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,366,04:03,"SUB OUT by CHATHAM,ABI",,,,,,,"SUB OUT by CHATHAM,ABI",3,subbing out,,covenant,abi chatham,,243
367,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,367,04:03,"SUB OUT by POTTER,GRACE",,,,,,,"SUB OUT by POTTER,GRACE",3,subbing out,,covenant,grace potter,,243
368,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,368,03:57,"TURNOVER  by ROBINSON,TAYLOR",,,,,,,"TURNOVER  by ROBINSON,TAYLOR",3,turnover,,covenant,taylor robinson,,237
369,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,369,03:54,,,,,"MISS JUMPER by MURRAY,KYLEE",,,"MISS JUMPER by MURRAY,KYLEE",3,jumper,missed,Centre,kylee murray,,234
370,2,covenant,Covenant,Centre,70-52,70,52,"12, 17, 25, 16, 70","15, 10, 13, 14, 52",12,17,25,16,70,15,10,13,14,52,2-0,0-2,11/17/18,Win,No Attendence Recorded,No Location Recorded,6:05 p.m.,H,370,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
