,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,OGLE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
133,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,133,07:09,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,429
134,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,134,07:09,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",2,subbing out,,Centre,kat wilson,,429
135,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,135,07:09,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,429
136,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,136,07:09,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,429
137,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,137,07:09,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,429
138,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,138,07:09,,,,,"SUB IN by LEGATE,SAVANNAH",,,"SUB IN by LEGATE,SAVANNAH",2,subbing in,,oglethorpe,savannah legate,,429
139,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,139,07:09,,,,,"SUB IN by LONG,SYDNEY",,,"SUB IN by LONG,SYDNEY",2,subbing in,,oglethorpe,sydney long,,429
140,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,140,07:09,,,,,"SUB IN by REED,NIKKI",,,"SUB IN by REED,NIKKI",2,subbing in,,oglethorpe,nikki reed,,429
141,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,141,07:09,,,,,"SUB IN by HIGASHI,HAILEY",,,"SUB IN by HIGASHI,HAILEY",2,subbing in,,oglethorpe,hailey higashi,,429
142,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,142,07:09,,,,,"SUB IN by BURDGE,AUDREY",,,"SUB IN by BURDGE,AUDREY",2,subbing in,,oglethorpe,audrey burdge,,429
143,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,143,07:09,,,,,"SUB OUT by TRIPLETT,JADA",,,"SUB OUT by TRIPLETT,JADA",2,subbing out,,oglethorpe,jada triplett,,429
144,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,144,07:09,,,,,"SUB OUT by RANSOM,LAUREN",,,"SUB OUT by RANSOM,LAUREN",2,subbing out,,oglethorpe,lauren ransom,,429
145,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,145,07:09,,,,,"SUB OUT by SIMPSON,BROOKE",,,"SUB OUT by SIMPSON,BROOKE",2,subbing out,,oglethorpe,brooke simpson,,429
146,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,146,07:09,,,,,"SUB OUT by CHARLES,BAILEY",,,"SUB OUT by CHARLES,BAILEY",2,subbing out,,oglethorpe,bailey charles,,429
147,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,147,07:09,,,,,"SUB OUT by DYER,KARLYMARIE",,,"SUB OUT by DYER,KARLYMARIE",2,subbing out,,oglethorpe,karlymarie dyer,,429
148,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,148,07:02,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,422
149,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,149,07:02,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,422
150,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,150,07:00,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,Centre,,,420
151,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,151,06:53,"TURNOVER  by JENNINGS,RACHEL",,,,,,,"TURNOVER  by JENNINGS,RACHEL",2,turnover,,Centre,rachel jennings,,413
152,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,152,06:53,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,413
153,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,153,06:53,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",2,subbing out,,Centre,rachel jennings,,413
154,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,154,06:40,,,,,"MISS 3PTR by LONG,SYDNEY",,,"MISS 3PTR by LONG,SYDNEY",2,three pointer,missed,oglethorpe,sydney long,,400
155,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,155,--,,,,,"REBOUND OFF by BURDGE,AUDREY",,,"REBOUND OFF by BURDGE,AUDREY",2,offensive rebound,,oglethorpe,audrey burdge,,
156,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,156,06:31,,,,,"MISS 3PTR by HIGASHI,HAILEY",,,"MISS 3PTR by HIGASHI,HAILEY",2,three pointer,missed,oglethorpe,hailey higashi,,391
157,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,157,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",2,defensive rebound,,Centre,presley chirico,,
158,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,158,06:05,"TURNOVER  by CHIRICO,PRESLEY",,,,,,,"TURNOVER  by CHIRICO,PRESLEY",2,turnover,,Centre,presley chirico,,365
159,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,159,05:39,,14,,18 (+4),"GOOD LAYUP by BURDGE,AUDREY(in the paint)",OGLE 14-18 (-4),,"GOOD LAYUP by BURDGE,AUDREY(in the paint)",2,layup,good,oglethorpe,audrey burdge,2,339
160,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,160,--,,,,,"ASSIST  by LEGATE,SAVANNAH",,,"ASSIST  by LEGATE,SAVANNAH",2,assist,,oglethorpe,savannah legate,,
161,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,161,05:10,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",2,three pointer,missed,Centre,kylee murray,,310
162,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,162,--,"REBOUND OFF by CHIRICO,PRESLEY",,,,,,,"REBOUND OFF by CHIRICO,PRESLEY",2,offensive rebound,,Centre,presley chirico,,
163,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,163,05:06,"MISS LAYUP by CHIRICO,PRESLEY",,,,,,,"MISS LAYUP by CHIRICO,PRESLEY",2,layup,missed,Centre,presley chirico,,306
164,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,164,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
165,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,165,04:51,"FOUL  by CHIRICO,PRESLEY",,,,,,,"FOUL  by CHIRICO,PRESLEY",2,foul,,Centre,presley chirico,,291
166,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,166,04:51,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2,timeout,,Centre,,,291
167,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,167,04:51,,,,,"MISS FT by LONG,SYDNEY",,,"MISS FT by LONG,SYDNEY",2,free throw,missed,oglethorpe,sydney long,,291
168,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,168,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
169,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,169,04:51,,14,,19 (+5),"GOOD FT by LONG,SYDNEY",OGLE 14-19 (-5),,"GOOD FT by LONG,SYDNEY",2,free throw,good,oglethorpe,sydney long,1,291
170,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,170,04:51,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,291
171,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,171,04:51,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,291
172,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,172,04:51,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",2,subbing in,,Centre,kat wilson,,291
173,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,173,04:51,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,291
174,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,174,04:51,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,291
175,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,175,04:51,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,291
176,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,176,04:51,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,291
177,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,177,04:51,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,291
178,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,178,04:51,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",2,subbing out,,Centre,presley chirico,,291
179,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,179,04:51,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,291
180,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,180,04:21,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",2,three pointer,missed,Centre,madison marcum,,261
181,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,181,--,,,,,"REBOUND DEF by LEGATE,SAVANNAH",,,"REBOUND DEF by LEGATE,SAVANNAH",2,defensive rebound,,oglethorpe,savannah legate,,
182,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,182,04:04,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",2,foul,,Centre,abigail wehby,,244
183,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,183,04:04,,,,,"MISS FT by REED,NIKKI",,,"MISS FT by REED,NIKKI",2,free throw,missed,oglethorpe,nikki reed,,244
184,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,184,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
185,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,185,04:04,,14,,20 (+6),"GOOD FT by REED,NIKKI",OGLE 14-20 (-6),,"GOOD FT by REED,NIKKI",2,free throw,good,oglethorpe,nikki reed,1,244
186,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,186,03:36,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",2,turnover,,Centre,madison rice,,216
187,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,187,03:36,,,,,"STEAL  by LONG,SYDNEY",,,"STEAL  by LONG,SYDNEY",2,steal,,oglethorpe,,,216
188,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,188,03:25,,,,,"MISS LAYUP by LEGATE,SAVANNAH",,,"MISS LAYUP by LEGATE,SAVANNAH",2,layup,missed,oglethorpe,savannah legate,,205
189,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,189,--,"REBOUND DEF by WILSON,KAT",,,,,,,"REBOUND DEF by WILSON,KAT",2,defensive rebound,,Centre,kat wilson,,
190,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,190,03:18,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,198
191,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,191,03:18,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,198
192,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,192,03:18,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,198
193,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,193,03:18,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,198
194,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,194,03:18,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,198
195,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,195,03:18,,,,,"SUB IN by GRINDLE,MORGAN",,,"SUB IN by GRINDLE,MORGAN",2,subbing in,,oglethorpe,morgan grindle,,198
196,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,196,03:18,,,,,"SUB IN by DYER,KARLYMARIE",,,"SUB IN by DYER,KARLYMARIE",2,subbing in,,oglethorpe,karlymarie dyer,,198
197,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,197,03:18,,,,,"SUB IN by RANSOM,LAUREN",,,"SUB IN by RANSOM,LAUREN",2,subbing in,,oglethorpe,lauren ransom,,198
198,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,198,03:18,,,,,"SUB OUT by LEGATE,SAVANNAH",,,"SUB OUT by LEGATE,SAVANNAH",2,subbing out,,oglethorpe,savannah legate,,198
199,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,199,03:18,,,,,"SUB OUT by REED,NIKKI",,,"SUB OUT by REED,NIKKI",2,subbing out,,oglethorpe,nikki reed,,198
200,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,200,03:18,,,,,"SUB OUT by BURDGE,AUDREY",,,"SUB OUT by BURDGE,AUDREY",2,subbing out,,oglethorpe,audrey burdge,,198
201,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,201,03:04,,,,,"MISS LAYUP by RANSOM,LAUREN",,,"MISS LAYUP by RANSOM,LAUREN",2,layup,missed,oglethorpe,lauren ransom,,184
202,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,202,--,,,,,"REBOUND OFF by RANSOM,LAUREN",,,"REBOUND OFF by RANSOM,LAUREN",2,offensive rebound,,oglethorpe,lauren ransom,,
203,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,203,03:01,,14,,22 (+8),"GOOD LAYUP by RANSOM,LAUREN(in the paint)",OGLE 14-22 (-8),,"GOOD LAYUP by RANSOM,LAUREN(in the paint)",2,layup,good,oglethorpe,lauren ransom,2,181
