,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BERRY,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
142,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,142,06:02,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,362
143,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,143,05:47,"MISS LAYUP by BUNNER,CHEYENNE",,,,,,,"MISS LAYUP by BUNNER,CHEYENNE",2,layup,missed,Centre,cheyenne bunner,,347
144,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,144,05:47,,,,,"BLOCK  by WEEMS,ALEX",,,"BLOCK  by WEEMS,ALEX",2,block,,berry,alex weems,,347
145,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,145,--,,,,,"REBOUND DEF by FRAZIER,CAPRI",,,"REBOUND DEF by FRAZIER,CAPRI",2,defensive rebound,,berry,capri frazier,,
146,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,146,05:23,,14,,22 (+8),"GOOD 3PTR by FRAZIER,CAPRI",BERRY 14-22 (-8),,"GOOD 3PTR by FRAZIER,CAPRI",2,three pointer,good,berry,capri frazier,3,323
147,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,147,--,,,,,"ASSIST  by MORNING,JANA",,,"ASSIST  by MORNING,JANA",2,assist,,berry,jana morning,,
148,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,148,04:53,"TURNOVER  by MORRIS,TAYLOR",,,,,,,"TURNOVER  by MORRIS,TAYLOR",2,turnover,,Centre,taylor morris,,293
149,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,149,04:53,,,,,"STEAL  by CEREZOLA,CHRISTINE",,,"STEAL  by CEREZOLA,CHRISTINE",2,steal,,berry,,,293
150,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,150,04:48,,,,,"MISS LAYUP by CEREZOLA,CHRISTINE",,,"MISS LAYUP by CEREZOLA,CHRISTINE",2,layup,missed,berry,christine cerezola,,288
151,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,151,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
152,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,152,04:40,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,280
153,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,153,04:40,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,280
154,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,154,04:40,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,280
155,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,155,04:40,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,280
156,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,156,04:40,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,280
157,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,157,04:40,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,280
158,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,158,04:40,"SUB OUT by MORRIS,TAYLOR",,,,,,,"SUB OUT by MORRIS,TAYLOR",2,subbing out,,Centre,taylor morris,,280
159,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,159,04:40,,,,,"SUB IN by WALTERS,MARY",,,"SUB IN by WALTERS,MARY",2,subbing in,,berry,mary walters,,280
160,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,160,04:40,,,,,"SUB OUT by CEREZOLA,CHRISTINE",,,"SUB OUT by CEREZOLA,CHRISTINE",2,subbing out,,berry,christine cerezola,,280
161,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,161,04:34,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",2,turnover,,Centre,abigail wehby,,274
162,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,162,04:34,,,,,"STEAL  by WEEMS,ALEX",,,"STEAL  by WEEMS,ALEX",2,steal,,berry,,,274
163,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,163,04:21,,,,,"MISS JUMPER by PARSONS,EVELINE",,,"MISS JUMPER by PARSONS,EVELINE",2,jumper,missed,berry,eveline parsons,,261
164,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,164,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",2,defensive rebound,,Centre,madison marcum,,
165,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,165,04:10,"GOOD 3PTR by MARCUM,MADISON",17,,22 (+5),,CENTRE-W 17-22 (-5),,"GOOD 3PTR by MARCUM,MADISON",2,three pointer,good,Centre,madison marcum,3,250
166,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,166,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
167,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,167,03:43,,,,,"MISS JUMPER by PARSONS,EVELINE",,,"MISS JUMPER by PARSONS,EVELINE",2,jumper,missed,berry,eveline parsons,,223
168,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,168,--,,,,,"REBOUND OFF by WEEMS,ALEX",,,"REBOUND OFF by WEEMS,ALEX",2,offensive rebound,,berry,alex weems,,
169,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,169,03:37,,17,,24 (+7),"GOOD LAYUP by WEEMS,ALEX(in the paint)",BERRY 17-24 (-7),,"GOOD LAYUP by WEEMS,ALEX(in the paint)",2,layup,good,berry,alex weems,2,217
170,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,170,--,,,,,"ASSIST  by FRAZIER,CAPRI",,,"ASSIST  by FRAZIER,CAPRI",2,assist,,berry,capri frazier,,
171,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,171,03:32,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,212
172,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,172,03:32,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,212
173,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,173,03:32,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,212
174,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,174,03:32,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,212
175,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,175,03:32,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",2,subbing out,,Centre,presley chirico,,212
176,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,176,03:32,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,212
177,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,177,03:32,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,212
178,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,178,03:32,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,212
179,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,179,03:25,"GOOD LAYUP by RICE,MADISON(in the paint)",19,,24 (+5),,CENTRE-W 19-24 (-5),,"GOOD LAYUP by RICE,MADISON(in the paint)",2,layup,good,Centre,madison rice,2,205
180,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,180,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
181,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,181,03:09,,,,,"MISS 3PTR by PARSONS,EVELINE",,,"MISS 3PTR by PARSONS,EVELINE",2,three pointer,missed,berry,eveline parsons,,189
182,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,182,--,,,,,"REBOUND OFF by MORNING,JANA",,,"REBOUND OFF by MORNING,JANA",2,offensive rebound,,berry,jana morning,,
183,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,183,02:50,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,170
184,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,184,02:36,,,,,"MISS LAYUP by MORNING,JANA",,,"MISS LAYUP by MORNING,JANA",2,layup,missed,berry,jana morning,,156
185,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,185,--,,,,,"REBOUND OFF by FRAZIER,CAPRI",,,"REBOUND OFF by FRAZIER,CAPRI",2,offensive rebound,,berry,capri frazier,,
186,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,186,02:32,,,,,"MISS LAYUP by FRAZIER,CAPRI",,,"MISS LAYUP by FRAZIER,CAPRI",2,layup,missed,berry,capri frazier,,152
187,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,187,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
188,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,188,02:02,"GOOD JUMPER by WILSON,KATHLEEN",21,,24 (+3),,CENTRE-W 21-24 (-3),,"GOOD JUMPER by WILSON,KATHLEEN",2,jumper,good,Centre,kathleen wilson,2,122
189,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,189,01:44,,,,,"MISS LAYUP by WEEMS,ALEX",,,"MISS LAYUP by WEEMS,ALEX",2,layup,missed,berry,alex weems,,104
190,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,190,01:44,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,104
191,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,191,--,,,,,"REBOUND OFF by WEEMS,ALEX",,,"REBOUND OFF by WEEMS,ALEX",2,offensive rebound,,berry,alex weems,,
192,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,192,01:37,,,,,"MISS LAYUP by WEEMS,ALEX",,,"MISS LAYUP by WEEMS,ALEX",2,layup,missed,berry,alex weems,,97
193,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,193,01:37,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,97
194,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,194,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
195,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,195,01:20,"GOOD 3PTR by WILSON,KATHLEEN",24,,24,,CENTRE-W 24-24 (0),,"GOOD 3PTR by WILSON,KATHLEEN",2,three pointer,good,Centre,kathleen wilson,3,80
196,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,196,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
197,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,197,01:03,,,,,"MISS 3PTR by FRAZIER,CAPRI",,,"MISS 3PTR by FRAZIER,CAPRI",2,three pointer,missed,berry,capri frazier,,63
198,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,198,--,,,,,"REBOUND OFF by WEEMS,ALEX",,,"REBOUND OFF by WEEMS,ALEX",2,offensive rebound,,berry,alex weems,,
199,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,199,00:57,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,57
200,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,200,00:57,,24,,25 (+1),"GOOD FT by WEEMS,ALEX",BERRY 24-25 (-1),,"GOOD FT by WEEMS,ALEX",2,free throw,good,berry,alex weems,1,57
201,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,201,00:57,,24,,26 (+2),"GOOD FT by WEEMS,ALEX",BERRY 24-26 (-2),,"GOOD FT by WEEMS,ALEX",2,free throw,good,berry,alex weems,1,57
202,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,202,00:57,"SUB IN by MORRIS,TAYLOR",,,,,,,"SUB IN by MORRIS,TAYLOR",2,subbing in,,Centre,taylor morris,,57
203,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,203,00:57,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,57
204,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,204,00:57,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,57
205,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,205,00:57,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,57
206,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,206,00:57,,,,,"SUB IN by SANDMAN,MADELINE",,,"SUB IN by SANDMAN,MADELINE",2,subbing in,,berry,madeline sandman,,57
207,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,207,00:57,,,,,"SUB OUT by WEEMS,ALEX",,,"SUB OUT by WEEMS,ALEX",2,subbing out,,berry,alex weems,,57
208,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,208,00:41,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",26,,26,,CENTRE-W 26-26 (0),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",2,jumper,good,Centre,mikayla fee,2,41
209,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,209,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",2,assist,,Centre,kathleen wilson,,
210,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,210,00:25,,26,,28 (+2),"GOOD JUMPER by WALTERS,MARY(in the paint)",BERRY 26-28 (-2),,"GOOD JUMPER by WALTERS,MARY(in the paint)",2,jumper,good,berry,mary walters,2,25
211,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,211,00:04,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",2,jumper,missed,Centre,kathleen wilson,,4
212,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,212,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
213,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,213,00:04,"FOUL  by WILSON,KATHLEEN",,,,,,,"FOUL  by WILSON,KATHLEEN",2,foul,,Centre,kathleen wilson,,4
214,16,berry,Centre,Berry,46-50,46,50,"9, 17, 13, 7, 46","10, 18, 13, 9, 50",9,17,13,7,46,10,18,13,9,50,9-7,5-11,01/13/19,Lose,277,No Location Recorded,1:00 PM,A,214,00:00,,,,,"MISS 3PTR by SANDMAN,MADELINE",,,"MISS 3PTR by SANDMAN,MADELINE",2,three pointer,missed,berry,madeline sandman,,0
