,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,SUWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
210,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,210,02:39,,,,,"TURNOVER  by POWELL,KENDYL",,,"TURNOVER  by POWELL,KENDYL",2,turnover,,spalding,kendyl powell,,159
211,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,211,02:37,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,157
212,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,212,02:37,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,157
213,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,213,02:37,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,157
214,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,214,02:37,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,157
215,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,215,02:37,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",2,subbing out,,Centre,presley chirico,,157
216,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,216,02:37,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,157
217,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,217,02:37,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,157
218,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,218,02:37,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,157
219,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,219,02:37,,,,,"SUB IN by GOEING,MEGAN",,,"SUB IN by GOEING,MEGAN",2,subbing in,,spalding,megan goeing,,157
220,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,220,02:37,,,,,"SUB IN by WRIGHT,HUNTER",,,"SUB IN by WRIGHT,HUNTER",2,subbing in,,spalding,hunter wright,,157
221,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,221,02:37,,,,,"SUB OUT by POWELL,KENDYL",,,"SUB OUT by POWELL,KENDYL",2,subbing out,,spalding,kendyl powell,,157
222,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,222,02:37,,,,,"SUB OUT by RENFRO,HANNAH",,,"SUB OUT by RENFRO,HANNAH",2,subbing out,,spalding,hannah renfro,,157
223,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,223,02:16,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",2,three pointer,missed,Centre,madison marcum,,136
224,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,224,--,,,,,"REBOUND DEF by GOEING,MEGAN",,,"REBOUND DEF by GOEING,MEGAN",2,defensive rebound,,spalding,megan goeing,,
225,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,225,02:06,,14,,23 (+9),"GOOD 3PTR by GOEING,MEGAN",SUWB 14-23 (-9),,"GOOD 3PTR by GOEING,MEGAN",2,three pointer,good,spalding,megan goeing,3,126
226,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,226,01:45,"GOOD JUMPER by HICKS,ELLEN",16,,23 (+7),,CENTRE-W 16-23 (-7),,"GOOD JUMPER by HICKS,ELLEN",2,jumper,good,Centre,ellen hicks,2,105
227,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,227,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",2,assist,,Centre,madison marcum,,
228,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,228,01:24,,16,,25 (+9),"GOOD LAYUP by REED,KAILEY(in the paint)",SUWB 16-25 (-9),,"GOOD LAYUP by REED,KAILEY(in the paint)",2,layup,good,spalding,kailey reed,2,84
229,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,229,01:10,,,,,"FOUL  by ANTHONY,BREANNA",,,"FOUL  by ANTHONY,BREANNA",2,foul,,spalding,breanna anthony,,70
230,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,230,01:10,"GOOD FT by WILSON,KATHLEEN",17,,25 (+8),,CENTRE-W 17-25 (-8),,"GOOD FT by WILSON,KATHLEEN",2,free throw,good,Centre,kathleen wilson,1,70
231,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,231,01:10,"GOOD FT by WILSON,KATHLEEN",18,,25 (+7),,CENTRE-W 18-25 (-7),,"GOOD FT by WILSON,KATHLEEN",2,free throw,good,Centre,kathleen wilson,1,70
232,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,232,01:10,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,70
233,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,233,01:10,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,70
234,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,234,01:10,,,,,"SUB IN by GAHAGAN,TSE",,,"SUB IN by GAHAGAN,TSE",2,subbing in,,spalding,tse gahagan,,70
235,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,235,01:10,,,,,"SUB OUT by ANTHONY,BREANNA",,,"SUB OUT by ANTHONY,BREANNA",2,subbing out,,spalding,breanna anthony,,70
236,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,236,00:56,,,,,"MISS LAYUP by JUST,ALLISON",,,"MISS LAYUP by JUST,ALLISON",2,layup,missed,spalding,allison just,,56
237,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,237,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
238,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,238,00:30,"GOOD JUMPER by WILSON,KATHLEEN",20,,25 (+5),,CENTRE-W 20-25 (-5),,"GOOD JUMPER by WILSON,KATHLEEN",2,jumper,good,Centre,kathleen wilson,2,30
239,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,239,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
240,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,240,00:03,,,,,"MISS JUMPER by WRIGHT,HUNTER",,,"MISS JUMPER by WRIGHT,HUNTER",2,jumper,missed,spalding,hunter wright,,3
241,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,241,00:03,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,3
242,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,242,00:03,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,3
243,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,243,00:03,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,3
244,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,244,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
245,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,245,00:01,,,,,"MISS JUMPER by GOEING,MEGAN",,,"MISS JUMPER by GOEING,MEGAN",2,jumper,missed,spalding,megan goeing,,1
246,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,246,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
247,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,247,Start Period 3,,,,,,,,,3,,,,,,
248,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,248,09:49,"GOOD 3PTR by WILSON,KATHLEEN",23,,25 (+2),,CENTRE-W 23-25 (-2),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,589
249,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,249,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",3,assist,,Centre,madison marcum,,
250,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,250,09:32,,,,,"MISS JUMPER by JUST,ALLISON",,,"MISS JUMPER by JUST,ALLISON",3,jumper,missed,spalding,allison just,,572
251,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,251,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
252,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,252,09:28,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,568
253,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,253,09:24,,,,,"MISS LAYUP by RENFRO,HANNAH",,,"MISS LAYUP by RENFRO,HANNAH",3,layup,missed,spalding,hannah renfro,,564
254,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,254,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
255,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,255,09:23,,,,,"FOUL  by GOEING,MEGAN",,,"FOUL  by GOEING,MEGAN",3,foul,,spalding,megan goeing,,563
256,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,256,09:08,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,548
257,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,257,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
258,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,258,08:46,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",25,,25,,CENTRE-W 25-25 (0),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",3,layup,good,Centre,abigail stewart,2,526
259,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,259,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",3,assist,,Centre,kathleen wilson,,
260,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,260,08:18,,,,,"MISS LAYUP by JUST,ALLISON",,,"MISS LAYUP by JUST,ALLISON",3,layup,missed,spalding,allison just,,498
261,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,261,--,,,,,"REBOUND OFF by JUST,ALLISON",,,"REBOUND OFF by JUST,ALLISON",3,offensive rebound,,spalding,allison just,,
262,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,262,08:16,"FOUL  by WILSON,KATHLEEN",,,,,,,"FOUL  by WILSON,KATHLEEN",3,foul,,Centre,kathleen wilson,,496
263,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,263,08:16,,25,,26 (+1),"GOOD FT by JUST,ALLISON",SUWB 25-26 (-1),,"GOOD FT by JUST,ALLISON",3,free throw,good,spalding,allison just,1,496
264,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,264,08:16,,,,,"MISS FT by JUST,ALLISON",,,"MISS FT by JUST,ALLISON",3,free throw,missed,spalding,allison just,,496
265,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,265,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
266,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,266,08:04,,,,,"FOUL  by GOEING,MEGAN",,,"FOUL  by GOEING,MEGAN",3,foul,,spalding,megan goeing,,484
267,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,267,08:04,,,,,"SUB IN by ANTHONY,BREANNA",,,"SUB IN by ANTHONY,BREANNA",3,subbing in,,spalding,breanna anthony,,484
268,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,268,08:04,,,,,"SUB OUT by GOEING,MEGAN",,,"SUB OUT by GOEING,MEGAN",3,subbing out,,spalding,megan goeing,,484
269,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,269,07:41,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,461
270,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,270,--,,,,,"REBOUND DEF by JUST,ALLISON",,,"REBOUND DEF by JUST,ALLISON",3,defensive rebound,,spalding,allison just,,
271,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,271,07:18,,,,,"MISS LAYUP by JUST,ALLISON",,,"MISS LAYUP by JUST,ALLISON",3,layup,missed,spalding,allison just,,438
272,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,272,07:18,"BLOCK  by WILSON,KATHLEEN",,,,,,,"BLOCK  by WILSON,KATHLEEN",3,block,,Centre,kathleen wilson,,438
273,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,273,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
274,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,274,07:11,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,431
275,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,275,--,,,,,"REBOUND DEF by RENFRO,HANNAH",,,"REBOUND DEF by RENFRO,HANNAH",3,defensive rebound,,spalding,hannah renfro,,
276,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,276,06:55,"FOUL  by WILSON,KATHLEEN",,,,,,,"FOUL  by WILSON,KATHLEEN",3,foul,,Centre,kathleen wilson,,415
277,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,277,06:55,,,,,"MISS FT by JUST,ALLISON",,,"MISS FT by JUST,ALLISON",3,free throw,missed,spalding,allison just,,415
278,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,278,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
279,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,279,06:55,,25,,27 (+2),"GOOD FT by JUST,ALLISON",SUWB 25-27 (-2),,"GOOD FT by JUST,ALLISON",3,free throw,good,spalding,allison just,1,415
280,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,280,06:55,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,415
281,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,281,06:55,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,415
