,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
147,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,147,08:15,"MISS JUMPER by WRIGHT,TESHA",,,,,,,"MISS JUMPER by WRIGHT,TESHA",1,jumper,missed,spalding univ.,tesha wright,,495
148,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,148,--,,,,,"REBOUND DEF by MOORE,HILLARY",,,"REBOUND DEF by MOORE,HILLARY",1,defensive rebound,,Centre,hillary moore,,
149,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,149,08:15,"SUB IN by THOMPSON,KAYLA",,,,,,,"SUB IN by THOMPSON,KAYLA",1,subbing in,,spalding univ.,kayla thompson,,495
150,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,150,08:15,"SUB OUT by BAKER,KRISTIN",,,,,,,"SUB OUT by BAKER,KRISTIN",1,subbing out,,spalding univ.,kristin baker,,495
151,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,151,07:41,,16,,19 (+3),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 16-19 (+3),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",1,layup,good,Centre,chelsea benham,2,461
152,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,152,--,,,,,"ASSIST  by MIRE,JENNA",,,"ASSIST  by MIRE,JENNA",1,assist,,Centre,jenna mire,,
153,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,153,07:24,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,444
154,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,154,07:24,"GOOD FT by GUY,JESSICA",17,,19 (+2),,SUWB 17-19 (+2),,"GOOD FT by GUY,JESSICA",1,free throw,good,spalding univ.,jessica guy,1,444
155,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,155,07:24,"GOOD FT by GUY,JESSICA",18,,19 (+1),,SUWB 18-19 (+1),,"GOOD FT by GUY,JESSICA",1,free throw,good,spalding univ.,jessica guy,1,444
156,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,156,07:08,,18,,22 (+4),"GOOD 3PTR by MOORE,HILLARY",CENTRE_W 18-22 (+4),,"GOOD 3PTR by MOORE,HILLARY",1,three pointer,good,Centre,hillary moore,3,428
157,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,157,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",1,assist,,Centre,chelsea benham,,
158,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,158,06:54,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,414
159,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,159,06:54,"MISS FT by LEAVELL,MELINDA",,,,,,,"MISS FT by LEAVELL,MELINDA",1,free throw,missed,spalding univ.,melinda leavell,,414
160,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,160,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
161,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,161,06:54,"GOOD FT by LEAVELL,MELINDA",19,,22 (+3),,SUWB 19-22 (+3),,"GOOD FT by LEAVELL,MELINDA",1,free throw,good,spalding univ.,melinda leavell,1,414
162,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,162,06:54,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",1,subbing in,,Centre,alyson burke,,414
163,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,163,06:54,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",1,subbing in,,Centre,lauren huter,,414
164,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,164,06:54,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,414
165,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,165,06:54,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,414
166,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,166,06:39,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,399
167,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,167,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",1,offensive rebound,,Centre,lauren huter,,
168,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,168,06:36,"FOUL  by LEAVELL,MELINDA",,,,,,,"FOUL  by LEAVELL,MELINDA",1,foul,,spalding univ.,melinda leavell,,396
169,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,169,06:36,,,,,"MISS FT by HUTER,LAUREN",,,"MISS FT by HUTER,LAUREN",1,free throw,missed,Centre,lauren huter,,396
170,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,170,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
171,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,171,06:36,,,,,"MISS FT by HUTER,LAUREN",,,"MISS FT by HUTER,LAUREN",1,free throw,missed,Centre,lauren huter,,396
172,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,172,--,"REBOUND DEF by WRIGHT,TESHA",,,,,,,"REBOUND DEF by WRIGHT,TESHA",1,defensive rebound,,spalding univ.,tesha wright,,
173,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,173,06:36,"TURNOVER  by WRIGHT,TESHA",,,,,,,"TURNOVER  by WRIGHT,TESHA",1,turnover,,spalding univ.,tesha wright,,396
174,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,174,06:36,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",1,steal,,Centre,,,396
175,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,175,06:36,"SUB IN by BOYD,LAQUISHA",,,,,,,"SUB IN by BOYD,LAQUISHA",1,subbing in,,spalding univ.,laquisha boyd,,396
176,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,176,06:36,"SUB OUT by THOMPSON,KAYLA",,,,,,,"SUB OUT by THOMPSON,KAYLA",1,subbing out,,spalding univ.,kayla thompson,,396
177,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,177,06:36,,,,,"SUB IN by PREWITT,MAGGIE",,,"SUB IN by PREWITT,MAGGIE",1,subbing in,,Centre,maggie prewitt,,396
178,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,178,06:36,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",1,subbing out,,Centre,jenna mire,,396
179,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,179,06:26,,,,,"TURNOVER  by BURKE,ALYSON",,,"TURNOVER  by BURKE,ALYSON",1,turnover,,Centre,alyson burke,,386
180,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,180,06:26,"STEAL  by LEAVELL,MELINDA",,,,,,,"STEAL  by LEAVELL,MELINDA",1,steal,,spalding univ.,,,386
181,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,181,06:26,"SUB IN by DENNISON,KATIE",,,,,,,"SUB IN by DENNISON,KATIE",1,subbing in,,spalding univ.,katie dennison,,386
182,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,182,06:26,"SUB OUT by WRIGHT,TESHA",,,,,,,"SUB OUT by WRIGHT,TESHA",1,subbing out,,spalding univ.,tesha wright,,386
183,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,183,06:22,"TURNOVER  by WASHLE,HANNAH",,,,,,,"TURNOVER  by WASHLE,HANNAH",1,turnover,,spalding univ.,hannah washle,,382
184,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,184,06:20,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,380
185,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,185,06:15,,,,,"MISS 3PTR by BURKE,ALYSON",,,"MISS 3PTR by BURKE,ALYSON",1,three pointer,missed,Centre,alyson burke,,375
186,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,186,--,,,,,"REBOUND OFF by BURKE,ALYSON",,,"REBOUND OFF by BURKE,ALYSON",1,offensive rebound,,Centre,alyson burke,,
187,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,187,06:09,"SUB IN by DAVIS,MEGAN",,,,,,,"SUB IN by DAVIS,MEGAN",1,subbing in,,spalding univ.,megan davis,,369
188,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,188,06:09,"SUB OUT by LEAVELL,MELINDA",,,,,,,"SUB OUT by LEAVELL,MELINDA",1,subbing out,,spalding univ.,melinda leavell,,369
189,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,189,05:56,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,356
190,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,190,05:55,"STEAL  by BOYD,LAQUISHA",,,,,,,"STEAL  by BOYD,LAQUISHA",1,steal,,spalding univ.,,,355
191,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,191,05:44,"MISS LAYUP by BOYD,LAQUISHA",,,,,,,"MISS LAYUP by BOYD,LAQUISHA",1,layup,missed,spalding univ.,laquisha boyd,,344
192,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,192,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",1,defensive rebound,,Centre,maggie prewitt,,
193,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,193,05:38,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",1,turnover,,Centre,maggie prewitt,,338
194,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,194,05:28,"STEAL  by BOYD,LAQUISHA",,,,,,,"STEAL  by BOYD,LAQUISHA",1,steal,,spalding univ.,,,328
195,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,195,05:28,"GOOD 3PTR by DENNISON,KATIE",22,,22,,SUWB 22-22 (0),,"GOOD 3PTR by DENNISON,KATIE",1,three pointer,good,spalding univ.,katie dennison,3,328
196,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,196,05:18,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,318
197,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,197,--,"REBOUND DEF by DENNISON,KATIE",,,,,,,"REBOUND DEF by DENNISON,KATIE",1,defensive rebound,,spalding univ.,katie dennison,,
198,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,198,05:09,"GOOD 3PTR by HAYES,KERSTIN",25 (+3),,22,,SUWB 25-22 (-3),,"GOOD 3PTR by HAYES,KERSTIN",1,three pointer,good,spalding univ.,kerstin hayes,3,309
199,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,199,--,"ASSIST  by DAVIS,MEGAN",,,,,,,"ASSIST  by DAVIS,MEGAN",1,assist,,spalding univ.,megan davis,,
200,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,200,04:37,,25,,25,"GOOD 3PTR by PREWITT,MAGGIE",CENTRE_W 25-25 (0),,"GOOD 3PTR by PREWITT,MAGGIE",1,three pointer,good,Centre,maggie prewitt,3,277
201,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,201,--,,,,,"ASSIST  by GOATLEY,JANE",,,"ASSIST  by GOATLEY,JANE",1,assist,,Centre,jane goatley,,
202,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,202,04:21,"MISS LAYUP by HAYES,KERSTIN",,,,,,,"MISS LAYUP by HAYES,KERSTIN",1,layup,missed,spalding univ.,kerstin hayes,,261
203,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,203,--,,,,,"REBOUND DEF by GOATLEY,JANE",,,"REBOUND DEF by GOATLEY,JANE",1,defensive rebound,,Centre,jane goatley,,
204,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,204,04:02,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",1,three pointer,missed,Centre,maggie prewitt,,242
205,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,205,--,"REBOUND DEF by DENNISON,KATIE",,,,,,,"REBOUND DEF by DENNISON,KATIE",1,defensive rebound,,spalding univ.,katie dennison,,
206,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,206,03:40,"TURNOVER  by DAVIS,MEGAN",,,,,,,"TURNOVER  by DAVIS,MEGAN",1,turnover,,spalding univ.,megan davis,,220
207,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,207,03:39,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",1,steal,,Centre,,,219
208,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,208,03:31,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",1,three pointer,missed,Centre,maggie prewitt,,211
209,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,209,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
210,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,210,03:06,"MISS LAYUP by DAVIS,MEGAN",,,,,,,"MISS LAYUP by DAVIS,MEGAN",1,layup,missed,spalding univ.,megan davis,,186
211,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,211,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",1,defensive rebound,,Centre,lauren huter,,
212,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,212,02:47,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",1,jumper,missed,Centre,lauren huter,,167
213,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,213,--,"REBOUND DEF by DENNISON,KATIE",,,,,,,"REBOUND DEF by DENNISON,KATIE",1,defensive rebound,,spalding univ.,katie dennison,,
214,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,214,02:34,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",1,foul,,Centre,bridget winstead,,154
215,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,215,02:34,"GOOD FT by HAYES,KERSTIN",26 (+1),,25,,SUWB 26-25 (-1),,"GOOD FT by HAYES,KERSTIN",1,free throw,good,spalding univ.,kerstin hayes,1,154
216,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,216,02:34,"GOOD FT by HAYES,KERSTIN",27 (+2),,25,,SUWB 27-25 (-2),,"GOOD FT by HAYES,KERSTIN",1,free throw,good,spalding univ.,kerstin hayes,1,154
217,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,217,02:34,"SUB IN by GUY,JESSICA",,,,,,,"SUB IN by GUY,JESSICA",1,subbing in,,spalding univ.,jessica guy,,154
218,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,218,02:34,"SUB IN by LEAVELL,MELINDA",,,,,,,"SUB IN by LEAVELL,MELINDA",1,subbing in,,spalding univ.,melinda leavell,,154
219,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,219,02:34,"SUB IN by WRIGHT,TESHA",,,,,,,"SUB IN by WRIGHT,TESHA",1,subbing in,,spalding univ.,tesha wright,,154
220,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,220,02:34,"SUB OUT by WASHLE,HANNAH",,,,,,,"SUB OUT by WASHLE,HANNAH",1,subbing out,,spalding univ.,hannah washle,,154
221,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,221,02:34,"SUB OUT by DENNISON,KATIE",,,,,,,"SUB OUT by DENNISON,KATIE",1,subbing out,,spalding univ.,katie dennison,,154
222,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,222,02:34,"SUB OUT by BOYD,LAQUISHA",,,,,,,"SUB OUT by BOYD,LAQUISHA",1,subbing out,,spalding univ.,laquisha boyd,,154
223,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,223,02:34,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,154
224,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,224,02:34,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",1,subbing out,,Centre,lauren huter,,154
