,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MC,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
213,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,213,18:43,"MISS JUMPER by BROWN,CAITLIN",,,,,,,"MISS JUMPER by BROWN,CAITLIN",2,jumper,missed,mississippi college,caitlin brown,,1123
214,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,214,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
215,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,215,18:35,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,1115
216,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,216,18:35,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1115
217,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,217,18:20,"GOOD LAYUP by BROWN,CAITLIN(in the paint)",23,,36 (+13),,MC 23-36 (+13),,"GOOD LAYUP by BROWN,CAITLIN(in the paint)",2,layup,good,mississippi college,caitlin brown,2,1100
218,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,218,18:01,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,1081
219,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,219,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
220,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,220,17:45,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,1065
221,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,221,--,"REBOUND DEF by NEWSOME,KRISTIN",,,,,,,"REBOUND DEF by NEWSOME,KRISTIN",2,defensive rebound,,mississippi college,kristin newsome,,
222,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,222,17:32,"MISS LAYUP by BROOKS,ELIZABETH",,,,,,,"MISS LAYUP by BROOKS,ELIZABETH",2,layup,missed,mississippi college,elizabeth brooks,,1052
223,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,223,--,"REBOUND OFF by BROWN,CAITLIN",,,,,,,"REBOUND OFF by BROWN,CAITLIN",2,offensive rebound,,mississippi college,caitlin brown,,
224,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,224,17:29,"MISS LAYUP by BROWN,CAITLIN",,,,,,,"MISS LAYUP by BROWN,CAITLIN",2,layup,missed,mississippi college,caitlin brown,,1049
225,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,225,--,"REBOUND OFF by BROOKS,ELIZABETH",,,,,,,"REBOUND OFF by BROOKS,ELIZABETH",2,offensive rebound,,mississippi college,elizabeth brooks,,
226,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,226,17:26,"GOOD LAYUP by BROOKS,ELIZABETH(in the paint)",25,,36 (+11),,MC 25-36 (+11),,"GOOD LAYUP by BROOKS,ELIZABETH(in the paint)",2,layup,good,mississippi college,elizabeth brooks,2,1046
227,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,227,17:23,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1043
228,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,228,17:23,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,1043
229,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,229,17:23,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,1043
230,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,230,17:19,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,1039
231,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,231,--,"REBOUND DEF by NEWSOME,KRISTIN",,,,,,,"REBOUND DEF by NEWSOME,KRISTIN",2,defensive rebound,,mississippi college,kristin newsome,,
232,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,232,17:03,"GOOD 3PTR by STEWART,VALERI",28,,36 (+8),,MC 28-36 (+8),,"GOOD 3PTR by STEWART,VALERI",2,three pointer,good,mississippi college,valeri stewart,3,1023
233,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,233,--,"ASSIST  by BROOKS,ELIZABETH",,,,,,,"ASSIST  by BROOKS,ELIZABETH",2,assist,,mississippi college,elizabeth brooks,,
234,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,234,16:33,,28,,39 (+11),"GOOD 3PTR by WINSTEAD,BRIDGET",CEN 28-39 (+11),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,993
235,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,235,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
236,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,236,16:15,"TURNOVER  by STEWART,VALERI",,,,,,,"TURNOVER  by STEWART,VALERI",2,turnover,,mississippi college,valeri stewart,,975
237,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,237,16:14,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,974
238,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,238,16:10,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,970
239,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,239,16:09,"STEAL  by STEWART,VALERI",,,,,,,"STEAL  by STEWART,VALERI",2,steal,,mississippi college,,,969
240,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,240,16:02,"TURNOVER  by BROOKS,ELIZABETH",,,,,,,"TURNOVER  by BROOKS,ELIZABETH",2,turnover,,mississippi college,elizabeth brooks,,962
241,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,241,16:02,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,962
242,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,242,16:02,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,962
243,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,243,16:02,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,962
244,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,244,16:02,,,,,"SUB OUT by WEST,CAILYNN",,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,962
245,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,245,16:02,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,962
246,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,246,16:02,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,962
247,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,247,15:44,"FOUL  by STEWART,VALERI",,,,,,,"FOUL  by STEWART,VALERI",2,foul,,mississippi college,valeri stewart,,944
248,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,248,15:44,,28,,41 (+13),"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",CEN 28-41 (+13),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,944
249,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,249,15:44,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,944
250,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,250,--,"REBOUND DEF by BROWN,CAITLIN",,,,,,,"REBOUND DEF by BROWN,CAITLIN",2,defensive rebound,,mississippi college,caitlin brown,,
251,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,251,15:44,"SUB IN by RODGERS,TRACI",,,,,,,"SUB IN by RODGERS,TRACI",2,subbing in,,mississippi college,traci rodgers,,944
252,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,252,15:44,"SUB OUT by STEWART,VALERI",,,,,,,"SUB OUT by STEWART,VALERI",2,subbing out,,mississippi college,valeri stewart,,944
253,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,253,15:17,,,,,"FOUL  by HUTER,LAUREN",,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,917
254,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,254,15:17,"MISS FT by NEWSOME,KRISTIN",,,,,,,"MISS FT by NEWSOME,KRISTIN",2,free throw,missed,mississippi college,kristin newsome,,917
255,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,255,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
256,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,256,15:17,"GOOD FT by NEWSOME,KRISTIN",29,,41 (+12),,MC 29-41 (+12),,"GOOD FT by NEWSOME,KRISTIN",2,free throw,good,mississippi college,kristin newsome,1,917
257,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,257,15:17,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,917
258,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,258,15:17,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,917
259,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,259,14:59,"FOUL  by BROWN,CAITLIN",,,,,,,"FOUL  by BROWN,CAITLIN",2,foul,,mississippi college,caitlin brown,,899
260,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,260,14:59,,29,,42 (+13),"GOOD FT by BENHAM,CHELSEA",CEN 29-42 (+13),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,899
261,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,261,14:59,,29,,43 (+14),"GOOD FT by BENHAM,CHELSEA",CEN 29-43 (+14),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,899
262,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,262,14:59,"SUB IN by HAYES,JESSICA",,,,,,,"SUB IN by HAYES,JESSICA",2,subbing in,,mississippi college,jessica hayes,,899
263,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,263,14:59,"SUB OUT by BROWN,CAITLIN",,,,,,,"SUB OUT by BROWN,CAITLIN",2,subbing out,,mississippi college,caitlin brown,,899
264,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,264,14:31,"TURNOVER  by RODGERS,TRACI",,,,,,,"TURNOVER  by RODGERS,TRACI",2,turnover,,mississippi college,traci rodgers,,871
265,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,265,14:31,"FOUL  by RODGERS,TRACI",,,,,,,"FOUL  by RODGERS,TRACI",2,foul,,mississippi college,traci rodgers,,871
266,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,266,14:01,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,841
267,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,267,--,"REBOUND DEF by NEWSOME,KRISTIN",,,,,,,"REBOUND DEF by NEWSOME,KRISTIN",2,defensive rebound,,mississippi college,kristin newsome,,
268,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,268,13:49,"MISS 3PTR by RODGERS,TRACI",,,,,,,"MISS 3PTR by RODGERS,TRACI",2,three pointer,missed,mississippi college,traci rodgers,,829
269,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,269,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
270,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,270,13:37,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,817
271,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,271,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
272,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,272,13:32,"FOUL  by BROOKS,ELIZABETH",,,,,,,"FOUL  by BROOKS,ELIZABETH",2,foul,,mississippi college,elizabeth brooks,,812
273,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,273,13:32,,29,,44 (+15),"GOOD FT by BAECHLE,PAIGE",CEN 29-44 (+15),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,812
274,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,274,13:32,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,812
275,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,275,--,"REBOUND DEF by HAYES,JESSICA",,,,,,,"REBOUND DEF by HAYES,JESSICA",2,defensive rebound,,mississippi college,jessica hayes,,
276,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,276,13:32,"SUB IN by ENGLAND,LINDSAY",,,,,,,"SUB IN by ENGLAND,LINDSAY",2,subbing in,,mississippi college,lindsay england,,812
277,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,277,13:32,"SUB OUT by WORKMAN,SARAH",,,,,,,"SUB OUT by WORKMAN,SARAH",2,subbing out,,mississippi college,sarah workman,,812
278,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,278,13:08,"GOOD 3PTR by BROOKS,ELIZABETH",32,,44 (+12),,MC 32-44 (+12),,"GOOD 3PTR by BROOKS,ELIZABETH",2,three pointer,good,mississippi college,elizabeth brooks,3,788
279,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,279,--,"ASSIST  by RODGERS,TRACI",,,,,,,"ASSIST  by RODGERS,TRACI",2,assist,,mississippi college,traci rodgers,,
280,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,280,12:46,,,,,"TURNOVER  by GOATLEY,JANE",,,"TURNOVER  by GOATLEY,JANE",2,turnover,,Centre,jane goatley,,766
281,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,281,12:29,"GOOD JUMPER by RODGERS,TRACI",34,,44 (+10),,MC 34-44 (+10),,"GOOD JUMPER by RODGERS,TRACI",2,jumper,good,mississippi college,traci rodgers,2,749
282,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,282,12:14,,34,,47 (+13),"GOOD 3PTR by PREWITT,MAGGIE",CEN 34-47 (+13),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,734
283,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,283,12:01,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,721
284,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,284,12:01,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,721
285,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,285,12:01,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,721
286,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,286,12:01,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,721
