,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
135,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,135,05:49,,14,,18 (+4),"GOOD LAYUP by KING,CAROLINE(in the paint)",BSC 14-18 (-4),,"GOOD LAYUP by KING,CAROLINE(in the paint)",1,layup,good,birmingham-southern,caroline king,2,349
136,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,136,05:25,"TURNOVER  by MIRE,JENNA",,,,,,,"TURNOVER  by MIRE,JENNA",1,turnover,,Centre,jenna mire,,325
137,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,137,05:23,,,,,"STEAL  by SHORT,MELANIE",,,"STEAL  by SHORT,MELANIE",1,steal,,birmingham-southern,,,323
138,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,138,05:14,,,,,"TURNOVER  by SHORT,MELANIE",,,"TURNOVER  by SHORT,MELANIE",1,turnover,,birmingham-southern,melanie short,,314
139,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,139,05:12,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,312
140,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,140,04:56,"MISS JUMPER by BURKE,ALYSON",,,,,,,"MISS JUMPER by BURKE,ALYSON",1,jumper,missed,Centre,alyson burke,,296
141,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,141,--,,,,,"REBOUND DEF by MOODY,KRISTIAN",,,"REBOUND DEF by MOODY,KRISTIAN",1,defensive rebound,,birmingham-southern,kristian moody,,
142,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,142,04:56,"FOUL  by WEST,CAILYNN",,,,,,,"FOUL  by WEST,CAILYNN",1,foul,,Centre,cailynn west,,296
143,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,143,04:56,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",1,subbing in,,Centre,lauren huter,,296
144,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,144,04:56,"SUB IN by PREWITT,MAGGIE",,,,,,,"SUB IN by PREWITT,MAGGIE",1,subbing in,,Centre,maggie prewitt,,296
145,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,145,04:56,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,296
146,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,146,04:56,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",1,subbing out,,Centre,cailynn west,,296
147,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,147,04:56,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",1,subbing out,,Centre,jenna mire,,296
148,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,148,04:56,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",1,subbing out,,Centre,alyson burke,,296
149,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,149,04:56,,,,,"SUB IN by DAVIDSON,SAM",,,"SUB IN by DAVIDSON,SAM",1,subbing in,,birmingham-southern,sam davidson,,296
150,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,150,04:56,,,,,"SUB OUT by STANLEY,STEPHANIE",,,"SUB OUT by STANLEY,STEPHANIE",1,subbing out,,birmingham-southern,stephanie stanley,,296
151,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,151,04:36,,,,,"TURNOVER  by KING,CAROLINE",,,"TURNOVER  by KING,CAROLINE",1,turnover,,birmingham-southern,caroline king,,276
152,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,152,04:34,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,274
153,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,153,04:10,"MISS LAYUP by HUTER,LAUREN",,,,,,,"MISS LAYUP by HUTER,LAUREN",1,layup,missed,Centre,lauren huter,,250
154,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,154,--,,,,,"REBOUND DEF by ADAMS,ALEX",,,"REBOUND DEF by ADAMS,ALEX",1,defensive rebound,,birmingham-southern,alex adams,,
155,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,155,03:54,,,,,"MISS 3PTR by DAVIDSON,SAM",,,"MISS 3PTR by DAVIDSON,SAM",1,three pointer,missed,birmingham-southern,sam davidson,,234
156,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,156,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
157,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,157,03:53,,,,,"FOUL  by KING,CAROLINE",,,"FOUL  by KING,CAROLINE",1,foul,,birmingham-southern,caroline king,,233
158,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,158,03:53,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,233
159,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,159,03:33,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",1,turnover,,Centre,lauren huter,,213
160,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,160,03:31,,,,,"STEAL  by SHORT,MELANIE",,,"STEAL  by SHORT,MELANIE",1,steal,,birmingham-southern,,,211
161,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,161,03:23,,14,,21 (+7),"GOOD 3PTR by MOODY,KRISTIAN",BSC 14-21 (-7),,"GOOD 3PTR by MOODY,KRISTIAN",1,three pointer,good,birmingham-southern,kristian moody,3,203
162,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,162,--,,,,,"ASSIST  by KING,CAROLINE",,,"ASSIST  by KING,CAROLINE",1,assist,,birmingham-southern,caroline king,,
163,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,163,03:01,,,,,"FOUL  by SHORT,MELANIE",,,"FOUL  by SHORT,MELANIE",1,foul,,birmingham-southern,melanie short,,181
164,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,164,02:58,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,178
165,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,165,02:58,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,178
166,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,166,02:58,"SUB IN by BURKE,ALYSON",,,,,,,"SUB IN by BURKE,ALYSON",1,subbing in,,Centre,alyson burke,,178
167,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,167,02:58,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,178
168,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,168,02:58,"SUB OUT by GOATLEY,JANE",,,,,,,"SUB OUT by GOATLEY,JANE",1,subbing out,,Centre,jane goatley,,178
169,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,169,02:58,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,178
170,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,170,02:44,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,164
171,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,171,--,,,,,"REBOUND DEF by MOODY,KRISTIAN",,,"REBOUND DEF by MOODY,KRISTIAN",1,defensive rebound,,birmingham-southern,kristian moody,,
172,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,172,02:24,,14,,23 (+9),"GOOD JUMPER by SHORT,MELANIE(in the paint)",BSC 14-23 (-9),,"GOOD JUMPER by SHORT,MELANIE(in the paint)",1,jumper,good,birmingham-southern,melanie short,2,144
173,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,173,--,,,,,"ASSIST  by MOODY,KRISTIAN",,,"ASSIST  by MOODY,KRISTIAN",1,assist,,birmingham-southern,kristian moody,,
174,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,174,02:04,"GOOD 3PTR by PREWITT,MAGGIE",17,,23 (+6),,CENTRE 17-23 (-6),,"GOOD 3PTR by PREWITT,MAGGIE",1,three pointer,good,Centre,maggie prewitt,3,124
175,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,175,01:48,,,,,"MISS JUMPER by DAVIDSON,SAM",,,"MISS JUMPER by DAVIDSON,SAM",1,jumper,missed,birmingham-southern,sam davidson,,108
176,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,176,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",1,defensive rebound,,Centre,bridget winstead,,
177,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,177,01:44,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,104
178,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,178,01:44,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,104
179,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,179,01:44,,,,,"SUB IN by SPURGIN,ASHTON",,,"SUB IN by SPURGIN,ASHTON",1,subbing in,,birmingham-southern,ashton spurgin,,104
180,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,180,01:44,,,,,"SUB OUT by ADAMS,ALEX",,,"SUB OUT by ADAMS,ALEX",1,subbing out,,birmingham-southern,alex adams,,104
181,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,181,01:29,"MISS 3PTR by PREWITT,MAGGIE",,,,,,,"MISS 3PTR by PREWITT,MAGGIE",1,three pointer,missed,Centre,maggie prewitt,,89
182,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,182,--,,,,,"REBOUND DEF by SPURGIN,ASHTON",,,"REBOUND DEF by SPURGIN,ASHTON",1,defensive rebound,,birmingham-southern,ashton spurgin,,
183,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,183,01:07,,17,,26 (+9),"GOOD 3PTR by KING,CAROLINE",BSC 17-26 (-9),,"GOOD 3PTR by KING,CAROLINE",1,three pointer,good,birmingham-southern,caroline king,3,67
184,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,184,--,,,,,"ASSIST  by SPURGIN,ASHTON",,,"ASSIST  by SPURGIN,ASHTON",1,assist,,birmingham-southern,ashton spurgin,,
185,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,185,00:46,,,,,"FOUL  by SHORT,MELANIE",,,"FOUL  by SHORT,MELANIE",1,foul,,birmingham-southern,melanie short,,46
186,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,186,00:46,"GOOD FT by HUTER,LAUREN",18,,26 (+8),,CENTRE 18-26 (-8),,"GOOD FT by HUTER,LAUREN",1,free throw,good,Centre,lauren huter,1,46
187,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,187,00:46,"GOOD FT by HUTER,LAUREN",19,,26 (+7),,CENTRE 19-26 (-7),,"GOOD FT by HUTER,LAUREN",1,free throw,good,Centre,lauren huter,1,46
188,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,188,00:28,,,,,"TURNOVER  by SPURGIN,ASHTON",,,"TURNOVER  by SPURGIN,ASHTON",1,turnover,,birmingham-southern,ashton spurgin,,28
189,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,189,00:26,"STEAL  by WINSTEAD,BRIDGET",,,,,,,"STEAL  by WINSTEAD,BRIDGET",1,steal,,Centre,,,26
190,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,190,00:19,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",1,turnover,,Centre,maggie prewitt,,19
191,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,191,00:17,,,,,"STEAL  by KING,CAROLINE",,,"STEAL  by KING,CAROLINE",1,steal,,birmingham-southern,,,17
192,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,192,00:09,,,,,"MISS 3PTR by KING,CAROLINE",,,"MISS 3PTR by KING,CAROLINE",1,three pointer,missed,birmingham-southern,caroline king,,9
193,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,193,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,birmingham-southern,,,
194,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,194,00:01,,,,,"MISS JUMPER by DAVIDSON,SAM",,,"MISS JUMPER by DAVIDSON,SAM",1,jumper,missed,birmingham-southern,sam davidson,,1
195,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,195,--,"REBOUND DEF by HUTER,LAUREN",,,,,,,"REBOUND DEF by HUTER,LAUREN",1,defensive rebound,,Centre,lauren huter,,
196,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,196,Start Period 2,,,,,,,,,2,,,,,,
197,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,197,19:40,,19,,29 (+10),"GOOD 3PTR by MOODY,KRISTIAN",BSC 19-29 (-10),,"GOOD 3PTR by MOODY,KRISTIAN",2,three pointer,good,birmingham-southern,kristian moody,3,1180
198,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,198,--,,,,,"ASSIST  by SPURGIN,ASHTON",,,"ASSIST  by SPURGIN,ASHTON",2,assist,,birmingham-southern,ashton spurgin,,
199,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,199,19:18,"GOOD LAYUP by HUTER,LAUREN(in the paint)",21,,29 (+8),,CENTRE 21-29 (-8),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,1158
200,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,200,19:00,,21,,31 (+10),"GOOD LAYUP by SHORT,MELANIE(in the paint)",BSC 21-31 (-10),,"GOOD LAYUP by SHORT,MELANIE(in the paint)",2,layup,good,birmingham-southern,melanie short,2,1140
201,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,201,18:53,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,1133
202,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,202,18:53,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1133
