,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,WSEW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
135,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,135,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",1,defensive rebound,,Centre,maggie prewitt,,
136,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,136,03:33,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",1,jumper,missed,Centre,maggie prewitt,,213
137,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,137,03:33,,,,,"BLOCK  by MIDDLETON,DANA",,,"BLOCK  by MIDDLETON,DANA",1,block,,sewanee,dana middleton,,213
138,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,138,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
139,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,139,03:30,,,,,"MISS 3PTR by BAIER,HEATHER",,,"MISS 3PTR by BAIER,HEATHER",1,three pointer,missed,sewanee,heather baier,,210
140,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,140,--,"REBOUND DEF by GOATLEY,JANE",,,,,,,"REBOUND DEF by GOATLEY,JANE",1,defensive rebound,,Centre,jane goatley,,
141,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,141,03:19,"TURNOVER  by BURKE,ALYSON",,,,,,,"TURNOVER  by BURKE,ALYSON",1,turnover,,Centre,alyson burke,,199
142,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,142,03:18,,,,,"STEAL  by BAIER,HEATHER",,,"STEAL  by BAIER,HEATHER",1,steal,,sewanee,,,198
143,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,143,03:11,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",1,foul,,Centre,maggie prewitt,,191
144,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,144,03:09,,26 (+4),,22,"GOOD FT by BAIER,HEATHER",WSEW 26-22 (+4),,"GOOD FT by BAIER,HEATHER",1,free throw,good,sewanee,heather baier,1,189
145,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,145,03:09,,26 (+3),,23,"GOOD FT by BAIER,HEATHER",WSEW 26-23 (+3),,"GOOD FT by BAIER,HEATHER",1,free throw,good,sewanee,heather baier,1,189
146,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,146,03:02,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,182
147,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,147,02:52,,,,,"MISS LAYUP by MIDDLETON,DANA",,,"MISS LAYUP by MIDDLETON,DANA",1,layup,missed,sewanee,dana middleton,,172
148,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,148,--,,,,,"REBOUND OFF by SEWELL,KAYLA",,,"REBOUND OFF by SEWELL,KAYLA",1,offensive rebound,,sewanee,kayla sewell,,
149,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,149,02:31,,,,,"MISS 3PTR by MILLER,LOGAN",,,"MISS 3PTR by MILLER,LOGAN",1,three pointer,missed,sewanee,logan miller,,151
150,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,150,--,,,,,"REBOUND OFF by MIDDLETON,DANA",,,"REBOUND OFF by MIDDLETON,DANA",1,offensive rebound,,sewanee,dana middleton,,
151,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,151,02:29,,,,,"TURNOVER  by SEWELL,KAYLA",,,"TURNOVER  by SEWELL,KAYLA",1,turnover,,sewanee,kayla sewell,,149
152,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,152,02:11,"GOOD 3PTR by GOATLEY,JANE",29 (+6),,23,,CENTREW 29-23 (+6),,"GOOD 3PTR by GOATLEY,JANE",1,three pointer,good,Centre,jane goatley,3,131
153,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,153,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",1,assist,,Centre,maggie prewitt,,
154,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,154,01:45,,,,,"MISS JUMPER by GINSBURG,ALEX",,,"MISS JUMPER by GINSBURG,ALEX",1,jumper,missed,sewanee,alex ginsburg,,105
155,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,155,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
156,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,156,01:22,"MISS 3PTR by GOATLEY,JANE",,,,,,,"MISS 3PTR by GOATLEY,JANE",1,three pointer,missed,Centre,jane goatley,,82
157,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,157,--,,,,,"REBOUND DEF by SEWELL,KAYLA",,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee,kayla sewell,,
158,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,158,01:07,,,,,"MISS 3PTR by MILLER,LOGAN",,,"MISS 3PTR by MILLER,LOGAN",1,three pointer,missed,sewanee,logan miller,,67
159,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,159,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
160,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,160,00:45,"MISS 3PTR by PREWITT,MAGGIE",,,,,,,"MISS 3PTR by PREWITT,MAGGIE",1,three pointer,missed,Centre,maggie prewitt,,45
161,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,161,--,,,,,"REBOUND DEF by MIDDLETON,DANA",,,"REBOUND DEF by MIDDLETON,DANA",1,defensive rebound,,sewanee,dana middleton,,
162,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,162,00:42,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,42
163,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,163,00:42,,29 (+5),,24,"GOOD FT by MIDDLETON,DANA",WSEW 29-24 (+5),,"GOOD FT by MIDDLETON,DANA",1,free throw,good,sewanee,dana middleton,1,42
164,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,164,00:42,,,,,"MISS FT by MIDDLETON,DANA",,,"MISS FT by MIDDLETON,DANA",1,free throw,missed,sewanee,dana middleton,,42
165,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,165,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
166,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,166,00:39,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,39
167,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,167,00:17,,,,,"MISS LAYUP by BAIER,HEATHER",,,"MISS LAYUP by BAIER,HEATHER",1,layup,missed,sewanee,heather baier,,17
168,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,168,00:17,"BLOCK  by BAECHLE,PAIGE",,,,,,,"BLOCK  by BAECHLE,PAIGE",1,block,,Centre,paige baechle,,17
169,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,169,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,sewanee,,,
170,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,170,00:12,,,,,"MISS 3PTR by MIDDLETON,DANA",,,"MISS 3PTR by MIDDLETON,DANA",1,three pointer,missed,sewanee,dana middleton,,12
171,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,171,--,,,,,"REBOUND OFF by MILLER,LOGAN",,,"REBOUND OFF by MILLER,LOGAN",1,offensive rebound,,sewanee,logan miller,,
172,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,172,00:01,,,,,"MISS 3PTR by BAIER,HEATHER",,,"MISS 3PTR by BAIER,HEATHER",1,three pointer,missed,sewanee,heather baier,,1
173,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,173,--,,,,,"REBOUND OFF by SEWELL,KAYLA",,,"REBOUND OFF by SEWELL,KAYLA",1,offensive rebound,,sewanee,kayla sewell,,
174,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,174,00:01,,,,,"MISS JUMPER by SEWELL,KAYLA",,,"MISS JUMPER by SEWELL,KAYLA",1,jumper,missed,sewanee,kayla sewell,,1
175,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,175,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,sewanee,,,
176,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,176,Start Period 2,,,,,,,,,2,,,,,,
177,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,177,19:51,,,,,"FOUL  by SEWELL,KAYLA",,,"FOUL  by SEWELL,KAYLA",2,foul,,sewanee,kayla sewell,,1191
178,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,178,19:51,"GOOD FT by BENHAM,CHELSEA",30 (+6),,24,,CENTREW 30-24 (+6),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1191
179,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,179,19:49,"GOOD FT by BENHAM,CHELSEA",31 (+7),,24,,CENTREW 31-24 (+7),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1189
180,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,180,19:22,,,,,"TURNOVER  by GINSBURG,ALEX",,,"TURNOVER  by GINSBURG,ALEX",2,turnover,,sewanee,alex ginsburg,,1162
181,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,181,19:08,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",33 (+9),,24,,CENTREW 33-24 (+9),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,1148
182,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,182,--,"ASSIST  by GOATLEY,JANE",,,,,,,"ASSIST  by GOATLEY,JANE",2,assist,,Centre,jane goatley,,
183,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,183,18:46,,,,,"MISS 3PTR by MIDDLETON,DANA",,,"MISS 3PTR by MIDDLETON,DANA",2,three pointer,missed,sewanee,dana middleton,,1126
184,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,184,--,,,,,"REBOUND OFF by SEWELL,KAYLA",,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee,kayla sewell,,
185,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,185,18:37,,,,,"MISS JUMPER by BAIER,HEATHER",,,"MISS JUMPER by BAIER,HEATHER",2,jumper,missed,sewanee,heather baier,,1117
186,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,186,--,"REBOUND DEF by HUTER,LAUREN",,,,,,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
187,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,187,18:30,,,,,"FOUL  by BAIER,HEATHER",,,"FOUL  by BAIER,HEATHER",2,foul,,sewanee,heather baier,,1110
188,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,188,18:30,"GOOD FT by BENHAM,CHELSEA",34 (+10),,24,,CENTREW 34-24 (+10),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1110
189,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,189,18:30,"GOOD FT by BENHAM,CHELSEA",35 (+11),,24,,CENTREW 35-24 (+11),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1110
190,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,190,18:19,"FOUL  by HUTER,LAUREN",,,,,,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,1099
191,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,191,18:19,,35 (+10),,25,"GOOD FT by MIDDLETON,DANA",WSEW 35-25 (+10),,"GOOD FT by MIDDLETON,DANA",2,free throw,good,sewanee,dana middleton,1,1099
192,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,192,18:19,,35 (+9),,26,"GOOD FT by MIDDLETON,DANA",WSEW 35-26 (+9),,"GOOD FT by MIDDLETON,DANA",2,free throw,good,sewanee,dana middleton,1,1099
193,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,193,18:02,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,1082
194,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,194,--,"REBOUND OFF by BURKE,ALYSON",,,,,,,"REBOUND OFF by BURKE,ALYSON",2,offensive rebound,,Centre,alyson burke,,
195,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,195,17:50,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,1070
196,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,196,17:34,,,,,"MISS JUMPER by MIDDLETON,DANA",,,"MISS JUMPER by MIDDLETON,DANA",2,jumper,missed,sewanee,dana middleton,,1054
197,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,197,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
198,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,198,17:19,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",37 (+11),,26,,CENTREW 37-26 (+11),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,1039
199,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,199,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
200,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,200,16:59,,,,,"MISS JUMPER by SEWELL,KAYLA",,,"MISS JUMPER by SEWELL,KAYLA",2,jumper,missed,sewanee,kayla sewell,,1019
201,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,201,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
202,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,202,16:51,"MISS LAYUP by HUTER,LAUREN",,,,,,,"MISS LAYUP by HUTER,LAUREN",2,layup,missed,Centre,lauren huter,,1011
203,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,203,--,"REBOUND OFF by HUTER,LAUREN",,,,,,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
204,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,204,16:48,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,1008
205,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,205,16:48,,,,,"BLOCK  by SEWELL,KAYLA",,,"BLOCK  by SEWELL,KAYLA",2,block,,sewanee,kayla sewell,,1008
