,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
134,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,134,09:23,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,563
135,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,135,--,"REBOUND DEF by LANGSTON,CHRISTIAN",,,,,,,"REBOUND DEF by LANGSTON,CHRISTIAN",1,defensive rebound,,oglethorpe universit,christian langston,,
136,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,136,08:58,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",1,foul,,Centre,bridget winstead,,538
137,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,137,08:58,"GOOD FT by BRANDON,MORGHAN",22 (+7),,15,,OUW 22-15 (-7),,"GOOD FT by BRANDON,MORGHAN",1,free throw,good,oglethorpe universit,morghan brandon,1,538
138,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,138,08:58,"MISS FT by BRANDON,MORGHAN",,,,,,,"MISS FT by BRANDON,MORGHAN",1,free throw,missed,oglethorpe universit,morghan brandon,,538
139,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,139,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
140,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,140,08:58,"GOOD FT by BRANDON,MORGHAN",23 (+8),,15,,OUW 23-15 (-8),,"GOOD FT by BRANDON,MORGHAN",1,free throw,good,oglethorpe universit,morghan brandon,1,538
141,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,141,08:58,"SUB IN by CERONE,RILEY",,,,,,,"SUB IN by CERONE,RILEY",1,subbing in,,oglethorpe universit,riley cerone,,538
142,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,142,08:58,"SUB IN by ROGERS,KY'LAINE",,,,,,,"SUB IN by ROGERS,KY'LAINE",1,subbing in,,oglethorpe universit,ky'laine rogers,,538
143,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,143,08:58,"SUB OUT by BONE,MAREVA",,,,,,,"SUB OUT by BONE,MAREVA",1,subbing out,,oglethorpe universit,mareva bone,,538
144,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,144,08:58,"SUB OUT by JONES,SARAH",,,,,,,"SUB OUT by JONES,SARAH",1,subbing out,,oglethorpe universit,sarah jones,,538
145,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,145,08:58,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",1,subbing in,,Centre,lauren huter,,538
146,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,146,08:58,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,538
147,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,147,08:50,"FOUL  by BRANDON,MORGHAN",,,,,,,"FOUL  by BRANDON,MORGHAN",1,foul,,oglethorpe universit,morghan brandon,,530
148,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,148,08:50,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",1,layup,missed,Centre,chelsea benham,,530
149,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,149,--,"REBOUND DEF by LANGSTON,CHRISTIAN",,,,,,,"REBOUND DEF by LANGSTON,CHRISTIAN",1,defensive rebound,,oglethorpe universit,christian langston,,
150,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,150,08:46,"MISS JUMPER by WEEKS,KATIE",,,,,,,"MISS JUMPER by WEEKS,KATIE",1,jumper,missed,oglethorpe universit,katie weeks,,526
151,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,151,--,"REBOUND OFF by ROGERS,KY'LAINE",,,,,,,"REBOUND OFF by ROGERS,KY'LAINE",1,offensive rebound,,oglethorpe universit,ky'laine rogers,,
152,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,152,08:42,"TURNOVER  by ROGERS,KY'LAINE",,,,,,,"TURNOVER  by ROGERS,KY'LAINE",1,turnover,,oglethorpe universit,ky'laine rogers,,522
153,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,153,08:40,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",1,steal,,Centre,,,520
154,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,154,08:30,"FOUL  by WEEKS,KATIE",,,,,,,"FOUL  by WEEKS,KATIE",1,foul,,oglethorpe universit,katie weeks,,510
155,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,155,08:20,,23 (+7),,16,"GOOD FT by HUTER,LAUREN",CENTRE_W 23-16 (-7),,"GOOD FT by HUTER,LAUREN",1,free throw,good,Centre,lauren huter,1,500
156,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,156,08:20,,23 (+6),,17,"GOOD FT by HUTER,LAUREN",CENTRE_W 23-17 (-6),,"GOOD FT by HUTER,LAUREN",1,free throw,good,Centre,lauren huter,1,500
157,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,157,08:20,"SUB IN by JONES,SARAH",,,,,,,"SUB IN by JONES,SARAH",1,subbing in,,oglethorpe universit,sarah jones,,500
158,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,158,08:20,"SUB IN by JENKINS,KYANA",,,,,,,"SUB IN by JENKINS,KYANA",1,subbing in,,oglethorpe universit,kyana jenkins,,500
159,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,159,08:20,"SUB OUT by BRANDON,MORGHAN",,,,,,,"SUB OUT by BRANDON,MORGHAN",1,subbing out,,oglethorpe universit,morghan brandon,,500
160,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,160,08:20,"SUB OUT by LANGSTON,CHRISTIAN",,,,,,,"SUB OUT by LANGSTON,CHRISTIAN",1,subbing out,,oglethorpe universit,christian langston,,500
161,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,161,08:02,"MISS LAYUP by ROGERS,KY'LAINE",,,,,,,"MISS LAYUP by ROGERS,KY'LAINE",1,layup,missed,oglethorpe universit,ky'laine rogers,,482
162,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,162,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",1,defensive rebound,,Centre,lauren huter,,
163,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,163,08:00,"FOUL  by ROGERS,KY'LAINE",,,,,,,"FOUL  by ROGERS,KY'LAINE",1,foul,,oglethorpe universit,ky'laine rogers,,480
164,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,164,08:00,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,480
165,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,165,08:00,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",1,subbing out,,Centre,alyson burke,,480
166,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,166,07:44,,23 (+4),,19,"GOOD JUMPER by PREWITT,MAGGIE",CENTRE_W 23-19 (-4),,"GOOD JUMPER by PREWITT,MAGGIE",1,jumper,good,Centre,maggie prewitt,2,464
167,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,167,07:15,"MISS JUMPER by ROGERS,KY'LAINE",,,,,,,"MISS JUMPER by ROGERS,KY'LAINE",1,jumper,missed,oglethorpe universit,ky'laine rogers,,435
168,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,168,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",1,defensive rebound,,Centre,bridget winstead,,
169,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,169,07:05,,23 (+2),,21,"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 23-21 (-2),,"GOOD JUMPER by BENHAM,CHELSEA",1,jumper,good,Centre,chelsea benham,2,425
170,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,170,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",1,assist,,Centre,maggie prewitt,,
171,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,171,07:02,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,422
172,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,172,06:46,"SUB IN by BONE,MAREVA",,,,,,,"SUB IN by BONE,MAREVA",1,subbing in,,oglethorpe universit,mareva bone,,406
173,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,173,06:46,"SUB OUT by WEEKS,KATIE",,,,,,,"SUB OUT by WEEKS,KATIE",1,subbing out,,oglethorpe universit,katie weeks,,406
174,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,174,06:41,"MISS JUMPER by JENKINS,KYANA",,,,,,,"MISS JUMPER by JENKINS,KYANA",1,jumper,missed,oglethorpe universit,kyana jenkins,,401
175,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,175,--,"REBOUND OFF by BONE,MAREVA",,,,,,,"REBOUND OFF by BONE,MAREVA",1,offensive rebound,,oglethorpe universit,mareva bone,,
176,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,176,06:36,"MISS 3PTR by CERONE,RILEY",,,,,,,"MISS 3PTR by CERONE,RILEY",1,three pointer,missed,oglethorpe universit,riley cerone,,396
177,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,177,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",1,defensive rebound,,Centre,bridget winstead,,
178,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,178,06:18,"SUB IN by LANGSTON,CHRISTIAN",,,,,,,"SUB IN by LANGSTON,CHRISTIAN",1,subbing in,,oglethorpe universit,christian langston,,378
179,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,179,06:18,"SUB OUT by CERONE,RILEY",,,,,,,"SUB OUT by CERONE,RILEY",1,subbing out,,oglethorpe universit,riley cerone,,378
180,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,180,06:18,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,378
181,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,181,06:18,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,378
182,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,182,06:04,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,364
183,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,183,--,"REBOUND DEF by LANGSTON,CHRISTIAN",,,,,,,"REBOUND DEF by LANGSTON,CHRISTIAN",1,defensive rebound,,oglethorpe universit,christian langston,,
184,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,184,05:45,"MISS JUMPER by BONE,MAREVA",,,,,,,"MISS JUMPER by BONE,MAREVA",1,jumper,missed,oglethorpe universit,mareva bone,,345
185,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,185,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
186,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,186,05:42,"SUB IN by BRANDON,MORGHAN",,,,,,,"SUB IN by BRANDON,MORGHAN",1,subbing in,,oglethorpe universit,morghan brandon,,342
187,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,187,05:42,"SUB OUT by JENKINS,KYANA",,,,,,,"SUB OUT by JENKINS,KYANA",1,subbing out,,oglethorpe universit,kyana jenkins,,342
188,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,188,05:42,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,342
189,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,189,05:42,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",1,subbing out,,Centre,bridget winstead,,342
190,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,190,05:38,"TURNOVER  by BONE,MAREVA",,,,,,,"TURNOVER  by BONE,MAREVA",1,turnover,,oglethorpe universit,mareva bone,,338
191,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,191,05:16,,23,,23,"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 23-23 (0),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,316
192,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,192,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",1,assist,,Centre,maggie hartlage,,
193,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,193,04:50,"GOOD LAYUP by JONES,SARAH(in the paint)",25 (+2),,23,,OUW 25-23 (-2),,"GOOD LAYUP by JONES,SARAH(in the paint)",1,layup,good,oglethorpe universit,sarah jones,2,290
194,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,194,04:50,,,,,"FOUL  by HUTER,LAUREN",,,"FOUL  by HUTER,LAUREN",1,foul,,Centre,lauren huter,,290
195,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,195,04:50,"GOOD FT by JONES,SARAH",26 (+3),,23,,OUW 26-23 (-3),,"GOOD FT by JONES,SARAH",1,free throw,good,oglethorpe universit,sarah jones,1,290
196,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,196,04:50,"SUB IN by GILES,SARAH",,,,,,,"SUB IN by GILES,SARAH",1,subbing in,,oglethorpe universit,sarah giles,,290
197,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,197,04:50,"SUB OUT by ROGERS,KY'LAINE",,,,,,,"SUB OUT by ROGERS,KY'LAINE",1,subbing out,,oglethorpe universit,ky'laine rogers,,290
198,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,198,04:50,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",1,subbing in,,Centre,cailynn west,,290
199,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,199,04:50,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",1,subbing out,,Centre,lauren huter,,290
200,9,oglethorpe,Oglethorpe Universit,Centre College,77-71,77,71,"29, 48, 77","37, 34, 71",29,48,77,37,34,71,"8-1, 4-0 SCAC","3-7, 0-3 SCAC",12/18/11,Win,201,No Location Recorded,3:00 p.m.,H,200,04:39,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",1,three pointer,missed,Centre,maggie prewitt,,279
