,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC_W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
201,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,201,18:45,"GOOD LAYUP by KING,CAROLINE(in the paint)",23,,32 (+9),,BSC_W 23-32 (+9),,"GOOD LAYUP by KING,CAROLINE(in the paint)",2,layup,good,birmingham southern,caroline king,2,1125
202,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,202,--,"ASSIST  by MOODY,KRISTIAN",,,,,,,"ASSIST  by MOODY,KRISTIAN",2,assist,,birmingham southern,kristian moody,,
203,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,203,18:36,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1116
204,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,204,18:32,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",2,three pointer,missed,Centre,maggie prewitt,,1112
205,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,205,--,"REBOUND DEF by DAVIDSON,SAM",,,,,,,"REBOUND DEF by DAVIDSON,SAM",2,defensive rebound,,birmingham southern,sam davidson,,
206,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,206,18:05,"GOOD 3PTR by ADAMS,ALEX",26,,32 (+6),,BSC_W 26-32 (+6),,"GOOD 3PTR by ADAMS,ALEX",2,three pointer,good,birmingham southern,alex adams,3,1085
207,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,207,--,"ASSIST  by DAVIDSON,SAM",,,,,,,"ASSIST  by DAVIDSON,SAM",2,assist,,birmingham southern,sam davidson,,
208,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,208,17:42,,,,,"MISS JUMPER by BURKE,ALYSON",,,"MISS JUMPER by BURKE,ALYSON",2,jumper,missed,Centre,alyson burke,,1062
209,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,209,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
210,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,210,17:19,"GOOD 3PTR by ADAMS,ALEX",29,,32 (+3),,BSC_W 29-32 (+3),,"GOOD 3PTR by ADAMS,ALEX",2,three pointer,good,birmingham southern,alex adams,3,1039
211,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,211,--,"ASSIST  by KING,CAROLINE",,,,,,,"ASSIST  by KING,CAROLINE",2,assist,,birmingham southern,caroline king,,
212,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,212,17:06,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,1026
213,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,213,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
214,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,214,17:02,,29,,34 (+5),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 29-34 (+5),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,1022
215,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,215,17:02,"FOUL  by SHORT,MELANIE",,,,,,,"FOUL  by SHORT,MELANIE",2,foul,,birmingham southern,melanie short,,1022
216,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,216,17:02,,29,,35 (+6),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 29-35 (+6),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1022
217,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,217,16:48,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1008
218,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,218,16:48,"GOOD FT by SHORT,MELANIE",30,,35 (+5),,BSC_W 30-35 (+5),,"GOOD FT by SHORT,MELANIE",2,free throw,good,birmingham southern,melanie short,1,1008
219,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,219,16:48,"GOOD FT by SHORT,MELANIE",31,,35 (+4),,BSC_W 31-35 (+4),,"GOOD FT by SHORT,MELANIE",2,free throw,good,birmingham southern,melanie short,1,1008
220,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,220,16:48,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,1008
221,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,221,16:48,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1008
222,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,222,16:32,,31,,38 (+7),"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 31-38 (+7),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,992
223,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,223,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
224,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,224,15:59,"MISS LAYUP by MOODY,KRISTIAN",,,,,,,"MISS LAYUP by MOODY,KRISTIAN",2,layup,missed,birmingham southern,kristian moody,,959
225,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,225,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,birmingham southern,,,
226,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,226,15:57,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,957
227,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,227,15:37,,31,,41 (+10),"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 31-41 (+10),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,937
228,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,228,15:16,"MISS 3PTR by DAVIDSON,SAM",,,,,,,"MISS 3PTR by DAVIDSON,SAM",2,three pointer,missed,birmingham southern,sam davidson,,916
229,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,229,--,"REBOUND OFF by ADAMS,ALEX",,,,,,,"REBOUND OFF by ADAMS,ALEX",2,offensive rebound,,birmingham southern,alex adams,,
230,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,230,15:06,"MISS 3PTR by KING,CAROLINE",,,,,,,"MISS 3PTR by KING,CAROLINE",2,three pointer,missed,birmingham southern,caroline king,,906
231,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,231,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
232,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,232,14:59,,31,,43 (+12),"GOOD JUMPER by PREWITT,MAGGIE",CENTRE_W 31-43 (+12),,"GOOD JUMPER by PREWITT,MAGGIE",2,jumper,good,Centre,maggie prewitt,2,899
233,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,233,14:30,"TURNOVER  by ADAMS,ALEX",,,,,,,"TURNOVER  by ADAMS,ALEX",2,turnover,,birmingham southern,alex adams,,870
234,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,234,14:30,"SUB IN by SPURGIN,ASHTON",,,,,,,"SUB IN by SPURGIN,ASHTON",2,subbing in,,birmingham southern,ashton spurgin,,870
235,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,235,14:30,"SUB IN by MOORE,ERIN",,,,,,,"SUB IN by MOORE,ERIN",2,subbing in,,birmingham southern,erin moore,,870
236,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,236,14:30,"SUB OUT by SHORT,MELANIE",,,,,,,"SUB OUT by SHORT,MELANIE",2,subbing out,,birmingham southern,melanie short,,870
237,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,237,14:30,"SUB OUT by ADAMS,ALEX",,,,,,,"SUB OUT by ADAMS,ALEX",2,subbing out,,birmingham southern,alex adams,,870
238,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,238,14:30,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,870
239,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,239,14:30,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,870
240,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,240,14:30,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,870
241,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,241,14:30,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,870
242,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,242,14:13,,31,,45 (+14),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 31-45 (+14),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,853
243,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,243,13:51,"TURNOVER  by DAVIDSON,SAM",,,,,,,"TURNOVER  by DAVIDSON,SAM",2,turnover,,birmingham southern,sam davidson,,831
244,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,244,13:51,"SUB IN by STANLEY,STEPHANIE",,,,,,,"SUB IN by STANLEY,STEPHANIE",2,subbing in,,birmingham southern,stephanie stanley,,831
245,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,245,13:51,"SUB OUT by DAVIDSON,SAM",,,,,,,"SUB OUT by DAVIDSON,SAM",2,subbing out,,birmingham southern,sam davidson,,831
246,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,246,13:39,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,819
247,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,247,--,"REBOUND DEF by KING,CAROLINE",,,,,,,"REBOUND DEF by KING,CAROLINE",2,defensive rebound,,birmingham southern,caroline king,,
248,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,248,13:26,"TURNOVER  by STANLEY,STEPHANIE",,,,,,,"TURNOVER  by STANLEY,STEPHANIE",2,turnover,,birmingham southern,stephanie stanley,,806
249,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,249,13:25,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,805
250,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,250,13:21,,31,,47 (+16),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 31-47 (+16),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,801
251,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,251,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
252,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,252,13:18,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,798
253,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,253,13:18,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,798
254,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,254,13:18,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,798
255,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,255,13:08,"MISS 3PTR by KING,CAROLINE",,,,,,,"MISS 3PTR by KING,CAROLINE",2,three pointer,missed,birmingham southern,caroline king,,788
256,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,256,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,birmingham southern,,,
257,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,257,12:59,"GOOD LAYUP by STANLEY,STEPHANIE(in the paint)",33,,47 (+14),,BSC_W 33-47 (+14),,"GOOD LAYUP by STANLEY,STEPHANIE(in the paint)",2,layup,good,birmingham southern,stephanie stanley,2,779
258,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,258,12:49,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,769
259,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,259,--,"REBOUND DEF by STANLEY,STEPHANIE",,,,,,,"REBOUND DEF by STANLEY,STEPHANIE",2,defensive rebound,,birmingham southern,stephanie stanley,,
260,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,260,12:22,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,742
261,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,261,12:22,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,742
262,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,262,12:22,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,742
263,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,263,12:17,"MISS 3PTR by MOODY,KRISTIAN",,,,,,,"MISS 3PTR by MOODY,KRISTIAN",2,three pointer,missed,birmingham southern,kristian moody,,737
264,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,264,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
265,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,265,12:13,"FOUL  by SPURGIN,ASHTON",,,,,,,"FOUL  by SPURGIN,ASHTON",2,foul,,birmingham southern,ashton spurgin,,733
266,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,266,12:13,"SUB IN by DAVIDSON,SAM",,,,,,,"SUB IN by DAVIDSON,SAM",2,subbing in,,birmingham southern,sam davidson,,733
267,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,267,12:13,"SUB OUT by KING,CAROLINE",,,,,,,"SUB OUT by KING,CAROLINE",2,subbing out,,birmingham southern,caroline king,,733
268,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,268,11:58,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",2,three pointer,missed,Centre,maggie prewitt,,718
