,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WASHUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
210,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,210,--,"ASSIST  by MORRISON,BETHANY",,,,,,,"ASSIST  by MORRISON,BETHANY",1,assist,,washington univ.,bethany morrison,,
211,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,211,Start Period 2,,,,,,,,,2,,,,,,
212,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,212,19:51,"FOUL  by SCHEPPERS,MADDY",,,,,,,"FOUL  by SCHEPPERS,MADDY",2,foul,,washington univ.,maddy scheppers,,1191
213,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,213,19:51,,32 (+11),,21,"GOOD FT by PREWITT,MAGGIE",CENTRE_W 32-21 (-11),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,1191
214,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,214,19:51,,32 (+10),,22,"GOOD FT by PREWITT,MAGGIE",CENTRE_W 32-22 (-10),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,1191
215,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,215,19:37,"GOOD JUMPER by GILKEY,MELISSA",34 (+12),,22,,WASHUW 34-22 (-12),,"GOOD JUMPER by GILKEY,MELISSA",2,jumper,good,washington univ.,melissa gilkey,2,1177
216,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,216,--,"ASSIST  by MORRISON,BETHANY",,,,,,,"ASSIST  by MORRISON,BETHANY",2,assist,,washington univ.,bethany morrison,,
217,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,217,19:16,,34 (+9),,25,"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 34-25 (-9),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,1156
218,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,218,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
219,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,219,19:08,"MISS JUMPER by HOOVER,DANI",,,,,,,"MISS JUMPER by HOOVER,DANI",2,jumper,missed,washington univ.,dani hoover,,1148
220,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,220,--,"REBOUND OFF by HOOVER,DANI",,,,,,,"REBOUND OFF by HOOVER,DANI",2,offensive rebound,,washington univ.,dani hoover,,
221,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,221,18:45,"MISS 3PTR by HOOVER,DANI",,,,,,,"MISS 3PTR by HOOVER,DANI",2,three pointer,missed,washington univ.,dani hoover,,1125
222,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,222,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
223,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,223,18:39,,34 (+7),,27,"GOOD LAYUP by PREWITT,MAGGIE(fastbreak)(in the paint)",CENTRE_W 34-27 (-7),,"GOOD LAYUP by PREWITT,MAGGIE(fastbreak)(in the paint)",2,layup,good,Centre,maggie(fastbreak) prewitt,2,1119
224,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,224,18:37,"FOUL  by MORRISON,BETHANY",,,,,,,"FOUL  by MORRISON,BETHANY",2,foul,,washington univ.,bethany morrison,,1117
225,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,225,18:37,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1117
226,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,226,18:37,,34 (+6),,28,"GOOD FT by PREWITT,MAGGIE",CENTRE_W 34-28 (-6),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,1117
227,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,227,18:16,"TURNOVER  by MONAHAN,BRIANNE",,,,,,,"TURNOVER  by MONAHAN,BRIANNE",2,turnover,,washington univ.,brianne monahan,,1096
228,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,228,17:52,"SUB IN by SCHAEPERKOETTER,C",,,,,,,"SUB IN by SCHAEPERKOETTER,C",2,subbing in,,washington univ.,c schaeperkoetter,,1072
229,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,229,17:52,"SUB OUT by MORRISON,BETHANY",,,,,,,"SUB OUT by MORRISON,BETHANY",2,subbing out,,washington univ.,bethany morrison,,1072
230,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,230,17:46,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,1066
231,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,231,17:46,"BLOCK  by GILKEY,MELISSA",,,,,,,"BLOCK  by GILKEY,MELISSA",2,block,,washington univ.,melissa gilkey,,1066
232,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,232,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
233,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,233,17:41,,,,,"MISS TIPIN by BENHAM,CHELSEA",,,"MISS TIPIN by BENHAM,CHELSEA",2,,,,,,1061
234,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,234,17:41,"BLOCK  by GILKEY,MELISSA",,,,,,,"BLOCK  by GILKEY,MELISSA",2,block,,washington univ.,melissa gilkey,,1061
235,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,235,--,"REBOUND DEF by GILKEY,MELISSA",,,,,,,"REBOUND DEF by GILKEY,MELISSA",2,defensive rebound,,washington univ.,melissa gilkey,,
236,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,236,17:20,"GOOD LAYUP by GILKEY,MELISSA(in the paint)",36 (+8),,28,,WASHUW 36-28 (-8),,"GOOD LAYUP by GILKEY,MELISSA(in the paint)",2,layup,good,washington univ.,melissa gilkey,2,1040
237,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,237,17:00,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",2,three pointer,missed,Centre,maggie prewitt,,1020
238,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,238,--,"REBOUND DEF by GILKEY,MELISSA",,,,,,,"REBOUND DEF by GILKEY,MELISSA",2,defensive rebound,,washington univ.,melissa gilkey,,
239,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,239,16:28,"MISS LAYUP by MONAHAN,BRIANNE",,,,,,,"MISS LAYUP by MONAHAN,BRIANNE",2,layup,missed,washington univ.,brianne monahan,,988
240,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,240,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
241,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,241,16:24,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,984
242,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,242,16:20,"MISS 3PTR by SCHAEPERKOETTER,C",,,,,,,"MISS 3PTR by SCHAEPERKOETTER,C",2,three pointer,missed,washington univ.,c schaeperkoetter,,980
243,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,243,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
244,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,244,16:16,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,976
245,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,245,16:16,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,976
246,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,246,16:16,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,976
247,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,247,16:16,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,976
248,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,248,16:06,"TURNOVER  by SCHAEPERKOETTER,C",,,,,,,"TURNOVER  by SCHAEPERKOETTER,C",2,turnover,,washington univ.,c schaeperkoetter,,966
249,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,249,15:46,"FOUL  by GILKEY,MELISSA",,,,,,,"FOUL  by GILKEY,MELISSA",2,foul,,washington univ.,melissa gilkey,,946
250,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,250,15:46,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,2,timeout,,Centre,,,946
251,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,251,15:46,,,,,"MISS FT by HARTLAGE,MAGGIE",,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,946
252,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,252,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
253,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,253,15:46,,36 (+7),,29,"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 36-29 (-7),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,946
254,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,254,15:46,"SUB IN by MORRISON,BETHANY",,,,,,,"SUB IN by MORRISON,BETHANY",2,subbing in,,washington univ.,bethany morrison,,946
255,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,255,15:46,"SUB OUT by SCHAEPERKOETTER,C",,,,,,,"SUB OUT by SCHAEPERKOETTER,C",2,subbing out,,washington univ.,c schaeperkoetter,,946
256,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,256,15:46,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,946
257,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,257,15:46,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,946
258,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,258,15:36,"MISS JUMPER by MONAHAN,BRIANNE",,,,,,,"MISS JUMPER by MONAHAN,BRIANNE",2,jumper,missed,washington univ.,brianne monahan,,936
259,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,259,--,"REBOUND OFF by SCHEPPERS,MADDY",,,,,,,"REBOUND OFF by SCHEPPERS,MADDY",2,offensive rebound,,washington univ.,maddy scheppers,,
260,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,260,15:23,"GOOD LAYUP by HOOVER,DANI(in the paint)",38 (+9),,29,,WASHUW 38-29 (-9),,"GOOD LAYUP by HOOVER,DANI(in the paint)",2,layup,good,washington univ.,dani hoover,2,923
261,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,261,15:05,,38 (+6),,32,"GOOD 3PTR by PREWITT,MAGGIE",CENTRE_W 38-32 (-6),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,905
262,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,262,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
263,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,263,14:56,"TURNOVER  by MORRISON,BETHANY",,,,,,,"TURNOVER  by MORRISON,BETHANY",2,turnover,,washington univ.,bethany morrison,,896
264,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,264,14:55,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,895
265,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,265,14:53,"FOUL  by GILKEY,MELISSA",,,,,,,"FOUL  by GILKEY,MELISSA",2,foul,,washington univ.,melissa gilkey,,893
266,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,266,14:53,,38 (+5),,33,"GOOD FT by PREWITT,MAGGIE",CENTRE_W 38-33 (-5),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,893
267,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,267,14:53,,38 (+4),,34,"GOOD FT by PREWITT,MAGGIE",CENTRE_W 38-34 (-4),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,893
268,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,268,14:40,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,880
269,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,269,14:40,"MISS FT by SCHEPPERS,MADDY",,,,,,,"MISS FT by SCHEPPERS,MADDY",2,free throw,missed,washington univ.,maddy scheppers,,880
270,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,270,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
271,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,271,14:40,"GOOD FT by SCHEPPERS,MADDY",39 (+5),,34,,WASHUW 39-34 (-5),,"GOOD FT by SCHEPPERS,MADDY",2,free throw,good,washington univ.,maddy scheppers,1,880
272,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,272,14:16,,39 (+3),,36,"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 39-36 (-3),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,856
273,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,273,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
274,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,274,13:47,"MISS JUMPER by HOOVER,DANI",,,,,,,"MISS JUMPER by HOOVER,DANI",2,jumper,missed,washington univ.,dani hoover,,827
275,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,275,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
276,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,276,13:36,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,816
277,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,277,13:36,"BLOCK  by GILKEY,MELISSA",,,,,,,"BLOCK  by GILKEY,MELISSA",2,block,,washington univ.,melissa gilkey,,816
278,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,278,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
279,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,279,13:36,"SUB IN by RETTIG,JORDAN",,,,,,,"SUB IN by RETTIG,JORDAN",2,subbing in,,washington univ.,jordan rettig,,816
280,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,280,13:36,"SUB IN by KEANE,ALEXANDRA",,,,,,,"SUB IN by KEANE,ALEXANDRA",2,subbing in,,washington univ.,alexandra keane,,816
281,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,281,13:36,"SUB IN by JOHANSON,ALYSSA",,,,,,,"SUB IN by JOHANSON,ALYSSA",2,subbing in,,washington univ.,alyssa johanson,,816
282,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,282,13:36,"SUB OUT by GILKEY,MELISSA",,,,,,,"SUB OUT by GILKEY,MELISSA",2,subbing out,,washington univ.,melissa gilkey,,816
