,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,MSPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
202,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,202,01:51,"MISS FT by HUTER,LAUREN",,,,,,,"MISS FT by HUTER,LAUREN",1,free throw,missed,Centre,lauren huter,,111
203,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,203,01:51,"MISS FT by HUTER,LAUREN",,,,,,,"MISS FT by HUTER,LAUREN",1,free throw,missed,Centre,lauren huter,,111
204,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,204,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
205,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,205,01:51,,,,,"SUB IN by MORTON,SHANTE",,,"SUB IN by MORTON,SHANTE",1,subbing in,,millsaps,shante morton,,111
206,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,206,01:51,,,,,"SUB OUT by OKEKE,JANICE",,,"SUB OUT by OKEKE,JANICE",1,subbing out,,millsaps,janice okeke,,111
207,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,207,01:45,"GOOD JUMPER by PREWITT,MAGGIE",28 (+2),,26,,CENTRE_W 28-26 (+2),,"GOOD JUMPER by PREWITT,MAGGIE",1,jumper,good,Centre,maggie prewitt,2,105
208,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,208,01:18,,,,,"FOUL  by EARL,BRITTNEI",,,"FOUL  by EARL,BRITTNEI",1,foul,,millsaps,brittnei earl,,78
209,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,209,00:53,"MISS LAYUP by HUTER,LAUREN",,,,,,,"MISS LAYUP by HUTER,LAUREN",1,layup,missed,Centre,lauren huter,,53
210,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,210,--,,,,,"REBOUND DEF by MORTON,SHANTE",,,"REBOUND DEF by MORTON,SHANTE",1,defensive rebound,,millsaps,shante morton,,
211,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,211,00:30,,,,,"MISS JUMPER by WHITE,SHATOYA",,,"MISS JUMPER by WHITE,SHATOYA",1,jumper,missed,millsaps,shatoya white,,30
212,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,212,00:30,"BLOCK  by WINSTEAD,BRIDGET",,,,,,,"BLOCK  by WINSTEAD,BRIDGET",1,block,,Centre,bridget winstead,,30
213,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,213,--,,,,,"REBOUND OFF by WHITE,SHATOYA",,,"REBOUND OFF by WHITE,SHATOYA",1,offensive rebound,,millsaps,shatoya white,,
214,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,214,00:30,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",1,foul,,Centre,bridget winstead,,30
215,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,215,00:30,,28 (+1),,27,"GOOD FT by WHITE,SHATOYA",MSPS 28-27 (+1),,"GOOD FT by WHITE,SHATOYA",1,free throw,good,millsaps,shatoya white,1,30
216,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,216,00:30,,28,,28,"GOOD FT by WHITE,SHATOYA",MSPS 28-28 (0),,"GOOD FT by WHITE,SHATOYA",1,free throw,good,millsaps,shatoya white,1,30
217,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,217,00:30,,,,,"SUB IN by MBENZA,NATASHA",,,"SUB IN by MBENZA,NATASHA",1,subbing in,,millsaps,natasha mbenza,,30
218,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,218,00:30,,,,,"SUB IN by PEREZ,SAMANTHA",,,"SUB IN by PEREZ,SAMANTHA",1,subbing in,,millsaps,samantha perez,,30
219,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,219,00:30,,,,,"SUB IN by OKEKE,JANICE",,,"SUB IN by OKEKE,JANICE",1,subbing in,,millsaps,janice okeke,,30
220,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,220,00:30,,,,,"SUB OUT by LOVE,LOVIE",,,"SUB OUT by LOVE,LOVIE",1,subbing out,,millsaps,lovie love,,30
221,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,221,00:30,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",1,subbing out,,millsaps,brittnei earl,,30
222,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,222,00:30,,,,,"SUB OUT by MORTON,SHANTE",,,"SUB OUT by MORTON,SHANTE",1,subbing out,,millsaps,shante morton,,30
223,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,223,00:11,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",1,turnover,,Centre,chelsea benham,,11
224,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,224,00:03,,,,,"MISS 3PTR by WHITE,SHATOYA",,,"MISS 3PTR by WHITE,SHATOYA",1,three pointer,missed,millsaps,shatoya white,,3
225,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,225,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
226,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,226,Start Period 2,,,,,,,,,2,,,,,,
227,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,227,19:38,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,1178
228,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,228,--,,,,,"REBOUND DEF by WHITE,SHATOYA",,,"REBOUND DEF by WHITE,SHATOYA",2,defensive rebound,,millsaps,shatoya white,,
229,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,229,19:17,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1157
230,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,230,19:17,,28,,29 (+1),"GOOD FT by MORTON,SHANTE",MSPS 28-29 (-1),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,1157
231,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,231,19:17,,28,,30 (+2),"GOOD FT by MORTON,SHANTE",MSPS 28-30 (-2),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,1157
232,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,232,18:53,"GOOD JUMPER by BENHAM,CHELSEA",30,,30,,CENTRE_W 30-30 (0),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,1133
233,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,233,18:27,,,,,"MISS LAYUP by MORTON,SHANTE",,,"MISS LAYUP by MORTON,SHANTE",2,layup,missed,millsaps,shante morton,,1107
234,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,234,18:27,"BLOCK  by HUTER,LAUREN",,,,,,,"BLOCK  by HUTER,LAUREN",2,block,,Centre,lauren huter,,1107
235,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,235,--,,,,,"REBOUND OFF by MORTON,SHANTE",,,"REBOUND OFF by MORTON,SHANTE",2,offensive rebound,,millsaps,shante morton,,
236,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,236,18:27,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1107
237,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,237,18:27,,30,,31 (+1),"GOOD FT by MORTON,SHANTE",MSPS 30-31 (-1),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,1107
238,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,238,18:27,,30,,32 (+2),"GOOD FT by MORTON,SHANTE",MSPS 30-32 (-2),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,1107
239,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,239,18:27,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,1107
240,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,240,18:27,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1107
241,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,241,18:06,,,,,"FOUL  by EARL,BRITTNEI",,,"FOUL  by EARL,BRITTNEI",2,foul,,millsaps,brittnei earl,,1086
242,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,242,18:06,"GOOD FT by WINSTEAD,BRIDGET",31,,32 (+1),,CENTRE_W 31-32 (-1),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,1086
243,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,243,18:06,"GOOD FT by WINSTEAD,BRIDGET",32,,32,,CENTRE_W 32-32 (0),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,1086
244,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,244,18:01,,,,,"TURNOVER  by WHITE,SHATOYA",,,"TURNOVER  by WHITE,SHATOYA",2,turnover,,millsaps,shatoya white,,1081
245,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,245,17:58,"STEAL  by WINSTEAD,BRIDGET",,,,,,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,1078
246,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,246,17:48,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,1068
247,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,247,17:47,,,,,"STEAL  by WHITE,SHATOYA",,,"STEAL  by WHITE,SHATOYA",2,steal,,millsaps,,,1067
248,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,248,17:44,,32,,34 (+2),"GOOD LAYUP by WHITE,SHATOYA(in the paint)",MSPS 32-34 (-2),,"GOOD LAYUP by WHITE,SHATOYA(in the paint)",2,layup,good,millsaps,shatoya white,2,1064
249,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,249,17:25,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,1045
250,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,250,17:23,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,1043
251,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,251,17:23,,,,,"SUB IN by PEREZ,SAMANTHA",,,"SUB IN by PEREZ,SAMANTHA",2,subbing in,,millsaps,samantha perez,,1043
252,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,252,17:23,,,,,"SUB OUT by WHITE,SHATOYA",,,"SUB OUT by WHITE,SHATOYA",2,subbing out,,millsaps,shatoya white,,1043
253,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,253,17:11,,32,,36 (+4),"GOOD LAYUP by EARL,BRITTNEI(in the paint)",MSPS 32-36 (-4),,"GOOD LAYUP by EARL,BRITTNEI(in the paint)",2,layup,good,millsaps,brittnei earl,2,1031
254,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,254,--,,,,,"ASSIST  by LOVE,LOVIE",,,"ASSIST  by LOVE,LOVIE",2,assist,,millsaps,lovie love,,
255,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,255,16:53,"GOOD 3PTR by PREWITT,MAGGIE",35,,36 (+1),,CENTRE_W 35-36 (-1),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,1013
256,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,256,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
257,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,257,16:30,"FOUL  by HUTER,LAUREN",,,,,,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,990
258,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,258,16:30,,35,,37 (+2),"GOOD FT by MORTON,SHANTE",MSPS 35-37 (-2),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,990
259,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,259,16:30,,35,,38 (+3),"GOOD FT by MORTON,SHANTE",MSPS 35-38 (-3),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,990
260,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,260,16:30,"SUB IN by WEST,CAILYNN",,,,,,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,990
261,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,261,16:30,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,990
262,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,262,16:30,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,990
263,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,263,16:30,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,990
264,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,264,16:30,,,,,"SUB IN by WHITE,SHATOYA",,,"SUB IN by WHITE,SHATOYA",2,subbing in,,millsaps,shatoya white,,990
265,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,265,16:30,,,,,"SUB OUT by PEREZ,SAMANTHA",,,"SUB OUT by PEREZ,SAMANTHA",2,subbing out,,millsaps,samantha perez,,990
266,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,266,16:13,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,973
267,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,267,--,,,,,"REBOUND DEF by MORTON,SHANTE",,,"REBOUND DEF by MORTON,SHANTE",2,defensive rebound,,millsaps,shante morton,,
268,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,268,15:59,,,,,"FOUL  by MORTON,SHANTE",,,"FOUL  by MORTON,SHANTE",2,foul,,millsaps,shante morton,,959
269,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,269,15:59,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,959
270,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,270,15:59,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,959
271,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,271,15:56,"MISS JUMPER by MOORE,HILLARY",,,,,,,"MISS JUMPER by MOORE,HILLARY",2,jumper,missed,Centre,hillary moore,,956
272,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,272,--,,,,,"REBOUND DEF by LOVE,LOVIE",,,"REBOUND DEF by LOVE,LOVIE",2,defensive rebound,,millsaps,lovie love,,
