,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
308,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,308,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",3,defensive rebound,,hendrix,sara dyslin,,
309,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,309,08:50,,24,,38 (+14),"GOOD 3PTR by FLORES,ESTRELLA",HC 24-38 (-14),,"GOOD 3PTR by FLORES,ESTRELLA",3,three pointer,good,hendrix,estrella flores,3,530
310,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,310,--,,,,,"ASSIST  by GALLIEN,KATY",,,"ASSIST  by GALLIEN,KATY",3,assist,,hendrix,katy gallien,,
311,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,311,08:30,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",3,turnover,,Centre,alexis guy,,510
312,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,312,08:28,,,,,"STEAL  by GALLIEN,KATY",,,"STEAL  by GALLIEN,KATY",3,steal,,hendrix,,,508
313,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,313,08:23,,,,,"MISS LAYUP by PROWSE,HEATHER",,,"MISS LAYUP by PROWSE,HEATHER",3,layup,missed,hendrix,heather prowse,,503
314,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,314,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,hendrix,,,
315,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,315,08:22,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,502
316,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,316,08:22,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,502
317,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,317,08:13,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,493
318,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,318,08:13,,24,,39 (+15),"GOOD FT by DYSLIN,SARA",HC 24-39 (-15),,"GOOD FT by DYSLIN,SARA",3,free throw,good,hendrix,sara dyslin,1,493
319,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,319,08:13,,24,,40 (+16),"GOOD FT by DYSLIN,SARA",HC 24-40 (-16),,"GOOD FT by DYSLIN,SARA",3,free throw,good,hendrix,sara dyslin,1,493
320,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,320,07:57,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",3,jumper,missed,Centre,alexis guy,,477
321,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,321,--,,,,,"REBOUND DEF by FLORES,ESTRELLA",,,"REBOUND DEF by FLORES,ESTRELLA",3,defensive rebound,,hendrix,estrella flores,,
322,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,322,07:37,,,,,"TURNOVER  by KRIESEL-BIGLER,CAIT",,,"TURNOVER  by KRIESEL-BIGLER,CAIT",3,turnover,,hendrix,cait kriesel-bigler,,457
323,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,323,07:19,,,,,"FOUL  by FLORES,ESTRELLA",,,"FOUL  by FLORES,ESTRELLA",3,foul,,hendrix,estrella flores,,439
324,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,324,07:19,"GOOD FT by GUY,ALEXIS",25,,40 (+15),,CENTRE-W 25-40 (-15),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,439
325,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,325,07:19,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",3,free throw,missed,Centre,alexis guy,,439
326,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,326,--,,,,,"REBOUND DEF by PROWSE,HEATHER",,,"REBOUND DEF by PROWSE,HEATHER",3,defensive rebound,,hendrix,heather prowse,,
327,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,327,07:04,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,424
328,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,328,07:04,,25,,41 (+16),"GOOD FT by DYSLIN,SARA",HC 25-41 (-16),,"GOOD FT by DYSLIN,SARA",3,free throw,good,hendrix,sara dyslin,1,424
329,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,329,07:04,,,,,"MISS FT by DYSLIN,SARA",,,"MISS FT by DYSLIN,SARA",3,free throw,missed,hendrix,sara dyslin,,424
330,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,330,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
331,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,331,07:04,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,424
332,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,332,07:04,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,424
333,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,333,07:04,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,424
334,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,334,07:04,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,424
335,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,335,06:48,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",3,three pointer,missed,Centre,bonnie rhule,,408
336,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,336,--,,,,,"REBOUND DEF by PROWSE,HEATHER",,,"REBOUND DEF by PROWSE,HEATHER",3,defensive rebound,,hendrix,heather prowse,,
337,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,337,06:45,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",3,foul,,Centre,michele judy,,405
338,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,338,06:45,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,405
339,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,339,06:45,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,405
340,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,340,06:45,,,,,"SUB IN by MARTIN,MADISON",,,"SUB IN by MARTIN,MADISON",3,subbing in,,hendrix,madison martin,,405
341,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,341,06:45,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",3,subbing out,,hendrix,sara dyslin,,405
342,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,342,06:38,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",3,foul,,Centre,alexis guy,,398
343,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,343,06:38,,25,,42 (+17),"GOOD FT by FLORES,ESTRELLA",HC 25-42 (-17),,"GOOD FT by FLORES,ESTRELLA",3,free throw,good,hendrix,estrella flores,1,398
344,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,344,06:38,,25,,43 (+18),"GOOD FT by FLORES,ESTRELLA",HC 25-43 (-18),,"GOOD FT by FLORES,ESTRELLA",3,free throw,good,hendrix,estrella flores,1,398
345,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,345,06:38,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,398
346,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,346,06:38,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,398
347,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,347,06:38,,,,,"SUB IN by BODE,HAILEY",,,"SUB IN by BODE,HAILEY",3,subbing in,,hendrix,hailey bode,,398
348,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,348,06:38,,,,,"SUB OUT by GALLIEN,KATY",,,"SUB OUT by GALLIEN,KATY",3,subbing out,,hendrix,katy gallien,,398
349,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,349,06:15,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,375
350,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,350,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",3,defensive rebound,,hendrix,madison martin,,
351,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,351,05:56,,25,,46 (+21),"GOOD 3PTR by KRIESEL-BIGLER,CAIT",HC 25-46 (-21),,"GOOD 3PTR by KRIESEL-BIGLER,CAIT",3,three pointer,good,hendrix,cait kriesel-bigler,3,356
352,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,352,--,,,,,"ASSIST  by PROWSE,HEATHER",,,"ASSIST  by PROWSE,HEATHER",3,assist,,hendrix,heather prowse,,
353,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,353,05:41,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,341
354,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,354,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",3,offensive rebound,,Centre,paige kellam,,
355,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,355,05:37,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,337
356,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,356,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",3,defensive rebound,,hendrix,madison martin,,
357,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,357,05:09,,,,,"MISS 3PTR by BODE,HAILEY",,,"MISS 3PTR by BODE,HAILEY",3,three pointer,missed,hendrix,hailey bode,,309
358,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,358,--,,,,,"REBOUND OFF by PROWSE,HEATHER",,,"REBOUND OFF by PROWSE,HEATHER",3,offensive rebound,,hendrix,heather prowse,,
359,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,359,05:06,,25,,48 (+23),"GOOD LAYUP by MARTIN,MADISON(in the paint)",HC 25-48 (-23),,"GOOD LAYUP by MARTIN,MADISON(in the paint)",3,layup,good,hendrix,madison martin,2,306
360,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,360,--,,,,,"ASSIST  by PROWSE,HEATHER",,,"ASSIST  by PROWSE,HEATHER",3,assist,,hendrix,heather prowse,,
361,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,361,04:44,"GOOD JUMPER by GUY,ALEXIS",27,,48 (+21),,CENTRE-W 27-48 (-21),,"GOOD JUMPER by GUY,ALEXIS",3,jumper,good,Centre,alexis guy,2,284
362,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,362,--,"ASSIST  by VANCE,DAY",,,,,,,"ASSIST  by VANCE,DAY",3,assist,,Centre,day vance,,
363,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,363,04:29,,27,,50 (+23),"GOOD LAYUP by MARTIN,MADISON(in the paint)",HC 27-50 (-23),,"GOOD LAYUP by MARTIN,MADISON(in the paint)",3,layup,good,hendrix,madison martin,2,269
364,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,364,--,,,,,"ASSIST  by PROWSE,HEATHER",,,"ASSIST  by PROWSE,HEATHER",3,assist,,hendrix,heather prowse,,
365,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,365,04:27,"FOUL  by KELLAM,PAIGE",,,,,,,"FOUL  by KELLAM,PAIGE",3,foul,,Centre,paige kellam,,267
366,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,366,04:27,,27,,51 (+24),"GOOD FT by MARTIN,MADISON",HC 27-51 (-24),,"GOOD FT by MARTIN,MADISON",3,free throw,good,hendrix,madison martin,1,267
367,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,367,04:27,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,267
368,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,368,04:27,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,267
369,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,369,04:27,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,267
370,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,370,04:27,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,267
371,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,371,04:27,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,267
372,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,372,04:27,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,267
