,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RHO,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
128,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,128,--,"ASSIST  by DANIELS,SYMONE",,,,,,,"ASSIST  by DANIELS,SYMONE",2,assist,,rhodes,symone daniels,,
129,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,129,06:12,,21,,23 (+2),"GOOD JUMPER by MCKNIGHT,KAITLYN(in the paint)",CENTRE-W 21-23 (+2),,"GOOD JUMPER by MCKNIGHT,KAITLYN(in the paint)",2,jumper,good,Centre,kaitlyn mcknight,2,372
130,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,130,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
131,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,131,05:40,"TURNOVER  by SMITH,BLAIRE",,,,,,,"TURNOVER  by SMITH,BLAIRE",2,turnover,,rhodes,blaire smith,,340
132,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,132,05:40,"FOUL  by SMITH,BLAIRE",,,,,,,"FOUL  by SMITH,BLAIRE",2,foul,,rhodes,blaire smith,,340
133,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,133,05:26,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,326
134,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,134,05:26,"BLOCK  by DANIELS,SYMONE",,,,,,,"BLOCK  by DANIELS,SYMONE",2,block,,rhodes,symone daniels,,326
135,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,135,--,"REBOUND DEF by KRAMER,BAILEY",,,,,,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes,bailey kramer,,
136,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,136,05:13,"SUB IN by USTICK,JESSIE",,,,,,,"SUB IN by USTICK,JESSIE",2,subbing in,,rhodes,jessie ustick,,313
137,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,137,05:13,"SUB OUT by KRAMER,BAILEY",,,,,,,"SUB OUT by KRAMER,BAILEY",2,subbing out,,rhodes,bailey kramer,,313
138,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,138,05:13,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,313
139,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,139,05:13,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,313
140,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,140,05:04,"MISS LAYUP by ECKERT,CATHERINE",,,,,,,"MISS LAYUP by ECKERT,CATHERINE",2,layup,missed,rhodes,catherine eckert,,304
141,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,141,--,"REBOUND OFF by ECKERT,CATHERINE",,,,,,,"REBOUND OFF by ECKERT,CATHERINE",2,offensive rebound,,rhodes,catherine eckert,,
142,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,142,05:00,"GOOD LAYUP by ECKERT,CATHERINE(in the paint)",23,,23,,RHO 23-23 (0),,"GOOD LAYUP by ECKERT,CATHERINE(in the paint)",2,layup,good,rhodes,catherine eckert,2,300
143,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,143,04:46,,23,,25 (+2),"GOOD JUMPER by GUY,ALEXIS(in the paint)",CENTRE-W 23-25 (+2),,"GOOD JUMPER by GUY,ALEXIS(in the paint)",2,jumper,good,Centre,alexis guy,2,286
144,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,144,04:32,"MISS JUMPER by USTICK,JESSIE",,,,,,,"MISS JUMPER by USTICK,JESSIE",2,jumper,missed,rhodes,jessie ustick,,272
145,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,145,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
146,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,146,04:17,"FOUL  by USTICK,JESSIE",,,,,,,"FOUL  by USTICK,JESSIE",2,foul,,rhodes,jessie ustick,,257
147,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,147,04:17,,,,,"MISS FT by STEWART,ABIGAIL",,,"MISS FT by STEWART,ABIGAIL",2,free throw,missed,Centre,abigail stewart,,257
148,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,148,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
149,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,149,04:17,,23,,26 (+3),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 23-26 (+3),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,257
150,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,150,04:17,"SUB IN by DEERY,ERIN",,,,,,,"SUB IN by DEERY,ERIN",2,subbing in,,rhodes,erin deery,,257
151,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,151,04:17,"SUB IN by SUMMERS,DANIELLE",,,,,,,"SUB IN by SUMMERS,DANIELLE",2,subbing in,,rhodes,danielle summers,,257
152,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,152,04:17,"SUB OUT by SMITH,BLAIRE",,,,,,,"SUB OUT by SMITH,BLAIRE",2,subbing out,,rhodes,blaire smith,,257
153,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,153,04:17,"SUB OUT by ECKERT,CATHERINE",,,,,,,"SUB OUT by ECKERT,CATHERINE",2,subbing out,,rhodes,catherine eckert,,257
154,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,154,04:17,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,257
155,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,155,04:17,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,257
156,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,156,04:17,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,257
157,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,157,04:17,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,257
158,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,158,04:02,"GOOD 3PTR by DEERY,ERIN",26,,26,,RHO 26-26 (0),,"GOOD 3PTR by DEERY,ERIN",2,three pointer,good,rhodes,erin deery,3,242
159,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,159,--,"ASSIST  by ORTH,HANNAH",,,,,,,"ASSIST  by ORTH,HANNAH",2,assist,,rhodes,hannah orth,,
160,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,160,03:30,,,,,"MISS JUMPER by RICE,MADISON",,,"MISS JUMPER by RICE,MADISON",2,jumper,missed,Centre,madison rice,,210
161,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,161,--,"REBOUND DEF by DANIELS,SYMONE",,,,,,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes,symone daniels,,
162,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,162,03:01,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,181
163,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,163,03:01,"SUB IN by KRAMER,BAILEY",,,,,,,"SUB IN by KRAMER,BAILEY",2,subbing in,,rhodes,bailey kramer,,181
164,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,164,03:01,"SUB IN by YOUNG,ALLIE",,,,,,,"SUB IN by YOUNG,ALLIE",2,subbing in,,rhodes,allie young,,181
165,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,165,03:01,"SUB OUT by USTICK,JESSIE",,,,,,,"SUB OUT by USTICK,JESSIE",2,subbing out,,rhodes,jessie ustick,,181
166,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,166,03:01,"SUB OUT by DANIELS,SYMONE",,,,,,,"SUB OUT by DANIELS,SYMONE",2,subbing out,,rhodes,symone daniels,,181
167,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,167,03:01,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,181
168,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,168,03:01,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,181
169,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,169,03:01,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,181
170,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,170,03:01,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,181
171,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,171,02:51,"GOOD 3PTR by DEERY,ERIN",29 (+3),,26,,RHO 29-26 (-3),,"GOOD 3PTR by DEERY,ERIN",2,three pointer,good,rhodes,erin deery,3,171
172,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,172,--,"ASSIST  by SUMMERS,DANIELLE",,,,,,,"ASSIST  by SUMMERS,DANIELLE",2,assist,,rhodes,danielle summers,,
173,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,173,02:40,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,160
174,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,174,--,"REBOUND DEF by KRAMER,BAILEY",,,,,,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes,bailey kramer,,
175,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,175,02:15,"MISS LAYUP by SUMMERS,DANIELLE",,,,,,,"MISS LAYUP by SUMMERS,DANIELLE",2,layup,missed,rhodes,danielle summers,,135
176,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,176,--,"REBOUND OFF by KRAMER,BAILEY",,,,,,,"REBOUND OFF by KRAMER,BAILEY",2,offensive rebound,,rhodes,bailey kramer,,
177,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,177,02:12,"GOOD LAYUP by KRAMER,BAILEY(in the paint)",31 (+5),,26,,RHO 31-26 (-5),,"GOOD LAYUP by KRAMER,BAILEY(in the paint)",2,layup,good,rhodes,bailey kramer,2,132
178,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,178,01:55,"FOUL  by SUMMERS,DANIELLE",,,,,,,"FOUL  by SUMMERS,DANIELLE",2,foul,,rhodes,danielle summers,,115
179,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,179,01:55,"SUB IN by SMITH,BLAIRE",,,,,,,"SUB IN by SMITH,BLAIRE",2,subbing in,,rhodes,blaire smith,,115
180,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,180,01:55,"SUB OUT by SUMMERS,DANIELLE",,,,,,,"SUB OUT by SUMMERS,DANIELLE",2,subbing out,,rhodes,danielle summers,,115
181,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,181,01:55,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,115
182,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,182,01:55,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,115
183,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,183,01:32,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,92
184,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,184,--,"REBOUND DEF by KRAMER,BAILEY",,,,,,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes,bailey kramer,,
185,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,185,01:17,"GOOD LAYUP by KRAMER,BAILEY(in the paint)",33 (+7),,26,,RHO 33-26 (-7),,"GOOD LAYUP by KRAMER,BAILEY(in the paint)",2,layup,good,rhodes,bailey kramer,2,77
186,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,186,01:02,,33 (+5),,28,"GOOD JUMPER by JUDY,MICHELE",CENTRE-W 33-28 (-5),,"GOOD JUMPER by JUDY,MICHELE",2,jumper,good,Centre,michele judy,2,62
187,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,187,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
188,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,188,00:40,"MISS JUMPER by SMITH,BLAIRE",,,,,,,"MISS JUMPER by SMITH,BLAIRE",2,jumper,missed,rhodes,blaire smith,,40
189,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,189,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
190,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,190,00:34,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,34
191,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,191,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
192,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,192,00:30,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,30
