,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLWBB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
183,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,183,05:41,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,341
184,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,184,05:41,"BLOCK  by KLUNK,KIM",,,,,,,"BLOCK  by KLUNK,KIM",2,block,,millsaps,kim klunk,,341
185,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,185,--,"REBOUND DEF by HOLMES,BEVERLY",,,,,,,"REBOUND DEF by HOLMES,BEVERLY",2,defensive rebound,,millsaps,beverly holmes,,
186,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,186,05:20,"GOOD JUMPER by JONES,BRAZIA(in the paint)",17 (+8),,9,,MILLWBB 17-9 (-8),,"GOOD JUMPER by JONES,BRAZIA(in the paint)",2,jumper,good,millsaps,brazia jones,2,320
187,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,187,--,"ASSIST  by HOLMES,BEVERLY",,,,,,,"ASSIST  by HOLMES,BEVERLY",2,assist,,millsaps,beverly holmes,,
188,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,188,05:00,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,300
189,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,189,--,"REBOUND DEF by HOLMES,BEVERLY",,,,,,,"REBOUND DEF by HOLMES,BEVERLY",2,defensive rebound,,millsaps,beverly holmes,,
190,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,190,04:41,"TURNOVER  by KLUNK,KIM",,,,,,,"TURNOVER  by KLUNK,KIM",2,turnover,,millsaps,kim klunk,,281
191,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,191,04:41,"FOUL  by KLUNK,KIM",,,,,,,"FOUL  by KLUNK,KIM",2,foul,,millsaps,kim klunk,,281
192,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,192,04:41,"SUB IN by TAYLOR,MARISSA",,,,,,,"SUB IN by TAYLOR,MARISSA",2,subbing in,,millsaps,marissa taylor,,281
193,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,193,04:41,"SUB IN by JORDAN,KEYERRA",,,,,,,"SUB IN by JORDAN,KEYERRA",2,subbing in,,millsaps,keyerra jordan,,281
194,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,194,04:41,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",2,subbing out,,millsaps,brazia jones,,281
195,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,195,04:41,"SUB OUT by CONNOR,KATIE",,,,,,,"SUB OUT by CONNOR,KATIE",2,subbing out,,millsaps,katie connor,,281
196,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,196,04:41,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,281
197,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,197,04:41,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,281
198,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,198,04:41,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,281
199,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,199,04:41,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,281
200,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,200,04:19,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,259
201,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,201,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
202,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,202,04:13,,17 (+6),,11,"GOOD JUMPER by GUY,ALEXIS(in the paint)",CENTRE-W 17-11 (-6),,"GOOD JUMPER by GUY,ALEXIS(in the paint)",2,jumper,good,Centre,alexis guy,2,253
203,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,203,--,,,,,"ASSIST  by JUDY,MICHELE",,,"ASSIST  by JUDY,MICHELE",2,assist,,Centre,michele judy,,
204,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,204,03:49,"MISS JUMPER by HOLMES,BEVERLY",,,,,,,"MISS JUMPER by HOLMES,BEVERLY",2,jumper,missed,millsaps,beverly holmes,,229
205,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,205,--,"REBOUND OFF by TAYLOR,MARISSA",,,,,,,"REBOUND OFF by TAYLOR,MARISSA",2,offensive rebound,,millsaps,marissa taylor,,
206,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,206,03:38,"MISS JUMPER by KLUNK,KIM",,,,,,,"MISS JUMPER by KLUNK,KIM",2,jumper,missed,millsaps,kim klunk,,218
207,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,207,--,"REBOUND OFF by KLUNK,KIM",,,,,,,"REBOUND OFF by KLUNK,KIM",2,offensive rebound,,millsaps,kim klunk,,
208,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,208,03:35,"MISS JUMPER by KLUNK,KIM",,,,,,,"MISS JUMPER by KLUNK,KIM",2,jumper,missed,millsaps,kim klunk,,215
209,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,209,--,"REBOUND OFF by KLUNK,KIM",,,,,,,"REBOUND OFF by KLUNK,KIM",2,offensive rebound,,millsaps,kim klunk,,
210,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,210,03:35,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,215
211,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,211,03:35,"SUB IN by NEWELL,AMBER",,,,,,,"SUB IN by NEWELL,AMBER",2,subbing in,,millsaps,amber newell,,215
212,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,212,03:35,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",2,subbing in,,millsaps,brazia jones,,215
213,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,213,03:35,"SUB OUT by KLUNK,KIM",,,,,,,"SUB OUT by KLUNK,KIM",2,subbing out,,millsaps,kim klunk,,215
214,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,214,03:35,"SUB OUT by HOLMES,BEVERLY",,,,,,,"SUB OUT by HOLMES,BEVERLY",2,subbing out,,millsaps,beverly holmes,,215
215,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,215,03:35,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,215
216,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,216,03:35,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,215
217,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,217,03:20,"GOOD LAYUP by BROOKS,MIAH(in the paint)",19 (+8),,11,,MILLWBB 19-11 (-8),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps,miah brooks,2,200
218,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,218,--,"ASSIST  by JORDAN,KEYERRA",,,,,,,"ASSIST  by JORDAN,KEYERRA",2,assist,,millsaps,keyerra jordan,,
219,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,219,03:20,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",2,foul,,Centre,michele judy,,200
220,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,220,03:20,"MISS FT by BROOKS,MIAH",,,,,,,"MISS FT by BROOKS,MIAH",2,free throw,missed,millsaps,miah brooks,,200
221,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,221,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
222,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,222,03:20,"FOUL  by NEWELL,AMBER",,,,,,,"FOUL  by NEWELL,AMBER",2,foul,,millsaps,amber newell,,200
223,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,223,03:20,"SUB IN by MILES,GENEA",,,,,,,"SUB IN by MILES,GENEA",2,subbing in,,millsaps,genea miles,,200
224,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,224,03:20,"SUB OUT by NEWELL,AMBER",,,,,,,"SUB OUT by NEWELL,AMBER",2,subbing out,,millsaps,amber newell,,200
225,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,225,03:20,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,200
226,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,226,03:20,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,200
227,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,227,03:20,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,200
228,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,228,03:20,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,200
229,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,229,03:01,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,181
230,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,230,--,"REBOUND DEF by BROOKS,MIAH",,,,,,,"REBOUND DEF by BROOKS,MIAH",2,defensive rebound,,millsaps,miah brooks,,
231,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,231,02:22,"TURNOVER  by JORDAN,KEYERRA",,,,,,,"TURNOVER  by JORDAN,KEYERRA",2,turnover,,millsaps,keyerra jordan,,142
232,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,232,02:22,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,142
233,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,233,02:22,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,142
234,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,234,01:56,,19 (+6),,13,"GOOD JUMPER by GUY,ALEXIS(in the paint)",CENTRE-W 19-13 (-6),,"GOOD JUMPER by GUY,ALEXIS(in the paint)",2,jumper,good,Centre,alexis guy,2,116
235,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,235,01:56,"FOUL  by BROOKS,MIAH",,,,,,,"FOUL  by BROOKS,MIAH",2,foul,,millsaps,miah brooks,,116
236,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,236,01:56,,19 (+5),,14,"GOOD FT by GUY,ALEXIS",CENTRE-W 19-14 (-5),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,116
237,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,237,01:56,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,116
238,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,238,01:56,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,116
239,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,239,01:56,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,116
240,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,240,01:56,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,116
241,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,241,01:37,"MISS JUMPER by MILES,GENEA",,,,,,,"MISS JUMPER by MILES,GENEA",2,jumper,missed,millsaps,genea miles,,97
242,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,242,--,"REBOUND OFF by BROOKS,MIAH",,,,,,,"REBOUND OFF by BROOKS,MIAH",2,offensive rebound,,millsaps,miah brooks,,
243,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,243,01:34,"GOOD LAYUP by BROOKS,MIAH(in the paint)",21 (+7),,14,,MILLWBB 21-14 (-7),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",2,layup,good,millsaps,miah brooks,2,94
244,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,244,01:20,"FOUL  by BROOKS,MIAH",,,,,,,"FOUL  by BROOKS,MIAH",2,foul,,millsaps,miah brooks,,80
245,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,245,01:20,,21 (+6),,15,"GOOD FT by GUY,ALEXIS",CENTRE-W 21-15 (-6),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,80
246,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,246,01:20,,21 (+5),,16,"GOOD FT by GUY,ALEXIS",CENTRE-W 21-16 (-5),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,80
247,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,247,01:20,"TURNOVER  by CONNOR,KATIE",,,,,,,"TURNOVER  by CONNOR,KATIE",2,turnover,,millsaps,katie connor,,80
