,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,TMC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
130,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,130,10:00,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,600
131,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,131,10:00,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,600
132,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,132,10:00,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,600
133,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,133,10:00,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,600
134,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,134,10:00,,,,,"SUB IN by WARE,MICHAELA",,,"SUB IN by WARE,MICHAELA",2,subbing in,,thomas more,michaela ware,,600
135,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,135,10:00,,,,,"SUB IN by HUBER,OLIVIA",,,"SUB IN by HUBER,OLIVIA",2,subbing in,,thomas more,olivia huber,,600
136,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,136,10:00,,,,,"SUB IN by MCDONALD,KELLY",,,"SUB IN by MCDONALD,KELLY",2,subbing in,,thomas more,kelly mcdonald,,600
137,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,137,10:00,,,,,"SUB IN by BUSH,KAYLEE",,,"SUB IN by BUSH,KAYLEE",2,subbing in,,thomas more,kaylee bush,,600
138,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,138,10:00,,,,,"SUB IN by CADY,SAMANTHA",,,"SUB IN by CADY,SAMANTHA",2,subbing in,,thomas more,samantha cady,,600
139,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,139,10:00,,,,,"SUB OUT by OWINGS,ABBY",,,"SUB OUT by OWINGS,ABBY",2,subbing out,,thomas more,abby owings,,600
140,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,140,10:00,,,,,"SUB OUT by KIERNAN,NIKKI",,,"SUB OUT by KIERNAN,NIKKI",2,subbing out,,thomas more,nikki kiernan,,600
141,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,141,10:00,,,,,"SUB OUT by TEMPLE,MADISON",,,"SUB OUT by TEMPLE,MADISON",2,subbing out,,thomas more,madison temple,,600
142,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,142,10:00,,,,,"SUB OUT by SANTAMARIA,ALEXA",,,"SUB OUT by SANTAMARIA,ALEXA",2,subbing out,,thomas more,alexa santamaria,,600
143,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,143,10:00,,,,,"SUB OUT by MOSS,SYDNEY",,,"SUB OUT by MOSS,SYDNEY",2,subbing out,,thomas more,sydney moss,,600
144,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,144,09:47,,,,,"TURNOVER  by CADY,SAMANTHA",,,"TURNOVER  by CADY,SAMANTHA",2,turnover,,thomas more,samantha cady,,587
145,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,145,09:29,"GOOD 3PTR by SCHAD,OLIVIA",8,,21 (+13),,CENTRE-W 8-21 (-13),,"GOOD 3PTR by SCHAD,OLIVIA",2,three pointer,good,Centre,olivia schad,3,569
146,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,146,--,"ASSIST  by ANDREASSEN,CAROLINE",,,,,,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
147,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,147,09:12,,,,,"TURNOVER  by CADY,SAMANTHA",,,"TURNOVER  by CADY,SAMANTHA",2,turnover,,thomas more,samantha cady,,552
148,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,148,09:11,"STEAL  by ANDREASSEN,CAROLINE",,,,,,,"STEAL  by ANDREASSEN,CAROLINE",2,steal,,Centre,,,551
149,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,149,09:11,,,,,"FOUL  by BUSH,KAYLEE",,,"FOUL  by BUSH,KAYLEE",2,foul,,thomas more,kaylee bush,,551
150,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,150,09:11,,,,,"SUB IN by KIERNAN,NIKKI",,,"SUB IN by KIERNAN,NIKKI",2,subbing in,,thomas more,nikki kiernan,,551
151,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,151,09:11,,,,,"SUB OUT by CADY,SAMANTHA",,,"SUB OUT by CADY,SAMANTHA",2,subbing out,,thomas more,samantha cady,,551
152,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,152,08:58,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,538
153,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,153,--,"REBOUND OFF by VANCE,DAY",,,,,,,"REBOUND OFF by VANCE,DAY",2,offensive rebound,,Centre,day vance,,
154,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,154,08:39,"GOOD JUMPER by STEWART,ABIGAIL",10,,21 (+11),,CENTRE-W 10-21 (-11),,"GOOD JUMPER by STEWART,ABIGAIL",2,jumper,good,Centre,abigail stewart,2,519
155,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,155,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
156,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,156,08:24,,,,,"MISS LAYUP by KIERNAN,NIKKI",,,"MISS LAYUP by KIERNAN,NIKKI",2,layup,missed,thomas more,nikki kiernan,,504
157,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,157,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
158,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,158,08:20,,,,,"FOUL  by BUSH,KAYLEE",,,"FOUL  by BUSH,KAYLEE",2,foul,,thomas more,kaylee bush,,500
159,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,159,08:20,,,,,"SUB IN by MOSS,SYDNEY",,,"SUB IN by MOSS,SYDNEY",2,subbing in,,thomas more,sydney moss,,500
160,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,160,08:20,,,,,"SUB IN by OWINGS,ABBY",,,"SUB IN by OWINGS,ABBY",2,subbing in,,thomas more,abby owings,,500
161,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,161,08:20,,,,,"SUB OUT by WARE,MICHAELA",,,"SUB OUT by WARE,MICHAELA",2,subbing out,,thomas more,michaela ware,,500
162,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,162,08:20,,,,,"SUB OUT by HUBER,OLIVIA",,,"SUB OUT by HUBER,OLIVIA",2,subbing out,,thomas more,olivia huber,,500
163,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,163,08:01,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,481
164,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,164,08:01,,,,,"BLOCK  by KIERNAN,NIKKI",,,"BLOCK  by KIERNAN,NIKKI",2,block,,thomas more,nikki kiernan,,481
165,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,165,--,,,,,"REBOUND DEF by KIERNAN,NIKKI",,,"REBOUND DEF by KIERNAN,NIKKI",2,defensive rebound,,thomas more,nikki kiernan,,
166,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,166,07:54,,10,,23 (+13),"GOOD JUMPER by OWINGS,ABBY(fastbreak)",TMC 10-23 (-13),,"GOOD JUMPER by OWINGS,ABBY(fastbreak)",2,jumper,good,thomas more,abby(fastbreak) owings,2,474
167,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,167,07:41,"MISS JUMPER by VANCE,DAY",,,,,,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,461
168,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,168,--,,,,,"REBOUND DEF by MOSS,SYDNEY",,,"REBOUND DEF by MOSS,SYDNEY",2,defensive rebound,,thomas more,sydney moss,,
169,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,169,07:31,,,,,"MISS JUMPER by KIERNAN,NIKKI",,,"MISS JUMPER by KIERNAN,NIKKI",2,jumper,missed,thomas more,nikki kiernan,,451
170,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,170,--,,,,,"REBOUND OFF by BUSH,KAYLEE",,,"REBOUND OFF by BUSH,KAYLEE",2,offensive rebound,,thomas more,kaylee bush,,
171,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,171,07:28,,,,,"MISS JUMPER by BUSH,KAYLEE",,,"MISS JUMPER by BUSH,KAYLEE",2,jumper,missed,thomas more,kaylee bush,,448
172,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,172,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",2,defensive rebound,,Centre,caroline andreassen,,
173,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,173,07:16,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,436
174,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,174,07:16,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,436
175,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,175,07:16,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,436
176,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,176,07:16,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,436
177,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,177,07:16,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,436
178,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,178,07:16,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,436
179,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,179,07:16,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,436
180,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,180,07:16,,,,,"SUB IN by SANTAMARIA,ALEXA",,,"SUB IN by SANTAMARIA,ALEXA",2,subbing in,,thomas more,alexa santamaria,,436
181,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,181,07:16,,,,,"SUB OUT by BUSH,KAYLEE",,,"SUB OUT by BUSH,KAYLEE",2,subbing out,,thomas more,kaylee bush,,436
182,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,182,07:04,,10,,25 (+15),"GOOD JUMPER by KIERNAN,NIKKI(in the paint)",TMC 10-25 (-15),,"GOOD JUMPER by KIERNAN,NIKKI(in the paint)",2,jumper,good,thomas more,nikki kiernan,2,424
183,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,183,06:33,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",12,,25 (+13),,CENTRE-W 12-25 (-13),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,393
184,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,184,--,"ASSIST  by VANCE,DAY",,,,,,,"ASSIST  by VANCE,DAY",2,assist,,Centre,day vance,,
185,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,185,06:23,,12,,28 (+16),"GOOD 3PTR by KIERNAN,NIKKI",TMC 12-28 (-16),,"GOOD 3PTR by KIERNAN,NIKKI",2,three pointer,good,thomas more,nikki kiernan,3,383
186,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,186,--,,,,,"ASSIST  by OWINGS,ABBY",,,"ASSIST  by OWINGS,ABBY",2,assist,,thomas more,abby owings,,
187,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,187,06:03,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,363
188,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,188,06:03,"TURNOVER  by VANCE,DAY",,,,,,,"TURNOVER  by VANCE,DAY",2,turnover,,Centre,day vance,,363
189,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,189,06:03,,,,,"SUB IN by TEMPLE,MADISON",,,"SUB IN by TEMPLE,MADISON",2,subbing in,,thomas more,madison temple,,363
190,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,190,06:03,,,,,"SUB OUT by MCDONALD,KELLY",,,"SUB OUT by MCDONALD,KELLY",2,subbing out,,thomas more,kelly mcdonald,,363
191,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,191,05:50,,,,,"MISS 3PTR by MOSS,SYDNEY",,,"MISS 3PTR by MOSS,SYDNEY",2,three pointer,missed,thomas more,sydney moss,,350
192,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,192,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
193,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,193,05:33,"MISS LAYUP by VANCE,DAY",,,,,,,"MISS LAYUP by VANCE,DAY",2,layup,missed,Centre,day vance,,333
194,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,194,--,,,,,"REBOUND DEF by KIERNAN,NIKKI",,,"REBOUND DEF by KIERNAN,NIKKI",2,defensive rebound,,thomas more,nikki kiernan,,
195,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,195,05:29,,,,,"TURNOVER  by KIERNAN,NIKKI",,,"TURNOVER  by KIERNAN,NIKKI",2,turnover,,thomas more,nikki kiernan,,329
196,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,196,05:27,"STEAL  by RHULE,BONNIE",,,,,,,"STEAL  by RHULE,BONNIE",2,steal,,Centre,,,327
197,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,197,05:27,,,,,"FOUL  by KIERNAN,NIKKI",,,"FOUL  by KIERNAN,NIKKI",2,foul,,thomas more,nikki kiernan,,327
198,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,198,05:27,"GOOD FT by RHULE,BONNIE",13,,28 (+15),,CENTRE-W 13-28 (-15),,"GOOD FT by RHULE,BONNIE",2,free throw,good,Centre,bonnie rhule,1,327
199,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,199,05:27,"GOOD FT by RHULE,BONNIE",14,,28 (+14),,CENTRE-W 14-28 (-14),,"GOOD FT by RHULE,BONNIE",2,free throw,good,Centre,bonnie rhule,1,327
200,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,200,05:04,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,304
