,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HANOVER,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
306,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,306,08:38,"FOUL  by RHULE,BONNIE",,,,,,,"FOUL  by RHULE,BONNIE",3,foul,,Centre,bonnie rhule,,518
307,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,307,08:38,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,518
308,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,308,08:38,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,518
309,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,309,08:38,,,,,"SUB IN by MITCHELL,BAYLEE",,,"SUB IN by MITCHELL,BAYLEE",3,subbing in,,hanover,baylee mitchell,,518
310,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,310,08:38,,,,,"SUB OUT by BIVINS,MORGAN",,,"SUB OUT by BIVINS,MORGAN",3,subbing out,,hanover,morgan bivins,,518
311,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,311,08:32,,,,,"MISS LAYUP by MALLOY,ASHLEY",,,"MISS LAYUP by MALLOY,ASHLEY",3,layup,missed,hanover,ashley malloy,,512
312,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,312,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
313,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,313,08:16,,,,,"SUB IN by WILSON,WHITNEY",,,"SUB IN by WILSON,WHITNEY",3,subbing in,,hanover,whitney wilson,,496
314,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,314,08:16,,,,,"SUB OUT by MAUPIN,MACI",,,"SUB OUT by MAUPIN,MACI",3,subbing out,,hanover,maci maupin,,496
315,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,315,08:10,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",41,,42 (+1),,CENTRE-W 41-42 (-1),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",3,layup,good,Centre,kaitlyn mcknight,2,490
316,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,316,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",3,assist,,Centre,alexis guy,,
317,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,317,07:56,,,,,"MISS 3PTR by MALLOY,ASHLEY",,,"MISS 3PTR by MALLOY,ASHLEY",3,three pointer,missed,hanover,ashley malloy,,476
318,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,318,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
319,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,319,07:46,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,466
320,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,320,07:30,,41,,44 (+3),"GOOD JUMPER by WILSON,WHITNEY",HANOVER 41-44 (-3),,"GOOD JUMPER by WILSON,WHITNEY",3,jumper,good,hanover,whitney wilson,2,450
321,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,321,07:07,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",3,turnover,,Centre,alexis guy,,427
322,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,322,07:06,,,,,"STEAL  by WILSON,WHITNEY",,,"STEAL  by WILSON,WHITNEY",3,steal,,hanover,,,426
323,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,323,07:04,,,,,"TURNOVER  by WILSON,WHITNEY",,,"TURNOVER  by WILSON,WHITNEY",3,turnover,,hanover,whitney wilson,,424
324,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,324,07:02,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",3,steal,,Centre,,,422
325,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,325,07:02,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,422
326,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,326,07:02,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,422
327,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,327,07:02,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,422
328,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,328,07:02,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,422
329,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,329,07:02,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,422
330,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,330,07:02,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,422
331,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,331,07:02,,,,,"SUB IN by WALKER,MACY",,,"SUB IN by WALKER,MACY",3,subbing in,,hanover,macy walker,,422
332,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,332,07:02,,,,,"SUB OUT by MALLOY,ASHLEY",,,"SUB OUT by MALLOY,ASHLEY",3,subbing out,,hanover,ashley malloy,,422
333,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,333,06:43,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",3,turnover,,Centre,caroline andreassen,,403
334,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,334,06:42,,,,,"STEAL  by MITCHELL,BAYLEE",,,"STEAL  by MITCHELL,BAYLEE",3,steal,,hanover,,,402
335,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,335,06:31,,,,,"MISS JUMPER by WALKER,MACY",,,"MISS JUMPER by WALKER,MACY",3,jumper,missed,hanover,macy walker,,391
336,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,336,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",3,defensive rebound,,Centre,michele judy,,
337,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,337,06:21,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",3,jumper,missed,Centre,alexis guy,,381
338,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,338,--,,,,,"REBOUND DEF by WALKER,MACY",,,"REBOUND DEF by WALKER,MACY",3,defensive rebound,,hanover,macy walker,,
339,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,339,06:08,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",3,foul,,Centre,michele judy,,368
340,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,340,06:08,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,368
341,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,341,06:08,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,368
342,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,342,06:07,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,367
343,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,343,06:03,,41,,46 (+5),"GOOD LAYUP by WALKER,MACY(in the paint)",HANOVER 41-46 (-5),,"GOOD LAYUP by WALKER,MACY(in the paint)",3,layup,good,hanover,macy walker,2,363
344,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,344,06:03,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,363
345,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,345,06:03,,41,,47 (+6),"GOOD FT by WALKER,MACY",HANOVER 41-47 (-6),,"GOOD FT by WALKER,MACY",3,free throw,good,hanover,macy walker,1,363
346,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,346,06:03,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,363
347,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,347,06:03,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,363
348,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,348,05:45,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,345
349,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,349,05:44,,,,,"STEAL  by CROMER,CLAIRE",,,"STEAL  by CROMER,CLAIRE",3,steal,,hanover,,,344
350,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,350,05:37,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",3,foul,,Centre,caroline andreassen,,337
351,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,351,05:37,,41,,48 (+7),"GOOD FT by NASH,ALLISON",HANOVER 41-48 (-7),,"GOOD FT by NASH,ALLISON",3,free throw,good,hanover,allison nash,1,337
352,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,352,05:37,,41,,49 (+8),"GOOD FT by NASH,ALLISON",HANOVER 41-49 (-8),,"GOOD FT by NASH,ALLISON",3,free throw,good,hanover,allison nash,1,337
353,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,353,05:37,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,337
354,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,354,05:37,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,337
355,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,355,05:32,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,332
356,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,356,05:23,,,,,"FOUL  by WILSON,WHITNEY",,,"FOUL  by WILSON,WHITNEY",3,foul,,hanover,whitney wilson,,323
357,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,357,05:11,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,311
358,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,358,--,,,,,"REBOUND DEF by WALKER,MACY",,,"REBOUND DEF by WALKER,MACY",3,defensive rebound,,hanover,macy walker,,
359,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,359,04:59,,41,,51 (+10),"GOOD JUMPER by MITCHELL,BAYLEE(in the paint)",HANOVER 41-51 (-10),,"GOOD JUMPER by MITCHELL,BAYLEE(in the paint)",3,jumper,good,hanover,baylee mitchell,2,299
360,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,360,04:40,,,,,"FOUL  by WALKER,MACY",,,"FOUL  by WALKER,MACY",3,foul,,hanover,macy walker,,280
361,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,361,04:40,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,280
362,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,362,04:40,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,280
363,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,363,04:40,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,280
364,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,364,04:40,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,280
365,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,365,04:40,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,280
366,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,366,04:40,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,280
367,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,367,04:35,,,,,"FOUL  by WILSON,WHITNEY",,,"FOUL  by WILSON,WHITNEY",3,foul,,hanover,whitney wilson,,275
368,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,368,04:35,"GOOD FT by GUY,ALEXIS",42,,51 (+9),,CENTRE-W 42-51 (-9),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,275
369,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,369,04:35,"GOOD FT by GUY,ALEXIS",43,,51 (+8),,CENTRE-W 43-51 (-8),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,275
370,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,370,04:35,,,,,"SUB IN by MALLOY,ASHLEY",,,"SUB IN by MALLOY,ASHLEY",3,subbing in,,hanover,ashley malloy,,275
371,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,371,04:35,,,,,"SUB OUT by WILSON,WHITNEY",,,"SUB OUT by WILSON,WHITNEY",3,subbing out,,hanover,whitney wilson,,275
372,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,372,04:23,,,,,"MISS LAYUP by CROMER,CLAIRE",,,"MISS LAYUP by CROMER,CLAIRE",3,layup,missed,hanover,claire cromer,,263
373,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,373,04:23,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",3,block,,Centre,abigail stewart,,263
374,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,374,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
375,9,hanover,Centre,Hanover,80-82,80,82,"23, 14, 13, 30, 80","20, 22, 22, 18, 82",23,14,13,30,80,20,22,22,18,82,1-8,4-4,12/19/15,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,A,375,04:18,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,258
