,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,MILLWBB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
207,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,207,00:48,,,,,"SUB IN by JORDAN,KEYERRA",,,"SUB IN by JORDAN,KEYERRA",2,subbing in,,millsaps,keyerra jordan,,48
208,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,208,00:48,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",2,subbing out,,millsaps,katie connor,,48
209,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,209,00:36,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,36
210,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,210,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
211,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,211,00:29,"GOOD JUMPER by GUY,ALEXIS",19,,19,,CENTREW 19-19 (0),,"GOOD JUMPER by GUY,ALEXIS",2,jumper,good,Centre,alexis guy,2,29
212,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,212,--,"ASSIST  by STEWART,ABIGAIL",,,,,,,"ASSIST  by STEWART,ABIGAIL",2,assist,,Centre,abigail stewart,,
213,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,213,00:03,,,,,"MISS 3PTR by THOMAS,BRAXTON",,,"MISS 3PTR by THOMAS,BRAXTON",2,three pointer,missed,millsaps,braxton thomas,,3
214,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,214,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
215,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,215,Start Period 3,,,,,,,,,3,,,,,,
216,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,216,10:00,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",3,subbing in,,millsaps,beverly holmes,,600
217,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,217,10:00,,,,,"SUB IN by FREEMAN,KALA-JEWEL",,,"SUB IN by FREEMAN,KALA-JEWEL",3,subbing in,,millsaps,kala-jewel freeman,,600
218,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,218,10:00,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,600
219,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,219,10:00,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",3,subbing out,,millsaps,katie connor,,600
220,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,220,09:33,"GOOD LAYUP by GUY,ALEXIS(in the paint)",21 (+2),,19,,CENTREW 21-19 (+2),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",3,layup,good,Centre,alexis guy,2,573
221,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,221,09:10,,,,,"MISS LAYUP by BROOKS,MIAH",,,"MISS LAYUP by BROOKS,MIAH",3,layup,missed,millsaps,miah brooks,,550
222,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,222,--,,,,,"REBOUND OFF by MATTHEWS,KASI",,,"REBOUND OFF by MATTHEWS,KASI",3,offensive rebound,,millsaps,kasi matthews,,
223,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,223,09:05,,21,,21,"GOOD LAYUP by MATTHEWS,KASI(in the paint)",MILLWBB 21-21 (0),,"GOOD LAYUP by MATTHEWS,KASI(in the paint)",3,layup,good,millsaps,kasi matthews,2,545
224,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,224,08:51,,,,,"FOUL  by FREEMAN,KALA-JEWEL",,,"FOUL  by FREEMAN,KALA-JEWEL",3,foul,,millsaps,kala-jewel freeman,,531
225,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,225,08:51,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",3,subbing in,,millsaps,braxton thomas,,531
226,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,226,08:51,,,,,"SUB OUT by HOLMES,BEVERLY",,,"SUB OUT by HOLMES,BEVERLY",3,subbing out,,millsaps,beverly holmes,,531
227,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,227,08:39,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",3,three pointer,missed,Centre,alexis guy,,519
228,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,228,--,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,"REBOUND DEF by FREEMAN,KALA-JEWEL",3,defensive rebound,,millsaps,kala-jewel freeman,,
229,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,229,08:31,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",3,turnover,,millsaps,braxton thomas,,511
230,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,230,08:29,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",3,steal,,Centre,,,509
231,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,231,08:24,"MISS LAYUP by SCHAD,OLIVIA",,,,,,,"MISS LAYUP by SCHAD,OLIVIA",3,layup,missed,Centre,olivia schad,,504
232,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,232,--,,,,,"REBOUND DEF by BROOKS,MIAH",,,"REBOUND DEF by BROOKS,MIAH",3,defensive rebound,,millsaps,miah brooks,,
233,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,233,08:22,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,502
234,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,234,07:57,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",3,foul,,Centre,kaitlyn mcknight,,477
235,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,235,07:57,,,,,"MISS FT by FREEMAN,KALA-JEWEL",,,"MISS FT by FREEMAN,KALA-JEWEL",3,free throw,missed,millsaps,kala-jewel freeman,,477
236,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,236,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
237,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,237,07:57,,,,,"MISS FT by FREEMAN,KALA-JEWEL",,,"MISS FT by FREEMAN,KALA-JEWEL",3,free throw,missed,millsaps,kala-jewel freeman,,477
238,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,238,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",3,defensive rebound,,Centre,alexis guy,,
239,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,239,07:57,,,,,"SUB IN by JONES,BRAZIA",,,"SUB IN by JONES,BRAZIA",3,subbing in,,millsaps,brazia jones,,477
240,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,240,07:57,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,477
241,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,241,07:50,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",3,three pointer,missed,Centre,bonnie rhule,,470
242,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,242,--,,,,,"REBOUND DEF by KLUNK,KIM",,,"REBOUND DEF by KLUNK,KIM",3,defensive rebound,,millsaps,kim klunk,,
243,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,243,07:27,,,,,"MISS LAYUP by BROOKS,MIAH",,,"MISS LAYUP by BROOKS,MIAH",3,layup,missed,millsaps,miah brooks,,447
244,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,244,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",3,defensive rebound,,Centre,alexis guy,,
245,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,245,06:56,"GOOD JUMPER by MCKNIGHT,KAITLYN",23 (+2),,21,,CENTREW 23-21 (+2),,"GOOD JUMPER by MCKNIGHT,KAITLYN",3,jumper,good,Centre,kaitlyn mcknight,2,416
246,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,246,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",3,assist,,Centre,alexis guy,,
247,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,247,06:32,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",3,foul,,Centre,alexis guy,,392
248,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,248,06:32,,23 (+1),,22,"GOOD FT by JONES,BRAZIA",MILLWBB 23-22 (+1),,"GOOD FT by JONES,BRAZIA",3,free throw,good,millsaps,brazia jones,1,392
249,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,249,06:32,,23,,23,"GOOD FT by JONES,BRAZIA",MILLWBB 23-23 (0),,"GOOD FT by JONES,BRAZIA",3,free throw,good,millsaps,brazia jones,1,392
250,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,250,06:32,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,392
251,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,251,06:32,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,392
252,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,252,06:32,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,392
253,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,253,06:32,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,392
254,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,254,06:32,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,392
255,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,255,06:32,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,392
256,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,256,06:32,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",3,subbing in,,millsaps,braxton thomas,,392
257,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,257,06:32,,,,,"SUB OUT by BROOKS,MIAH",,,"SUB OUT by BROOKS,MIAH",3,subbing out,,millsaps,miah brooks,,392
258,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,258,06:07,"MISS LAYUP by MCKNIGHT,KAITLYN",,,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",3,layup,missed,Centre,kaitlyn mcknight,,367
259,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,259,--,,,,,"REBOUND DEF by THOMAS,BRAXTON",,,"REBOUND DEF by THOMAS,BRAXTON",3,defensive rebound,,millsaps,braxton thomas,,
260,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,260,05:40,,23,,25 (+2),"GOOD JUMPER by FREEMAN,KALA-JEWEL",MILLWBB 23-25 (-2),,"GOOD JUMPER by FREEMAN,KALA-JEWEL",3,jumper,good,millsaps,kala-jewel freeman,2,340
261,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,261,--,,,,,"ASSIST  by MATTHEWS,KASI",,,"ASSIST  by MATTHEWS,KASI",3,assist,,millsaps,kasi matthews,,
262,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,262,05:17,"GOOD JUMPER by MCKNIGHT,KAITLYN",25,,25,,CENTREW 25-25 (0),,"GOOD JUMPER by MCKNIGHT,KAITLYN",3,jumper,good,Centre,kaitlyn mcknight,2,317
263,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,263,04:48,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,288
264,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,264,04:48,,25,,26 (+1),"GOOD FT by JONES,BRAZIA",MILLWBB 25-26 (-1),,"GOOD FT by JONES,BRAZIA",3,free throw,good,millsaps,brazia jones,1,288
265,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,265,04:48,,25,,27 (+2),"GOOD FT by JONES,BRAZIA",MILLWBB 25-27 (-2),,"GOOD FT by JONES,BRAZIA",3,free throw,good,millsaps,brazia jones,1,288
266,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,266,04:48,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,288
267,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,267,04:48,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,288
268,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,268,04:48,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,288
269,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,269,04:48,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,288
270,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,270,04:44,"TURNOVER  by VANCE,DAY",,,,,,,"TURNOVER  by VANCE,DAY",3,turnover,,Centre,day vance,,284
271,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,271,04:19,,,,,"TURNOVER  by JONES,BRAZIA",,,"TURNOVER  by JONES,BRAZIA",3,turnover,,millsaps,brazia jones,,259
272,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,272,04:18,"STEAL  by VANCE,DAY",,,,,,,"STEAL  by VANCE,DAY",3,steal,,Centre,,,258
273,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,273,04:04,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,244
274,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,274,04:04,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,244
275,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,275,04:04,,,,,"SUB IN by BROOKS,MIAH",,,"SUB IN by BROOKS,MIAH",3,subbing in,,millsaps,miah brooks,,244
276,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,276,04:04,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",3,subbing in,,millsaps,beverly holmes,,244
277,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,277,04:04,,,,,"SUB OUT by KLUNK,KIM",,,"SUB OUT by KLUNK,KIM",3,subbing out,,millsaps,kim klunk,,244
