,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
118,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,118,09:09,,,,,"MISS JUMPER by BRYANT,YORISHA",,,"MISS JUMPER by BRYANT,YORISHA",2,jumper,missed,birmingham-southern,yorisha bryant,,549
119,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,119,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
120,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,120,08:48,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",11,,12 (+1),,CENTREW 11-12 (-1),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,528
121,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,121,--,"ASSIST  by MCKNIGHT,KAITLYN",,,,,,,"ASSIST  by MCKNIGHT,KAITLYN",2,assist,,Centre,kaitlyn mcknight,,
122,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,122,08:29,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,Centre,,,509
123,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,123,08:29,,,,,"SUB IN by HOLMES,JAMEICE",,,"SUB IN by HOLMES,JAMEICE",2,subbing in,,birmingham-southern,jameice holmes,,509
124,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,124,08:29,,,,,"SUB IN by PEURSEM,LAURA VAN",,,"SUB IN by PEURSEM,LAURA VAN",2,subbing in,,birmingham-southern,laura van peursem,,509
125,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,125,08:29,,,,,"SUB OUT by BRYANT,YORISHA",,,"SUB OUT by BRYANT,YORISHA",2,subbing out,,birmingham-southern,yorisha bryant,,509
126,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,126,08:29,,,,,"SUB OUT by CARTER,CAMILLIA",,,"SUB OUT by CARTER,CAMILLIA",2,subbing out,,birmingham-southern,camillia carter,,509
127,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,127,08:14,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",13 (+1),,12,,CENTREW 13-12 (+1),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,494
128,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,128,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
129,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,129,07:59,,,,,"MISS LAYUP by PEURSEM,LAURA VAN",,,"MISS LAYUP by PEURSEM,LAURA VAN",2,layup,missed,birmingham-southern,laura van peursem,,479
130,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,130,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
131,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,131,07:53,"MISS LAYUP by MCKNIGHT,KAITLYN",,,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,473
132,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,132,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
133,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,133,07:53,,,,,"FOUL  by HOLMES,JAMEICE",,,"FOUL  by HOLMES,JAMEICE",2,foul,,birmingham-southern,jameice holmes,,473
134,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,134,07:44,,,,,"FOUL  by PEURSEM,LAURA VAN",,,"FOUL  by PEURSEM,LAURA VAN",2,foul,,birmingham-southern,laura van peursem,,464
135,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,135,07:40,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,460
136,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,136,07:40,,,,,"STEAL  by CURRY,ASHLEY",,,"STEAL  by CURRY,ASHLEY",2,steal,,birmingham-southern,,,460
137,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,137,07:40,,,,,"SUB IN by MCGOWAN,CHRISTIAN",,,"SUB IN by MCGOWAN,CHRISTIAN",2,subbing in,,birmingham-southern,christian mcgowan,,460
138,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,138,07:40,,,,,"SUB OUT by CURRY,ASHLEY",,,"SUB OUT by CURRY,ASHLEY",2,subbing out,,birmingham-southern,ashley curry,,460
139,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,139,07:17,,,,,"MISS 3PTR by BATTS,JASMYNN",,,"MISS 3PTR by BATTS,JASMYNN",2,three pointer,missed,birmingham-southern,jasmynn batts,,437
140,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,140,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",2,defensive rebound,,Centre,kaitlyn mcknight,,
141,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,141,07:03,"MISS JUMPER by MCKNIGHT,KAITLYN",,,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",2,jumper,missed,Centre,kaitlyn mcknight,,423
142,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,142,--,,,,,"REBOUND DEF by BATTS,JASMYNN",,,"REBOUND DEF by BATTS,JASMYNN",2,defensive rebound,,birmingham-southern,jasmynn batts,,
143,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,143,06:43,,,,,"MISS 3PTR by KNOWLES,HALLE",,,"MISS 3PTR by KNOWLES,HALLE",2,three pointer,missed,birmingham-southern,halle knowles,,403
144,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,144,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
145,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,145,06:34,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,394
146,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,146,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
147,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,147,06:33,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,393
148,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,148,06:33,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,393
149,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,149,06:33,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,393
150,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,150,06:33,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,393
151,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,151,06:33,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,393
152,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,152,06:33,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,393
153,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,153,06:25,,,,,"SUB IN by BRYANT,YORISHA",,,"SUB IN by BRYANT,YORISHA",2,subbing in,,birmingham-southern,yorisha bryant,,385
154,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,154,06:25,,,,,"SUB OUT by BATTS,JASMYNN",,,"SUB OUT by BATTS,JASMYNN",2,subbing out,,birmingham-southern,jasmynn batts,,385
155,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,155,06:20,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",2,three pointer,missed,Centre,alexis guy,,380
156,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,156,--,,,,,"REBOUND DEF by BRYANT,YORISHA",,,"REBOUND DEF by BRYANT,YORISHA",2,defensive rebound,,birmingham-southern,yorisha bryant,,
157,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,157,05:51,,13,,15 (+2),"GOOD 3PTR by HOLMES,JAMEICE",BSC 13-15 (-2),,"GOOD 3PTR by HOLMES,JAMEICE",2,three pointer,good,birmingham-southern,jameice holmes,3,351
158,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,158,--,,,,,"ASSIST  by BRYANT,YORISHA",,,"ASSIST  by BRYANT,YORISHA",2,assist,,birmingham-southern,yorisha bryant,,
159,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,159,05:33,"MISS LAYUP by VANCE,DAY",,,,,,,"MISS LAYUP by VANCE,DAY",2,layup,missed,Centre,day vance,,333
160,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,160,05:33,,,,,"BLOCK  by BRYANT,YORISHA",,,"BLOCK  by BRYANT,YORISHA",2,block,,birmingham-southern,yorisha bryant,,333
161,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,161,--,,,,,"REBOUND DEF by KNOWLES,HALLE",,,"REBOUND DEF by KNOWLES,HALLE",2,defensive rebound,,birmingham-southern,halle knowles,,
162,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,162,05:14,,13,,18 (+5),"GOOD 3PTR by MCGOWAN,CHRISTIAN",BSC 13-18 (-5),,"GOOD 3PTR by MCGOWAN,CHRISTIAN",2,three pointer,good,birmingham-southern,christian mcgowan,3,314
163,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,163,--,,,,,"ASSIST  by KNOWLES,HALLE",,,"ASSIST  by KNOWLES,HALLE",2,assist,,birmingham-southern,halle knowles,,
164,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,164,04:56,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,296
165,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,165,04:56,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,296
166,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,166,04:56,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,296
167,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,167,04:56,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,296
168,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,168,04:56,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,296
169,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,169,04:40,,,,,"MISS JUMPER by PEURSEM,LAURA VAN",,,"MISS JUMPER by PEURSEM,LAURA VAN",2,jumper,missed,birmingham-southern,laura van peursem,,280
170,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,170,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
171,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,171,04:32,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",2,three pointer,missed,Centre,madison rice,,272
172,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,172,--,"REBOUND OFF by JUDY,MICHELE",,,,,,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
173,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,173,04:27,"GOOD LAYUP by JUDY,MICHELE(in the paint)",15,,18 (+3),,CENTREW 15-18 (-3),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",2,layup,good,Centre,michele judy,2,267
174,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,174,04:06,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,246
175,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,175,04:05,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,245
176,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,176,04:05,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,245
177,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,177,04:05,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,245
178,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,178,04:05,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,245
179,16,birmingham-southern,Centre,Birmingham-Southern,46-51,46,51,"7, 11, 10, 18, 46","11, 9, 16, 15, 51",7,11,10,18,46,11,9,16,15,51,"4-12, 2-3 SAA","14-1, 4-1 SAA",01/22/16,Lose,308,No Location Recorded,6:00 PM,A,179,04:05,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,245
