,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
66,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,66,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
67,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,67,03:04,,,,,"TURNOVER  by KIM,SUE",,,"TURNOVER  by KIM,SUE",1,turnover,,sewanee,sue kim,,184
68,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,68,03:04,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,184
69,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,69,03:04,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",1,subbing out,,Centre,madison rice,,184
70,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,70,03:04,,,,,"SUB IN by CHAUVIN,JAMIE",,,"SUB IN by CHAUVIN,JAMIE",1,subbing in,,sewanee,jamie chauvin,,184
71,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,71,03:04,,,,,"SUB OUT by O'CONNELL,OLIVIA",,,"SUB OUT by O'CONNELL,OLIVIA",1,subbing out,,sewanee,olivia o'connell,,184
72,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,72,02:57,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,177
73,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,73,02:33,,,,,"MISS 3PTR by CHAUVIN,JAMIE",,,"MISS 3PTR by CHAUVIN,JAMIE",1,three pointer,missed,sewanee,jamie chauvin,,153
74,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,74,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
75,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,75,02:29,,,,,"FOUL  by KIM,SUE",,,"FOUL  by KIM,SUE",1,foul,,sewanee,sue kim,,149
76,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,76,02:21,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",1,jumper,missed,Centre,michele judy,,141
77,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,77,--,,,,,"REBOUND DEF by KIM,SUE",,,"REBOUND DEF by KIM,SUE",1,defensive rebound,,sewanee,sue kim,,
78,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,78,02:05,,11 (+1),,10,"GOOD LAYUP by WAYNE,KATIE(in the paint)",SEWANEE 11-10 (+1),,"GOOD LAYUP by WAYNE,KATIE(in the paint)",1,layup,good,sewanee,katie wayne,2,125
79,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,79,01:41,"GOOD JUMPER by VANCE,DAY",13 (+3),,10,,CENTRE 13-10 (+3),,"GOOD JUMPER by VANCE,DAY",1,jumper,good,Centre,day vance,2,101
80,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,80,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
81,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,81,01:16,,,,,"MISS 3PTR by WAYNE,KATIE",,,"MISS 3PTR by WAYNE,KATIE",1,three pointer,missed,sewanee,katie wayne,,76
82,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,82,01:16,"BLOCK  by KELLAM,PAIGE",,,,,,,"BLOCK  by KELLAM,PAIGE",1,block,,Centre,paige kellam,,76
83,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,83,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
84,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,84,01:12,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,72
85,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,85,01:09,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,69
86,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,86,01:09,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,69
87,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,87,01:09,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,69
88,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,88,01:09,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,69
89,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,89,01:09,,,,,"SUB IN by MCDONOUGH,HALEY",,,"SUB IN by MCDONOUGH,HALEY",1,subbing in,,sewanee,haley mcdonough,,69
90,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,90,01:09,,,,,"SUB OUT by WAYNE,KATIE",,,"SUB OUT by WAYNE,KATIE",1,subbing out,,sewanee,katie wayne,,69
91,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,91,00:49,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",1,foul,,Centre,day vance,,49
92,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,92,00:49,,,,,"SUB IN by CAULDER,COREY",,,"SUB IN by CAULDER,COREY",1,subbing in,,sewanee,corey caulder,,49
93,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,93,00:49,,,,,"SUB OUT by KIM,SUE",,,"SUB OUT by KIM,SUE",1,subbing out,,sewanee,sue kim,,49
94,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,94,00:45,,13,,13,"GOOD 3PTR by CAULDER,COREY",SEWANEE 13-13 (0),,"GOOD 3PTR by CAULDER,COREY",1,three pointer,good,sewanee,corey caulder,3,45
95,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,95,--,,,,,"ASSIST  by CHAUVIN,JAMIE",,,"ASSIST  by CHAUVIN,JAMIE",1,assist,,sewanee,jamie chauvin,,
96,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,96,00:34,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",1,three pointer,missed,Centre,bonnie rhule,,34
97,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,97,--,,,,,"REBOUND DEF by CAULDER,COREY",,,"REBOUND DEF by CAULDER,COREY",1,defensive rebound,,sewanee,corey caulder,,
98,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,98,00:11,,,,,"MISS 3PTR by ROSE,SAVANNAH",,,"MISS 3PTR by ROSE,SAVANNAH",1,three pointer,missed,sewanee,savannah rose,,11
99,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,99,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",1,defensive rebound,,Centre,michele judy,,
100,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,100,Start Period 2,,,,,,,,,2,,,,,,
101,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,101,09:58,"TURNOVER  by RHULE,BONNIE",,,,,,,"TURNOVER  by RHULE,BONNIE",2,turnover,,Centre,bonnie rhule,,598
102,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,102,09:57,,,,,"STEAL  by TAYLOR,BELLA",,,"STEAL  by TAYLOR,BELLA",2,steal,,sewanee,,,597
103,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,103,09:56,,13,,15 (+2),"GOOD LAYUP by TAYLOR,BELLA(in the paint)",SEWANEE 13-15 (-2),,"GOOD LAYUP by TAYLOR,BELLA(in the paint)",2,layup,good,sewanee,bella taylor,2,596
104,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,104,09:29,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,569
105,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,105,09:28,,,,,"STEAL  by CAULDER,COREY",,,"STEAL  by CAULDER,COREY",2,steal,,sewanee,,,568
106,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,106,09:12,,,,,"TURNOVER  by MCDONOUGH,HALEY",,,"TURNOVER  by MCDONOUGH,HALEY",2,turnover,,sewanee,haley mcdonough,,552
107,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,107,09:11,"STEAL  by RHULE,BONNIE",,,,,,,"STEAL  by RHULE,BONNIE",2,steal,,Centre,,,551
108,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,108,09:09,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",15,,15,,CENTRE 15-15 (0),,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",2,layup,good,Centre,alexis(fastbreak) guy,2,549
109,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,109,--,"ASSIST  by RHULE,BONNIE",,,,,,,"ASSIST  by RHULE,BONNIE",2,assist,,Centre,bonnie rhule,,
110,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,110,08:37,,,,,"MISS LAYUP by TAYLOR,BELLA",,,"MISS LAYUP by TAYLOR,BELLA",2,layup,missed,sewanee,bella taylor,,517
111,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,111,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
112,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,112,08:33,"GOOD 3PTR by RHULE,BONNIE",18 (+3),,15,,CENTRE 18-15 (+3),,"GOOD 3PTR by RHULE,BONNIE",2,three pointer,good,Centre,bonnie rhule,3,513
113,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,113,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
114,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,114,08:14,,,,,"MISS JUMPER by CAULDER,COREY",,,"MISS JUMPER by CAULDER,COREY",2,jumper,missed,sewanee,corey caulder,,494
115,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,115,--,,,,,"REBOUND OFF by CAULDER,COREY",,,"REBOUND OFF by CAULDER,COREY",2,offensive rebound,,sewanee,corey caulder,,
116,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,116,08:09,,,,,"MISS JUMPER by CAULDER,COREY",,,"MISS JUMPER by CAULDER,COREY",2,jumper,missed,sewanee,corey caulder,,489
117,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,117,08:09,"BLOCK  by MCKNIGHT,KAITLYN",,,,,,,"BLOCK  by MCKNIGHT,KAITLYN",2,block,,Centre,kaitlyn mcknight,,489
118,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,118,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
119,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,119,08:06,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,486
120,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,120,--,,,,,"REBOUND DEF by TAYLOR,BELLA",,,"REBOUND DEF by TAYLOR,BELLA",2,defensive rebound,,sewanee,bella taylor,,
121,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,121,07:52,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,472
122,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,122,07:52,,,,,"MISS FT by ROSE,SAVANNAH",,,"MISS FT by ROSE,SAVANNAH",2,free throw,missed,sewanee,savannah rose,,472
123,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,123,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
124,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,124,07:52,,18 (+2),,16,"GOOD FT by ROSE,SAVANNAH",SEWANEE 18-16 (+2),,"GOOD FT by ROSE,SAVANNAH",2,free throw,good,sewanee,savannah rose,1,472
125,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,125,07:52,,,,,"MISS FT by ROSE,SAVANNAH",,,"MISS FT by ROSE,SAVANNAH",2,free throw,missed,sewanee,savannah rose,,472
126,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,126,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
127,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,127,07:52,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,472
128,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,128,07:52,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,472
129,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,129,07:52,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,472
130,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,130,07:52,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,472
131,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,131,07:52,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,472
132,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,132,07:52,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,472
133,15,sewanee,Centre,Sewanee,47-58,47,58,"13, 9, 11, 14, 47","13, 13, 24, 8, 58",13,9,11,14,47,13,13,24,8,58,"4-12, 2-2","10-5, 2-2",01/16/16,Lose,858,No Location Recorded,1:00 PM,A,133,07:52,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,472
