,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RUST,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
434,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,434,06:17,,36,,59 (+23),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE-W 36-59 (+23),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",4,layup,good,Centre,michele judy,2,377
435,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,435,--,,,,,"ASSIST  by LEWIS,KENDALL",,,"ASSIST  by LEWIS,KENDALL",4,assist,,Centre,kendall lewis,,
436,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,436,06:15,"TURNOVER  by C,DEMETRIUS BRADSHAW",,,,,,,"TURNOVER  by C,DEMETRIUS BRADSHAW",4,turnover,,rust,demetrius bradshaw c,,375
437,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,437,05:28,,36,,61 (+25),"GOOD LAYUP by RICE,MADISON(in the paint)",CENTRE-W 36-61 (+25),,"GOOD LAYUP by RICE,MADISON(in the paint)",4,layup,good,Centre,madison rice,2,328
438,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,438,--,,,,,"ASSIST  by MOORE,KATIE",,,"ASSIST  by MOORE,KATIE",4,assist,,Centre,katie moore,,
439,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,439,05:14,"TURNOVER  by GOLDEN,JASMINE",,,,,,,"TURNOVER  by GOLDEN,JASMINE",4,turnover,,rust,jasmine golden,,314
440,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,440,05:12,,,,,"STEAL  by LEWIS,KENDALL",,,"STEAL  by LEWIS,KENDALL",4,steal,,Centre,,,312
441,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,441,05:06,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",4,three pointer,missed,Centre,kendall lewis,,306
442,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,442,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",4,offensive rebound,,Centre,michele judy,,
443,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,443,05:06,"SUB IN by GOLDEN,JASMINE",,,,,,,"SUB IN by GOLDEN,JASMINE",4,subbing in,,rust,jasmine golden,,306
444,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,444,05:06,"SUB OUT by WILLIAMS,BRITTNEY",,,,,,,"SUB OUT by WILLIAMS,BRITTNEY",4,subbing out,,rust,brittney williams,,306
445,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,445,04:59,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",4,jumper,missed,Centre,michele judy,,299
446,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,446,--,"REBOUND DEF by RAYFORD,MEGAN",,,,,,,"REBOUND DEF by RAYFORD,MEGAN",4,defensive rebound,,rust,megan rayford,,
447,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,447,04:51,"GOOD LAYUP by RAYFORD,MEGAN(in the paint)",38,,61 (+23),,RUST 38-61 (+23),,"GOOD LAYUP by RAYFORD,MEGAN(in the paint)",4,layup,good,rust,megan rayford,2,291
448,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,448,04:30,,38,,63 (+25),"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",CENTRE-W 38-63 (+25),,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",4,layup,good,Centre,caroline andreassen,2,270
449,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,449,04:20,"GOOD JUMPER by GOLDEN,JASMINE",40,,63 (+23),,RUST 40-63 (+23),,"GOOD JUMPER by GOLDEN,JASMINE",4,jumper,good,rust,jasmine golden,2,260
450,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,450,03:47,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,227
451,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,451,--,"REBOUND DEF by RAYFORD,MEGAN",,,,,,,"REBOUND DEF by RAYFORD,MEGAN",4,defensive rebound,,rust,megan rayford,,
452,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,452,03:38,"MISS 3PTR by C,DEMETRIUS BRADSHAW",,,,,,,"MISS 3PTR by C,DEMETRIUS BRADSHAW",4,three pointer,missed,rust,demetrius bradshaw c,,218
453,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,453,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
454,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,454,03:34,"SUB IN by WILLIAMS,BRITTNEY",,,,,,,"SUB IN by WILLIAMS,BRITTNEY",4,subbing in,,rust,brittney williams,,214
455,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,455,03:34,"SUB IN by LEWIS,SHERMEKA",,,,,,,"SUB IN by LEWIS,SHERMEKA",4,subbing in,,rust,shermeka lewis,,214
456,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,456,03:34,"SUB OUT by MCELVAINE,ANDREA",,,,,,,"SUB OUT by MCELVAINE,ANDREA",4,subbing out,,rust,andrea mcelvaine,,214
457,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,457,03:34,"SUB OUT by GOLDEN,JASMINE",,,,,,,"SUB OUT by GOLDEN,JASMINE",4,subbing out,,rust,jasmine golden,,214
458,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,458,03:34,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,214
459,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,459,03:34,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",4,subbing in,,Centre,kaitlyn mcknight,,214
460,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,460,03:34,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,214
461,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,461,03:34,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,214
462,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,462,03:34,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,214
463,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,463,03:34,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,214
464,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,464,03:34,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,214
465,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,465,03:34,,,,,"SUB OUT by MOORE,KATIE",,,"SUB OUT by MOORE,KATIE",4,subbing out,,Centre,katie moore,,214
466,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,466,03:16,"FOUL  by WILLIAMS,BRITTNEY",,,,,,,"FOUL  by WILLIAMS,BRITTNEY",4,foul,,rust,brittney williams,,196
467,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,467,03:16,,40,,64 (+24),"GOOD FT by KELLAM,PAIGE",CENTRE-W 40-64 (+24),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,196
468,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,468,03:16,,40,,65 (+25),"GOOD FT by KELLAM,PAIGE",CENTRE-W 40-65 (+25),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,196
469,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,469,03:06,"MISS LAYUP by C,DEMETRIUS BRADSHAW",,,,,,,"MISS LAYUP by C,DEMETRIUS BRADSHAW",4,layup,missed,rust,demetrius bradshaw c,,186
470,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,470,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
471,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,471,02:58,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,178
472,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,472,02:52,"MISS LAYUP by GARNER,ALEXIS",,,,,,,"MISS LAYUP by GARNER,ALEXIS",4,layup,missed,rust,alexis garner,,172
473,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,473,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",4,defensive rebound,,Centre,kaitlyn mcknight,,
474,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,474,02:36,,,,,"MISS JUMPER by LEWIS,KENDALL",,,"MISS JUMPER by LEWIS,KENDALL",4,jumper,missed,Centre,kendall lewis,,156
475,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,475,--,"REBOUND DEF by C,DEMETRIUS BRADSHAW",,,,,,,"REBOUND DEF by C,DEMETRIUS BRADSHAW",4,defensive rebound,,rust,demetrius bradshaw c,,
476,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,476,02:33,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",4,foul,,Centre,kaitlyn mcknight,,153
477,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,477,02:33,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,153
478,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,478,02:33,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,153
479,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,479,02:22,"GOOD 3PTR by WILLIAMS,BRITTNEY",43,,65 (+22),,RUST 43-65 (+22),,"GOOD 3PTR by WILLIAMS,BRITTNEY",4,three pointer,good,rust,brittney williams,3,142
480,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,480,--,"ASSIST  by GARNER,ALEXIS",,,,,,,"ASSIST  by GARNER,ALEXIS",4,assist,,rust,alexis garner,,
481,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,481,01:54,,43,,67 (+24),"GOOD LAYUP by LEWIS,KENDALL(in the paint)",CENTRE-W 43-67 (+24),,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",4,layup,good,Centre,kendall lewis,2,114
482,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,482,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
483,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,483,01:32,,,,,"FOUL  by RICE,MADISON",,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,92
484,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,484,01:32,,,,,"SUB IN by GREENE,SARAH",,,"SUB IN by GREENE,SARAH",4,subbing in,,Centre,sarah greene,,92
485,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,485,01:32,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,92
486,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,486,01:32,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,92
487,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,487,01:32,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,92
488,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,488,01:32,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,92
489,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,489,01:32,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,92
490,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,490,01:32,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,92
491,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,491,01:32,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,92
492,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,492,01:31,"MISS JUMPER by WILLIAMS,BRITTNEY",,,,,,,"MISS JUMPER by WILLIAMS,BRITTNEY",4,jumper,missed,rust,brittney williams,,91
493,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,493,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",4,defensive rebound,,Centre,kendall lewis,,
494,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,494,01:26,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",4,turnover,,Centre,kendall lewis,,86
495,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,495,01:24,"STEAL  by WILLIAMS,BRITTNEY",,,,,,,"STEAL  by WILLIAMS,BRITTNEY",4,steal,,rust,,,84
496,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,496,01:23,"MISS LAYUP by WILLIAMS,BRITTNEY",,,,,,,"MISS LAYUP by WILLIAMS,BRITTNEY",4,layup,missed,rust,brittney williams,,83
497,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,497,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",4,defensive rebound,,Centre,kendall lewis,,
498,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,498,01:05,,,,,"MISS LAYUP by SCHAD,OLIVIA",,,"MISS LAYUP by SCHAD,OLIVIA",4,layup,missed,Centre,olivia schad,,65
499,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,499,--,,,,,"REBOUND OFF by MOORE,LAUREN",,,"REBOUND OFF by MOORE,LAUREN",4,offensive rebound,,Centre,lauren moore,,
500,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,500,00:56,"FOUL  by C,DEMETRIUS BRADSHAW",,,,,,,"FOUL  by C,DEMETRIUS BRADSHAW",4,foul,,rust,demetrius bradshaw c,,56
501,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,501,00:56,,,,,"MISS LAYUP by LEWIS,KENDALL",,,"MISS LAYUP by LEWIS,KENDALL",4,layup,missed,Centre,kendall lewis,,56
502,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,502,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",4,offensive rebound,,Centre,cheyenne bunner,,
503,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,503,00:56,,43,,68 (+25),"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 43-68 (+25),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,56
504,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,504,00:56,,43,,69 (+26),"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 43-69 (+26),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,56
505,2,rust,Rust,Centre,72-44,72,44,"17, 14, 19, 22, 72","9, 7, 16, 12, 44",17,14,19,22,72,9,7,16,12,44,1-1,0-3,11/20/15,Win,206,No Location Recorded,7:00 PM,H,505,00:47,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,47
