,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
10,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,10,18:49,,2,,4 (+2),"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 2-4 (+2),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,1129
11,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,11,18:33,"TURNOVER  by GILES,SARAH",,,,,,,"TURNOVER  by GILES,SARAH",1,turnover,,oglethorpe university,sarah giles,,1113
12,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,12,18:24,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,1104
13,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,13,18:24,"BLOCK  by GILES,SARAH",,,,,,,"BLOCK  by GILES,SARAH",1,block,,oglethorpe university,sarah giles,,1104
14,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,14,--,,,,,"REBOUND OFF by MIRE,JENNA",,,"REBOUND OFF by MIRE,JENNA",1,offensive rebound,,Centre,jenna mire,,
15,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,15,18:13,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,1093
16,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,16,--,"REBOUND DEF by WILLIAMS,KALIN",,,,,,,"REBOUND DEF by WILLIAMS,KALIN",1,defensive rebound,,oglethorpe university,kalin williams,,
17,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,17,18:01,"GOOD LAYUP by GILES,SARAH(in the paint)",4,,4,,OUW 4-4 (0),,"GOOD LAYUP by GILES,SARAH(in the paint)",1,layup,good,oglethorpe university,sarah giles,2,1081
18,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,18,--,"ASSIST  by COLE,GABBY",,,,,,,"ASSIST  by COLE,GABBY",1,assist,,oglethorpe university,gabby cole,,
19,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,19,17:42,,4,,7 (+3),"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 4-7 (+3),,"GOOD 3PTR by WINSTEAD,BRIDGET",1,three pointer,good,Centre,bridget winstead,3,1062
20,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,20,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",1,assist,,Centre,paige baechle,,
21,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,21,17:24,"GOOD JUMPER by BENTLEY,ALANA",6,,7 (+1),,OUW 6-7 (+1),,"GOOD JUMPER by BENTLEY,ALANA",1,jumper,good,oglethorpe university,alana bentley,2,1044
22,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,22,--,"ASSIST  by COLE,GABBY",,,,,,,"ASSIST  by COLE,GABBY",1,assist,,oglethorpe university,gabby cole,,
23,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,23,17:08,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,1028
24,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,24,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
25,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,25,17:04,"FOUL  by BUCK,EMILY",,,,,,,"FOUL  by BUCK,EMILY",1,foul,,oglethorpe university,emily buck,,1024
26,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,26,17:04,"SUB IN by CULPEPPER,KENDELLE",,,,,,,"SUB IN by CULPEPPER,KENDELLE",1,subbing in,,oglethorpe university,kendelle culpepper,,1024
27,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,27,17:04,"SUB OUT by BUCK,EMILY",,,,,,,"SUB OUT by BUCK,EMILY",1,subbing out,,oglethorpe university,emily buck,,1024
28,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,28,17:04,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",1,subbing in,,Centre,mary winstead,,1024
29,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,29,17:04,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",1,subbing out,,Centre,jenna mire,,1024
30,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,30,17:03,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",1,turnover,,Centre,mary winstead,,1023
31,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,31,17:01,"STEAL  by WILLIAMS,KALIN",,,,,,,"STEAL  by WILLIAMS,KALIN",1,steal,,oglethorpe university,,,1021
32,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,32,16:58,"GOOD LAYUP by WILLIAMS,KALIN(in the paint)",8 (+1),,7,,OUW 8-7 (-1),,"GOOD LAYUP by WILLIAMS,KALIN(in the paint)",1,layup,good,oglethorpe university,kalin williams,2,1018
33,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,33,16:42,"FOUL  by BENTLEY,ALANA",,,,,,,"FOUL  by BENTLEY,ALANA",1,foul,,oglethorpe university,alana bentley,,1002
34,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,34,16:42,,8,,8,"GOOD FT by BENHAM,CHELSEA",CENTRE_W 8-8 (0),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,1002
35,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,35,16:42,,8,,9 (+1),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 8-9 (+1),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,1002
36,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,36,16:33,"GOOD 3PTR by COLE,GABBY",11 (+2),,9,,OUW 11-9 (-2),,"GOOD 3PTR by COLE,GABBY",1,three pointer,good,oglethorpe university,gabby cole,3,993
37,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,37,--,"ASSIST  by CULPEPPER,KENDELLE",,,,,,,"ASSIST  by CULPEPPER,KENDELLE",1,assist,,oglethorpe university,kendelle culpepper,,
38,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,38,16:19,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,979
39,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,39,--,"REBOUND DEF by CULPEPPER,KENDELLE",,,,,,,"REBOUND DEF by CULPEPPER,KENDELLE",1,defensive rebound,,oglethorpe university,kendelle culpepper,,
40,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,40,16:09,"TURNOVER  by CULPEPPER,KENDELLE",,,,,,,"TURNOVER  by CULPEPPER,KENDELLE",1,turnover,,oglethorpe university,kendelle culpepper,,969
41,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,41,16:07,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,967
42,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,42,15:57,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,957
43,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,43,--,"REBOUND DEF by GILES,SARAH",,,,,,,"REBOUND DEF by GILES,SARAH",1,defensive rebound,,oglethorpe university,sarah giles,,
44,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,44,15:44,"MISS 3PTR by CULPEPPER,KENDELLE",,,,,,,"MISS 3PTR by CULPEPPER,KENDELLE",1,three pointer,missed,oglethorpe university,kendelle culpepper,,944
45,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,45,--,"REBOUND OFF by CULPEPPER,KENDELLE",,,,,,,"REBOUND OFF by CULPEPPER,KENDELLE",1,offensive rebound,,oglethorpe university,kendelle culpepper,,
46,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,46,15:38,"GOOD LAYUP by CULPEPPER,KENDELLE(in the paint)",13 (+4),,9,,OUW 13-9 (-4),,"GOOD LAYUP by CULPEPPER,KENDELLE(in the paint)",1,layup,good,oglethorpe university,kendelle culpepper,2,938
47,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,47,15:37,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,937
48,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,48,15:37,"SUB IN by BLECKLEY,ALI",,,,,,,"SUB IN by BLECKLEY,ALI",1,subbing in,,oglethorpe university,ali bleckley,,937
49,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,49,15:37,"SUB IN by JOHNSTON,MARY",,,,,,,"SUB IN by JOHNSTON,MARY",1,subbing in,,oglethorpe university,mary johnston,,937
50,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,50,15:37,"SUB OUT by GILES,SARAH",,,,,,,"SUB OUT by GILES,SARAH",1,subbing out,,oglethorpe university,sarah giles,,937
51,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,51,15:37,"SUB OUT by BENTLEY,ALANA",,,,,,,"SUB OUT by BENTLEY,ALANA",1,subbing out,,oglethorpe university,alana bentley,,937
52,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,52,15:37,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,937
53,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,53,15:37,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",1,subbing in,,Centre,mary stough,,937
54,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,54,15:37,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,937
55,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,55,15:37,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,937
56,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,56,15:13,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",1,turnover,,Centre,mary winstead,,913
57,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,57,15:11,"STEAL  by BLECKLEY,ALI",,,,,,,"STEAL  by BLECKLEY,ALI",1,steal,,oglethorpe university,,,911
58,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,58,14:54,"MISS LAYUP by WILLIAMS,KALIN",,,,,,,"MISS LAYUP by WILLIAMS,KALIN",1,layup,missed,oglethorpe university,kalin williams,,894
59,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,59,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",1,defensive rebound,,Centre,mary stough,,
60,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,60,14:36,,13 (+1),,12,"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 13-12 (-1),,"GOOD 3PTR by WINSTEAD,BRIDGET",1,three pointer,good,Centre,bridget winstead,3,876
61,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,61,--,,,,,"ASSIST  by STOUGH,MARY",,,"ASSIST  by STOUGH,MARY",1,assist,,Centre,mary stough,,
62,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,62,14:22,"TURNOVER  by WILLIAMS,KALIN",,,,,,,"TURNOVER  by WILLIAMS,KALIN",1,turnover,,oglethorpe university,kalin williams,,862
63,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,63,14:20,,,,,"STEAL  by STOUGH,MARY",,,"STEAL  by STOUGH,MARY",1,steal,,Centre,,,860
64,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,64,14:18,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",1,turnover,,Centre,mary stough,,858
65,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,65,14:18,"SUB IN by GILES,SARAH",,,,,,,"SUB IN by GILES,SARAH",1,subbing in,,oglethorpe university,sarah giles,,858
66,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,66,14:18,"SUB OUT by COLE,GABBY",,,,,,,"SUB OUT by COLE,GABBY",1,subbing out,,oglethorpe university,gabby cole,,858
67,15,oglethorpe,Oglethorpe University,Centre College,68-51,68,51,"36, 32, 68","33, 18, 51",36,32,68,33,18,51,"6-9, 4-1 SAA","3-13, 1-4 SAA",01/18/13,Win,314,No Location Recorded,6:00 PM,H,67,14:06,"MISS LAYUP by GILES,SARAH",,,,,,,"MISS LAYUP by GILES,SARAH",1,layup,missed,oglethorpe university,sarah giles,,846
