,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RCWBB13,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
69,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,69,12:54,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,774
70,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,70,--,"REBOUND DEF by BUTLER,MADISON",,,,,,,"REBOUND DEF by BUTLER,MADISON",1,defensive rebound,,rhodes college,madison butler,,
71,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,71,12:43,"MISS LAYUP by ECKERT,CATHERINE",,,,,,,"MISS LAYUP by ECKERT,CATHERINE",1,layup,missed,rhodes college,catherine eckert,,763
72,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,72,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
73,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,73,12:25,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,745
74,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,74,12:25,"SUB IN by BARBER,MARY",,,,,,,"SUB IN by BARBER,MARY",1,subbing in,,rhodes college,mary barber,,745
75,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,75,12:25,"SUB OUT by HALL,KATHERINE",,,,,,,"SUB OUT by HALL,KATHERINE",1,subbing out,,rhodes college,katherine hall,,745
76,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,76,12:25,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,745
77,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,77,12:25,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",1,subbing out,,Centre,hillary moore,,745
78,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,78,12:00,"MISS JUMPER by BARBER,MARY",,,,,,,"MISS JUMPER by BARBER,MARY",1,jumper,missed,rhodes college,mary barber,,720
79,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,79,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
80,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,80,11:55,"FOUL  by BARBER,MARY",,,,,,,"FOUL  by BARBER,MARY",1,foul,,rhodes college,mary barber,,715
81,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,81,11:55,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,715
82,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,82,11:55,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,715
83,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,83,11:37,,,,,"MISS 3PTR by WINSTEAD,MARY",,,"MISS 3PTR by WINSTEAD,MARY",1,three pointer,missed,Centre,mary winstead,,697
84,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,84,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
85,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,85,11:33,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",1,turnover,,Centre,chelsea benham,,693
86,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,86,11:32,"MISS 3PTR by BUTLER,MADISON",,,,,,,"MISS 3PTR by BUTLER,MADISON",1,three pointer,missed,rhodes college,madison butler,,692
87,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,87,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
88,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,88,11:20,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,680
89,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,89,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
90,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,90,11:05,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,665
91,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,91,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",1,offensive rebound,,Centre,mary stough,,
92,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,92,10:58,"GOOD LAYUP by ECKERT,CATHERINE(in the paint)",15 (+1),,14,,RCWBB13 15-14 (-1),,"GOOD LAYUP by ECKERT,CATHERINE(in the paint)",1,layup,good,rhodes college,catherine eckert,2,658
93,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,93,--,"ASSIST  by JOHNSON,SARAH",,,,,,,"ASSIST  by JOHNSON,SARAH",1,assist,,rhodes college,sarah johnson,,
94,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,94,10:39,"FOUL  by ECKERT,CATHERINE",,,,,,,"FOUL  by ECKERT,CATHERINE",1,foul,,rhodes college,catherine eckert,,639
95,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,95,10:33,,15,,15,"GOOD FT by WINSTEAD,BRIDGET",CENTRE_W 15-15 (0),,"GOOD FT by WINSTEAD,BRIDGET",1,free throw,good,Centre,bridget winstead,1,633
96,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,96,10:33,,,,,"MISS FT by WINSTEAD,BRIDGET",,,"MISS FT by WINSTEAD,BRIDGET",1,free throw,missed,Centre,bridget winstead,,633
97,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,97,--,"REBOUND DEF by JOHNSON,SARAH",,,,,,,"REBOUND DEF by JOHNSON,SARAH",1,defensive rebound,,rhodes college,sarah johnson,,
98,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,98,10:33,"SUB IN by WOMACK,SARAH",,,,,,,"SUB IN by WOMACK,SARAH",1,subbing in,,rhodes college,sarah womack,,633
99,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,99,10:33,"SUB IN by GOODRUM,NATALIE",,,,,,,"SUB IN by GOODRUM,NATALIE",1,subbing in,,rhodes college,natalie goodrum,,633
100,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,100,10:33,"SUB OUT by BUTLER,MADISON",,,,,,,"SUB OUT by BUTLER,MADISON",1,subbing out,,rhodes college,madison butler,,633
101,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,101,10:33,"SUB OUT by AVANT,LAUREN",,,,,,,"SUB OUT by AVANT,LAUREN",1,subbing out,,rhodes college,lauren avant,,633
102,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,102,10:33,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",1,subbing in,,Centre,jenna mire,,633
103,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,103,10:33,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,633
104,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,104,10:33,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,633
105,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,105,10:33,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",1,subbing out,,Centre,mary winstead,,633
106,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,106,10:33,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",1,subbing out,,Centre,mary stough,,633
107,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,107,10:33,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,633
108,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,108,10:18,"MISS 3PTR by WOMACK,SARAH",,,,,,,"MISS 3PTR by WOMACK,SARAH",1,three pointer,missed,rhodes college,sarah womack,,618
109,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,109,--,,,,,"REBOUND DEF by MIRE,JENNA",,,"REBOUND DEF by MIRE,JENNA",1,defensive rebound,,Centre,jenna mire,,
110,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,110,09:53,"SUB IN by HANDELMAN,AMY",,,,,,,"SUB IN by HANDELMAN,AMY",1,subbing in,,rhodes college,amy handelman,,593
111,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,111,09:53,"SUB OUT by BARBER,MARY",,,,,,,"SUB OUT by BARBER,MARY",1,subbing out,,rhodes college,mary barber,,593
112,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,112,09:49,"FOUL  by ECKERT,CATHERINE",,,,,,,"FOUL  by ECKERT,CATHERINE",1,foul,,rhodes college,catherine eckert,,589
113,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,113,09:49,,15,,16 (+1),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 15-16 (+1),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,589
114,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,114,09:49,,15,,17 (+2),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 15-17 (+2),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,589
115,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,115,09:49,"SUB IN by AVANT,LAUREN",,,,,,,"SUB IN by AVANT,LAUREN",1,subbing in,,rhodes college,lauren avant,,589
116,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,116,09:49,"SUB OUT by ECKERT,CATHERINE",,,,,,,"SUB OUT by ECKERT,CATHERINE",1,subbing out,,rhodes college,catherine eckert,,589
117,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,117,09:38,"MISS LAYUP by HANDELMAN,AMY",,,,,,,"MISS LAYUP by HANDELMAN,AMY",1,layup,missed,rhodes college,amy handelman,,578
118,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,118,09:38,,,,,"BLOCK  by BENHAM,CHELSEA",,,"BLOCK  by BENHAM,CHELSEA",1,block,,Centre,chelsea benham,,578
119,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,119,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
120,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,120,09:25,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,565
121,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,121,--,"REBOUND DEF by AVANT,LAUREN",,,,,,,"REBOUND DEF by AVANT,LAUREN",1,defensive rebound,,rhodes college,lauren avant,,
122,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,122,09:22,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",1,foul,,Centre,chelsea benham,,562
123,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,123,09:22,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,562
124,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,124,09:22,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",1,subbing out,,Centre,bridget winstead,,562
125,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,125,09:07,"MISS JUMPER by AVANT,LAUREN",,,,,,,"MISS JUMPER by AVANT,LAUREN",1,jumper,missed,rhodes college,lauren avant,,547
126,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,126,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
127,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,127,09:03,"FOUL  by HANDELMAN,AMY",,,,,,,"FOUL  by HANDELMAN,AMY",1,foul,,rhodes college,amy handelman,,543
128,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,128,09:03,,,,,"MISS FT by BENHAM,CHELSEA",,,"MISS FT by BENHAM,CHELSEA",1,free throw,missed,Centre,chelsea benham,,543
129,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,129,--,"REBOUND DEF by HANDELMAN,AMY",,,,,,,"REBOUND DEF by HANDELMAN,AMY",1,defensive rebound,,rhodes college,amy handelman,,
130,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,130,08:52,"MISS JUMPER by JOHNSON,SARAH",,,,,,,"MISS JUMPER by JOHNSON,SARAH",1,jumper,missed,rhodes college,sarah johnson,,532
131,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,131,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
132,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,132,08:39,,,,,"MISS 3PTR by MOORE,HILLARY",,,"MISS 3PTR by MOORE,HILLARY",1,three pointer,missed,Centre,hillary moore,,519
133,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,133,--,"REBOUND DEF by AVANT,LAUREN",,,,,,,"REBOUND DEF by AVANT,LAUREN",1,defensive rebound,,rhodes college,lauren avant,,
134,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,134,08:32,"MISS JUMPER by AVANT,LAUREN",,,,,,,"MISS JUMPER by AVANT,LAUREN",1,jumper,missed,rhodes college,lauren avant,,512
135,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,135,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
136,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,136,08:10,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,490
137,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,137,--,"REBOUND DEF by HANDELMAN,AMY",,,,,,,"REBOUND DEF by HANDELMAN,AMY",1,defensive rebound,,rhodes college,amy handelman,,
138,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,138,08:06,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",1,subbing in,,Centre,mary stough,,486
139,18,rhodes,Rhodes College,Centre College,66-71,66,71,"31, 35, 66","28, 43, 71",31,35,66,28,43,71,"8-10, 6-2 SAA","16-1, 8-0 SAA",01/27/13,Lose,172,No Location Recorded,3:00 PM,H,139,08:06,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,486
