,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
131,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,131,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
132,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,132,06:13,"FOUL  by BRADFORD,DEE",,,,,,,"FOUL  by BRADFORD,DEE",1,foul,,sewanee-univ. of south,dee bradford,,373
133,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,133,06:11,"SUB IN by CULBERTSON,EMILY",,,,,,,"SUB IN by CULBERTSON,EMILY",1,subbing in,,sewanee-univ. of south,emily culbertson,,371
134,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,134,06:11,"SUB IN by SEWELL,KAYLA",,,,,,,"SUB IN by SEWELL,KAYLA",1,subbing in,,sewanee-univ. of south,kayla sewell,,371
135,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,135,06:11,"SUB OUT by MCDONOUGH,HALEY",,,,,,,"SUB OUT by MCDONOUGH,HALEY",1,subbing out,,sewanee-univ. of south,haley mcdonough,,371
136,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,136,06:11,"SUB OUT by LOWE,PAIGE",,,,,,,"SUB OUT by LOWE,PAIGE",1,subbing out,,sewanee-univ. of south,paige lowe,,371
137,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,137,06:11,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",1,subbing in,,Centre,mary stough,,371
138,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,138,06:11,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,371
139,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,139,05:56,,14,,24 (+10),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 14-24 (+10),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,356
140,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,140,--,,,,,"ASSIST  by MOORE,HILLARY",,,"ASSIST  by MOORE,HILLARY",1,assist,,Centre,hillary moore,,
141,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,141,05:38,"MISS JUMPER by CHAUVIN,JAMIE",,,,,,,"MISS JUMPER by CHAUVIN,JAMIE",1,jumper,missed,sewanee-univ. of south,jamie chauvin,,338
142,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,142,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,sewanee-univ. of south,,,
143,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,143,05:29,"MISS 3PTR by CULBERTSON,EMILY",,,,,,,"MISS 3PTR by CULBERTSON,EMILY",1,three pointer,missed,sewanee-univ. of south,emily culbertson,,329
144,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,144,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
145,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,145,05:15,,,,,"MISS 3PTR by MOORE,HILLARY",,,"MISS 3PTR by MOORE,HILLARY",1,three pointer,missed,Centre,hillary moore,,315
146,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,146,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee-univ. of south,kayla sewell,,
147,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,147,04:49,"MISS 3PTR by CHAUVIN,JAMIE",,,,,,,"MISS 3PTR by CHAUVIN,JAMIE",1,three pointer,missed,sewanee-univ. of south,jamie chauvin,,289
148,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,148,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",1,defensive rebound,,Centre,mary stough,,
149,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,149,04:36,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,276
150,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,150,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
151,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,151,04:33,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,273
152,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,152,04:33,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",1,subbing in,,Centre,jenna mire,,273
153,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,153,04:33,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,273
154,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,154,04:33,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",1,subbing out,,Centre,mary winstead,,273
155,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,155,04:09,"MISS 3PTR by BRADFORD,DEE",,,,,,,"MISS 3PTR by BRADFORD,DEE",1,three pointer,missed,sewanee-univ. of south,dee bradford,,249
156,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,156,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",1,defensive rebound,,Centre,bridget winstead,,
157,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,157,03:52,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",1,turnover,,Centre,jenna mire,,232
158,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,158,03:50,"STEAL  by BRADFORD,DEE",,,,,,,"STEAL  by BRADFORD,DEE",1,steal,,sewanee-univ. of south,,,230
159,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,159,03:33,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,213
160,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,160,03:33,"GOOD FT by SAMOCIUK,JAMIE",15,,24 (+9),,SEWANEE 15-24 (+9),,"GOOD FT by SAMOCIUK,JAMIE",1,free throw,good,sewanee-univ. of south,jamie samociuk,1,213
161,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,161,03:33,"MISS FT by SAMOCIUK,JAMIE",,,,,,,"MISS FT by SAMOCIUK,JAMIE",1,free throw,missed,sewanee-univ. of south,jamie samociuk,,213
162,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,162,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",1,defensive rebound,,Centre,bridget winstead,,
163,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,163,03:33,"SUB IN by JONES,MCKENZIE",,,,,,,"SUB IN by JONES,MCKENZIE",1,subbing in,,sewanee-univ. of south,mckenzie jones,,213
164,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,164,03:33,"SUB IN by LOWE,PAIGE",,,,,,,"SUB IN by LOWE,PAIGE",1,subbing in,,sewanee-univ. of south,paige lowe,,213
165,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,165,03:33,"SUB OUT by CULBERTSON,EMILY",,,,,,,"SUB OUT by CULBERTSON,EMILY",1,subbing out,,sewanee-univ. of south,emily culbertson,,213
166,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,166,03:33,"SUB OUT by BRADFORD,DEE",,,,,,,"SUB OUT by BRADFORD,DEE",1,subbing out,,sewanee-univ. of south,dee bradford,,213
167,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,167,03:33,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,213
168,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,168,03:33,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,213
169,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,169,03:33,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,213
170,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,170,03:33,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",1,subbing out,,Centre,hillary moore,,213
171,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,171,03:29,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,209
172,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,172,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
173,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,173,03:15,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",1,turnover,,Centre,jenna mire,,195
174,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,174,03:05,"TURNOVER  by SAMOCIUK,JAMIE",,,,,,,"TURNOVER  by SAMOCIUK,JAMIE",1,turnover,,sewanee-univ. of south,jamie samociuk,,185
175,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,175,03:04,,,,,"STEAL  by HARTLAGE,MAGGIE",,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,184
176,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,176,02:48,,,,,"MISS LAYUP by STOUGH,MARY",,,"MISS LAYUP by STOUGH,MARY",1,layup,missed,Centre,mary stough,,168
177,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,177,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee-univ. of south,kayla sewell,,
178,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,178,02:28,"MISS LAYUP by CHAUVIN,JAMIE",,,,,,,"MISS LAYUP by CHAUVIN,JAMIE",1,layup,missed,sewanee-univ. of south,jamie chauvin,,148
179,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,179,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",1,defensive rebound,,Centre,bridget winstead,,
180,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,180,02:20,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",1,turnover,,Centre,jenna mire,,140
181,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,181,02:17,"STEAL  by CHAUVIN,JAMIE",,,,,,,"STEAL  by CHAUVIN,JAMIE",1,steal,,sewanee-univ. of south,,,137
182,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,182,02:04,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",1,foul,,Centre,bridget winstead,,124
183,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,183,02:04,"SUB IN by MEDLEY,CLARISSA",,,,,,,"SUB IN by MEDLEY,CLARISSA",1,subbing in,,sewanee-univ. of south,clarissa medley,,124
184,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,184,02:04,"SUB OUT by CHAUVIN,JAMIE",,,,,,,"SUB OUT by CHAUVIN,JAMIE",1,subbing out,,sewanee-univ. of south,jamie chauvin,,124
185,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,185,02:04,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",1,subbing in,,Centre,mary winstead,,124
186,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,186,02:04,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,124
187,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,187,02:04,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,124
188,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,188,02:04,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",1,subbing out,,Centre,bridget winstead,,124
189,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,189,02:04,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",1,subbing out,,Centre,jenna mire,,124
190,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,190,02:04,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",1,subbing out,,Centre,mary stough,,124
191,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,191,01:59,"MISS 3PTR by LOWE,PAIGE",,,,,,,"MISS 3PTR by LOWE,PAIGE",1,three pointer,missed,sewanee-univ. of south,paige lowe,,119
192,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,192,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
193,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,193,01:44,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,104
194,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,194,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
195,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,195,01:40,,15,,26 (+11),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 15-26 (+11),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",1,layup,good,Centre,chelsea benham,2,100
196,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,196,01:18,"MISS 3PTR by SAMOCIUK,JAMIE",,,,,,,"MISS 3PTR by SAMOCIUK,JAMIE",1,three pointer,missed,sewanee-univ. of south,jamie samociuk,,78
197,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,197,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
198,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,198,01:14,"FOUL  by SEWELL,KAYLA",,,,,,,"FOUL  by SEWELL,KAYLA",1,foul,,sewanee-univ. of south,kayla sewell,,74
199,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,199,01:14,"SUB IN by MCDONOUGH,HALEY",,,,,,,"SUB IN by MCDONOUGH,HALEY",1,subbing in,,sewanee-univ. of south,haley mcdonough,,74
