,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SUWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
470,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,470,00:04,,,,,"SUB IN by WASHLE,HANNAH",,,"SUB IN by WASHLE,HANNAH",2,subbing in,,Centre,hannah washle,,4
471,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,471,00:04,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",2,subbing out,,Centre,katie dennison,,4
472,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,472,00:03,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,cetre college,hillary moore,,3
473,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,473,00:03,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,cetre college,mary stough,,3
474,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,474,00:03,,,,,"SUB IN by SMITH,JAZMIN",,,"SUB IN by SMITH,JAZMIN",2,subbing in,,Centre,jazmin smith,,3
475,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,475,00:03,,,,,"SUB OUT by BAKER,KRISTEN",,,"SUB OUT by BAKER,KRISTEN",2,subbing out,,Centre,kristen baker,,3
476,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,476,Start Period 3,,,,,,,,,3,,,,,,
477,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,477,05:00,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",3,subbing in,,cetre college,mary stough,,300
478,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,478,05:00,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",3,subbing in,,cetre college,alanna guy,,300
479,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,479,05:00,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",3,subbing out,,cetre college,jenna mire,,300
480,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,480,05:00,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",3,subbing out,,cetre college,chelsea benham,,300
481,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,481,05:00,,,,,"SUB IN by DENNISON,KATIE",,,"SUB IN by DENNISON,KATIE",3,subbing in,,Centre,katie dennison,,300
482,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,482,05:00,,,,,"SUB OUT by HARROD,KELLY",,,"SUB OUT by HARROD,KELLY",3,subbing out,,Centre,kelly harrod,,300
483,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,483,04:45,"GOOD JUMPER by BAECHLE,PAIGE",56 (+2),,54,,CENTRE 56-54 (+2),,"GOOD JUMPER by BAECHLE,PAIGE",3,jumper,good,cetre college,paige baechle,2,285
484,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,484,--,"ASSIST  by STOUGH,MARY",,,,,,,"ASSIST  by STOUGH,MARY",3,assist,,cetre college,mary stough,,
485,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,485,04:15,,,,,"MISS JUMPER by ASH,KALLIE",,,"MISS JUMPER by ASH,KALLIE",3,jumper,missed,Centre,kallie ash,,255
486,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,486,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",3,defensive rebound,,cetre college,maggie hartlage,,
487,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,487,03:56,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",3,jumper,missed,cetre college,paige baechle,,236
488,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,488,--,,,,,"REBOUND DEF by BAKER,KRISTEN",,,"REBOUND DEF by BAKER,KRISTEN",3,defensive rebound,,Centre,kristen baker,,
489,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,489,03:35,,56,,57 (+1),"GOOD 3PTR by HAYES,KERSTIN",SUWB 56-57 (-1),,"GOOD 3PTR by HAYES,KERSTIN",3,three pointer,good,Centre,kerstin hayes,3,215
490,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,490,03:07,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",3,layup,missed,cetre college,maggie hartlage,,187
491,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,491,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",3,offensive rebound,,cetre college,maggie hartlage,,
492,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,492,03:04,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",3,turnover,,cetre college,maggie hartlage,,184
493,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,493,02:48,,,,,"MISS 3PTR by HAYES,KERSTIN",,,"MISS 3PTR by HAYES,KERSTIN",3,three pointer,missed,Centre,kerstin hayes,,168
494,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,494,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",3,defensive rebound,,cetre college,hillary moore,,
495,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,495,02:27,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",3,turnover,,cetre college,maggie hartlage,,147
496,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,496,02:25,,,,,"STEAL  by WASHLE,HANNAH",,,"STEAL  by WASHLE,HANNAH",3,steal,,Centre,,,145
497,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,497,02:18,,,,,"MISS 3PTR by DENNISON,KATIE",,,"MISS 3PTR by DENNISON,KATIE",3,three pointer,missed,Centre,katie dennison,,138
498,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,498,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",3,defensive rebound,,cetre college,paige baechle,,
499,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,499,02:13,,,,,"FOUL  by HAYES,KERSTIN",,,"FOUL  by HAYES,KERSTIN",3,foul,,Centre,kerstin hayes,,133
500,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,500,02:13,"GOOD FT by BAECHLE,PAIGE",57,,57,,CENTRE 57-57 (0),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,cetre college,paige baechle,1,133
501,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,501,02:13,"MISS FT by BAECHLE,PAIGE",,,,,,,"MISS FT by BAECHLE,PAIGE",3,free throw,missed,cetre college,paige baechle,,133
502,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,502,--,,,,,"REBOUND DEF by BAKER,KRISTEN",,,"REBOUND DEF by BAKER,KRISTEN",3,defensive rebound,,Centre,kristen baker,,
503,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,503,02:13,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",3,subbing in,,cetre college,bridget winstead,,133
504,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,504,02:13,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",3,subbing out,,cetre college,hillary moore,,133
505,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,505,02:13,,,,,"SUB IN by ROARX,LINDSEY",,,"SUB IN by ROARX,LINDSEY",3,subbing in,,Centre,lindsey roarx,,133
506,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,506,02:13,,,,,"SUB OUT by ASH,KALLIE",,,"SUB OUT by ASH,KALLIE",3,subbing out,,Centre,kallie ash,,133
507,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,507,01:49,,57,,59 (+2),"GOOD LAYUP by HAYES,KERSTIN(in the paint)",SUWB 57-59 (-2),,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",3,layup,good,Centre,kerstin hayes,2,109
508,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,508,01:49,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",3,foul,,cetre college,paige baechle,,109
509,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,509,01:49,,,,,"MISS FT by HAYES,KERSTIN",,,"MISS FT by HAYES,KERSTIN",3,free throw,missed,Centre,kerstin hayes,,109
510,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,510,--,"REBOUND DEF by STOUGH,MARY",,,,,,,"REBOUND DEF by STOUGH,MARY",3,defensive rebound,,cetre college,mary stough,,
511,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,511,01:33,"GOOD JUMPER by BAECHLE,PAIGE",59,,59,,CENTRE 59-59 (0),,"GOOD JUMPER by BAECHLE,PAIGE",3,jumper,good,cetre college,paige baechle,2,93
512,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,512,--,"ASSIST  by HARTLAGE,MAGGIE",,,,,,,"ASSIST  by HARTLAGE,MAGGIE",3,assist,,cetre college,maggie hartlage,,
513,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,513,01:26,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,86
514,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,514,01:26,,,,,"SUB IN by ASH,KALLIE",,,"SUB IN by ASH,KALLIE",3,subbing in,,Centre,kallie ash,,86
515,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,515,01:26,,,,,"SUB OUT by ROARX,LINDSEY",,,"SUB OUT by ROARX,LINDSEY",3,subbing out,,Centre,lindsey roarx,,86
516,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,516,01:02,,59,,61 (+2),"GOOD JUMPER by ASH,KALLIE",SUWB 59-61 (-2),,"GOOD JUMPER by ASH,KALLIE",3,jumper,good,Centre,kallie ash,2,62
517,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,517,--,,,,,"ASSIST  by HAYES,KERSTIN",,,"ASSIST  by HAYES,KERSTIN",3,assist,,Centre,kerstin hayes,,
518,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,518,00:42,"GOOD JUMPER by BAECHLE,PAIGE",61,,61,,CENTRE 61-61 (0),,"GOOD JUMPER by BAECHLE,PAIGE",3,jumper,good,cetre college,paige baechle,2,42
519,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,519,00:16,,61,,63 (+2),"GOOD JUMPER by WASHLE,HANNAH",SUWB 61-63 (-2),,"GOOD JUMPER by WASHLE,HANNAH",3,jumper,good,Centre,hannah washle,2,16
520,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,520,--,,,,,"ASSIST  by DENNISON,KATIE",,,"ASSIST  by DENNISON,KATIE",3,assist,,Centre,katie dennison,,
521,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,521,00:05,,,,,"FOUL  by BAKER,KRISTEN",,,"FOUL  by BAKER,KRISTEN",3,foul,,Centre,kristen baker,,5
522,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,522,00:05,"GOOD FT by BAECHLE,PAIGE",62,,63 (+1),,CENTRE 62-63 (-1),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,cetre college,paige baechle,1,5
523,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,523,00:05,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,5
524,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,524,00:05,"GOOD FT by BAECHLE,PAIGE",63,,63,,CENTRE 63-63 (0),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,cetre college,paige baechle,1,5
525,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,525,00:05,,,,,"SUB IN by ROARX,LINDSEY",,,"SUB IN by ROARX,LINDSEY",3,subbing in,,Centre,lindsey roarx,,5
526,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,526,00:05,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",3,subbing out,,Centre,katie dennison,,5
527,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,527,00:00,,,,,"MISS LAYUP by HAYES,KERSTIN",,,"MISS LAYUP by HAYES,KERSTIN",3,layup,missed,Centre,kerstin hayes,,0
528,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,528,00:00,"BLOCK  by BAECHLE,PAIGE",,,,,,,"BLOCK  by BAECHLE,PAIGE",3,block,,cetre college,paige baechle,,0
529,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,529,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
530,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,530,Start Period 4,,,,,,,,,4,,,,,,
531,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,531,05:00,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",4,subbing in,,cetre college,mary stough,,300
532,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,532,05:00,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",4,subbing in,,cetre college,alanna guy,,300
533,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,533,05:00,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",4,subbing in,,cetre college,bridget winstead,,300
534,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,534,05:00,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",4,subbing out,,cetre college,jenna mire,,300
535,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,535,05:00,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",4,subbing out,,cetre college,chelsea benham,,300
536,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,536,05:00,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",4,subbing out,,cetre college,hillary moore,,300
537,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,537,05:00,,,,,"SUB IN by DENNISON,KATIE",,,"SUB IN by DENNISON,KATIE",4,subbing in,,Centre,katie dennison,,300
538,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,538,05:00,,,,,"SUB IN by ROARX,LINDSEY",,,"SUB IN by ROARX,LINDSEY",4,subbing in,,Centre,lindsey roarx,,300
